timestamp,part_id,couple_percage_nm,vitesse_rotation_rpm,nb_cycles_outil,usure_outil_pct,temperature_actuateur,micro_arrets
2023-10-26 13:27:59,P-Usine_A-000315,5.14,2532,316,63.0,42.9,2
2023-10-26 13:21:26,P-Usine_A-000316,5.78,2478,317,63.2,41.4,2
2023-10-26 13:24:18,P-Usine_A-000317,4.74,2588,318,63.4,44.9,2
2023-10-26 13:31:26,P-Usine_A-000318,5.09,2524,319,63.6,42.3,2
2023-10-26 13:28:01,P-Usine_A-000319,4.78,2532,320,63.8,43.8,1
2023-10-26 13:27:07,P-Usine_A-000320,4.72,2576,321,64.0,40.1,2
2023-10-26 13:28:54,P-Usine_A-000321,4.21,2505,322,64.2,44.3,1
2023-10-26 13:34:57,P-Usine_A-000322,5.99,2512,323,64.4,38.5,0
2023-10-26 13:33:29,P-Usine_A-000323,4.32,2564,324,64.6,37.7,2
2023-10-26 13:34:01,P-Usine_A-000324,5.51,2582,325,64.8,35.7,1
2023-10-26 13:33:15,P-Usine_A-000325,5.52,2477,326,65.0,44.5,0
2023-10-26 13:32:03,P-Usine_A-000326,5.42,2575,327,65.2,35.6,2
2023-10-26 13:33:24,P-Usine_A-000327,5.42,2518,328,65.4,43.4,0
2023-10-26 13:38:41,P-Usine_A-000328,4.22,2564,329,65.6,39.8,0
2023-10-26 13:39:16,P-Usine_A-000329,5.57,2502,330,65.8,43.6,2
2023-10-26 13:41:22,P-Usine_A-000330,5.79,2510,331,66.0,39.7,0
2023-10-26 13:38:56,P-Usine_A-000331,4.93,2490,332,66.2,44.3,0
2023-10-26 13:37:28,P-Usine_A-000332,5.85,2493,333,66.4,43.1,0
2023-10-26 13:44:36,P-Usine_A-000333,4.35,2502,334,66.6,38.4,1
2023-10-26 13:43:34,P-Usine_A-000334,4.86,2476,335,66.8,44.0,0
2023-10-26 13:46:43,P-Usine_A-000335,4.62,2529,336,67.0,38.7,0
2023-10-26 13:48:38,P-Usine_A-000336,4.79,2583,337,67.2,35.1,2
2023-10-26 13:49:49,P-Usine_A-000337,4.5,2516,338,67.4,42.9,1
2023-10-26 13:51:44,P-Usine_A-000338,5.76,2463,339,67.6,38.0,1
2023-10-26 13:44:28,P-Usine_A-000339,4.17,2458,340,67.8,39.1,1
2023-10-26 13:44:28,P-Usine_A-000339,4.17,2458,340,67.8,39.1,1
2023-10-26 13:47:41,P-Usine_A-000340,5.54,2479,341,68.0,43.0,0
2023-10-26 13:53:45,P-Usine_A-000341,4.76,2496,342,68.2,35.8,2
2023-10-26 13:54:14,P-Usine_A-000342,4.83,2510,343,68.4,40.3,1
2023-10-26 13:52:38,P-Usine_A-000343,5.91,2539,344,68.6,44.6,2
2023-10-26 13:57:35,P-Usine_A-000344,5.99,2543,345,68.8,42.1,1
2023-10-26 13:52:54,P-Usine_A-000345,4.31,2430,346,69.0,40.7,1
2023-10-26 13:54:10,P-Usine_A-000346,5.53,2380,347,69.2,39.7,0
2023-10-26 14:00:14,P-Usine_A-000347,5.8,2598,348,69.4,41.8,1
2023-10-26 13:58:19,P-Usine_A-000348,4.24,2471,349,69.6,42.1,0
2023-10-26 13:55:21,P-Usine_A-000349,5.21,2503,350,69.8,44.0,0
2023-10-26 14:02:13,P-Usine_A-000350,4.8,2403,351,70.0,38.2,1
2023-10-26 14:05:10,P-Usine_A-000351,4.35,2425,352,70.2,41.2,2
2023-10-26 14:04:48,P-Usine_A-000352,5.58,2531,353,70.4,40.9,2
2023-10-26 14:04:10,P-Usine_A-000353,5.76,2388,354,70.6,37.9,0
2023-10-26 14:05:41,P-Usine_A-000354,4.5,2469,355,70.8,37.5,0
2023-10-26 14:06:38,P-Usine_A-000355,5.75,2498,356,71.0,43.2,0
2023-10-26 14:03:11,P-Usine_A-000356,4.21,2517,357,71.2,36.0,2
2023-10-26 14:08:20,P-Usine_A-000357,5.08,2489,358,71.4,,2
2023-10-26 14:08:35,P-Usine_A-000358,4.82,2454,359,71.6,43.3,2
2023-10-26 14:13:10,P-Usine_A-000359,5.51,2510,360,71.8,42.3,0
2023-10-26 14:10:31,P-Usine_A-000360,5.0,2571,361,72.0,35.7,1
2023-10-26 14:15:44,P-Usine_A-000361,4.81,2570,362,72.2,44.6,2
2023-10-26 14:11:23,P-Usine_A-000362,5.75,2437,363,72.4,37.3,2
2023-10-26 14:11:42,P-Usine_A-000363,4.61,2560,364,72.6,37.2,1
2023-10-26 14:11:13,P-Usine_A-000364,5.73,2527,365,72.8,39.2,1
2023-10-26 14:13:27,P-Usine_A-000365,4.82,2529,366,73.0,40.4,1
2023-10-26 14:13:48,P-Usine_A-000366,4.36,2469,367,73.2,42.1,1
2023-10-26 14:14:24,P-Usine_A-000367,5.23,,368,73.4,37.4,1
2023-10-26 14:20:42,P-Usine_A-000368,4.69,2454,369,73.6,40.1,1
2023-10-26 14:17:07,P-Usine_A-000369,5.96,2487,370,73.8,41.5,0
2023-10-26 14:19:22,P-Usine_A-000370,4.54,2454,371,74.0,43.5,1
2023-10-26 14:18:13,P-Usine_A-000371,4.35,2457,372,74.2,37.7,0
2023-10-26 14:23:24,P-Usine_A-000372,5.21,2555,373,74.4,38.5,0
2023-10-26 14:23:49,P-Usine_A-000373,4.18,2537,374,74.6,36.0,0
2023-10-26 14:19:49,P-Usine_A-000374,5.03,2492,375,74.8,43.1,0
2023-10-26 14:26:52,P-Usine_A-000375,5.86,2510,376,75.0,43.0,1
2023-10-26 14:22:11,P-Usine_A-000376,5.47,2535,377,75.2,35.0,1
2023-10-26 14:24:09,P-Usine_A-000377,5.02,2594,378,75.4,36.0,0
2023-10-26 14:30:36,P-Usine_A-000378,5.28,2463,379,75.6,42.2,1
2023-10-26 14:30:56,P-Usine_A-000379,5.53,2487,380,75.8,38.0,0
2023-10-26 14:28:32,P-Usine_A-000380,4.48,2494,381,76.0,38.3,1
2023-10-26 14:27:48,P-Usine_A-000381,4.2,2458,382,76.2,41.8,0
2023-10-26 14:30:03,P-Usine_A-000382,4.84,2547,383,76.4,39.9,2
2023-10-26 14:27:21,P-Usine_A-000383,4.21,2509,384,76.6,35.6,1
2023-10-26 14:28:21,P-Usine_A-000384,4.21,2450,385,999.9,35.3,2
2023-10-26 14:33:53,P-Usine_A-000385,4.43,2558,386,77.0,43.6,0
2023-10-26 14:36:58,P-Usine_A-000386,4.65,2444,387,77.2,38.0,0
2023-10-26 14:40:01,P-Usine_A-000387,5.21,2552,388,77.4,40.4,1
2023-10-26 14:37:51,P-Usine_A-000388,5.55,2519,389,77.6,41.4,1
2023-10-26 14:39:47,P-Usine_A-000389,4.99,2559,390,77.8,38.2,2
2023-10-26 14:39:47,P-Usine_A-000389,4.99,2559,390,77.8,38.2,2
2023-10-26 14:37:49,P-Usine_A-000390,4.36,2562,391,78.0,40.1,1
2023-10-26 14:41:33,P-Usine_A-000391,5.3,2549,392,78.2,35.7,2
2023-10-26 14:44:26,P-Usine_A-000392,4.37,2543,393,78.4,42.2,1
2023-10-26 14:43:41,P-Usine_A-000393,4.55,2591,394,78.6,37.2,2
2023-10-26 14:41:31,P-Usine_A-000394,5.18,,395,78.8,36.0,1
2023-10-26 14:46:39,P-Usine_A-000395,5.47,2461,396,79.0,42.9,0
2023-10-26 14:42:43,P-Usine_A-000396,5.83,2526,397,79.2,37.4,2
2023-10-26 14:47:29,P-Usine_A-000397,4.18,2565,398,79.4,43.7,
2023-10-26 14:48:04,P-Usine_A-000398,4.04,2390,399,79.6,41.4,0
2023-10-26 14:48:39,P-Usine_A-000399,5.65,2479,400,79.8,42.9,0
2023-10-26 14:52:55,P-Usine_A-000400,4.65,2560,401,80.0,37.2,2
2023-10-26 14:49:04,P-Usine_A-000401,5.41,2512,402,80.2,44.1,1
2023-10-26 14:47:35,P-Usine_A-000402,4.2,2531,403,80.4,39.2,1
2023-10-26 14:54:31,P-Usine_A-000403,4.15,2462,404,80.6,41.8,1
2023-10-26 14:53:25,P-Usine_A-000404,5.89,2532,405,80.8,44.7,1
2023-10-26 14:56:14,P-Usine_A-000405,5.3,2505,406,81.0,39.0,2
2023-10-26 14:54:29,P-Usine_A-000406,5.43,2486,407,81.2,41.6,2
2023-10-26 14:53:49,P-Usine_A-000407,5.38,2490,408,81.4,35.5,1
2023-10-26 14:53:49,P-Usine_A-000408,5.33,2599,409,81.6,43.4,0
2023-10-26 14:55:52,P-Usine_A-000409,4.4,2531,410,81.8,36.0,0
2023-10-26 15:01:01,P-Usine_A-000410,4.15,2500,411,82.0,42.1,2
2023-10-26 14:57:01,P-Usine_A-000411,4.8,2574,412,82.2,36.4,0
2023-10-26 15:05:06,P-Usine_A-000412,5.56,2458,413,82.4,37.8,0
2023-10-26 14:58:48,P-Usine_A-000413,5.13,2487,414,82.6,39.2,1
2023-10-26 15:05:46,P-Usine_A-000414,5.7,2425,415,82.8,38.3,0
2023-10-26 15:04:36,P-Usine_A-000415,4.93,2478,416,83.0,35.8,2
2023-10-26 15:07:20,P-Usine_A-000416,5.75,2572,417,83.2,38.3,2
2023-10-26 15:10:15,P-Usine_A-000417,5.34,2482,418,83.4,36.0,2
2023-10-26 15:08:03,P-Usine_A-000418,4.18,2519,419,83.6,45.0,0
2023-10-26 15:04:15,P-Usine_A-000419,5.51,2498,420,83.8,40.1,2
2023-10-26 15:05:00,P-Usine_A-000420,5.92,2513,421,84.0,42.9,1
2023-10-26 15:06:38,P-Usine_A-000421,4.72,2552,422,84.2,38.4,1
2023-10-26 15:06:16,P-Usine_A-000422,4.34,2556,423,84.4,42.6,0
2023-10-26 15:08:36,P-Usine_A-000423,4.94,2578,424,84.6,41.5,0
2023-10-26 15:13:04,P-Usine_A-000424,5.05,2505,425,84.8,44.0,0
2023-10-26 15:13:04,P-Usine_A-000424,5.05,2505,425,84.8,44.0,0
2023-10-26 15:17:51,P-Usine_A-000425,5.25,2557,426,85.0,41.4,2
2023-10-26 15:17:40,P-Usine_A-000426,5.49,2498,427,85.2,43.7,0
2023-10-26 15:20:24,P-Usine_A-000427,4.3,2613,428,85.4,41.5,2
2023-10-26 15:17:04,P-Usine_A-000428,5.2,2553,429,85.6,36.4,1
2023-10-26 15:16:55,P-Usine_A-000429,5.29,2492,430,85.8,41.8,1
2023-10-26 15:13:54,P-Usine_A-000430,4.82,2578,431,86.0,36.8,1
2023-10-26 15:15:34,P-Usine_A-000431,4.26,2564,432,86.2,43.2,0
2023-10-26 15:16:11,P-Usine_A-000432,5.95,2496,433,86.4,44.7,1
2023-10-26 15:16:26,P-Usine_A-000433,4.54,2410,434,86.6,38.2,0
2023-10-26 15:16:26,P-Usine_A-000433,4.54,2410,434,86.6,38.2,0
2023-10-26 15:20:20,P-Usine_A-000434,5.75,2505,435,86.8,42.4,0
2023-10-26 15:21:34,P-Usine_A-000435,4.77,2529,436,87.0,38.8,0
2023-10-26 15:27:00,P-Usine_A-000436,4.69,2527,437,87.2,41.7,2
2023-10-26 15:28:17,P-Usine_A-000437,4.28,2557,438,87.4,38.5,0
2023-10-26 15:25:35,P-Usine_A-000438,5.27,2468,439,87.6,43.0,1
2023-10-26 15:32:41,P-Usine_A-000439,5.68,2551,440,87.8,43.4,
2023-10-26 15:30:28,P-Usine_A-000440,4.47,2553,441,88.0,43.7,2
2023-10-26 15:24:51,P-Usine_A-000441,4.01,2551,442,88.2,43.0,1
2023-10-26 15:30:18,P-Usine_A-000442,5.4,2590,443,88.4,999.9,0
2023-10-26 15:36:04,P-Usine_A-000443,5.63,2567,444,88.6,40.3,1
2023-10-26 15:31:58,P-Usine_A-000444,4.22,2534,445,88.8,40.7,1
2023-10-26 15:37:04,P-Usine_A-000445,5.58,2416,446,89.0,42.6,1
2023-10-26 15:32:13,P-Usine_A-000446,4.26,2562,447,89.2,41.4,0
2023-10-26 15:33:49,,4.94,2504,448,89.4,41.4,1
2023-10-26 15:32:18,P-Usine_A-000448,4.84,2475,449,89.6,38.9,2
2023-10-26 15:42:18,P-Usine_A-000449,5.04,2495,450,89.8,44.7,0
2023-10-26 15:43:25,P-Usine_A-000450,5.13,2527,451,90.0,39.4,1
2023-10-26 15:36:12,P-Usine_A-000451,5.99,2524,452,999.9,40.3,0
2023-10-26 15:42:17,P-Usine_A-000452,5.32,2568,453,90.4,36.6,2
2023-10-26 15:41:18,P-Usine_A-000453,4.0,2402,454,90.6,41.5,2
2023-10-26 15:38:51,P-Usine_A-000454,5.02,2486,455,90.8,37.8,0
2023-10-26 15:48:27,P-Usine_A-000455,4.61,2499,456,91.0,37.5,2
2023-10-26 15:47:05,P-Usine_A-000456,5.83,,457,91.2,38.8,0
2023-10-26 15:48:01,P-Usine_A-000457,5.92,2505,458,91.4,37.9,2
2023-10-26 15:49:00,P-Usine_A-000458,5.87,2523,459,91.6,40.5,2
2023-10-26 15:51:37,P-Usine_A-000459,4.62,2404,460,91.8,42.7,0
2023-10-26 15:47:11,P-Usine_A-000460,4.56,2413,461,92.0,40.3,2
2023-10-26 15:52:11,P-Usine_A-000461,4.25,2594,462,92.2,36.4,0
2023-10-26 15:46:14,P-Usine_A-000462,4.21,2480,463,92.4,41.9,2
2023-10-26 15:54:04,P-Usine_A-000463,5.79,2500,464,92.6,37.9,1
2023-10-26 15:50:12,P-Usine_A-000464,5.53,2497,465,92.8,38.9,2
2023-10-26 15:54:44,P-Usine_A-000465,5.08,2469,466,93.0,39.6,1
2023-10-26 15:50:47,P-Usine_A-000466,4.77,2469,467,93.2,44.0,0
2023-10-26 15:59:00,P-Usine_A-000467,4.14,2436,468,93.4,41.5,2
2023-10-26 15:56:37,P-Usine_A-000468,4.67,2505,469,93.6,44.7,1
2023-10-26 15:58:32,P-Usine_A-000469,4.11,2466,470,93.8,40.4,1
2023-10-26 15:59:52,P-Usine_A-000470,4.82,2428,471,94.0,37.7,1
2023-10-26 15:59:08,P-Usine_A-000471,4.67,2449,472,94.2,37.6,1
2023-10-26 15:58:50,P-Usine_A-000472,5.42,2548,473,94.4,35.7,1
2023-10-26 16:02:32,P-Usine_A-000473,5.7,2509,474,94.6,39.9,1
2023-10-26 16:08:04,P-Usine_A-000474,5.66,2585,475,94.8,36.4,0
2023-10-26 16:04:37,P-Usine_A-000475,5.79,2570,476,95.0,43.9,2
2023-10-26 16:06:31,P-Usine_A-000476,5.6,2584,477,95.2,38.6,1
2023-10-26 16:09:58,P-Usine_A-000477,4.41,2554,478,95.4,39.5,2
2023-10-26 16:09:22,P-Usine_A-000478,5.77,2529,479,95.6,36.3,1
2023-10-26 16:11:19,P-Usine_A-000479,4.1,2527,480,95.8,43.5,0
2023-10-26 16:09:14,P-Usine_A-000480,4.17,2498,481,96.0,41.2,2
2023-10-26 16:13:50,P-Usine_A-000481,5.92,2534,482,96.2,42.5,1
2023-10-26 16:12:43,P-Usine_A-000482,5.54,2468,483,96.4,40.3,0
2023-10-26 16:08:24,P-Usine_A-000483,5.46,2478,484,96.6,43.8,2
2023-10-26 16:15:21,P-Usine_A-000484,4.29,2410,485,96.8,37.2,0
2023-10-26 16:14:30,P-Usine_A-000485,5.44,2493,486,97.0,35.3,2
2023-10-26 16:19:00,P-Usine_A-000486,4.04,2511,487,97.2,42.3,2
2023-10-26 16:11:51,P-Usine_A-000487,4.32,2417,488,97.4,39.1,2
2023-10-26 16:20:33,P-Usine_A-000488,4.85,2525,489,97.6,36.5,2
2023-10-26 16:21:19,P-Usine_A-000489,4.4,2527,490,97.8,42.2,1
2023-10-26 16:15:30,P-Usine_A-000490,5.05,2458,491,98.0,37.7,2
2023-10-26 16:20:13,P-Usine_A-000491,5.94,2477,492,98.2,37.0,1
2023-10-26 16:18:45,P-Usine_A-000492,5.93,2504,493,98.4,44.8,2
2023-10-26 16:20:01,P-Usine_A-000493,4.77,2435,494,98.6,38.5,2
2023-10-26 16:19:10,P-Usine_A-000494,4.49,2588,495,98.8,43.3,0
2023-10-26 16:24:45,P-Usine_A-000495,4.28,2436,496,999.9,43.0,1
2023-10-26 16:24:58,P-Usine_A-000496,4.05,2395,497,99.2,37.9,1
2023-10-26 16:26:28,P-Usine_A-000497,4.35,2560,498,99.4,45.0,0
2023-10-26 16:26:28,P-Usine_A-000497,4.35,2560,498,99.4,45.0,0
2023-10-26 16:22:54,P-Usine_A-000498,5.13,2502,499,99.6,41.3,1
2023-10-26 16:33:02,P-Usine_A-000499,5.58,2504,500,99.8,35.3,2
2023-10-26 16:28:43,P-Usine_A-000500,4.49,2500,1,0.0,43.9,2
2023-10-26 16:33:24,P-Usine_A-000501,4.94,2526,2,0.2,38.5,2
2023-10-26 16:35:22,P-Usine_A-000502,4.96,2529,3,0.4,40.6,2
2023-10-26 16:33:22,P-Usine_A-000503,5.91,2549,4,0.6,44.2,2
2023-10-26 16:34:04,P-Usine_A-000504,5.34,2531,5,0.8,42.7,2
2023-10-26 16:35:19,P-Usine_A-000505,5.96,2449,6,1.0,38.4,0
2023-10-26 16:39:44,P-Usine_A-000506,5.94,2464,7,1.2,36.0,2
2023-10-26 16:33:21,P-Usine_A-000507,5.53,2566,8,1.4,44.6,2
2023-10-26 16:33:21,P-Usine_A-000507,5.53,2566,8,1.4,44.6,2
2023-10-26 16:38:34,P-Usine_A-000508,5.04,2489,9,1.6,41.3,1
2023-10-26 16:36:12,P-Usine_A-000509,4.68,2548,10,1.8,42.4,0
2023-10-26 16:39:25,P-Usine_A-000510,5.18,2643,11,2.0,35.7,1
2023-10-26 16:37:58,P-Usine_A-000511,5.6,2415,12,2.2,38.1,0
2023-10-26 16:46:15,P-Usine_A-000512,5.0,2464,13,2.4,37.8,1
2023-10-26 16:42:33,P-Usine_A-000513,4.72,2582,14,2.6,42.3,0
2023-10-26 16:43:41,P-Usine_A-000514,4.83,2480,999.9,2.8,44.0,0
2023-10-26 16:45:20,P-Usine_A-000515,4.07,2526,16,3.0,44.9,1
2023-10-26 16:45:36,P-Usine_A-000516,4.11,2531,17,3.2,43.3,1
2023-10-26 16:47:28,P-Usine_A-000517,4.07,2492,18,3.4,38.6,2
2023-10-26 16:49:20,P-Usine_A-000518,5.05,2518,19,3.6,44.9,2
2023-10-26 16:49:08,P-Usine_A-000519,4.87,2448,20,3.8,36.2,1
2023-10-26 16:47:12,P-Usine_A-000520,4.36,2524,21,4.0,35.9,2
2023-10-26 16:49:17,P-Usine_A-000521,5.26,2476,22,4.2,39.0,2
2023-10-26 16:50:35,P-Usine_A-000522,4.61,2587,23,4.4,41.5,2
2023-10-26 16:54:55,P-Usine_A-000523,4.2,2524,24,4.6,40.9,2
2023-10-26 16:52:50,P-Usine_A-000524,4.05,2450,25,4.8,39.3,2
2023-10-26 16:55:34,P-Usine_A-000525,5.07,2486,26,5.0,44.2,1
2023-10-26 16:57:57,P-Usine_A-000526,4.2,2429,27,5.2,40.5,1
2023-10-26 16:53:10,P-Usine_A-000527,5.19,2503,28,5.4,37.8,0
2023-10-26 16:53:10,P-Usine_A-000527,5.19,2503,28,5.4,37.8,0
2023-10-26 16:54:10,P-Usine_A-000528,4.33,2466,29,5.6,39.7,2
2023-10-26 17:03:38,P-Usine_A-000529,4.21,2516,30,5.8,39.5,0
2023-10-26 16:56:10,P-Usine_A-000530,5.14,2566,31,6.0,38.5,1
2023-10-26 17:01:40,P-Usine_A-000531,4.09,2428,32,6.2,42.5,0
2023-10-26 17:05:24,P-Usine_A-000532,4.94,2455,33,6.4,39.1,2
2023-10-26 17:05:41,P-Usine_A-000533,4.73,2513,34,6.6,37.5,1
2023-10-26 16:59:24,P-Usine_A-000534,5.75,2554,35,6.8,39.3,0
2023-10-26 17:07:03,P-Usine_A-000535,5.27,2425,36,7.0,35.5,0
2023-10-26 17:08:33,P-Usine_A-000536,5.26,2505,37,7.2,38.2,2
2023-10-26 17:08:51,P-Usine_A-000537,5.58,2540,38,7.4,44.1,0
2023-10-26 17:08:07,P-Usine_A-000538,4.54,2582,39,7.6,43.7,0
2023-10-26 17:05:19,P-Usine_A-000539,5.87,2422,40,7.8,36.3,1
2023-10-26 17:10:16,P-Usine_A-000540,4.27,2455,41,8.0,42.3,1
2023-10-26 17:09:05,P-Usine_A-000541,4.53,2564,42,8.2,44.9,2
2023-10-26 17:09:54,P-Usine_A-000542,4.78,2606,43,8.4,38.9,2
2023-10-26 17:08:52,P-Usine_A-000543,5.8,2547,44,8.6,999.9,2
2023-10-26 17:15:55,P-Usine_A-000544,5.89,2517,45,8.8,42.2,0
2023-10-26 17:17:21,P-Usine_A-000545,4.38,2577,46,9.0,36.4,0
2023-10-26 17:19:13,P-Usine_A-000546,5.66,2479,47,9.2,40.2,2
2023-10-26 17:19:59,P-Usine_A-000547,5.58,2517,48,9.4,41.1,0
2023-10-26 17:14:04,P-Usine_A-000548,5.48,2457,49,9.6,43.4,1
2023-10-26 17:14:21,P-Usine_A-000549,5.56,2388,50,9.8,41.5,2
2023-10-26 17:17:19,P-Usine_A-000550,4.4,2526,51,10.0,36.5,1
2023-10-26 17:18:05,P-Usine_A-000551,4.92,2443,52,10.2,36.3,1
2023-10-26 17:16:58,P-Usine_A-000552,5.87,2548,53,10.4,43.6,
2023-10-26 17:20:40,P-Usine_A-000553,4.4,2562,54,10.6,42.4,2
2023-10-26 17:27:19,P-Usine_A-000554,4.84,2601,55,10.8,37.1,0
2023-10-26 17:24:20,P-Usine_A-000555,4.82,2513,56,11.0,44.4,0
2023-10-26 17:23:42,P-Usine_A-000556,5.35,2510,57,11.2,43.4,0
2023-10-26 17:28:36,P-Usine_A-000557,4.53,2448,58,11.4,38.5,2
2023-10-26 17:22:30,P-Usine_A-000558,4.21,2489,59,11.6,38.7,1
2023-10-26 17:25:03,P-Usine_A-000559,5.7,2514,60,11.8,38.8,0
2023-10-26 17:29:20,P-Usine_A-000560,4.05,2559,61,12.0,37.4,2
2023-10-26 17:26:27,P-Usine_A-000561,5.68,2497,62,12.2,42.0,0
2023-10-26 17:30:18,P-Usine_A-000562,4.93,2508,63,12.4,35.8,2
2023-10-26 17:29:34,P-Usine_A-000563,5.67,2549,64,12.6,43.7,2
2023-10-26 17:36:02,P-Usine_A-000564,4.95,2442,65,12.8,37.8,2
2023-10-26 17:35:03,P-Usine_A-000565,5.92,2600,66,13.0,42.5,0
2023-10-26 17:34:41,P-Usine_A-000566,5.18,2534,67,13.2,41.0,2
2023-10-26 17:34:24,P-Usine_A-000567,4.89,2465,68,13.4,35.3,1
2023-10-26 17:36:53,P-Usine_A-000568,5.97,2496,69,13.6,40.3,1
2023-10-26 17:38:09,P-Usine_A-000569,4.05,2510,70,13.8,44.9,2
2023-10-26 17:40:08,P-Usine_A-000570,4.62,2509,71,14.0,37.0,2
2023-10-26 17:40:39,P-Usine_A-000571,5.76,2433,72,14.2,38.2,0
2023-10-26 17:43:01,P-Usine_A-000572,4.57,2508,73,14.4,35.6,1
2023-10-26 17:44:36,P-Usine_A-000573,4.89,2538,74,14.6,36.4,1
2023-10-26 17:46:23,P-Usine_A-000574,5.73,2543,75,14.8,40.1,2
2023-10-26 17:45:25,P-Usine_A-000575,5.02,2469,76,15.0,38.7,2
2023-10-26 17:46:38,P-Usine_A-000576,5.58,2460,77,15.2,38.1,0
2023-10-26 17:49:11,P-Usine_A-000577,4.59,2503,78,15.4,37.2,1
2023-10-26 17:44:44,P-Usine_A-000578,5.8,2498,79,15.6,35.9,2
2023-10-26 17:51:42,P-Usine_A-000579,5.78,2455,80,15.8,39.5,2
2023-10-26 17:45:17,P-Usine_A-000580,4.58,2460,81,16.0,44.6,0
2023-10-26 17:45:37,P-Usine_A-000581,4.99,2450,82,16.2,40.8,1
2023-10-26 17:53:49,P-Usine_A-000582,5.99,2468,83,16.4,42.9,2
2023-10-26 17:48:56,P-Usine_A-000583,4.04,2518,84,16.6,38.2,0
2023-10-26 17:55:37,P-Usine_A-000584,5.69,2551,85,16.8,42.6,0
2023-10-26 17:50:59,P-Usine_A-000585,4.0,2528,86,17.0,42.4,1
2023-10-26 17:59:18,P-Usine_A-000586,4.04,2577,87,17.2,41.2,2
2023-10-26 17:58:11,P-Usine_A-000587,4.51,2468,88,17.4,35.4,1
2023-10-26 18:00:43,P-Usine_A-000588,5.76,2463,89,17.6,44.9,1
2023-10-26 17:53:48,P-Usine_A-000589,4.92,2503,90,17.8,42.3,2
2023-10-26 18:03:31,P-Usine_A-000590,5.79,2445,91,18.0,36.0,2
2023-10-26 17:59:54,P-Usine_A-000591,4.55,2526,92,18.2,37.3,2
2023-10-26 17:57:49,P-Usine_A-000592,4.8,2516,93,18.4,43.3,0
2023-10-26 18:03:00,P-Usine_A-000593,4.91,2407,94,18.6,42.0,1
2023-10-26 18:01:22,P-Usine_A-000594,5.09,2554,95,18.8,37.9,1
2023-10-26 18:07:45,P-Usine_A-000595,5.34,2553,96,19.0,35.3,1
2023-10-26 18:07:59,P-Usine_A-000596,4.41,2517,97,19.2,40.7,1
2023-10-26 18:04:01,P-Usine_A-000597,5.19,2520,98,19.4,41.7,1
2023-10-26 18:05:54,P-Usine_A-000598,4.66,2503,99,19.6,41.5,0
2023-10-26 18:06:44,P-Usine_A-000599,4.7,2478,100,19.8,42.4,2
2023-10-26 18:11:30,P-Usine_A-000600,5.96,2490,101,20.0,40.5,0
2023-10-26 18:11:19,P-Usine_A-000601,5.64,2520,102,20.2,44.6,2
2023-10-26 18:11:01,P-Usine_A-000602,5.72,2455,103,20.4,39.9,2
2023-10-26 18:15:06,P-Usine_A-000603,5.91,2498,104,20.6,40.0,1
2023-10-26 18:15:06,P-Usine_A-000603,5.91,2498,104,20.6,40.0,1
2023-10-26 18:15:33,P-Usine_A-000604,4.11,2517,105,20.8,39.3,1
2023-10-26 18:09:57,P-Usine_A-000605,5.9,2526,106,21.0,43.5,1
2023-10-26 18:14:54,P-Usine_A-000606,4.1,2466,107,21.2,39.3,2
2023-10-26 18:20:36,P-Usine_A-000607,5.95,2498,108,21.4,40.3,2
2023-10-26 18:20:23,P-Usine_A-000608,4.31,2474,109,21.6,35.7,0
2023-10-26 18:23:08,P-Usine_A-000609,4.14,2452,110,21.8,42.9,1
2023-10-26 18:18:26,P-Usine_A-000610,5.26,2519,111,22.0,41.1,0
2023-10-26 18:24:29,P-Usine_A-000611,4.03,2407,112,22.2,35.7,1
2023-10-26 18:24:29,P-Usine_A-000611,4.03,2407,112,22.2,35.7,1
2023-10-26 18:24:08,P-Usine_A-000612,4.42,2518,113,22.4,44.8,1
2023-10-26 18:20:09,P-Usine_A-000613,5.0,2463,114,22.6,38.5,0
2023-10-26 18:19:38,P-Usine_A-000614,4.11,2506,115,22.8,,2
2023-10-26 18:25:52,P-Usine_A-000615,4.42,2485,116,23.0,42.1,0
2023-10-26 18:29:08,P-Usine_A-000616,5.91,2631,117,999.9,43.0,0
2023-10-26 18:28:39,P-Usine_A-000617,4.07,2531,118,23.4,44.2,0
2023-10-26 18:28:55,P-Usine_A-000618,4.51,2390,119,23.6,43.9,1
2023-10-26 18:25:27,P-Usine_A-000619,5.68,2539,120,23.8,36.5,2
2023-10-26 18:31:24,P-Usine_A-000620,5.63,2451,121,24.0,40.6,1
2023-10-26 18:29:15,P-Usine_A-000621,5.68,2523,122,24.2,43.1,2
2023-10-26 18:31:31,P-Usine_A-000622,5.78,2574,123,24.4,36.3,0
2023-10-26 18:34:28,P-Usine_A-000623,5.57,2525,124,24.6,42.6,1
2023-10-26 18:34:05,P-Usine_A-000624,5.15,2590,125,24.8,35.4,1
2023-10-26 18:30:49,P-Usine_A-000625,5.68,2474,126,25.0,35.3,2
2023-10-26 18:32:53,P-Usine_A-000626,5.04,2522,127,25.2,39.5,0
2023-10-26 18:32:07,P-Usine_A-000627,4.44,2513,128,25.4,39.4,2
2023-10-26 18:39:49,P-Usine_A-000628,5.03,2429,129,25.6,45.0,1
2023-10-26 18:38:44,P-Usine_A-000629,5.65,2477,130,25.8,44.3,2
