timestamp,part_id,defaut_surface,microfissure,defaut_peinture,gravite_defaut,decision,photo_url
2023-10-26 13:28:59,P-Usine_A-000282,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:24:42,P-Usine_A-000283,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000283_vis.jpg
2023-10-26 13:30:10,P-Usine_A-000284,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:24:47,P-Usine_A-000285,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:26:31,P-Usine_A-000286,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000286_vis.jpg
2023-10-26 13:34:13,P-Usine_A-000287,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:36:37,P-Usine_A-000288,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:35:56,P-Usine_A-000289,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:32:24,P-Usine_A-000290,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:34:44,P-Usine_A-000291,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:39:39,P-Usine_A-000292,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:32:54,P-Usine_A-000293,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000293_vis.jpg
2023-10-26 13:34:31,P-Usine_A-000294,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:41:39,P-Usine_A-000295,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:40:38,P-Usine_A-000296,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:46:17,P-Usine_A-000297,NON,NON,N/A,AUCUN,OK,
,P-Usine_A-000298,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:44:38,P-Usine_A-000299,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:41:33,P-Usine_A-000300,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:41:08,P-Usine_A-000301,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:42:33,P-Usine_A-000302,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:43:07,,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:52:13,P-Usine_A-000304,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:47:16,P-Usine_A-000305,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000305_vis.jpg
2023-10-26 13:48:58,P-Usine_A-000306,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:55:45,P-Usine_A-000307,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:53:21,P-Usine_A-000308,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:50:08,P-Usine_A-000309,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:51:24,P-Usine_A-000310,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:51:24,P-Usine_A-000310,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:56:48,P-Usine_A-000311,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:54:05,P-Usine_A-000312,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:00:43,P-Usine_A-000313,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:00:10,P-Usine_A-000314,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000314_vis.jpg
2023-10-26 13:59:02,P-Usine_A-000315,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000315_vis.jpg
2023-10-26 13:55:49,P-Usine_A-000316,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:05:00,P-Usine_A-000317,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:05:59,P-Usine_A-000318,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:58:59,P-Usine_A-000319,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:08:57,P-Usine_A-000320,NON,OUI,N/A,AUCUN,OK,
2023-10-26 14:02:55,P-Usine_A-000321,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:09:58,P-Usine_A-000322,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000322_vis.jpg
2023-10-26 14:11:47,P-Usine_A-000323,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:08:19,P-Usine_A-000324,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:10:30,P-Usine_A-000325,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:14:36,P-Usine_A-000326,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000326_vis.jpg
2023-10-26 14:12:13,P-Usine_A-000327,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:13:37,P-Usine_A-000328,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:17:25,P-Usine_A-000329,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:18:55,P-Usine_A-000330,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:13:16,P-Usine_A-000331,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:19:28,P-Usine_A-000332,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:16:42,P-Usine_A-000333,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:20:53,P-Usine_A-000334,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:21:57,P-Usine_A-000335,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000335_vis.jpg
2023-10-26 14:21:08,P-Usine_A-000336,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:25:41,P-Usine_A-000337,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000337_vis.jpg
2023-10-26 14:27:40,P-Usine_A-000338,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:27:26,P-Usine_A-000339,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000339_vis.jpg
2023-10-26 14:28:25,P-Usine_A-000340,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:22:01,P-Usine_A-000341,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:26:04,P-Usine_A-000342,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:26:25,P-Usine_A-000343,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:28:46,P-Usine_A-000344,NON,,N/A,AUCUN,OK,
2023-10-26 14:32:32,P-Usine_A-000345,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:33:46,P-Usine_A-000346,NON,OUI,N/A,AUCUN,OK,
2023-10-26 14:34:24,P-Usine_A-000347,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:28:41,P-Usine_A-000348,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:35:32,P-Usine_A-000349,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:32:28,P-Usine_A-000350,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:31:36,P-Usine_A-000351,NON,OUI,N/A,AUCUN,OK,
2023-10-26 14:31:49,P-Usine_A-000352,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:34:43,P-Usine_A-000353,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:35:02,P-Usine_A-000354,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:36:31,P-Usine_A-000355,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:39:53,P-Usine_A-000356,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:46:45,P-Usine_A-000357,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:41:36,P-Usine_A-000358,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:43:22,P-Usine_A-000359,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:48:32,P-Usine_A-000360,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:48:00,P-Usine_A-000361,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:46:16,P-Usine_A-000362,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000362_vis.jpg
2023-10-26 14:49:29,P-Usine_A-000363,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:49:29,P-Usine_A-000363,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:52:39,P-Usine_A-000364,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000364_vis.jpg
2023-10-26 14:53:41,P-Usine_A-000365,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:53:54,P-Usine_A-000366,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:52:44,P-Usine_A-000367,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:54:39,P-Usine_A-000368,NON,999.9,N/A,AUCUN,OK,
2023-10-26 14:51:42,P-Usine_A-000369,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:54:43,P-Usine_A-000370,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:50:39,P-Usine_A-000371,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:01:06,P-Usine_A-000372,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:59:56,P-Usine_A-000373,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:01:54,P-Usine_A-000374,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:56:29,P-Usine_A-000375,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:56:21,P-Usine_A-000376,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:03:14,P-Usine_A-000377,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000377_vis.jpg
2023-10-26 15:06:43,P-Usine_A-000378,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:08:27,P-Usine_A-000379,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:01:04,P-Usine_A-000380,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:00:57,P-Usine_A-000381,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:08:27,P-Usine_A-000382,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:05:22,P-Usine_A-000383,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:05:22,P-Usine_A-000383,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:12:35,P-Usine_A-000384,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:04:43,P-Usine_A-000385,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:11:27,P-Usine_A-000386,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:16:07,P-Usine_A-000387,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000387_vis.jpg
2023-10-26 15:12:36,P-Usine_A-000388,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000388_vis.jpg
2023-10-26 15:14:46,P-Usine_A-000389,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:16:01,P-Usine_A-000390,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:14:19,P-Usine_A-000391,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:17:53,P-Usine_A-000392,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:20:38,P-Usine_A-000393,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:21:18,P-Usine_A-000394,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:23:52,P-Usine_A-000395,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:17:16,P-Usine_A-000396,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:24:25,P-Usine_A-000397,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:19:38,P-Usine_A-000398,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000398_vis.jpg
2023-10-26 15:19:36,P-Usine_A-000399,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:21:15,P-Usine_A-000400,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:21:49,P-Usine_A-000401,999.9,NON,N/A,AUCUN,OK,
2023-10-26 15:26:09,P-Usine_A-000402,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:28:55,P-Usine_A-000403,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:26:55,P-Usine_A-000404,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:25:00,P-Usine_A-000405,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:33:38,P-Usine_A-000406,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:34:05,P-Usine_A-000407,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:28:39,P-Usine_A-000408,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000408_vis.jpg
2023-10-26 15:29:34,P-Usine_A-000409,NON,OUI,N/A,AUCUN,OK,
2023-10-26 15:37:36,P-Usine_A-000410,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:37:02,P-Usine_A-000411,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000411_vis.jpg
2023-10-26 15:31:53,P-Usine_A-000412,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:38:08,P-Usine_A-000413,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:39:21,P-Usine_A-000414,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:34:05,P-Usine_A-000415,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:39:43,P-Usine_A-000416,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:36:20,P-Usine_A-000417,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:36:55,P-Usine_A-000418,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:39:51,P-Usine_A-000419,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:47:38,P-Usine_A-000420,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:48:27,P-Usine_A-000421,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:45:32,P-Usine_A-000422,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000422_vis.jpg
2023-10-26 15:45:32,P-Usine_A-000422,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000422_vis.jpg
2023-10-26 15:50:32,P-Usine_A-000423,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:49:05,P-Usine_A-000424,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:45:37,P-Usine_A-000425,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000425_vis.jpg
2023-10-26 15:54:08,P-Usine_A-000426,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:47:57,P-Usine_A-000427,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:52:38,P-Usine_A-000428,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:53:32,P-Usine_A-000429,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:57:33,P-Usine_A-000430,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:57:33,P-Usine_A-000430,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:49:56,P-Usine_A-000431,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:51:55,P-Usine_A-000432,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:59:30,P-Usine_A-000433,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:54:39,P-Usine_A-000434,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:54:27,P-Usine_A-000435,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000435_vis.jpg
2023-10-26 15:59:21,P-Usine_A-000436,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:58:22,P-Usine_A-000437,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:57:06,P-Usine_A-000438,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:58:59,P-Usine_A-000439,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:02:22,P-Usine_A-000440,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:06:44,P-Usine_A-000441,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:09:15,P-Usine_A-000442,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:10:19,P-Usine_A-000443,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000443_vis.jpg
2023-10-26 16:03:38,P-Usine_A-000444,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:13:33,P-Usine_A-000445,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:06:24,P-Usine_A-000446,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:07:49,P-Usine_A-000447,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:15:52,P-Usine_A-000448,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:09:21,P-Usine_A-000449,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:12:47,P-Usine_A-000450,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000450_vis.jpg
2023-10-26 16:15:18,P-Usine_A-000451,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000451_vis.jpg
2023-10-26 16:14:02,P-Usine_A-000452,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000452_vis.jpg
2023-10-26 16:16:21,P-Usine_A-000453,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:22:08,P-Usine_A-000454,NON,NON,N/A,AUCUN,OK,999.9
2023-10-26 16:23:50,P-Usine_A-000455,OUI,OUI,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000455_vis.jpg
2023-10-26 16:23:29,P-Usine_A-000456,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:19:04,P-Usine_A-000457,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:18:15,P-Usine_A-000458,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000458_vis.jpg
2023-10-26 16:22:29,P-Usine_A-000459,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000459_vis.jpg
2023-10-26 16:20:00,P-Usine_A-000460,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:20:20,P-Usine_A-000461,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:30:05,P-Usine_A-000462,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:30:14,P-Usine_A-000463,NON,,N/A,AUCUN,OK,
2023-10-26 16:24:17,P-Usine_A-000464,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:24:11,P-Usine_A-000465,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:31:09,P-Usine_A-000466,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000466_vis.jpg
2023-10-26 16:31:15,P-Usine_A-000467,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:33:48,P-Usine_A-000468,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:33:10,P-Usine_A-000469,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:29:53,P-Usine_A-000470,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:35:01,P-Usine_A-000471,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:35:53,P-Usine_A-000472,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_A-000472_vis.jpg
2023-10-26 16:33:43,P-Usine_A-000473,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:35:40,P-Usine_A-000474,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:40:42,P-Usine_A-000475,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:38:24,P-Usine_A-000476,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:44:08,P-Usine_A-000477,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:38:37,P-Usine_A-000478,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000478_vis.jpg
2023-10-26 16:46:23,P-Usine_A-000479,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:39:09,P-Usine_A-000480,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:39:09,P-Usine_A-000480,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:41:41,P-Usine_A-000481,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:42:38,P-Usine_A-000482,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:50:41,P-Usine_A-000483,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:47:08,P-Usine_A-000484,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:53:15,P-Usine_A-000485,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:48:39,P-Usine_A-000486,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:53:27,P-Usine_A-000487,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:53:59,P-Usine_A-000488,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:53:59,P-Usine_A-000488,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:50:02,P-Usine_A-000489,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:58:03,P-Usine_A-000490,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:50:43,P-Usine_A-000491,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:59:11,P-Usine_A-000492,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:59:51,P-Usine_A-000493,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:01:08,P-Usine_A-000494,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:58:45,P-Usine_A-000495,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:57:28,P-Usine_A-000496,NON,OUI,N/A,AUCUN,OK,
2023-10-26 16:57:28,P-Usine_A-000496,NON,OUI,N/A,AUCUN,OK,
2023-10-26 17:03:54,P-Usine_A-000497,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:00:56,P-Usine_A-000498,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:06:29,P-Usine_A-000499,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:06:05,P-Usine_A-000500,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:00:29,P-Usine_A-000501,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:01:30,P-Usine_A-000502,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:08:44,P-Usine_A-000503,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:04:08,P-Usine_A-000504,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:12:41,P-Usine_A-000505,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000505_vis.jpg
2023-10-26 17:09:13,P-Usine_A-000506,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:07:09,P-Usine_A-000507,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:11:52,P-Usine_A-000508,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:12:35,P-Usine_A-000509,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000509_vis.jpg
2023-10-26 17:11:08,P-Usine_A-000510,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:20:10,P-Usine_A-000511,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:17:53,P-Usine_A-000512,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:13:37,P-Usine_A-000513,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:19:05,P-Usine_A-000514,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:23:57,P-Usine_A-000515,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:24:05,P-Usine_A-000516,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:19:30,P-Usine_A-000517,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:26:38,P-Usine_A-000518,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:28:23,P-Usine_A-000519,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:21:54,P-Usine_A-000520,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:27:07,P-Usine_A-000521,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:30:11,P-Usine_A-000522,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:27:13,P-Usine_A-000523,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:33:38,P-Usine_A-000524,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:27:55,P-Usine_A-000525,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:34:45,P-Usine_A-000526,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:32:45,P-Usine_A-000527,,NON,N/A,AUCUN,OK,
2023-10-26 17:28:02,P-Usine_A-000528,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:34:16,P-Usine_A-000529,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:34:36,P-Usine_A-000530,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:38:59,P-Usine_A-000531,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:39:57,P-Usine_A-000532,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:39:20,P-Usine_A-000533,NON,OUI,N/A,AUCUN,OK,
2023-10-26 17:40:13,P-Usine_A-000534,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:40:34,P-Usine_A-000535,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:36:06,P-Usine_A-000536,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000536_vis.jpg
2023-10-26 17:43:02,P-Usine_A-000537,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:46:09,P-Usine_A-000538,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:42:39,P-Usine_A-000539,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:43:12,P-Usine_A-000540,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:47:41,P-Usine_A-000541,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:43:59,P-Usine_A-000542,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:47:16,P-Usine_A-000543,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:48:21,P-Usine_A-000544,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000544_vis.jpg
2023-10-26 17:50:15,P-Usine_A-000545,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:47:45,P-Usine_A-000546,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:49:36,P-Usine_A-000547,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:49:02,P-Usine_A-000548,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_A-000548_vis.jpg
2023-10-26 17:55:49,P-Usine_A-000549,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:57:08,P-Usine_A-000550,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:50:47,P-Usine_A-000551,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:56:15,P-Usine_A-000552,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:53:33,P-Usine_A-000553,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:03:00,P-Usine_A-000554,NON,NON,999.9,AUCUN,OK,
2023-10-26 17:57:26,P-Usine_A-000555,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:01:26,P-Usine_A-000556,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:57:39,P-Usine_A-000557,NON,NON,N/A,AUCUN,,
2023-10-26 17:57:15,P-Usine_A-000558,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:59:03,P-Usine_A-000559,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:02:34,P-Usine_A-000560,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:05:52,P-Usine_A-000561,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:11:15,P-Usine_A-000562,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:05:07,P-Usine_A-000563,NON,NON,N/A,AUCUN,OK,
2023-10-26 18:04:49,P-Usine_A-000564,NON,NON,N/A,AUCUN,OK,
