timestamp,part_id,laser_power_kw,cutting_speed_mms,head_temp_c,gas_consumption,status
2023-10-26 13:07:18,P-Usine_A-000310,4.06,82.7,49.3,10.67,RUN
2023-10-26 13:10:48,P-Usine_A-000311,4.49,81.1,40.3,10.36,RUN
2023-10-26 13:14:50,P-Usine_A-000312,3.68,84.0,40.6,12.06,RUN
2023-10-26 13:09:55,P-Usine_A-000313,4.01,109.7,50.5,12.06,RUN
2023-10-26 13:14:30,P-Usine_A-000314,3.64,110.5,59.6,11.94,RUN
2023-10-26 13:11:42,P-Usine_A-000315,4.34,109.1,43.3,14.41,RUN
2023-10-26 13:11:56,P-Usine_A-000316,4.0,83.1,55.7,14.86,RUN
2023-10-26 13:19:53,P-Usine_A-000317,3.57,107.3,58.5,12.43,RUN
2023-10-26 13:18:17,P-Usine_A-000318,4.21,114.9,45.8,10.5,RUN
2023-10-26 13:18:32,P-Usine_A-000319,4.11,97.1,54.8,13.53,RUN
2023-10-26 13:14:40,P-Usine_A-000320,3.96,115.4,999.9,10.52,RUN
2023-10-26 13:18:24,P-Usine_A-000321,3.83,91.5,47.3,999.9,RUN
2023-10-26 13:20:27,P-Usine_A-000322,3.77,113.9,47.5,13.18,RUN
2023-10-26 13:27:00,P-Usine_A-000323,4.2,92.4,48.2,12.62,RUN
2023-10-26 13:28:08,P-Usine_A-000324,3.61,86.6,48.7,14.02,RUN
2023-10-26 13:22:24,P-Usine_A-000325,3.65,103.4,54.6,12.01,RUN
2023-10-26 13:22:36,P-Usine_A-000326,3.5,82.5,42.9,12.1,RUN
2023-10-26 13:29:55,P-Usine_A-000327,3.92,103.4,54.6,10.57,RUN
2023-10-26 13:24:25,P-Usine_A-000328,3.53,101.4,54.5,12.6,RUN
2023-10-26 13:31:58,P-Usine_A-000329,3.72,94.8,56.4,12.17,RUN
2023-10-26 13:30:16,P-Usine_A-000330,4.38,109.0,55.2,10.46,RUN
2023-10-26 13:25:51,P-Usine_A-000331,3.77,80.5,57.6,13.52,RUN
2023-10-26 13:33:22,P-Usine_A-000332,3.64,81.6,40.4,13.33,RUN
2023-10-26 13:32:20,P-Usine_A-000333,4.07,118.1,57.8,14.65,RUN
2023-10-26 13:28:48,P-Usine_A-000334,4.09,94.2,45.0,14.62,RUN
2023-10-26 13:35:06,P-Usine_A-000335,3.69,86.6,57.4,12.05,STOP
2023-10-26 13:37:12,P-Usine_A-000336,3.94,103.6,53.5,12.25,RUN
2023-10-26 13:33:31,P-Usine_A-000337,3.92,88.8,49.7,14.59,RUN
2023-10-26 13:40:59,P-Usine_A-000338,3.95,112.2,49.9,999.9,RUN
2023-10-26 13:37:13,P-Usine_A-000339,3.61,83.2,51.8,13.94,RUN
2023-10-26 13:37:46,P-Usine_A-000340,4.34,104.5,45.8,13.92,RUN
2023-10-26 13:44:28,P-Usine_A-000341,3.97,85.2,42.7,14.68,RUN
2023-10-26 13:45:21,P-Usine_A-000342,4.29,81.0,42.5,11.69,RUN
2023-10-26 13:38:59,P-Usine_A-000343,4.45,103.5,40.6,11.08,RUN
2023-10-26 13:43:37,P-Usine_A-000344,4.28,80.2,50.7,11.02,RUN
2023-10-26 13:48:08,P-Usine_A-000345,4.21,87.0,57.7,10.69,STOP
2023-10-26 13:45:39,P-Usine_A-000346,3.96,112.8,48.9,13.49,RUN
2023-10-26 13:47:30,P-Usine_A-000347,4.34,120.0,48.0,10.08,RUN
2023-10-26 13:47:51,P-Usine_A-000348,3.6,117.6,46.3,13.79,RUN
2023-10-26 13:51:08,P-Usine_A-000349,3.87,91.1,44.3,12.16,RUN
2023-10-26 13:52:48,,3.56,105.1,52.7,14.42,RUN
2023-10-26 13:54:01,P-Usine_A-000351,4.39,111.0,45.8,11.48,RUN
2023-10-26 13:51:12,P-Usine_A-000352,4.26,96.6,46.3,11.9,RUN
2023-10-26 13:51:12,P-Usine_A-000352,4.26,96.6,46.3,11.9,RUN
,P-Usine_A-000353,3.78,95.5,47.7,10.33,RUN
2023-10-26 13:51:00,P-Usine_A-000354,3.55,87.2,52.9,14.5,RUN
2023-10-26 13:58:52,P-Usine_A-000355,3.76,104.1,52.6,11.43,STOP
2023-10-26 13:55:08,P-Usine_A-000356,3.52,104.7,53.9,14.39,STOP
2023-10-26 13:54:40,P-Usine_A-000357,3.95,104.8,44.0,13.66,RUN
2023-10-26 13:55:49,P-Usine_A-000358,4.27,107.7,41.9,14.29,RUN
2023-10-26 13:57:34,P-Usine_A-000359,3.87,89.1,40.8,12.04,RUN
2023-10-26 14:02:14,P-Usine_A-000360,3.59,87.5,42.4,13.14,RUN
2023-10-26 14:03:04,P-Usine_A-000361,4.01,87.4,47.6,11.01,RUN
2023-10-26 14:05:39,P-Usine_A-000362,4.39,111.8,49.9,14.37,RUN
2023-10-26 14:08:11,P-Usine_A-000363,3.63,91.2,57.2,10.24,RUN
2023-10-26 14:09:08,P-Usine_A-000364,3.89,114.0,50.3,10.26,RUN
2023-10-26 14:08:32,P-Usine_A-000365,4.31,100.6,46.2,10.01,RUN
2023-10-26 14:08:32,P-Usine_A-000365,4.31,100.6,46.2,10.01,RUN
2023-10-26 14:08:49,P-Usine_A-000366,3.7,108.1,47.7,10.32,RUN
2023-10-26 14:09:51,P-Usine_A-000367,3.83,118.8,51.6,11.97,RUN
2023-10-26 14:09:23,P-Usine_A-000368,4.11,108.8,41.8,12.17,RUN
2023-10-26 14:14:05,P-Usine_A-000369,3.88,98.7,46.6,14.8,RUN
2023-10-26 14:07:03,P-Usine_A-000370,4.41,116.3,48.5,11.14,RUN
2023-10-26 14:09:15,P-Usine_A-000371,3.74,107.0,50.4,14.12,RUN
2023-10-26 14:07:58,P-Usine_A-000372,4.1,89.8,46.1,14.65,RUN
2023-10-26 14:16:36,P-Usine_A-000373,3.83,112.9,51.8,14.89,RUN
2023-10-26 14:15:29,P-Usine_A-000374,3.54,95.5,57.6,12.51,RUN
2023-10-26 14:15:50,P-Usine_A-000375,3.85,97.0,49.5,10.04,RUN
2023-10-26 14:19:57,P-Usine_A-000376,4.31,100.3,999.9,13.03,RUN
2023-10-26 14:12:33,P-Usine_A-000377,4.26,100.8,44.3,12.92,RUN
2023-10-26 14:19:51,P-Usine_A-000378,4.29,101.2,50.1,11.98,RUN
2023-10-26 14:17:52,P-Usine_A-000379,4.12,93.8,52.7,10.23,RUN
2023-10-26 14:17:24,P-Usine_A-000380,3.72,86.2,54.4,14.46,RUN
2023-10-26 14:25:32,,4.35,97.5,56.8,14.63,RUN
2023-10-26 14:19:51,P-Usine_A-000382,3.77,84.0,58.9,,RUN
2023-10-26 14:26:21,P-Usine_A-000383,3.58,98.9,53.7,12.8,RUN
2023-10-26 14:28:37,P-Usine_A-000384,3.75,112.5,42.8,11.97,RUN
2023-10-26 14:29:17,P-Usine_A-000385,3.98,116.0,47.8,14.41,RUN
2023-10-26 14:22:26,P-Usine_A-000386,3.67,106.5,45.0,13.86,RUN
2023-10-26 14:23:58,P-Usine_A-000387,4.08,80.4,57.0,12.93,RUN
2023-10-26 14:31:16,P-Usine_A-000388,4.27,106.0,47.6,14.14,RUN
2023-10-26 14:32:44,P-Usine_A-000389,4.3,108.3,43.0,11.88,RUN
2023-10-26 14:25:24,P-Usine_A-000390,4.21,98.7,44.9,14.69,RUN
2023-10-26 14:34:58,P-Usine_A-000391,3.99,107.2,49.4,13.69,RUN
2023-10-26 14:28:08,P-Usine_A-000392,4.36,108.2,60.0,10.95,RUN
2023-10-26 14:33:02,P-Usine_A-000393,4.05,98.8,54.4,11.34,RUN
2023-10-26 14:32:28,P-Usine_A-000394,3.51,115.4,41.1,12.44,RUN
2023-10-26 14:32:45,P-Usine_A-000395,4.01,95.0,55.6,13.64,RUN
2023-10-26 14:36:30,P-Usine_A-000396,3.52,107.4,49.7,11.6,STOP
2023-10-26 14:36:00,P-Usine_A-000397,4.26,86.6,46.5,13.49,
2023-10-26 14:33:47,P-Usine_A-000398,3.67,116.0,50.1,10.03,RUN
2023-10-26 14:37:31,P-Usine_A-000399,4.27,110.8,55.8,10.42,STOP
2023-10-26 14:43:41,P-Usine_A-000400,3.85,111.3,56.4,10.83,RUN
2023-10-26 14:44:03,P-Usine_A-000401,4.17,89.9,44.2,11.73,RUN
2023-10-26 14:37:42,P-Usine_A-000402,4.45,107.4,999.9,10.29,RUN
2023-10-26 14:38:42,P-Usine_A-000403,4.4,103.1,47.7,12.83,RUN
2023-10-26 14:43:39,P-Usine_A-000404,3.82,98.6,48.9,11.14,RUN
2023-10-26 14:43:43,P-Usine_A-000405,4.36,81.4,43.6,14.16,RUN
2023-10-26 14:49:51,P-Usine_A-000406,3.77,101.5,42.7,10.84,RUN
2023-10-26 14:42:38,P-Usine_A-000407,4.0,105.7,42.1,13.16,RUN
2023-10-26 14:44:44,P-Usine_A-000408,3.8,90.7,59.3,10.72,STOP
2023-10-26 14:45:40,P-Usine_A-000409,3.98,89.0,43.2,14.89,STOP
2023-10-26 14:50:42,P-Usine_A-000410,4.32,119.0,42.6,999.9,RUN
2023-10-26 14:52:05,P-Usine_A-000411,3.92,101.0,45.2,12.2,RUN
2023-10-26 14:52:05,P-Usine_A-000411,3.92,101.0,45.2,12.2,RUN
2023-10-26 14:48:00,P-Usine_A-000412,4.09,117.3,49.6,14.12,RUN
2023-10-26 14:50:09,P-Usine_A-000413,999.9,98.3,42.0,11.52,RUN
2023-10-26 14:52:07,P-Usine_A-000414,4.46,99.3,47.5,12.07,RUN
2023-10-26 14:53:30,P-Usine_A-000415,3.74,108.4,,10.23,RUN
2023-10-26 14:52:19,,3.72,84.2,53.5,10.58,RUN
2023-10-26 14:53:56,P-Usine_A-000417,3.89,110.8,44.0,13.65,RUN
2023-10-26 14:54:11,P-Usine_A-000418,3.62,81.7,48.8,10.49,RUN
2023-10-26 14:55:23,P-Usine_A-000419,3.78,104.7,45.0,11.72,RUN
2023-10-26 14:57:47,P-Usine_A-000420,4.04,86.2,45.5,11.56,RUN
2023-10-26 15:04:08,P-Usine_A-000421,3.56,96.2,59.0,13.24,RUN
2023-10-26 14:57:38,P-Usine_A-000422,3.86,104.4,45.2,12.18,RUN
2023-10-26 15:03:33,P-Usine_A-000423,4.4,110.0,51.1,10.77,RUN
2023-10-26 15:01:00,P-Usine_A-000424,3.68,91.5,55.8,12.1,RUN
2023-10-26 15:02:20,P-Usine_A-000425,3.59,96.8,47.8,10.32,RUN
2023-10-26 15:02:20,P-Usine_A-000425,3.59,96.8,47.8,10.32,RUN
2023-10-26 15:04:11,P-Usine_A-000426,3.72,94.1,999.9,13.34,RUN
2023-10-26 15:03:08,P-Usine_A-000427,4.48,119.4,56.4,14.5,RUN
2023-10-26 15:13:18,P-Usine_A-000428,4.0,90.5,43.7,12.52,RUN
2023-10-26 15:10:56,P-Usine_A-000429,3.76,81.2,50.2,13.51,RUN
2023-10-26 15:10:56,P-Usine_A-000429,3.76,81.2,50.2,13.51,RUN
2023-10-26 15:14:21,P-Usine_A-000430,3.69,87.7,53.1,13.79,RUN
2023-10-26 15:14:21,P-Usine_A-000430,3.69,87.7,53.1,13.79,RUN
2023-10-26 15:11:50,P-Usine_A-000431,4.48,105.6,54.7,12.01,RUN
2023-10-26 15:08:03,P-Usine_A-000432,4.23,88.9,53.3,12.65,RUN
2023-10-26 15:12:49,P-Usine_A-000433,3.97,93.1,56.3,11.43,RUN
2023-10-26 15:15:48,P-Usine_A-000434,4.03,96.9,52.6,12.9,RUN
2023-10-26 15:14:40,P-Usine_A-000435,3.96,92.6,54.4,10.07,STOP
2023-10-26 15:17:28,P-Usine_A-000436,3.5,98.1,53.3,999.9,RUN
2023-10-26 15:16:45,P-Usine_A-000437,4.35,106.5,51.9,13.3,
2023-10-26 15:16:50,P-Usine_A-000438,4.07,88.8,55.6,10.01,RUN
2023-10-26 15:21:51,P-Usine_A-000439,3.55,91.5,44.7,13.51,RUN
2023-10-26 15:24:47,P-Usine_A-000440,4.18,114.7,46.4,10.54,RUN
2023-10-26 15:17:31,P-Usine_A-000441,3.9,101.6,44.8,11.27,STOP
2023-10-26 15:24:16,P-Usine_A-000442,4.29,108.2,55.8,11.97,RUN
2023-10-26 15:28:13,P-Usine_A-000443,3.55,105.8,52.6,14.35,RUN
2023-10-26 15:28:49,P-Usine_A-000444,3.62,86.5,48.4,10.57,RUN
2023-10-26 15:23:41,P-Usine_A-000445,3.63,112.9,52.3,11.38,RUN
2023-10-26 15:30:13,P-Usine_A-000446,4.05,117.9,46.4,11.63,RUN
2023-10-26 15:30:35,P-Usine_A-000447,3.53,102.1,57.0,11.18,RUN
2023-10-26 15:29:52,P-Usine_A-000448,4.14,80.1,54.9,11.41,RUN
2023-10-26 15:30:22,P-Usine_A-000449,4.5,80.0,40.2,14.28,RUN
2023-10-26 15:32:56,P-Usine_A-000450,3.93,117.1,45.7,13.39,RUN
2023-10-26 15:32:48,P-Usine_A-000451,4.26,84.9,52.7,11.04,RUN
2023-10-26 15:32:40,P-Usine_A-000452,4.25,91.7,42.1,11.72,RUN
2023-10-26 15:31:14,P-Usine_A-000453,4.5,93.9,59.3,12.59,RUN
2023-10-26 15:31:14,P-Usine_A-000453,4.5,93.9,59.3,12.59,RUN
2023-10-26 15:32:57,P-Usine_A-000454,4.28,83.9,40.2,11.82,RUN
2023-10-26 15:37:32,P-Usine_A-000455,4.15,88.4,53.5,14.67,RUN
2023-10-26 15:32:59,P-Usine_A-000456,3.65,94.9,47.4,10.7,RUN
2023-10-26 15:35:09,P-Usine_A-000457,3.64,116.8,52.8,10.51,RUN
2023-10-26 15:43:00,P-Usine_A-000458,4.49,83.2,50.3,10.4,RUN
2023-10-26 15:45:27,P-Usine_A-000459,4.11,114.3,55.3,14.47,STOP
2023-10-26 15:40:26,P-Usine_A-000460,3.52,108.2,42.4,11.39,RUN
2023-10-26 15:41:46,P-Usine_A-000461,4.19,116.4,40.6,11.61,RUN
2023-10-26 15:45:33,P-Usine_A-000462,3.54,84.1,42.2,11.91,RUN
2023-10-26 15:39:50,P-Usine_A-000463,4.01,84.0,43.7,10.54,RUN
2023-10-26 15:44:48,P-Usine_A-000464,4.14,96.7,55.2,11.14,RUN
2023-10-26 15:46:57,P-Usine_A-000465,4.05,97.2,60.0,12.33,STOP
2023-10-26 15:43:23,P-Usine_A-000466,3.95,86.9,49.8,13.15,RUN
2023-10-26 15:53:18,P-Usine_A-000467,4.45,83.0,55.5,11.9,STOP
2023-10-26 15:46:44,P-Usine_A-000468,4.2,112.3,58.1,13.44,RUN
2023-10-26 15:52:38,P-Usine_A-000469,3.8,104.4,42.0,14.49,STOP
2023-10-26 15:47:19,P-Usine_A-000470,999.9,104.5,50.7,10.23,RUN
2023-10-26 15:54:05,P-Usine_A-000471,4.22,119.1,55.7,10.34,RUN
2023-10-26 15:58:05,P-Usine_A-000472,4.33,87.0,56.3,12.29,RUN
2023-10-26 15:56:26,P-Usine_A-000473,3.82,110.0,58.2,12.96,RUN
2023-10-26 15:59:41,P-Usine_A-000474,4.09,81.5,45.0,10.46,RUN
2023-10-26 15:55:05,P-Usine_A-000475,4.27,85.7,,10.68,RUN
2023-10-26 15:53:07,P-Usine_A-000476,3.51,80.9,59.2,14.51,RUN
2023-10-26 16:02:15,P-Usine_A-000477,4.25,105.4,45.6,13.03,RUN
2023-10-26 15:56:55,P-Usine_A-000478,3.62,99.0,43.0,10.82,RUN
2023-10-26 15:56:22,P-Usine_A-000479,4.04,80.5,45.4,14.77,RUN
2023-10-26 16:01:02,P-Usine_A-000480,3.56,109.5,54.2,13.34,RUN
2023-10-26 16:01:02,P-Usine_A-000480,3.56,109.5,54.2,13.34,RUN
2023-10-26 16:05:09,P-Usine_A-000481,4.48,999.9,44.3,10.09,RUN
2023-10-26 16:06:47,P-Usine_A-000482,4.36,106.2,42.3,13.19,RUN
2023-10-26 16:09:49,P-Usine_A-000483,4.16,100.6,46.5,14.06,RUN
2023-10-26 16:10:26,P-Usine_A-000484,4.45,108.8,58.2,12.51,RUN
2023-10-26 16:04:41,P-Usine_A-000485,4.21,92.1,47.9,11.98,RUN
2023-10-26 16:03:26,P-Usine_A-000486,3.54,95.9,41.9,13.15,RUN
2023-10-26 16:13:09,P-Usine_A-000487,4.07,83.5,55.6,12.89,RUN
2023-10-26 16:10:30,P-Usine_A-000488,3.98,82.0,40.2,11.77,RUN
2023-10-26 16:08:46,P-Usine_A-000489,4.12,92.7,999.9,12.59,RUN
2023-10-26 16:09:32,P-Usine_A-000490,4.23,104.1,44.3,14.8,RUN
2023-10-26 16:11:37,P-Usine_A-000491,4.19,114.6,42.9,11.71,RUN
2023-10-26 16:14:26,P-Usine_A-000492,4.29,100.5,56.5,12.2,RUN
2023-10-26 16:16:11,P-Usine_A-000493,3.71,109.4,55.3,11.64,RUN
2023-10-26 16:14:45,P-Usine_A-000494,3.6,104.3,54.6,14.5,RUN
2023-10-26 16:21:12,P-Usine_A-000495,4.37,120.0,55.6,14.67,RUN
2023-10-26 16:22:11,P-Usine_A-000496,4.26,107.9,999.9,10.45,RUN
2023-10-26 16:23:58,P-Usine_A-000497,3.73,104.2,48.8,14.74,STOP
2023-10-26 16:22:39,P-Usine_A-000498,4.33,102.8,56.9,11.41,RUN
2023-10-26 16:25:39,P-Usine_A-000499,4.41,100.7,51.2,11.0,RUN
2023-10-26 16:24:43,P-Usine_A-000500,4.4,87.6,59.2,12.2,RUN
2023-10-26 16:23:56,P-Usine_A-000501,4.48,91.9,43.7,11.71,RUN
2023-10-26 16:22:12,P-Usine_A-000502,3.76,119.5,44.3,12.18,RUN
2023-10-26 16:20:02,P-Usine_A-000503,4.37,112.5,42.2,12.68,RUN
2023-10-26 16:27:03,P-Usine_A-000504,4.36,100.9,59.1,13.0,RUN
2023-10-26 16:25:54,P-Usine_A-000505,4.15,97.7,47.9,12.82,STOP
2023-10-26 16:28:15,P-Usine_A-000506,3.78,80.6,59.8,14.4,STOP
2023-10-26 16:28:15,P-Usine_A-000506,3.78,80.6,59.8,14.4,STOP
2023-10-26 16:33:35,P-Usine_A-000507,4.08,117.3,49.9,13.0,RUN
2023-10-26 16:27:44,P-Usine_A-000508,4.31,96.8,56.3,12.18,RUN
2023-10-26 16:30:50,P-Usine_A-000509,3.67,86.3,41.0,10.23,RUN
2023-10-26 16:30:50,P-Usine_A-000509,3.67,86.3,41.0,10.23,RUN
2023-10-26 16:31:18,P-Usine_A-000510,3.64,95.4,58.0,14.94,RUN
2023-10-26 16:37:08,P-Usine_A-000511,3.58,95.9,53.2,13.78,RUN
2023-10-26 16:37:36,P-Usine_A-000512,3.74,93.2,53.6,11.53,RUN
2023-10-26 16:34:16,P-Usine_A-000513,4.13,86.2,48.6,12.39,RUN
2023-10-26 16:37:55,P-Usine_A-000514,3.92,84.3,58.6,14.71,RUN
2023-10-26 16:37:18,P-Usine_A-000515,4.07,113.5,57.1,11.15,RUN
2023-10-26 16:33:23,P-Usine_A-000516,3.76,114.4,52.2,12.57,RUN
2023-10-26 16:36:06,P-Usine_A-000517,4.11,113.9,54.9,14.38,RUN
2023-10-26 16:38:11,P-Usine_A-000518,3.78,99.6,56.7,11.1,RUN
2023-10-26 16:36:38,P-Usine_A-000519,3.93,100.4,44.9,13.45,RUN
2023-10-26 16:37:31,P-Usine_A-000520,3.98,109.7,50.1,10.64,RUN
2023-10-26 16:38:54,P-Usine_A-000521,3.84,95.5,42.6,14.67,RUN
2023-10-26 16:38:54,P-Usine_A-000521,3.84,95.5,42.6,14.67,RUN
2023-10-26 16:45:13,P-Usine_A-000522,3.56,87.4,57.2,14.67,RUN
2023-10-26 16:39:52,P-Usine_A-000523,4.35,114.2,50.2,11.26,RUN
2023-10-26 16:46:46,P-Usine_A-000524,3.58,102.8,46.3,999.9,RUN
2023-10-26 16:45:33,P-Usine_A-000525,4.17,116.6,48.0,12.81,RUN
2023-10-26 16:44:20,P-Usine_A-000526,4.24,109.8,58.9,11.79,RUN
2023-10-26 16:44:44,P-Usine_A-000527,4.42,117.0,44.1,10.91,RUN
2023-10-26 16:46:55,P-Usine_A-000528,3.83,90.9,40.2,12.34,RUN
2023-10-26 16:53:20,P-Usine_A-000529,4.26,114.1,58.1,12.56,RUN
2023-10-26 16:53:20,P-Usine_A-000529,4.26,114.1,58.1,12.56,RUN
2023-10-26 16:52:16,P-Usine_A-000530,4.06,89.7,53.0,11.09,RUN
2023-10-26 16:53:25,P-Usine_A-000531,3.98,89.3,55.5,10.86,RUN
2023-10-26 16:58:43,P-Usine_A-000532,3.72,104.9,45.8,14.4,RUN
2023-10-26 16:57:13,P-Usine_A-000533,4.36,115.8,46.7,14.02,RUN
2023-10-26 16:52:10,P-Usine_A-000534,3.87,104.2,46.7,12.68,RUN
2023-10-26 16:57:09,P-Usine_A-000535,4.26,100.2,59.6,14.1,RUN
2023-10-26 16:54:51,P-Usine_A-000536,4.38,109.5,49.5,11.01,RUN
2023-10-26 16:59:46,P-Usine_A-000537,4.25,106.3,56.4,12.34,RUN
2023-10-26 16:58:05,P-Usine_A-000538,3.55,90.1,59.7,10.4,RUN
2023-10-26 16:56:02,P-Usine_A-000539,3.73,93.2,40.8,14.41,RUN
2023-10-26 16:59:23,P-Usine_A-000540,3.77,93.5,46.0,12.69,RUN
2023-10-26 17:04:23,P-Usine_A-000541,4.03,84.8,47.9,12.52,RUN
2023-10-26 17:00:26,P-Usine_A-000542,3.56,94.2,46.3,,RUN
2023-10-26 17:00:45,P-Usine_A-000543,,111.8,45.2,14.53,RUN
2023-10-26 17:06:51,P-Usine_A-000544,3.85,102.5,59.7,10.33,RUN
2023-10-26 17:03:45,P-Usine_A-000545,4.01,83.2,52.9,10.89,RUN
2023-10-26 17:12:43,P-Usine_A-000546,3.52,106.8,55.3,11.67,RUN
2023-10-26 17:13:29,P-Usine_A-000547,4.42,93.5,58.0,12.34,RUN
2023-10-26 17:05:06,P-Usine_A-000548,4.42,104.3,46.5,14.69,RUN
2023-10-26 17:11:55,P-Usine_A-000549,4.39,104.9,59.9,14.02,RUN
2023-10-26 17:12:28,P-Usine_A-000550,4.32,108.0,43.7,10.73,RUN
2023-10-26 17:13:04,P-Usine_A-000551,4.25,83.9,41.3,12.25,RUN
2023-10-26 17:12:31,P-Usine_A-000552,3.87,105.6,53.4,13.96,RUN
2023-10-26 17:12:59,P-Usine_A-000553,3.66,80.8,43.1,12.14,RUN
2023-10-26 17:11:55,P-Usine_A-000554,3.8,86.5,46.1,11.58,RUN
2023-10-26 17:20:42,P-Usine_A-000555,3.51,91.4,57.1,13.05,RUN
2023-10-26 17:19:47,P-Usine_A-000556,4.28,96.1,51.9,11.47,RUN
2023-10-26 17:16:56,P-Usine_A-000557,4.48,99.1,57.5,10.35,RUN
2023-10-26 17:16:42,P-Usine_A-000558,3.61,90.6,59.9,14.7,RUN
2023-10-26 17:22:07,P-Usine_A-000559,3.54,107.2,40.6,10.01,RUN
2023-10-26 17:24:47,P-Usine_A-000560,4.23,80.6,40.2,10.01,RUN
2023-10-26 17:18:50,P-Usine_A-000561,4.47,110.4,55.4,12.87,RUN
,P-Usine_A-000562,3.53,118.3,48.1,14.01,RUN
2023-10-26 17:20:00,P-Usine_A-000563,4.33,110.4,52.8,12.25,RUN
2023-10-26 17:21:21,P-Usine_A-000564,3.57,95.6,46.6,11.81,RUN
2023-10-26 17:25:39,P-Usine_A-000565,4.35,87.7,42.3,13.22,RUN
2023-10-26 17:26:44,P-Usine_A-000566,4.34,103.1,49.7,10.48,STOP
2023-10-26 17:26:44,P-Usine_A-000566,4.34,103.1,49.7,10.48,STOP
2023-10-26 17:30:08,P-Usine_A-000567,4.42,101.7,46.2,12.79,RUN
2023-10-26 17:28:22,P-Usine_A-000568,4.35,87.2,42.4,13.76,RUN
2023-10-26 17:29:23,P-Usine_A-000569,4.11,103.0,47.0,14.08,RUN
2023-10-26 17:29:51,P-Usine_A-000570,3.73,99.3,55.8,14.45,RUN
2023-10-26 17:29:13,P-Usine_A-000571,4.13,83.7,40.8,13.2,RUN
2023-10-26 17:29:13,P-Usine_A-000571,4.13,83.7,40.8,13.2,RUN
2023-10-26 17:35:55,P-Usine_A-000572,4.16,112.8,42.5,11.6,RUN
2023-10-26 17:35:43,P-Usine_A-000573,3.51,89.5,54.3,14.55,RUN
2023-10-26 17:40:30,P-Usine_A-000574,4.44,103.4,48.1,12.96,RUN
2023-10-26 17:39:14,P-Usine_A-000575,3.96,80.8,59.5,10.34,RUN
2023-10-26 17:36:52,P-Usine_A-000576,4.29,99.0,58.6,10.01,RUN
2023-10-26 17:36:56,P-Usine_A-000577,4.29,109.1,44.7,10.03,RUN
2023-10-26 17:38:10,P-Usine_A-000578,3.81,105.2,40.8,13.41,RUN
2023-10-26 17:45:30,P-Usine_A-000579,3.79,92.2,57.3,13.82,RUN
2023-10-26 17:45:57,P-Usine_A-000580,3.51,108.0,54.7,999.9,RUN
2023-10-26 17:39:44,P-Usine_A-000581,4.49,107.8,45.3,12.57,RUN
2023-10-26 17:39:12,P-Usine_A-000582,4.32,80.0,46.6,11.54,RUN
2023-10-26 17:44:52,P-Usine_A-000583,3.88,90.6,59.1,10.63,RUN
2023-10-26 17:47:58,P-Usine_A-000584,3.75,104.7,51.6,13.52,RUN
2023-10-26 17:49:26,P-Usine_A-000585,3.6,116.8,59.8,11.73,RUN
2023-10-26 17:50:53,P-Usine_A-000586,4.02,80.3,56.8,10.16,RUN
2023-10-26 17:52:23,P-Usine_A-000587,4.42,90.3,57.0,13.2,RUN
2023-10-26 17:53:50,P-Usine_A-000588,3.66,83.9,48.3,12.84,STOP
2023-10-26 17:47:37,P-Usine_A-000589,3.79,88.2,53.5,11.85,RUN
2023-10-26 17:51:04,P-Usine_A-000590,3.99,106.9,42.0,10.28,RUN
2023-10-26 17:51:00,P-Usine_A-000591,3.92,92.6,40.9,11.85,RUN
2023-10-26 17:55:59,P-Usine_A-000592,3.85,117.6,42.1,11.16,RUN
2023-10-26 17:58:00,P-Usine_A-000593,4.4,98.8,49.8,10.97,RUN
2023-10-26 17:56:53,P-Usine_A-000594,4.38,116.6,56.0,14.27,RUN
2023-10-26 17:57:38,P-Usine_A-000595,4.14,83.2,54.5,13.54,RUN
2023-10-26 17:55:00,P-Usine_A-000596,4.11,81.1,43.7,13.01,RUN
2023-10-26 17:55:08,P-Usine_A-000597,4.05,102.0,48.6,10.78,RUN
2023-10-26 17:56:01,P-Usine_A-000598,4.49,100.3,55.0,10.81,RUN
2023-10-26 18:03:12,P-Usine_A-000599,4.5,99.5,59.4,14.68,RUN
2023-10-26 18:02:17,P-Usine_A-000600,3.71,96.1,56.2,14.04,RUN
2023-10-26 18:05:55,P-Usine_A-000601,4.32,90.9,42.3,12.05,RUN
2023-10-26 18:08:56,P-Usine_A-000602,4.04,83.7,56.5,13.68,RUN
2023-10-26 18:05:09,P-Usine_A-000603,3.81,83.4,41.2,10.3,STOP
2023-10-26 18:05:09,P-Usine_A-000603,3.81,83.4,41.2,10.3,STOP
2023-10-26 18:08:33,P-Usine_A-000604,3.59,107.8,51.3,12.01,RUN
2023-10-26 18:08:50,P-Usine_A-000605,4.24,88.8,41.3,11.0,STOP
2023-10-26 18:06:14,P-Usine_A-000606,3.65,108.7,51.9,10.81,RUN
2023-10-26 18:06:56,P-Usine_A-000607,3.59,99.2,42.1,12.05,RUN
2023-10-26 18:14:23,P-Usine_A-000608,3.7,99.7,41.8,11.89,RUN
2023-10-26 18:14:40,P-Usine_A-000609,3.97,109.5,55.6,11.12,RUN
2023-10-26 18:10:32,P-Usine_A-000610,4.32,99.0,50.2,11.43,RUN
2023-10-26 18:16:01,P-Usine_A-000611,4.29,82.8,44.8,13.68,RUN
2023-10-26 18:18:49,P-Usine_A-000612,4.18,112.7,58.2,11.25,RUN
