timestamp,part_id,punch_force_kn,vibration_level,motor_temp_c,cycle_count,status
2023-10-26 13:23:43,P-Usine_A-000325,327.8,0.97,52.1,325,RUN
2023-10-26 13:28:50,P-Usine_A-000326,999.9,0.69,66.1,326,RUN
2023-10-26 13:25:07,P-Usine_A-000327,326.0,1.05,72.2,327,RUN
2023-10-26 13:28:53,P-Usine_A-000328,344.5,1.69,78.5,328,RUN
2023-10-26 13:27:22,P-Usine_A-000329,304.9,1.67,70.1,329,RUN
2023-10-26 13:29:16,P-Usine_A-000330,346.9,1.58,66.7,330,RUN
2023-10-26 13:35:25,P-Usine_A-000331,277.7,1.89,62.1,331,RUN
2023-10-26 13:33:57,P-Usine_A-000332,325.2,1.84,68.0,332,RUN
2023-10-26 13:31:12,P-Usine_A-000333,309.2,1.44,70.6,333,RUN
2023-10-26 13:30:53,P-Usine_A-000334,315.9,1.78,70.9,334,RUN
2023-10-26 13:30:53,P-Usine_A-000334,315.9,1.78,70.9,334,RUN
2023-10-26 13:37:51,P-Usine_A-000335,314.5,1.85,67.0,335,RUN
2023-10-26 13:33:50,P-Usine_A-000336,307.5,1.68,63.2,336,RUN
2023-10-26 13:40:09,P-Usine_A-000337,261.2,1.94,64.0,337,RUN
2023-10-26 13:41:03,P-Usine_A-000338,305.7,1.37,69.8,338,RUN
2023-10-26 13:43:55,P-Usine_A-000339,307.7,1.55,70.1,339,RUN
2023-10-26 13:43:29,P-Usine_A-000340,339.9,1.58,58.9,340,RUN
2023-10-26 13:39:56,P-Usine_A-000341,273.2,1.04,78.6,341,RUN
2023-10-26 13:46:34,P-Usine_A-000342,,0.9,52.6,342,RUN
2023-10-26 13:40:59,P-Usine_A-000343,338.3,1.41,54.9,343,RUN
2023-10-26 13:43:24,P-Usine_A-000344,349.0,1.19,75.0,344,RUN
2023-10-26 13:49:07,P-Usine_A-000345,342.4,0.8,54.3,345,RUN
2023-10-26 13:45:07,P-Usine_A-000346,330.2,999.9,60.6,346,RUN
2023-10-26 13:48:26,P-Usine_A-000347,253.6,1.26,69.3,347,RUN
2023-10-26 13:49:15,P-Usine_A-000348,289.9,0.59,67.0,348,RUN
2023-10-26 13:44:18,P-Usine_A-000349,278.0,1.34,56.6,349,RUN
2023-10-26 13:47:38,P-Usine_A-000350,349.3,1.19,79.1,999.9,RUN
2023-10-26 13:55:01,P-Usine_A-000351,280.7,0.72,54.5,351,RUN
2023-10-26 13:50:53,P-Usine_A-000352,295.1,1.53,78.8,352,RUN
2023-10-26 13:50:38,P-Usine_A-000353,293.2,1.39,63.7,353,RUN
2023-10-26 13:55:54,P-Usine_A-000354,263.8,0.89,62.6,354,RUN
2023-10-26 13:50:40,P-Usine_A-000355,266.7,1.56,79.4,355,RUN
2023-10-26 13:56:15,P-Usine_A-000356,270.2,1.18,79.1,356,RUN
2023-10-26 14:01:28,P-Usine_A-000357,270.0,0.57,57.6,357,RUN
2023-10-26 13:54:29,P-Usine_A-000358,260.6,0.65,67.4,358,RUN
2023-10-26 14:03:27,P-Usine_A-000359,291.1,1.6,69.1,359,RUN
2023-10-26 14:01:12,P-Usine_A-000360,315.6,1.23,73.0,360,RUN
2023-10-26 14:01:51,P-Usine_A-000361,302.4,1.6,60.8,361,RUN
2023-10-26 13:59:56,P-Usine_A-000362,332.0,1.65,52.3,362,RUN
2023-10-26 13:58:22,P-Usine_A-000363,298.0,1.35,79.1,363,RUN
2023-10-26 14:03:21,P-Usine_A-000364,330.0,1.33,62.1,364,RUN
2023-10-26 14:08:06,P-Usine_A-000365,316.8,1.19,58.2,365,RUN
2023-10-26 14:07:54,P-Usine_A-000366,306.2,0.53,56.1,366,RUN
2023-10-26 14:09:12,P-Usine_A-000367,251.5,1.69,59.7,367,RUN
2023-10-26 14:08:57,P-Usine_A-000368,252.6,0.86,66.4,368,RUN
2023-10-26 14:12:43,P-Usine_A-000369,341.3,0.53,55.7,369,RUN
2023-10-26 14:08:07,P-Usine_A-000370,257.9,0.7,54.7,370,RUN
2023-10-26 14:15:29,P-Usine_A-000371,288.1,0.63,52.1,371,RUN
2023-10-26 14:08:53,P-Usine_A-000372,275.8,1.39,79.4,372,RUN
2023-10-26 14:14:50,P-Usine_A-000373,274.5,1.09,54.2,373,RUN
2023-10-26 14:11:33,P-Usine_A-000374,256.8,1.34,63.4,374,RUN
2023-10-26 14:17:48,P-Usine_A-000375,286.9,1.51,71.6,375,RUN
2023-10-26 14:20:15,P-Usine_A-000376,999.9,1.08,58.8,376,RUN
2023-10-26 14:13:57,P-Usine_A-000377,342.8,0.64,79.9,377,RUN
2023-10-26 14:21:34,P-Usine_A-000378,264.4,1.81,71.2,378,RUN
2023-10-26 14:17:08,P-Usine_A-000379,271.0,999.9,68.9,379,RUN
2023-10-26 14:20:09,P-Usine_A-000380,299.8,1.79,53.6,380,RUN
2023-10-26 14:21:52,P-Usine_A-000381,285.5,1.8,50.5,381,RUN
2023-10-26 14:25:02,P-Usine_A-000382,330.3,1.75,60.3,382,RUN
2023-10-26 14:24:10,P-Usine_A-000383,281.5,1.19,69.2,383,RUN
2023-10-26 14:26:06,P-Usine_A-000384,311.1,1.36,63.2,384,RUN
2023-10-26 14:22:09,P-Usine_A-000385,313.3,1.04,76.1,385,RUN
2023-10-26 14:23:05,P-Usine_A-000386,285.5,0.89,67.3,386,RUN
2023-10-26 14:22:30,P-Usine_A-000387,294.4,0.65,57.7,387,RUN
2023-10-26 14:24:13,P-Usine_A-000388,256.2,0.57,67.9,388,RUN
2023-10-26 14:33:41,P-Usine_A-000389,261.7,0.86,72.5,389,RUN
2023-10-26 14:27:40,P-Usine_A-000390,325.5,1.71,55.4,390,RUN
2023-10-26 14:34:38,P-Usine_A-000391,295.9,1.49,79.3,391,RUN
2023-10-26 14:27:27,P-Usine_A-000392,267.4,1.52,58.2,392,RUN
2023-10-26 14:35:35,P-Usine_A-000393,257.1,1.48,63.8,393,RUN
2023-10-26 14:37:59,P-Usine_A-000394,251.4,0.69,69.4,394,RUN
2023-10-26 14:31:40,P-Usine_A-000395,294.8,0.84,60.6,999.9,RUN
2023-10-26 14:34:06,P-Usine_A-000396,341.8,1.89,64.4,396,RUN
2023-10-26 14:33:11,P-Usine_A-000397,255.6,1.6,55.8,397,RUN
2023-10-26 14:33:28,P-Usine_A-000398,326.3,0.83,56.0,398,RUN
2023-10-26 14:41:57,P-Usine_A-000399,303.6,1.38,76.0,399,RUN
2023-10-26 14:37:32,P-Usine_A-000400,346.9,1.4,53.1,400,RUN
2023-10-26 14:40:01,P-Usine_A-000401,329.7,1.42,999.9,401,RUN
2023-10-26 14:46:06,P-Usine_A-000402,291.0,1.41,65.6,402,RUN
2023-10-26 14:42:08,P-Usine_A-000403,286.3,1.75,76.8,403,RUN
2023-10-26 14:41:03,P-Usine_A-000404,330.4,1.08,75.0,404,RUN
2023-10-26 14:46:19,P-Usine_A-000405,283.5,0.84,73.4,405,RUN
2023-10-26 14:44:55,P-Usine_A-000406,341.9,1.05,51.6,406,RUN
2023-10-26 14:44:51,P-Usine_A-000407,306.8,0.51,63.5,407,RUN
2023-10-26 14:49:58,P-Usine_A-000408,259.4,1.74,57.9,408,RUN
2023-10-26 14:49:58,P-Usine_A-000408,259.4,1.74,57.9,408,RUN
2023-10-26 14:51:37,P-Usine_A-000409,323.9,1.61,77.9,409,RUN
2023-10-26 14:48:12,P-Usine_A-000410,281.1,1.6,62.2,410,RUN
2023-10-26 14:51:06,P-Usine_A-000411,321.3,1.5,79.9,411,RUN
2023-10-26 14:49:29,P-Usine_A-000412,252.4,0.51,66.8,412,RUN
2023-10-26 14:57:42,P-Usine_A-000413,250.3,1.34,64.3,413,RUN
2023-10-26 14:52:19,P-Usine_A-000414,285.9,1.03,58.2,414,RUN
2023-10-26 14:55:21,P-Usine_A-000415,285.6,0.52,58.0,415,RUN
2023-10-26 14:52:28,P-Usine_A-000416,304.0,0.56,61.3,416,RUN
2023-10-26 14:57:22,P-Usine_A-000417,297.1,0.61,72.1,417,RUN
2023-10-26 14:59:07,P-Usine_A-000418,259.3,1.06,64.2,418,RUN
2023-10-26 14:58:40,P-Usine_A-000419,343.6,1.9,60.3,419,RUN
2023-10-26 15:05:21,P-Usine_A-000420,283.5,1.88,69.9,420,RUN
2023-10-26 15:04:02,P-Usine_A-000421,308.0,1.35,78.8,421,RUN
2023-10-26 15:01:30,P-Usine_A-000422,269.4,1.18,67.3,422,RUN
2023-10-26 15:06:02,P-Usine_A-000423,277.9,1.18,50.5,423,RUN
2023-10-26 15:08:54,P-Usine_A-000424,320.1,0.83,58.1,424,RUN
2023-10-26 15:10:07,P-Usine_A-000425,295.9,1.96,56.0,425,RUN
2023-10-26 15:02:54,P-Usine_A-000426,307.6,1.45,66.0,426,RUN
2023-10-26 15:11:36,P-Usine_A-000427,332.3,1.05,53.1,427,RUN
2023-10-26 15:13:07,P-Usine_A-000428,334.9,0.83,61.7,428,RUN
2023-10-26 15:04:32,P-Usine_A-000429,330.3,0.86,51.9,429,RUN
2023-10-26 15:13:10,P-Usine_A-000430,333.1,0.95,62.5,430,RUN
2023-10-26 15:13:05,P-Usine_A-000431,299.1,0.57,52.1,431,RUN
2023-10-26 15:09:36,P-Usine_A-000432,323.8,1.46,52.0,432,RUN
2023-10-26 15:16:51,P-Usine_A-000433,325.6,1.74,72.2,433,
2023-10-26 15:17:52,P-Usine_A-000434,272.1,1.3,50.5,434,RUN
2023-10-26 15:18:31,P-Usine_A-000435,286.8,0.61,55.5,435,RUN
2023-10-26 15:15:10,P-Usine_A-000436,314.8,1.46,77.5,436,RUN
2023-10-26 15:16:07,P-Usine_A-000437,290.4,1.42,57.8,437,RUN
2023-10-26 15:17:59,P-Usine_A-000438,349.5,1.45,52.8,438,RUN
2023-10-26 15:19:13,P-Usine_A-000439,271.1,0.63,52.4,439,RUN
2023-10-26 15:19:13,P-Usine_A-000440,273.6,1.7,60.7,440,RUN
2023-10-26 15:20:06,P-Usine_A-000441,284.9,0.93,59.1,441,RUN
2023-10-26 15:21:03,P-Usine_A-000442,307.3,1.09,63.5,442,RUN
2023-10-26 15:22:15,P-Usine_A-000443,273.3,1.49,52.2,443,RUN
2023-10-26 15:21:53,P-Usine_A-000444,288.4,1.29,60.8,444,RUN
2023-10-26 15:25:32,P-Usine_A-000445,310.4,1.0,65.6,445,RUN
2023-10-26 15:25:55,P-Usine_A-000446,270.6,1.04,67.0,446,RUN
2023-10-26 15:32:08,P-Usine_A-000447,313.4,1.53,57.5,447,RUN
2023-10-26 15:31:35,P-Usine_A-000448,288.7,1.51,66.1,448,RUN
2023-10-26 15:30:36,P-Usine_A-000449,328.3,0.97,59.5,449,RUN
2023-10-26 15:31:40,P-Usine_A-000450,294.6,1.22,56.4,450,RUN
2023-10-26 15:31:40,P-Usine_A-000450,294.6,1.22,56.4,450,RUN
2023-10-26 15:35:14,P-Usine_A-000451,331.9,1.27,52.1,999.9,RUN
2023-10-26 15:35:01,P-Usine_A-000452,292.7,1.2,78.6,452,RUN
2023-10-26 15:38:19,P-Usine_A-000453,297.0,0.8,62.9,453,RUN
2023-10-26 15:32:43,P-Usine_A-000454,339.2,1.05,77.7,454,RUN
2023-10-26 15:34:49,P-Usine_A-000455,264.4,1.84,52.5,455,RUN
2023-10-26 15:36:46,P-Usine_A-000456,329.5,1.21,62.7,456,RUN
2023-10-26 15:37:51,P-Usine_A-000457,320.8,0.58,59.0,457,RUN
2023-10-26 15:43:20,P-Usine_A-000458,288.0,999.9,75.3,458,RUN
2023-10-26 15:41:06,P-Usine_A-000459,285.7,0.93,77.2,459,RUN
2023-10-26 15:46:10,P-Usine_A-000460,311.8,1.35,59.0,460,RUN
2023-10-26 15:37:34,P-Usine_A-000461,311.3,0.79,62.8,461,RUN
2023-10-26 15:41:13,P-Usine_A-000462,285.9,1.93,67.9,462,RUN
2023-10-26 15:48:54,P-Usine_A-000463,343.6,999.9,68.2,463,RUN
2023-10-26 15:44:27,P-Usine_A-000464,261.2,1.63,67.0,464,RUN
2023-10-26 15:43:22,P-Usine_A-000465,261.2,1.62,69.9,465,RUN
2023-10-26 15:44:07,P-Usine_A-000466,345.8,0.59,73.3,466,RUN
2023-10-26 15:49:22,P-Usine_A-000467,332.0,1.47,79.8,467,RUN
2023-10-26 15:53:24,P-Usine_A-000468,260.8,1.07,77.4,,RUN
2023-10-26 15:52:41,P-Usine_A-000469,334.7,0.86,51.2,469,RUN
2023-10-26 15:48:40,P-Usine_A-000470,264.2,1.91,76.7,470,RUN
2023-10-26 15:56:54,P-Usine_A-000471,300.2,1.11,73.9,471,RUN
2023-10-26 15:50:40,P-Usine_A-000472,331.5,1.12,70.1,472,RUN
2023-10-26 15:51:44,P-Usine_A-000473,298.2,1.96,75.9,473,RUN
2023-10-26 15:55:20,P-Usine_A-000474,,1.4,62.6,474,RUN
2023-10-26 15:55:05,P-Usine_A-000475,297.2,1.44,79.3,475,RUN
2023-10-26 15:54:25,P-Usine_A-000476,345.9,0.99,69.9,476,RUN
2023-10-26 16:01:58,P-Usine_A-000477,288.5,0.99,77.6,477,RUN
2023-10-26 15:59:46,P-Usine_A-000478,321.9,1.93,64.5,478,RUN
2023-10-26 16:03:42,P-Usine_A-000479,251.3,1.71,51.2,479,RUN
2023-10-26 16:05:48,P-Usine_A-000480,251.4,0.68,78.7,,RUN
2023-10-26 16:01:31,P-Usine_A-000481,266.3,1.37,58.1,481,RUN
2023-10-26 16:06:10,P-Usine_A-000482,348.3,1.83,52.0,482,RUN
2023-10-26 16:02:51,P-Usine_A-000483,301.7,1.05,57.3,483,RUN
2023-10-26 16:10:04,P-Usine_A-000484,264.2,0.88,69.7,484,RUN
2023-10-26 16:04:15,P-Usine_A-000485,342.7,1.91,57.2,485,RUN
2023-10-26 16:11:28,P-Usine_A-000486,329.8,1.42,68.5,486,RUN
2023-10-26 16:04:12,P-Usine_A-000487,315.4,1.63,74.6,487,RUN
2023-10-26 16:06:35,P-Usine_A-000488,335.2,0.75,66.1,488,RUN
2023-10-26 16:10:44,P-Usine_A-000489,343.7,1.81,79.6,489,RUN
2023-10-26 16:15:06,P-Usine_A-000490,260.2,1.21,75.0,490,RUN
2023-10-26 16:16:30,P-Usine_A-000491,338.7,1.07,63.7,491,RUN
2023-10-26 16:18:54,P-Usine_A-000492,330.2,0.95,65.9,492,RUN
2023-10-26 16:13:03,P-Usine_A-000493,304.4,0.65,72.2,493,RUN
2023-10-26 16:13:59,P-Usine_A-000494,275.2,1.64,68.7,494,RUN
2023-10-26 16:18:59,P-Usine_A-000495,273.5,1.46,67.4,495,RUN
2023-10-26 16:18:45,P-Usine_A-000496,269.2,1.74,74.0,496,RUN
2023-10-26 16:19:00,P-Usine_A-000497,310.1,1.96,69.5,497,RUN
2023-10-26 16:20:26,P-Usine_A-000498,348.8,1.47,74.3,498,RUN
2023-10-26 16:20:27,P-Usine_A-000499,265.2,1.19,61.3,499,RUN
2023-10-26 16:18:55,P-Usine_A-000500,999.9,1.18,55.1,500,RUN
2023-10-26 16:23:08,P-Usine_A-000501,318.0,1.02,56.3,501,RUN
2023-10-26 16:22:37,P-Usine_A-000502,329.5,1.78,70.4,502,RUN
2023-10-26 16:26:11,P-Usine_A-000503,338.9,0.91,77.3,503,RUN
2023-10-26 16:24:42,P-Usine_A-000504,300.0,1.24,57.2,504,RUN
2023-10-26 16:24:42,P-Usine_A-000504,300.0,1.24,57.2,504,RUN
2023-10-26 16:22:26,P-Usine_A-000505,265.2,0.82,60.4,505,RUN
2023-10-26 16:31:26,P-Usine_A-000506,320.3,1.7,51.7,506,RUN
2023-10-26 16:32:53,P-Usine_A-000507,315.1,0.92,71.8,507,RUN
2023-10-26 16:34:18,P-Usine_A-000508,314.3,0.71,74.6,508,RUN
2023-10-26 16:31:43,P-Usine_A-000509,340.7,1.15,51.7,509,RUN
2023-10-26 16:29:13,P-Usine_A-000510,347.3,1.28,55.2,510,RUN
2023-10-26 16:35:39,P-Usine_A-000511,307.3,1.66,79.9,511,RUN
2023-10-26 16:30:20,P-Usine_A-000512,318.1,1.28,53.2,512,RUN
2023-10-26 16:34:15,P-Usine_A-000513,311.9,1.06,63.0,513,RUN
2023-10-26 16:33:07,P-Usine_A-000514,333.7,1.91,70.2,514,RUN
2023-10-26 16:38:58,P-Usine_A-000515,276.0,0.64,58.0,515,RUN
2023-10-26 16:39:13,P-Usine_A-000516,251.9,1.14,50.6,516,RUN
2023-10-26 16:42:21,P-Usine_A-000517,281.7,0.51,59.0,517,RUN
2023-10-26 16:40:53,P-Usine_A-000518,255.9,1.04,64.9,518,RUN
2023-10-26 16:40:08,P-Usine_A-000519,318.6,1.42,77.8,519,RUN
2023-10-26 16:38:08,P-Usine_A-000520,348.5,0.57,58.3,520,RUN
2023-10-26 16:42:14,P-Usine_A-000521,305.3,1.9,79.4,521,RUN
2023-10-26 16:40:55,P-Usine_A-000522,328.2,1.25,64.0,522,RUN
2023-10-26 16:41:15,P-Usine_A-000523,283.8,1.13,60.1,523,RUN
2023-10-26 16:42:09,P-Usine_A-000524,999.9,1.7,76.2,524,RUN
2023-10-26 16:45:03,P-Usine_A-000525,301.3,1.98,62.6,525,RUN
2023-10-26 16:45:25,P-Usine_A-000526,270.4,1.76,72.3,526,RUN
2023-10-26 16:49:05,P-Usine_A-000527,331.7,1.24,57.8,527,RUN
2023-10-26 16:54:14,P-Usine_A-000528,326.8,1.02,68.3,528,RUN
2023-10-26 16:46:27,P-Usine_A-000529,338.5,1.17,52.8,529,RUN
2023-10-26 16:49:45,P-Usine_A-000530,326.9,0.95,57.3,530,RUN
2023-10-26 16:52:09,P-Usine_A-000531,301.0,1.73,,531,RUN
2023-10-26 16:49:45,P-Usine_A-000532,288.1,1.39,54.4,532,RUN
2023-10-26 16:59:00,P-Usine_A-000533,313.1,0.79,72.2,533,RUN
2023-10-26 16:57:54,P-Usine_A-000534,263.6,1.23,51.4,534,RUN
2023-10-26 16:56:43,P-Usine_A-000535,293.5,1.36,68.6,535,RUN
2023-10-26 17:02:30,P-Usine_A-000536,264.4,1.19,60.9,536,RUN
2023-10-26 17:01:44,P-Usine_A-000537,346.5,1.28,64.1,999.9,RUN
2023-10-26 16:57:09,P-Usine_A-000538,300.9,0.97,79.7,538,RUN
2023-10-26 17:01:50,P-Usine_A-000539,291.4,0.63,58.2,539,RUN
2023-10-26 17:06:07,P-Usine_A-000540,341.1,1.92,66.7,540,RUN
2023-10-26 17:03:24,P-Usine_A-000541,335.6,0.76,73.6,541,RUN
2023-10-26 17:02:48,P-Usine_A-000542,318.8,1.2,54.8,542,RUN
2023-10-26 17:04:16,P-Usine_A-000543,279.7,1.26,75.9,543,RUN
2023-10-26 17:06:35,P-Usine_A-000544,303.5,1.4,76.9,544,RUN
2023-10-26 17:04:34,P-Usine_A-000545,313.9,0.62,75.9,545,RUN
2023-10-26 17:10:22,P-Usine_A-000546,327.2,0.71,64.6,546,RUN
2023-10-26 17:13:08,P-Usine_A-000547,299.0,1.77,50.7,547,RUN
2023-10-26 17:08:33,P-Usine_A-000548,289.7,1.51,75.8,548,RUN
2023-10-26 17:09:39,P-Usine_A-000549,284.8,1.13,61.1,549,RUN
2023-10-26 17:07:38,P-Usine_A-000550,288.6,0.58,57.8,550,RUN
2023-10-26 17:13:00,P-Usine_A-000551,288.2,1.17,64.9,551,RUN
2023-10-26 17:10:17,P-Usine_A-000552,291.8,1.2,65.3,552,RUN
2023-10-26 17:15:01,P-Usine_A-000553,343.5,1.08,64.2,553,RUN
,P-Usine_A-000554,289.2,0.68,74.6,554,RUN
2023-10-26 17:18:57,P-Usine_A-000555,260.4,0.8,51.6,555,RUN
2023-10-26 17:22:17,P-Usine_A-000556,311.5,1.41,62.7,556,RUN
2023-10-26 17:19:55,P-Usine_A-000557,309.1,0.94,68.1,557,RUN
2023-10-26 17:18:28,,295.0,1.25,69.0,558,RUN
2023-10-26 17:21:38,P-Usine_A-000559,259.4,1.62,60.8,559,RUN
2023-10-26 17:19:13,P-Usine_A-000560,259.8,0.86,73.6,560,RUN
2023-10-26 17:22:41,P-Usine_A-000561,271.3,1.2,60.3,561,RUN
2023-10-26 17:28:09,P-Usine_A-000562,326.4,0.95,77.4,562,RUN
2023-10-26 17:28:10,P-Usine_A-000563,344.8,1.02,77.1,563,RUN
2023-10-26 17:20:34,P-Usine_A-000564,287.7,1.82,60.8,564,RUN
2023-10-26 17:22:40,P-Usine_A-000565,329.1,0.98,66.0,565,RUN
2023-10-26 17:31:31,P-Usine_A-000566,284.2,1.93,59.1,566,RUN
2023-10-26 17:31:01,P-Usine_A-000567,310.9,1.69,75.2,567,RUN
2023-10-26 17:32:12,P-Usine_A-000568,317.5,0.51,76.0,568,RUN
2023-10-26 17:31:03,P-Usine_A-000569,324.0,1.4,70.8,569,RUN
2023-10-26 17:32:39,P-Usine_A-000570,268.9,1.17,59.1,570,RUN
2023-10-26 17:37:06,P-Usine_A-000571,280.2,1.11,66.4,571,RUN
2023-10-26 17:35:16,P-Usine_A-000572,272.1,0.9,74.0,572,RUN
2023-10-26 17:39:43,P-Usine_A-000573,303.6,1.92,50.1,573,RUN
2023-10-26 17:33:50,P-Usine_A-000574,338.1,1.06,53.3,574,RUN
2023-10-26 17:38:45,P-Usine_A-000575,335.4,1.82,65.1,575,RUN
2023-10-26 17:36:43,P-Usine_A-000576,272.4,1.18,58.4,576,RUN
2023-10-26 17:43:04,P-Usine_A-000577,320.3,0.95,72.8,577,RUN
2023-10-26 17:43:45,P-Usine_A-000578,265.2,1.42,77.4,578,RUN
2023-10-26 17:44:19,P-Usine_A-000579,348.2,1.48,51.7,579,RUN
2023-10-26 17:44:32,P-Usine_A-000580,268.2,1.75,74.5,580,RUN
2023-10-26 17:47:08,P-Usine_A-000581,319.1,1.81,67.8,581,RUN
2023-10-26 17:44:52,P-Usine_A-000582,285.7,1.08,59.5,582,RUN
2023-10-26 17:48:09,P-Usine_A-000583,301.0,1.88,999.9,583,RUN
2023-10-26 17:46:30,P-Usine_A-000584,281.3,1.13,78.9,584,RUN
2023-10-26 17:47:56,P-Usine_A-000585,255.6,1.56,75.9,585,RUN
2023-10-26 17:42:41,P-Usine_A-000586,260.8,0.56,69.5,586,RUN
2023-10-26 17:50:44,P-Usine_A-000587,316.1,0.97,57.9,587,RUN
2023-10-26 17:46:44,P-Usine_A-000588,327.5,1.85,65.6,588,RUN
2023-10-26 17:50:29,P-Usine_A-000589,337.4,1.49,73.8,589,RUN
2023-10-26 17:56:11,P-Usine_A-000590,301.5,1.56,71.7,590,RUN
2023-10-26 17:52:57,P-Usine_A-000591,316.4,1.05,78.0,591,RUN
2023-10-26 17:57:18,P-Usine_A-000592,303.4,1.22,56.2,592,RUN
2023-10-26 17:51:57,P-Usine_A-000593,251.0,1.8,62.5,593,RUN
2023-10-26 17:58:22,P-Usine_A-000594,299.9,0.97,79.1,594,RUN
2023-10-26 17:54:19,P-Usine_A-000595,344.4,1.57,50.4,595,RUN
2023-10-26 17:57:23,P-Usine_A-000596,329.1,1.66,70.0,596,RUN
2023-10-26 18:02:17,P-Usine_A-000597,324.3,1.51,61.3,597,RUN
2023-10-26 18:02:17,P-Usine_A-000597,324.3,1.51,61.3,597,RUN
2023-10-26 18:00:26,P-Usine_A-000598,271.4,1.68,76.3,598,RUN
2023-10-26 18:02:19,P-Usine_A-000599,255.6,0.55,69.1,599,RUN
2023-10-26 17:57:02,P-Usine_A-000600,253.0,1.15,78.1,600,RUN
2023-10-26 18:02:00,P-Usine_A-000601,278.9,1.17,78.1,601,RUN
2023-10-26 17:59:48,P-Usine_A-000602,340.6,1.6,79.6,602,RUN
2023-10-26 18:09:29,P-Usine_A-000603,277.7,1.83,65.5,603,RUN
2023-10-26 18:10:31,P-Usine_A-000604,252.8,1.58,75.2,604,RUN
2023-10-26 18:10:19,P-Usine_A-000605,299.9,1.13,64.6,605,RUN
2023-10-26 18:05:38,P-Usine_A-000606,253.5,1.34,65.8,606,RUN
2023-10-26 18:09:35,P-Usine_A-000607,304.2,1.5,68.7,607,RUN
2023-10-26 18:05:43,P-Usine_A-000608,263.7,1.65,68.2,608,RUN
2023-10-26 18:13:27,P-Usine_A-000609,324.2,1.39,57.0,609,RUN
2023-10-26 18:14:37,P-Usine_A-000610,331.3,1.68,69.7,610,RUN
2023-10-26 18:11:49,P-Usine_A-000611,314.1,1.35,57.8,611,RUN
2023-10-26 18:16:21,P-Usine_A-000612,300.6,0.99,77.1,612,RUN
2023-10-26 18:11:03,P-Usine_A-000613,261.4,1.33,68.8,613,RUN
2023-10-26 18:19:21,P-Usine_A-000614,275.4,1.12,54.7,614,RUN
2023-10-26 18:12:29,P-Usine_A-000615,335.2,1.51,70.0,615,RUN
2023-10-26 18:15:23,P-Usine_A-000616,333.5,0.96,69.7,616,RUN
2023-10-26 18:17:18,P-Usine_A-000617,304.4,1.78,57.2,617,RUN
2023-10-26 18:20:57,P-Usine_A-000618,274.0,0.65,70.9,618,RUN
2023-10-26 18:18:19,P-Usine_A-000619,308.9,1.26,71.8,619,RUN
2023-10-26 18:19:48,P-Usine_A-000620,283.0,1.5,64.0,620,RUN
2023-10-26 18:24:24,P-Usine_A-000621,333.4,1.16,77.1,621,RUN
2023-10-26 18:21:28,P-Usine_A-000622,321.1,0.56,72.6,622,RUN
2023-10-26 18:27:04,P-Usine_A-000623,269.7,1.96,76.0,623,RUN
2023-10-26 18:30:54,P-Usine_A-000624,345.5,1.24,54.3,624,RUN
2023-10-26 18:30:55,P-Usine_A-000625,342.4,1.84,78.1,625,RUN
2023-10-26 18:24:39,P-Usine_A-000626,263.7,1.85,69.0,626,RUN
2023-10-26 18:30:22,P-Usine_A-000627,251.3,1.62,59.1,627,RUN
2023-10-26 18:34:26,P-Usine_A-000628,290.6,1.54,64.5,628,RUN
2023-10-26 18:34:26,P-Usine_A-000628,290.6,1.54,64.5,628,RUN
2023-10-26 18:28:48,P-Usine_A-000629,345.7,1.99,70.0,999.9,RUN
2023-10-26 18:32:53,P-Usine_A-000630,340.8,0.98,58.8,630,RUN
2023-10-26 18:30:41,P-Usine_A-000631,282.6,1.8,50.2,631,RUN
2023-10-26 18:30:41,P-Usine_A-000631,282.6,1.8,50.2,631,RUN
2023-10-26 18:34:09,P-Usine_A-000632,311.4,0.88,66.4,632,RUN
2023-10-26 18:33:39,P-Usine_A-000633,334.1,1.77,76.6,633,RUN
2023-10-26 18:41:11,P-Usine_A-000634,259.0,1.65,71.6,634,RUN
2023-10-26 18:40:04,P-Usine_A-000635,321.2,1.11,60.9,635,RUN
2023-10-26 18:33:39,P-Usine_A-000636,339.2,1.66,78.4,636,RUN
2023-10-26 18:36:11,P-Usine_A-000637,291.3,1.41,56.0,637,RUN
2023-10-26 18:39:41,P-Usine_A-000638,322.8,0.54,50.1,638,RUN
2023-10-26 18:36:35,P-Usine_A-000639,333.4,1.63,66.1,,RUN
2023-10-26 18:42:31,P-Usine_A-000640,280.0,1.09,74.4,640,RUN
2023-10-26 18:38:47,P-Usine_A-000641,338.1,0.75,75.4,641,RUN
2023-10-26 18:40:57,P-Usine_A-000642,258.1,1.27,58.0,642,RUN
2023-10-26 18:47:53,P-Usine_A-000643,271.1,1.98,70.2,643,RUN
2023-10-26 18:48:18,P-Usine_A-000644,342.7,1.8,50.3,644,RUN
2023-10-26 18:48:24,P-Usine_A-000645,319.8,0.58,60.6,645,RUN
2023-10-26 18:51:59,P-Usine_A-000646,311.7,1.04,60.2,646,RUN
2023-10-26 18:51:18,P-Usine_A-000647,314.4,0.5,65.3,647,RUN
2023-10-26 18:49:39,P-Usine_A-000648,337.3,999.9,60.9,648,RUN
2023-10-26 18:53:35,P-Usine_A-000649,317.3,1.94,56.0,649,RUN
2023-10-26 18:56:57,P-Usine_A-000650,294.4,,68.1,650,RUN
