timestamp,part_id,final_angle_measure,visual_score,is_conform,rebut_reason
2023-10-26 14:19:53,P-Usine_A-000381,89.76,5,1,
2023-10-26 14:19:06,P-Usine_A-000382,89.48,2,0,Visual Defect
2023-10-26 14:26:07,P-Usine_A-000383,90.23,2,0,Visual Defect
2023-10-26 14:24:43,P-Usine_A-000384,89.76,9,1,
2023-10-26 14:23:00,P-Usine_A-000385,91.11,5,1,
2023-10-26 14:23:04,P-Usine_A-000386,89.63,7,1,
2023-10-26 14:30:52,P-Usine_A-000387,91.27,5,1,
2023-10-26 14:28:37,P-Usine_A-000388,89.95,3,0,Visual Defect
2023-10-26 14:30:42,P-Usine_A-000389,91.35,9,1,
2023-10-26 14:35:06,P-Usine_A-000390,90.13,5,1,
2023-10-26 14:26:46,P-Usine_A-000391,89.46,1,0,Visual Defect
2023-10-26 14:29:51,P-Usine_A-000392,90.41,10,1,
2023-10-26 14:31:52,P-Usine_A-000393,90.89,5,1,
2023-10-26 14:30:20,P-Usine_A-000394,89.16,3,0,
2023-10-26 14:39:12,P-Usine_A-000395,89.02,8,1,
2023-10-26 14:37:33,P-Usine_A-000396,89.74,3,0,Visual Defect
2023-10-26 14:37:06,P-Usine_A-000397,90.93,2,0,Visual Defect
2023-10-26 14:42:52,,89.5,6,1,
2023-10-26 14:35:43,P-Usine_A-000399,90.54,2,0,Visual Defect
2023-10-26 14:38:26,P-Usine_A-000400,89.58,4,1,
2023-10-26 14:42:21,P-Usine_A-000401,88.96,3,0,Visual Defect
2023-10-26 14:36:48,P-Usine_A-000402,89.63,4,1,
2023-10-26 14:40:40,P-Usine_A-000403,90.03,3,0,Visual Defect
2023-10-26 14:39:16,P-Usine_A-000404,90.55,10,1,
2023-10-26 14:45:55,P-Usine_A-000405,89.95,5,1,
2023-10-26 14:44:07,P-Usine_A-000406,89.82,8,1,
2023-10-26 14:50:36,P-Usine_A-000407,90.24,6,1,
2023-10-26 14:49:15,P-Usine_A-000408,89.97,4,1,
2023-10-26 14:50:06,P-Usine_A-000409,90.46,9,1,
2023-10-26 14:52:16,P-Usine_A-000410,89.76,6,1,
2023-10-26 14:47:05,P-Usine_A-000411,90.11,10,1,
2023-10-26 14:47:05,P-Usine_A-000411,90.11,10,1,
2023-10-26 14:55:35,P-Usine_A-000412,91.06,7,1,
2023-10-26 14:49:20,P-Usine_A-000413,89.96,9,1,
2023-10-26 14:53:54,P-Usine_A-000414,90.38,4,1,
2023-10-26 14:58:53,P-Usine_A-000415,90.47,8,1,
2023-10-26 14:57:31,P-Usine_A-000416,90.37,3,0,Visual Defect
2023-10-26 14:56:10,P-Usine_A-000417,89.97,5,1,
2023-10-26 14:55:08,P-Usine_A-000418,89.92,4,1,
2023-10-26 15:02:41,P-Usine_A-000419,90.6,9,1,
2023-10-26 15:00:00,P-Usine_A-000420,89.64,8,1,
2023-10-26 15:03:14,P-Usine_A-000421,90.37,4,1,
2023-10-26 14:58:22,P-Usine_A-000422,90.46,9,1,
2023-10-26 15:04:08,P-Usine_A-000423,90.19,5,1,
2023-10-26 15:07:03,P-Usine_A-000424,89.54,4,1,
2023-10-26 15:07:31,P-Usine_A-000425,88.62,10,1,
2023-10-26 15:09:16,P-Usine_A-000426,89.33,1,0,Visual Defect
2023-10-26 15:09:40,P-Usine_A-000427,90.25,6,1,
2023-10-26 15:06:36,P-Usine_A-000428,89.83,6,1,
2023-10-26 15:12:53,P-Usine_A-000429,89.75,6,1,
2023-10-26 15:12:09,P-Usine_A-000430,89.59,4,1,
2023-10-26 15:14:15,P-Usine_A-000431,89.62,9,1,
2023-10-26 15:15:37,P-Usine_A-000432,91.03,8,,
2023-10-26 15:10:20,P-Usine_A-000433,90.18,1,0,Visual Defect
2023-10-26 15:15:17,P-Usine_A-000434,91.14,3,0,Visual Defect
2023-10-26 15:20:26,P-Usine_A-000435,90.35,6,1,
2023-10-26 15:18:52,P-Usine_A-000436,89.51,2,0,Visual Defect
2023-10-26 15:15:23,P-Usine_A-000437,90.22,8,1,
2023-10-26 15:17:34,P-Usine_A-000438,90.25,4,1,
2023-10-26 15:21:27,P-Usine_A-000439,90.0,5,1,
2023-10-26 15:21:27,P-Usine_A-000439,90.0,5,1,
2023-10-26 15:23:02,P-Usine_A-000440,90.29,4,1,
2023-10-26 15:24:06,P-Usine_A-000441,89.53,4,1,
2023-10-26 15:25:19,P-Usine_A-000442,90.9,7,1,999.9
2023-10-26 15:28:22,P-Usine_A-000443,89.75,7,1,
2023-10-26 15:28:13,P-Usine_A-000444,89.67,5,1,
2023-10-26 15:24:52,P-Usine_A-000445,89.91,5,1,
2023-10-26 15:30:25,P-Usine_A-000446,89.79,8,1,
2023-10-26 15:23:05,P-Usine_A-000447,89.96,4,1,
2023-10-26 15:28:00,P-Usine_A-000448,89.23,8,1,
2023-10-26 15:28:20,P-Usine_A-000449,89.45,7,1,
2023-10-26 15:36:12,P-Usine_A-000450,90.42,5,1,
2023-10-26 15:30:27,P-Usine_A-000451,90.56,6,1,
2023-10-26 15:29:15,P-Usine_A-000452,89.94,8,1,
2023-10-26 15:35:20,P-Usine_A-000453,89.77,9,1,
2023-10-26 15:34:21,P-Usine_A-000454,90.0,3,0,Visual Defect
2023-10-26 15:34:34,P-Usine_A-000455,90.34,10,1,
2023-10-26 15:37:22,P-Usine_A-000456,90.36,,0,Visual Defect
2023-10-26 15:43:36,P-Usine_A-000457,90.15,7,1,
2023-10-26 15:41:14,P-Usine_A-000458,90.5,10,1,
2023-10-26 15:43:55,P-Usine_A-000459,90.36,4,1,
2023-10-26 15:38:02,P-Usine_A-000460,89.93,1,0,Visual Defect
2023-10-26 15:39:24,P-Usine_A-000461,90.16,3,0,Visual Defect
2023-10-26 15:48:04,P-Usine_A-000462,90.41,4,1,
2023-10-26 15:40:33,P-Usine_A-000463,999.9,4,1,
2023-10-26 15:50:22,P-Usine_A-000464,89.97,10,1,
2023-10-26 15:44:41,P-Usine_A-000465,89.73,7,1,
2023-10-26 15:48:26,P-Usine_A-000466,90.27,3,0,Visual Defect
2023-10-26 15:51:05,P-Usine_A-000467,89.85,1,0,Visual Defect
2023-10-26 15:54:22,P-Usine_A-000468,90.42,7,1,999.9
2023-10-26 15:45:55,P-Usine_A-000469,90.11,2,0,Visual Defect
2023-10-26 15:52:45,P-Usine_A-000470,89.92,6,1,
2023-10-26 15:54:08,P-Usine_A-000471,88.85,10,1,
2023-10-26 15:57:50,P-Usine_A-000472,90.01,9,1,
2023-10-26 15:58:15,P-Usine_A-000473,90.45,9,1,
2023-10-26 15:59:47,P-Usine_A-000474,90.12,7,1,
2023-10-26 15:51:55,P-Usine_A-000475,90.14,,1,
2023-10-26 16:02:41,P-Usine_A-000476,90.4,9,1,
2023-10-26 15:58:54,P-Usine_A-000477,90.09,9,1,
2023-10-26 15:57:34,P-Usine_A-000478,89.18,9,1,
2023-10-26 15:59:17,P-Usine_A-000479,89.19,8,1,
2023-10-26 15:58:40,P-Usine_A-000480,89.63,2,0,Visual Defect
2023-10-26 16:02:31,P-Usine_A-000481,90.74,8,1,
2023-10-26 16:02:31,P-Usine_A-000481,90.74,8,1,
2023-10-26 16:03:57,P-Usine_A-000482,90.23,2,0,Visual Defect
2023-10-26 16:08:28,P-Usine_A-000483,89.48,2,0,Visual Defect
2023-10-26 16:02:14,P-Usine_A-000484,90.28,1,0,Visual Defect
2023-10-26 16:07:39,P-Usine_A-000485,90.64,8,1,
2023-10-26 16:12:17,P-Usine_A-000486,89.27,8,1,
2023-10-26 16:11:40,P-Usine_A-000487,90.25,6,1,
2023-10-26 16:10:31,P-Usine_A-000488,89.21,999.9,0,Visual Defect
2023-10-26 16:15:02,P-Usine_A-000489,91.06,7,1,
2023-10-26 16:16:22,P-Usine_A-000490,89.07,10,1,
2023-10-26 16:12:33,P-Usine_A-000491,89.61,4,1,
2023-10-26 16:17:08,P-Usine_A-000492,90.94,4,1,
2023-10-26 16:11:42,P-Usine_A-000493,90.11,4,1,
2023-10-26 16:12:43,P-Usine_A-000494,90.17,,0,Visual Defect
2023-10-26 16:14:57,P-Usine_A-000495,89.62,999.9,1,
2023-10-26 16:17:50,P-Usine_A-000496,89.92,5,1,
2023-10-26 16:20:20,P-Usine_A-000497,90.39,6,1,
2023-10-26 16:20:37,P-Usine_A-000498,90.05,4,1,
2023-10-26 16:19:13,P-Usine_A-000499,89.78,2,0,Visual Defect
2023-10-26 16:22:00,P-Usine_A-000500,89.85,8,1,
2023-10-26 16:24:13,P-Usine_A-000501,90.11,8,1,
2023-10-26 16:21:15,P-Usine_A-000502,89.85,3,0,Visual Defect
2023-10-26 16:22:23,P-Usine_A-000503,89.93,8,1,
2023-10-26 16:22:23,P-Usine_A-000503,89.93,8,1,
2023-10-26 16:24:45,P-Usine_A-000504,89.89,1,0,Visual Defect
2023-10-26 16:29:15,P-Usine_A-000505,90.49,9,1,
2023-10-26 16:31:03,P-Usine_A-000506,89.63,2,0,Visual Defect
2023-10-26 16:32:14,P-Usine_A-000507,90.74,4,1,
2023-10-26 16:33:06,P-Usine_A-000508,89.72,2,0,Visual Defect
2023-10-26 16:29:27,P-Usine_A-000509,90.3,10,1,
2023-10-26 16:36:17,P-Usine_A-000510,89.63,5,1,
2023-10-26 16:32:51,P-Usine_A-000511,89.63,8,1,
2023-10-26 16:30:20,P-Usine_A-000512,90.18,7,1,
2023-10-26 16:30:00,P-Usine_A-000513,90.04,4,1,
2023-10-26 16:36:17,P-Usine_A-000514,90.51,6,1,
2023-10-26 16:40:11,P-Usine_A-000515,89.54,9,1,
2023-10-26 16:35:19,P-Usine_A-000516,89.28,9,1,
2023-10-26 16:39:21,P-Usine_A-000517,89.65,8,1,
2023-10-26 16:35:02,P-Usine_A-000518,89.91,2,0,Visual Defect
2023-10-26 16:42:22,P-Usine_A-000519,89.67,10,1,
2023-10-26 16:38:55,P-Usine_A-000520,89.86,3,0,Visual Defect
2023-10-26 16:38:11,P-Usine_A-000521,89.91,2,0,Visual Defect
2023-10-26 16:43:34,P-Usine_A-000522,89.7,10,1,
2023-10-26 16:49:08,P-Usine_A-000523,89.9,7,1,
2023-10-26 16:45:41,P-Usine_A-000524,89.27,5,1,
2023-10-26 16:44:55,P-Usine_A-000525,90.75,5,1,
2023-10-26 16:47:11,P-Usine_A-000526,89.46,10,1,
2023-10-26 16:49:55,P-Usine_A-000527,89.91,999.9,0,Visual Defect
2023-10-26 16:46:07,P-Usine_A-000528,90.3,8,1,
2023-10-26 16:46:50,P-Usine_A-000529,88.72,7,1,
2023-10-26 16:54:09,P-Usine_A-000530,90.36,5,1,
2023-10-26 16:54:08,P-Usine_A-000531,90.19,8,1,
2023-10-26 16:50:45,P-Usine_A-000532,90.44,7,1,
2023-10-26 16:57:24,P-Usine_A-000533,89.32,5,1,
2023-10-26 16:53:39,P-Usine_A-000534,90.75,3,0,Visual Defect
2023-10-26 16:52:28,P-Usine_A-000535,89.32,1,0,Visual Defect
2023-10-26 16:54:17,P-Usine_A-000536,90.39,6,1,
2023-10-26 17:03:38,P-Usine_A-000537,91.52,8,1,
2023-10-26 17:00:26,P-Usine_A-000538,89.08,1,0,Visual Defect
2023-10-26 17:05:23,P-Usine_A-000539,90.04,3,0,Visual Defect
2023-10-26 17:05:23,P-Usine_A-000539,90.04,3,0,Visual Defect
2023-10-26 17:06:57,P-Usine_A-000540,89.44,7,1,
2023-10-26 16:59:40,P-Usine_A-000541,89.83,9,1,
2023-10-26 17:00:52,P-Usine_A-000542,89.95,5,1,
2023-10-26 17:05:49,P-Usine_A-000543,89.76,6,1,
2023-10-26 17:09:41,P-Usine_A-000544,90.21,3,0,Visual Defect
2023-10-26 17:04:15,P-Usine_A-000545,90.14,2,0,Visual Defect
2023-10-26 17:08:48,P-Usine_A-000546,90.29,1,0,Visual Defect
2023-10-26 17:08:48,P-Usine_A-000546,90.29,1,0,Visual Defect
2023-10-26 17:12:21,P-Usine_A-000547,90.05,5,1,
2023-10-26 17:09:28,P-Usine_A-000548,90.31,5,1,
2023-10-26 17:11:17,P-Usine_A-000549,90.3,9,1,
2023-10-26 17:15:44,P-Usine_A-000550,90.63,9,1,
2023-10-26 17:16:23,P-Usine_A-000551,89.73,2,0,Visual Defect
2023-10-26 17:09:51,P-Usine_A-000552,89.81,10,1,
2023-10-26 17:13:42,P-Usine_A-000553,89.91,8,1,
2023-10-26 17:12:47,P-Usine_A-000554,90.34,7,1,
2023-10-26 17:17:35,P-Usine_A-000555,90.64,7,1,
2023-10-26 17:18:47,P-Usine_A-000556,90.44,6,1,
2023-10-26 17:14:28,P-Usine_A-000557,90.02,7,1,
2023-10-26 17:15:36,P-Usine_A-000558,89.71,1,0,Visual Defect
2023-10-26 17:22:28,P-Usine_A-000559,89.72,9,1,
2023-10-26 17:21:47,P-Usine_A-000560,89.75,4,1,
2023-10-26 17:17:42,P-Usine_A-000561,90.07,4,1,
2023-10-26 17:20:51,P-Usine_A-000562,90.45,3,0,Visual Defect
2023-10-26 17:19:32,P-Usine_A-000563,89.32,4,1,
2023-10-26 17:21:35,P-Usine_A-000564,90.2,10,1,
2023-10-26 17:24:25,P-Usine_A-000565,90.44,10,1,
2023-10-26 17:22:17,P-Usine_A-000566,89.88,7,1,
2023-10-26 17:32:10,P-Usine_A-000567,90.1,10,1,
2023-10-26 17:31:19,P-Usine_A-000568,90.65,10,1,
2023-10-26 17:33:10,P-Usine_A-000569,90.61,4,1,
2023-10-26 17:35:06,P-Usine_A-000570,89.83,1,0,Visual Defect
2023-10-26 17:33:15,P-Usine_A-000571,89.63,4,1,
2023-10-26 17:32:37,P-Usine_A-000572,89.78,6,1,
2023-10-26 17:39:27,P-Usine_A-000573,89.61,10,1,
2023-10-26 17:37:44,P-Usine_A-000574,89.84,4,1,
2023-10-26 17:38:14,P-Usine_A-000575,90.79,,1,
2023-10-26 17:38:42,P-Usine_A-000576,89.5,7,1,
2023-10-26 17:40:56,P-Usine_A-000577,89.78,2,0,Visual Defect
2023-10-26 17:41:04,P-Usine_A-000578,90.82,5,1,
2023-10-26 17:44:18,P-Usine_A-000579,90.73,7,1,
2023-10-26 17:39:21,P-Usine_A-000580,88.88,6,1,
2023-10-26 17:46:19,P-Usine_A-000581,90.06,8,1,
2023-10-26 17:43:01,P-Usine_A-000582,90.65,8,1,
2023-10-26 17:48:10,P-Usine_A-000583,90.52,7,1,
2023-10-26 17:48:13,P-Usine_A-000584,89.76,9,1,
2023-10-26 17:43:13,P-Usine_A-000585,90.01,7,1,
2023-10-26 17:48:06,P-Usine_A-000586,89.66,1,0,Visual Defect
2023-10-26 17:49:36,P-Usine_A-000587,89.6,10,1,
2023-10-26 17:45:57,P-Usine_A-000588,89.12,6,1,
2023-10-26 17:47:02,P-Usine_A-000589,88.97,2,0,Visual Defect
2023-10-26 17:47:02,P-Usine_A-000589,88.97,2,0,Visual Defect
2023-10-26 17:46:57,P-Usine_A-000590,89.4,8,1,
2023-10-26 17:48:15,P-Usine_A-000591,90.09,5,1,
2023-10-26 17:52:11,P-Usine_A-000592,89.37,8,1,
2023-10-26 17:55:03,P-Usine_A-000593,90.54,7,1,
2023-10-26 18:00:29,P-Usine_A-000594,90.26,8,1,
2023-10-26 17:57:09,P-Usine_A-000595,89.61,7,1,
2023-10-26 18:03:00,P-Usine_A-000596,90.38,1,0,Visual Defect
2023-10-26 17:58:35,P-Usine_A-000597,89.46,8,1,
2023-10-26 17:56:47,P-Usine_A-000598,89.02,2,0,Visual Defect
2023-10-26 18:01:42,P-Usine_A-000599,89.73,10,1,
2023-10-26 18:03:32,P-Usine_A-000600,90.23,4,1,
2023-10-26 18:07:03,P-Usine_A-000601,89.7,5,1,
2023-10-26 18:04:24,P-Usine_A-000602,89.85,9,1,
2023-10-26 18:06:02,P-Usine_A-000603,88.69,2,0,Visual Defect
2023-10-26 18:06:10,P-Usine_A-000604,89.3,2,0,Visual Defect
2023-10-26 18:05:23,P-Usine_A-000605,90.35,10,1,
2023-10-26 18:12:00,P-Usine_A-000606,90.55,7,1,
2023-10-26 18:07:06,P-Usine_A-000607,89.9,3,0,Visual Defect
2023-10-26 18:09:21,P-Usine_A-000608,90.63,5,1,
2023-10-26 18:11:50,P-Usine_A-000609,90.6,1,0,Visual Defect
2023-10-26 18:13:32,P-Usine_A-000610,89.53,6,999.9,
2023-10-26 18:15:31,P-Usine_A-000611,89.85,4,1,
2023-10-26 18:15:09,P-Usine_A-000612,90.37,10,1,
2023-10-26 18:17:26,P-Usine_A-000613,89.19,2,0,Visual Defect
2023-10-26 18:15:22,P-Usine_A-000614,90.09,2,0,Visual Defect
2023-10-26 18:14:06,P-Usine_A-000615,89.69,1,0,Visual Defect
2023-10-26 18:14:33,P-Usine_A-000616,90.26,7,1,
2023-10-26 18:14:55,P-Usine_A-000617,89.41,1,0,Visual Defect
2023-10-26 18:14:55,P-Usine_A-000617,89.41,1,0,Visual Defect
2023-10-26 18:17:16,P-Usine_A-000618,90.21,4,1,
2023-10-26 18:22:09,P-Usine_A-000619,90.35,4,1,
2023-10-26 18:23:55,P-Usine_A-000620,89.97,2,0,Visual Defect
2023-10-26 18:21:53,P-Usine_A-000621,89.89,2,0,Visual Defect
2023-10-26 18:22:40,P-Usine_A-000622,89.5,8,1,
2023-10-26 18:28:23,P-Usine_A-000623,90.49,10,1,
2023-10-26 18:30:00,P-Usine_A-000624,90.02,10,1,
2023-10-26 18:27:45,P-Usine_A-000625,89.95,9,1,
2023-10-26 18:28:21,P-Usine_A-000626,89.53,3,0,Visual Defect
2023-10-26 18:33:29,P-Usine_A-000627,90.0,8,1,
2023-10-26 18:28:15,P-Usine_A-000628,90.37,3,0,Visual Defect
2023-10-26 18:28:15,P-Usine_A-000628,90.37,3,0,Visual Defect
2023-10-26 18:33:18,P-Usine_A-000629,999.9,2,0,Visual Defect
2023-10-26 18:29:53,P-Usine_A-000630,90.63,5,1,
2023-10-26 18:29:53,P-Usine_A-000630,90.63,5,1,
2023-10-26 18:36:22,P-Usine_A-000631,89.58,4,1,
2023-10-26 18:31:47,P-Usine_A-000632,90.49,9,1,
2023-10-26 18:39:04,P-Usine_A-000633,90.65,7,1,
2023-10-26 18:37:01,P-Usine_A-000634,999.9,4,1,
2023-10-26 18:33:06,P-Usine_A-000635,89.76,7,1,
2023-10-26 18:33:21,P-Usine_A-000636,89.75,1,0,Visual Defect
2023-10-26 18:41:20,P-Usine_A-000637,90.69,1,0,Visual Defect
2023-10-26 18:40:54,P-Usine_A-000638,88.91,9,1,
2023-10-26 18:41:37,P-Usine_A-000639,89.74,1,0,Visual Defect
2023-10-26 18:45:36,P-Usine_A-000640,90.96,6,1,
2023-10-26 18:48:08,P-Usine_A-000641,89.48,3,0,Visual Defect
2023-10-26 18:48:08,P-Usine_A-000641,89.48,3,0,Visual Defect
2023-10-26 18:44:33,P-Usine_A-000642,89.99,9,1,
2023-10-26 18:45:26,P-Usine_A-000643,90.62,10,1,
2023-10-26 18:45:26,P-Usine_A-000643,90.62,10,1,
2023-10-26 18:51:05,P-Usine_A-000644,90.3,5,1,
2023-10-26 18:49:40,P-Usine_A-000645,90.12,1,0,Visual Defect
2023-10-26 18:50:37,P-Usine_A-000646,89.57,5,1,
2023-10-26 18:51:11,P-Usine_A-000647,89.75,10,1,
2023-10-26 18:54:33,P-Usine_A-000648,90.38,9,1,
2023-10-26 18:51:22,P-Usine_A-000649,89.97,6,1,
2023-10-26 18:48:06,P-Usine_A-000650,90.3,5,1,
2023-10-26 18:55:56,P-Usine_A-000651,90.2,7,1,
2023-10-26 18:55:13,P-Usine_A-000652,89.78,9,1,
2023-10-26 18:50:30,P-Usine_A-000653,90.44,9,1,
2023-10-26 18:51:28,P-Usine_A-000654,90.36,9,1,
2023-10-26 18:57:46,P-Usine_A-000655,88.74,7,1,
2023-10-26 19:02:14,P-Usine_A-000656,90.77,6,1,
2023-10-26 19:00:52,P-Usine_A-000657,89.7,1,0,Visual Defect
2023-10-26 19:00:29,P-Usine_A-000658,88.91,5,1,
2023-10-26 18:57:08,P-Usine_A-000659,89.85,10,999.9,
2023-10-26 19:02:14,P-Usine_A-000660,89.82,10,1,
2023-10-26 19:00:20,P-Usine_A-000661,90.47,9,1,
2023-10-26 19:04:28,P-Usine_A-000662,89.82,10,1,
2023-10-26 19:02:57,P-Usine_A-000663,90.37,3,0,Visual Defect
2023-10-26 19:09:49,P-Usine_A-000664,90.7,10,1,
2023-10-26 19:08:40,P-Usine_A-000665,89.12,4,1,
2023-10-26 19:11:23,P-Usine_A-000666,89.09,5,1,
2023-10-26 19:13:49,P-Usine_A-000667,90.05,10,1,
2023-10-26 19:12:15,P-Usine_A-000668,90.37,7,1,
2023-10-26 19:12:58,P-Usine_A-000669,89.63,10,1,
2023-10-26 19:08:09,P-Usine_A-000670,89.75,9,1,
2023-10-26 19:10:20,P-Usine_A-000671,90.83,6,1,
2023-10-26 19:16:47,P-Usine_A-000672,90.41,4,1,
2023-10-26 19:13:00,P-Usine_A-000673,89.52,4,1,
2023-10-26 19:20:20,P-Usine_A-000674,89.22,1,0,Visual Defect
2023-10-26 19:12:47,P-Usine_A-000675,90.31,6,1,
2023-10-26 19:20:23,P-Usine_A-000676,90.02,9,1,
2023-10-26 19:22:42,P-Usine_A-000677,89.89,1,0,Visual Defect
2023-10-26 19:18:28,P-Usine_A-000678,90.19,6,1,
2023-10-26 19:19:31,P-Usine_A-000679,90.17,3,,Visual Defect
2023-10-26 19:21:39,P-Usine_A-000680,91.13,5,1,
2023-10-26 19:21:12,P-Usine_A-000681,89.89,6,1,
2023-10-26 19:26:26,P-Usine_A-000682,89.72,10,1,
2023-10-26 19:21:45,P-Usine_A-000683,90.23,9,1,
2023-10-26 19:24:05,P-Usine_A-000684,89.72,10,1,
2023-10-26 19:21:59,P-Usine_A-000685,90.52,8,1,
2023-10-26 19:27:54,P-Usine_A-000686,91.25,2,0,Visual Defect
2023-10-26 19:31:54,P-Usine_A-000687,89.73,3,0,Visual Defect
2023-10-26 19:31:08,P-Usine_A-000688,89.65,10,1,
2023-10-26 19:29:59,P-Usine_A-000689,89.32,9,1,
2023-10-26 19:34:15,P-Usine_A-000690,89.24,5,1,
2023-10-26 19:34:15,P-Usine_A-000690,89.24,5,1,
2023-10-26 19:27:48,P-Usine_A-000691,89.79,9,1,
2023-10-26 19:33:06,P-Usine_A-000692,89.63,7,1,
2023-10-26 19:35:59,P-Usine_A-000693,90.02,6,1,
2023-10-26 19:32:15,P-Usine_A-000694,89.77,9,1,
2023-10-26 19:33:00,P-Usine_A-000695,89.46,7,1,
2023-10-26 19:40:12,P-Usine_A-000696,89.02,8,1,
2023-10-26 19:39:36,P-Usine_A-000697,89.71,10,1,
2023-10-26 19:38:49,P-Usine_A-000698,90.34,5,1,
2023-10-26 19:42:57,P-Usine_A-000699,89.7,6,1,
2023-10-26 19:40:29,P-Usine_A-000700,90.35,10,1,
2023-10-26 19:43:10,P-Usine_A-000701,90.19,2,0,Visual Defect
2023-10-26 19:40:56,P-Usine_A-000702,90.14,7,1,
2023-10-26 19:45:52,P-Usine_A-000703,89.61,8,1,
2023-10-26 19:49:52,P-Usine_A-000704,999.9,2,0,Visual Defect
2023-10-26 19:51:25,P-Usine_A-000705,90.03,10,1,
2023-10-26 19:48:54,P-Usine_A-000706,90.09,4,1,
2023-10-26 19:47:55,P-Usine_A-000707,90.02,3,0,Visual Defect
2023-10-26 19:54:02,P-Usine_A-000708,89.39,8,1,
2023-10-26 19:52:20,P-Usine_A-000709,90.26,2,0,Visual Defect
2023-10-26 19:47:57,P-Usine_A-000710,90.75,4,1,
2023-10-26 19:52:01,P-Usine_A-000711,90.38,3,0,Visual Defect
2023-10-26 19:54:44,P-Usine_A-000712,90.06,1,0,Visual Defect
2023-10-26 19:52:15,P-Usine_A-000713,90.59,7,1,
2023-10-26 19:50:54,P-Usine_A-000714,90.19,5,1,
2023-10-26 19:56:52,P-Usine_A-000715,90.09,2,0,Visual Defect
2023-10-26 19:56:49,P-Usine_A-000716,90.78,8,1,
2023-10-26 20:02:03,P-Usine_A-000717,90.38,6,1,
2023-10-26 19:54:27,P-Usine_A-000718,90.45,7,1,
2023-10-26 19:55:41,P-Usine_A-000719,90.11,3,0,Visual Defect
2023-10-26 19:59:08,P-Usine_A-000720,89.01,5,1,
2023-10-26 19:58:23,P-Usine_A-000721,90.41,1,0,Visual Defect
2023-10-26 20:03:17,P-Usine_A-000722,90.27,5,1,
2023-10-26 20:00:55,P-Usine_A-000723,90.92,8,1,
2023-10-26 20:08:14,P-Usine_A-000724,90.36,9,1,
2023-10-26 20:07:02,P-Usine_A-000725,90.17,9,1,
2023-10-26 20:08:03,P-Usine_A-000726,88.94,2,0,Visual Defect
2023-10-26 20:06:11,P-Usine_A-000727,91.01,1,0,Visual Defect
2023-10-26 20:09:06,P-Usine_A-000728,89.8,1,0,Visual Defect
2023-10-26 20:07:26,P-Usine_A-000729,89.06,1,0,Visual Defect
2023-10-26 20:10:58,P-Usine_A-000730,90.97,9,1,
2023-10-26 20:13:48,P-Usine_A-000731,89.12,6,1,
2023-10-26 20:13:48,P-Usine_A-000731,89.12,6,1,
2023-10-26 20:13:56,P-Usine_A-000732,90.87,6,1,
2023-10-26 20:17:31,P-Usine_A-000733,89.65,9,1,
2023-10-26 20:17:58,P-Usine_A-000734,90.12,4,1,
2023-10-26 20:12:33,P-Usine_A-000735,90.33,10,1,
2023-10-26 20:21:49,P-Usine_A-000736,90.06,7,1,
2023-10-26 20:16:10,P-Usine_A-000737,89.43,3,999.9,Visual Defect
2023-10-26 20:21:42,P-Usine_A-000738,89.57,3,0,Visual Defect
2023-10-26 20:19:01,P-Usine_A-000739,90.08,2,0,Visual Defect
2023-10-26 20:17:27,P-Usine_A-000740,89.33,1,0,Visual Defect
2023-10-26 20:23:23,P-Usine_A-000741,90.47,4,1,
2023-10-26 20:27:13,P-Usine_A-000742,90.52,9,1,
2023-10-26 20:22:40,P-Usine_A-000743,89.73,2,0,Visual Defect
2023-10-26 20:22:03,P-Usine_A-000744,90.15,3,0,Visual Defect
2023-10-26 20:23:39,P-Usine_A-000745,89.24,7,1,
2023-10-26 20:25:58,P-Usine_A-000746,90.27,2,0,Visual Defect
2023-10-26 20:25:58,P-Usine_A-000746,90.27,2,0,Visual Defect
2023-10-26 20:28:32,P-Usine_A-000747,89.95,2,0,Visual Defect
2023-10-26 20:31:51,P-Usine_A-000748,89.26,5,1,
2023-10-26 20:27:34,P-Usine_A-000749,89.38,8,1,
2023-10-26 20:35:21,P-Usine_A-000750,90.53,8,1,
2023-10-26 20:31:57,P-Usine_A-000751,89.39,1,0,Visual Defect
2023-10-26 20:30:20,P-Usine_A-000752,89.64,8,1,
2023-10-26 20:39:11,P-Usine_A-000753,90.61,1,0,Visual Defect
2023-10-26 20:39:47,P-Usine_A-000754,89.72,7,1,
2023-10-26 20:34:01,P-Usine_A-000755,90.04,2,0,Visual Defect
2023-10-26 20:38:54,P-Usine_A-000756,89.57,8,1,
2023-10-26 20:42:30,P-Usine_A-000757,90.89,8,1,
2023-10-26 20:36:37,P-Usine_A-000758,90.44,1,0,Visual Defect
2023-10-26 20:42:55,P-Usine_A-000759,90.09,2,0,Visual Defect
2023-10-26 20:38:30,P-Usine_A-000760,90.73,5,1,
2023-10-26 20:42:47,P-Usine_A-000761,90.33,2,0,Visual Defect
2023-10-26 20:42:48,P-Usine_A-000762,88.77,6,1,
2023-10-26 20:42:48,P-Usine_A-000762,88.77,6,1,
2023-10-26 20:47:00,P-Usine_A-000763,90.03,5,1,
2023-10-26 20:47:10,P-Usine_A-000764,90.57,2,0,Visual Defect
2023-10-26 20:45:18,P-Usine_A-000765,89.82,2,0,Visual Defect
2023-10-26 20:43:21,P-Usine_A-000766,90.95,1,999.9,Visual Defect
