timestamp,batch_id,oven_temp_c,immersion_time_sec,coating_thickness_um,energy_kwh
2023-10-26 13:34:48,B-Usine_A-0034,445.2,219.0,84.4,15.62
2023-10-26 13:36:01,B-Usine_A-0034,441.1,198.0,110.7,18.44
2023-10-26 13:36:01,B-Usine_A-0034,441.1,198.0,110.7,18.44
2023-10-26 13:31:05,B-Usine_A-0034,445.9,205.0,97.9,22.72
2023-10-26 13:33:08,B-Usine_A-0034,443.1,220.0,116.6,16.88
2023-10-26 13:36:27,B-Usine_A-0034,453.1,188.0,106.3,22.45
2023-10-26 13:40:00,B-Usine_A-0034,458.0,185.0,106.2,23.41
2023-10-26 13:36:45,B-Usine_A-0034,448.3,225.0,118.4,22.96
2023-10-26 13:42:41,B-Usine_A-0035,459.7,237.0,119.2,21.48
2023-10-26 13:38:49,B-Usine_A-0035,451.7,206.0,101.0,17.71
2023-10-26 13:46:52,B-Usine_A-0035,458.1,191.0,100.7,20.71
2023-10-26 13:44:52,B-Usine_A-0035,458.9,189.0,95.3,24.26
2023-10-26 13:47:55,B-Usine_A-0035,442.9,203.0,102.9,21.15
2023-10-26 13:49:23,B-Usine_A-0035,459.7,214.0,88.2,999.9
2023-10-26 13:42:35,B-Usine_A-0035,444.3,231.0,102.5,22.34
2023-10-26 13:47:42,B-Usine_A-0035,457.8,201.0,80.6,18.82
2023-10-26 13:49:45,B-Usine_A-0035,455.9,181.0,84.9,19.14
2023-10-26 13:47:10,B-Usine_A-0035,445.6,201.0,93.9,19.07
2023-10-26 13:47:23,B-Usine_A-0036,441.4,216.0,108.4,16.13
2023-10-26 13:49:51,B-Usine_A-0036,452.0,227.0,113.2,23.29
2023-10-26 13:49:22,B-Usine_A-0036,440.5,238.0,85.0,22.64
2023-10-26 13:56:11,B-Usine_A-0036,449.5,217.0,99.8,16.42
2023-10-26 13:58:43,B-Usine_A-0036,454.5,192.0,106.9,22.79
2023-10-26 13:59:44,B-Usine_A-0036,447.7,228.0,119.1,24.38
2023-10-26 13:53:36,B-Usine_A-0036,440.1,201.0,81.1,22.17
2023-10-26 13:56:43,B-Usine_A-0036,449.1,197.0,114.5,20.81
2023-10-26 14:03:11,B-Usine_A-0036,449.2,186.0,115.6,15.65
2023-10-26 14:02:23,B-Usine_A-0036,444.0,201.0,99.7,22.17
2023-10-26 14:03:34,B-Usine_A-0037,450.7,193.0,105.2,19.74
2023-10-26 14:02:16,B-Usine_A-0037,443.0,182.0,118.9,18.86
2023-10-26 14:02:55,B-Usine_A-0037,450.0,212.0,81.5,24.43
2023-10-26 14:05:46,B-Usine_A-0037,453.8,197.0,117.0,18.98
2023-10-26 14:01:00,B-Usine_A-0037,442.8,231.0,92.1,20.27
2023-10-26 14:07:10,B-Usine_A-0037,445.1,193.0,97.6,16.16
2023-10-26 14:10:42,B-Usine_A-0037,440.7,226.0,116.2,20.31
2023-10-26 14:03:29,B-Usine_A-0037,444.9,184.0,87.9,24.78
2023-10-26 14:11:04,B-Usine_A-0037,455.6,227.0,83.0,17.36
2023-10-26 14:08:37,B-Usine_A-0037,453.2,,80.9,24.03
2023-10-26 14:06:39,B-Usine_A-0038,455.5,187.0,105.3,19.25
2023-10-26 14:15:03,B-Usine_A-0038,451.7,193.0,94.4,21.83
2023-10-26 14:14:35,B-Usine_A-0038,451.0,197.0,119.4,999.9
2023-10-26 14:17:27,B-Usine_A-0038,454.0,191.0,102.3,15.82
2023-10-26 14:14:03,B-Usine_A-0038,452.7,233.0,116.6,23.5
2023-10-26 14:19:19,B-Usine_A-0038,458.9,234.0,81.0,20.72
2023-10-26 14:15:54,B-Usine_A-0038,457.8,211.0,108.0,23.25
2023-10-26 14:20:17,B-Usine_A-0038,446.1,233.0,110.7,21.49
2023-10-26 14:20:33,B-Usine_A-0038,458.0,183.0,86.1,20.14
2023-10-26 14:20:02,B-Usine_A-0038,453.3,209.0,117.8,17.16
2023-10-26 14:20:03,B-Usine_A-0039,446.5,205.0,85.1,18.46
2023-10-26 14:25:08,B-Usine_A-0039,447.1,229.0,94.8,24.33
2023-10-26 14:26:23,B-Usine_A-0039,452.4,190.0,111.1,17.4
2023-10-26 14:22:19,B-Usine_A-0039,459.0,194.0,85.7,16.84
2023-10-26 14:27:44,B-Usine_A-0039,441.8,181.0,104.0,24.23
2023-10-26 14:30:39,B-Usine_A-0039,447.8,,113.0,19.55
2023-10-26 14:23:07,B-Usine_A-0039,459.2,205.0,113.7,15.48
2023-10-26 14:31:28,B-Usine_A-0039,456.7,228.0,108.4,15.27
2023-10-26 14:33:44,B-Usine_A-0039,452.0,181.0,107.7,18.37
2023-10-26 14:34:56,B-Usine_A-0039,999.9,194.0,90.3,17.93
2023-10-26 14:35:33,B-Usine_A-0040,443.3,185.0,109.6,18.38
2023-10-26 14:29:22,B-Usine_A-0040,442.4,194.0,82.2,23.47
2023-10-26 14:35:36,B-Usine_A-0040,442.9,191.0,110.3,
2023-10-26 14:32:17,B-Usine_A-0040,449.9,211.0,92.8,24.09
2023-10-26 14:33:57,B-Usine_A-0040,441.1,197.0,114.8,16.68
2023-10-26 14:37:17,B-Usine_A-0040,441.1,222.0,113.4,24.83
2023-10-26 14:33:54,B-Usine_A-0040,453.6,188.0,83.3,20.68
2023-10-26 14:42:38,B-Usine_A-0040,446.2,211.0,85.9,20.11
2023-10-26 14:42:34,B-Usine_A-0040,442.2,233.0,85.7,22.98
2023-10-26 14:35:58,B-Usine_A-0040,450.2,209.0,84.5,16.52
2023-10-26 14:38:50,B-Usine_A-0041,455.5,221.0,87.3,17.06
2023-10-26 14:38:50,B-Usine_A-0041,455.5,221.0,87.3,17.06
2023-10-26 14:45:36,B-Usine_A-0041,443.0,237.0,105.5,20.47
2023-10-26 14:40:39,B-Usine_A-0041,452.3,225.0,103.1,24.96
2023-10-26 14:39:59,B-Usine_A-0041,457.8,203.0,87.1,20.02
2023-10-26 14:40:28,B-Usine_A-0041,440.1,201.0,107.4,17.87
2023-10-26 14:43:33,B-Usine_A-0041,447.7,193.0,118.9,24.65
2023-10-26 14:43:06,B-Usine_A-0041,442.8,231.0,86.2,20.73
2023-10-26 14:47:57,B-Usine_A-0041,449.1,200.0,89.4,20.13
2023-10-26 14:52:53,B-Usine_A-0041,454.3,190.0,111.3,16.79
2023-10-26 14:54:16,B-Usine_A-0041,451.6,184.0,83.5,23.4
2023-10-26 14:48:27,B-Usine_A-0042,447.5,238.0,89.5,18.95
2023-10-26 14:51:11,B-Usine_A-0042,451.9,232.0,93.5,15.58
2023-10-26 14:48:24,B-Usine_A-0042,452.1,201.0,89.7,20.22
2023-10-26 14:57:21,B-Usine_A-0042,459.6,222.0,89.4,17.72
2023-10-26 14:55:04,B-Usine_A-0042,452.9,211.0,85.7,23.33
2023-10-26 14:55:18,B-Usine_A-0042,457.1,209.0,107.4,16.84
2023-10-26 15:01:48,B-Usine_A-0042,445.5,199.0,119.8,18.0
2023-10-26 15:01:19,B-Usine_A-0042,442.3,205.0,116.0,18.52
2023-10-26 15:02:50,B-Usine_A-0042,442.9,184.0,117.8,21.62
2023-10-26 14:56:10,B-Usine_A-0042,454.2,229.0,101.8,23.82
2023-10-26 14:59:57,B-Usine_A-0043,457.4,222.0,86.1,23.47
2023-10-26 14:59:57,B-Usine_A-0043,457.4,222.0,86.1,23.47
2023-10-26 15:00:29,B-Usine_A-0043,455.6,209.0,102.3,21.09
2023-10-26 14:58:55,B-Usine_A-0043,452.5,228.0,109.5,17.79
2023-10-26 15:03:42,B-Usine_A-0043,451.9,239.0,106.9,23.58
2023-10-26 15:03:52,B-Usine_A-0043,445.3,221.0,81.8,16.21
2023-10-26 15:04:27,B-Usine_A-0043,459.1,197.0,88.2,15.55
2023-10-26 15:11:34,B-Usine_A-0043,447.8,217.0,117.2,16.89
2023-10-26 15:04:06,B-Usine_A-0043,451.9,237.0,98.6,23.95
2023-10-26 15:07:08,B-Usine_A-0043,457.0,210.0,91.3,17.28
2023-10-26 15:12:04,B-Usine_A-0043,447.6,188.0,116.0,24.88
2023-10-26 15:12:34,B-Usine_A-0044,450.9,220.0,105.7,19.5
2023-10-26 15:17:07,B-Usine_A-0044,458.6,209.0,107.4,23.51
2023-10-26 15:13:21,B-Usine_A-0044,451.6,217.0,86.7,20.49
2023-10-26 15:16:24,B-Usine_A-0044,443.8,226.0,111.2,23.32
2023-10-26 15:13:26,B-Usine_A-0044,453.8,188.0,107.3,17.72
2023-10-26 15:19:30,B-Usine_A-0044,445.2,215.0,106.2,18.62
2023-10-26 15:14:05,B-Usine_A-0044,441.0,205.0,80.4,20.14
2023-10-26 15:22:04,B-Usine_A-0044,452.9,180.0,113.8,15.88
2023-10-26 15:22:15,B-Usine_A-0044,450.1,214.0,107.0,15.85
2023-10-26 15:20:36,B-Usine_A-0044,451.5,193.0,116.6,15.07
2023-10-26 15:22:00,B-Usine_A-0045,445.4,210.0,114.5,19.71
2023-10-26 15:23:22,B-Usine_A-0045,452.8,228.0,101.0,23.42
2023-10-26 15:25:25,B-Usine_A-0045,455.8,226.0,109.1,17.35
2023-10-26 15:21:53,B-Usine_A-0045,445.8,215.0,101.4,15.07
2023-10-26 15:21:53,B-Usine_A-0045,445.8,215.0,101.4,15.07
2023-10-26 15:21:02,B-Usine_A-0045,451.7,196.0,81.9,24.14
2023-10-26 15:28:45,B-Usine_A-0045,442.3,226.0,85.5,20.96
2023-10-26 15:29:57,B-Usine_A-0045,450.2,208.0,108.3,20.67
2023-10-26 15:29:59,B-Usine_A-0045,441.6,207.0,93.3,22.69
2023-10-26 15:26:01,B-Usine_A-0045,445.4,213.0,116.4,22.88
2023-10-26 15:26:01,B-Usine_A-0045,445.4,213.0,116.4,22.88
2023-10-26 15:30:26,B-Usine_A-0045,457.1,237.0,104.6,20.99
2023-10-26 15:35:48,B-Usine_A-0046,447.7,210.0,116.7,17.66
2023-10-26 15:33:06,B-Usine_A-0046,443.4,231.0,84.6,16.96
2023-10-26 15:31:26,B-Usine_A-0046,446.3,188.0,99.8,23.86
2023-10-26 15:34:19,B-Usine_A-0046,453.1,224.0,117.8,22.2
2023-10-26 15:39:16,B-Usine_A-0046,448.4,223.0,92.5,15.66
2023-10-26 15:34:08,B-Usine_A-0046,449.2,201.0,98.1,18.52
2023-10-26 15:37:08,B-Usine_A-0046,455.1,239.0,107.2,17.6
2023-10-26 15:34:51,B-Usine_A-0046,450.6,181.0,104.6,15.95
2023-10-26 15:42:29,B-Usine_A-0046,450.9,214.0,103.7,22.86
2023-10-26 15:45:27,B-Usine_A-0046,457.9,216.0,108.6,20.15
2023-10-26 15:40:16,B-Usine_A-0047,457.5,,84.6,19.91
2023-10-26 15:45:13,B-Usine_A-0047,456.8,240.0,92.5,17.04
2023-10-26 15:45:59,B-Usine_A-0047,454.5,208.0,109.5,18.99
2023-10-26 15:41:21,B-Usine_A-0047,455.7,201.0,84.9,16.63
2023-10-26 15:48:14,B-Usine_A-0047,454.2,224.0,92.1,19.37
2023-10-26 15:42:32,B-Usine_A-0047,443.5,189.0,95.6,19.37
2023-10-26 15:45:40,B-Usine_A-0047,441.6,219.0,114.9,15.32
2023-10-26 15:53:57,B-Usine_A-0047,440.9,220.0,104.6,17.42
2023-10-26 15:46:24,B-Usine_A-0047,456.4,229.0,117.9,15.84
2023-10-26 15:46:24,B-Usine_A-0047,456.4,229.0,117.9,15.84
2023-10-26 15:47:41,B-Usine_A-0047,451.8,207.0,102.2,18.62
2023-10-26 15:50:24,B-Usine_A-0048,442.4,219.0,117.0,18.03
2023-10-26 15:56:41,B-Usine_A-0048,449.4,239.0,105.4,21.05
2023-10-26 15:51:06,B-Usine_A-0048,446.8,203.0,94.9,19.55
2023-10-26 15:55:30,,447.8,228.0,87.1,20.37
2023-10-26 15:55:23,B-Usine_A-0048,455.5,225.0,106.8,19.61
2023-10-26 15:52:59,B-Usine_A-0048,442.4,198.0,118.5,18.03
2023-10-26 15:55:32,B-Usine_A-0048,454.7,183.0,91.3,23.53
2023-10-26 16:04:20,B-Usine_A-0048,449.0,227.0,82.6,15.75
2023-10-26 15:56:22,B-Usine_A-0048,441.7,999.9,104.1,15.64
2023-10-26 15:59:49,B-Usine_A-0048,450.2,228.0,101.3,21.06
2023-10-26 16:03:45,B-Usine_A-0049,441.2,203.0,119.5,17.5
2023-10-26 16:06:54,B-Usine_A-0049,445.9,222.0,82.5,20.91
2023-10-26 16:09:39,B-Usine_A-0049,444.9,215.0,85.1,18.59
2023-10-26 16:08:54,B-Usine_A-0049,455.3,227.0,98.2,18.49
2023-10-26 16:08:54,B-Usine_A-0049,455.3,227.0,98.2,18.49
2023-10-26 16:06:18,B-Usine_A-0049,447.4,206.0,999.9,17.82
2023-10-26 16:10:49,B-Usine_A-0049,457.4,187.0,80.9,20.73
2023-10-26 16:06:13,B-Usine_A-0049,445.2,208.0,999.9,17.66
2023-10-26 16:06:59,B-Usine_A-0049,453.3,187.0,95.8,19.19
2023-10-26 16:13:04,B-Usine_A-0049,460.0,,96.8,21.26
2023-10-26 16:13:27,B-Usine_A-0049,455.2,193.0,80.5,19.28
2023-10-26 16:16:16,B-Usine_A-0050,440.7,204.0,81.1,21.16
2023-10-26 16:12:57,B-Usine_A-0050,453.2,206.0,86.1,15.62
2023-10-26 16:14:13,B-Usine_A-0050,447.1,,112.3,21.39
2023-10-26 16:11:46,B-Usine_A-0050,442.2,211.0,80.4,22.67
2023-10-26 16:13:58,B-Usine_A-0050,444.5,230.0,90.6,23.44
2023-10-26 16:20:46,B-Usine_A-0050,446.5,187.0,95.6,17.03
2023-10-26 16:15:45,B-Usine_A-0050,443.6,209.0,87.4,19.61
2023-10-26 16:20:38,B-Usine_A-0050,449.4,225.0,82.4,
2023-10-26 16:19:15,B-Usine_A-0050,450.7,237.0,113.2,22.63
2023-10-26 16:18:09,B-Usine_A-0050,440.1,181.0,103.4,17.68
2023-10-26 16:19:04,B-Usine_A-0051,450.8,211.0,102.7,24.75
2023-10-26 16:28:17,B-Usine_A-0051,453.9,181.0,82.7,23.45
2023-10-26 16:22:43,B-Usine_A-0051,454.7,224.0,117.6,15.71
2023-10-26 16:27:37,B-Usine_A-0051,450.8,209.0,107.4,20.99
2023-10-26 16:22:50,B-Usine_A-0051,454.8,184.0,119.3,22.69
2023-10-26 16:30:49,B-Usine_A-0051,453.7,226.0,110.0,20.84
2023-10-26 16:32:26,B-Usine_A-0051,443.1,186.0,86.6,21.03
2023-10-26 16:31:16,B-Usine_A-0051,455.3,214.0,83.4,16.34
2023-10-26 16:35:29,B-Usine_A-0051,448.7,213.0,103.5,24.01
2023-10-26 16:32:03,B-Usine_A-0051,446.7,239.0,115.3,15.09
2023-10-26 16:35:37,B-Usine_A-0052,457.0,211.0,93.4,20.58
2023-10-26 16:35:37,B-Usine_A-0052,457.0,211.0,93.4,20.58
2023-10-26 16:35:55,B-Usine_A-0052,440.9,190.0,100.3,15.76
2023-10-26 16:34:11,B-Usine_A-0052,457.4,224.0,98.4,22.54
2023-10-26 16:34:10,B-Usine_A-0052,444.6,232.0,106.7,20.12
2023-10-26 16:34:10,B-Usine_A-0052,444.6,232.0,106.7,20.12
2023-10-26 16:33:31,B-Usine_A-0052,458.9,223.0,86.7,24.0
2023-10-26 16:41:28,B-Usine_A-0052,455.6,225.0,81.7,21.06
2023-10-26 16:42:42,B-Usine_A-0052,442.1,194.0,99.5,19.76
2023-10-26 16:41:57,B-Usine_A-0052,455.9,216.0,93.6,22.4
2023-10-26 16:40:29,B-Usine_A-0052,441.0,183.0,87.2,20.09
2023-10-26 16:43:38,B-Usine_A-0052,444.7,229.0,110.8,19.2
2023-10-26 16:38:39,B-Usine_A-0053,454.0,213.0,92.3,19.34
2023-10-26 16:39:16,B-Usine_A-0053,457.0,202.0,100.0,20.29
2023-10-26 16:39:16,B-Usine_A-0053,457.0,202.0,100.0,20.29
2023-10-26 16:40:49,B-Usine_A-0053,449.2,237.0,118.7,21.47
2023-10-26 16:43:07,B-Usine_A-0053,442.7,226.0,83.0,22.52
2023-10-26 16:45:34,B-Usine_A-0053,442.4,194.0,84.9,22.63
2023-10-26 16:48:29,B-Usine_A-0053,443.5,225.0,95.8,24.33
2023-10-26 16:52:07,B-Usine_A-0053,454.3,192.0,83.5,17.98
2023-10-26 16:50:56,B-Usine_A-0053,455.4,234.0,92.5,22.73
2023-10-26 16:47:34,B-Usine_A-0053,446.1,183.0,104.0,20.38
2023-10-26 16:56:39,B-Usine_A-0053,450.7,225.0,116.3,17.74
2023-10-26 16:55:04,B-Usine_A-0054,459.1,189.0,102.1,20.67
2023-10-26 16:49:44,B-Usine_A-0054,442.0,238.0,115.7,16.41
2023-10-26 16:58:46,B-Usine_A-0054,442.0,182.0,100.4,15.93
2023-10-26 16:55:06,B-Usine_A-0054,452.3,999.9,116.4,19.99
2023-10-26 16:59:36,B-Usine_A-0054,445.1,193.0,97.7,18.91
2023-10-26 16:59:55,B-Usine_A-0054,458.3,236.0,94.3,20.65
2023-10-26 16:55:01,B-Usine_A-0054,446.9,229.0,98.1,15.2
2023-10-26 17:02:41,B-Usine_A-0054,445.3,195.0,99.6,20.19
2023-10-26 17:04:36,B-Usine_A-0054,456.4,223.0,100.6,20.33
2023-10-26 17:04:47,B-Usine_A-0054,449.1,219.0,86.8,17.78
2023-10-26 16:58:59,B-Usine_A-0055,441.9,999.9,118.6,24.31
2023-10-26 17:02:02,B-Usine_A-0055,455.5,182.0,92.9,21.61
2023-10-26 17:04:52,B-Usine_A-0055,444.1,181.0,101.5,21.28
2023-10-26 17:06:53,B-Usine_A-0055,444.8,185.0,113.3,20.17
2023-10-26 17:09:39,B-Usine_A-0055,444.0,222.0,86.2,20.16
,B-Usine_A-0055,458.3,180.0,85.8,15.55
2023-10-26 17:11:25,B-Usine_A-0055,445.0,182.0,99.2,23.56
2023-10-26 17:10:18,B-Usine_A-0055,440.7,237.0,107.4,15.79
2023-10-26 17:12:58,B-Usine_A-0055,999.9,188.0,91.9,17.35
2023-10-26 17:13:27,B-Usine_A-0055,446.7,187.0,86.6,22.99
2023-10-26 17:13:11,B-Usine_A-0056,440.3,180.0,82.1,15.85
2023-10-26 17:16:09,B-Usine_A-0056,451.8,238.0,92.3,19.15
2023-10-26 17:16:04,B-Usine_A-0056,447.7,214.0,119.8,17.68
2023-10-26 17:18:56,B-Usine_A-0056,454.4,216.0,100.4,17.59
2023-10-26 17:21:02,B-Usine_A-0056,441.3,192.0,91.9,22.93
2023-10-26 17:17:17,B-Usine_A-0056,442.5,182.0,117.9,16.92
2023-10-26 17:22:18,B-Usine_A-0056,457.2,221.0,85.8,19.78
2023-10-26 17:18:08,B-Usine_A-0056,443.8,215.0,95.4,15.29
2023-10-26 17:23:51,B-Usine_A-0056,451.2,235.0,95.4,20.53
2023-10-26 17:24:17,B-Usine_A-0056,447.5,233.0,82.4,19.86
2023-10-26 17:24:14,B-Usine_A-0057,441.6,212.0,114.0,19.3
2023-10-26 17:23:06,B-Usine_A-0057,458.7,226.0,109.1,18.15
2023-10-26 17:21:26,B-Usine_A-0057,455.2,233.0,98.7,15.73
2023-10-26 17:22:47,B-Usine_A-0057,448.0,189.0,105.4,24.91
2023-10-26 17:21:57,B-Usine_A-0057,448.3,224.0,88.5,20.11
2023-10-26 17:24:04,B-Usine_A-0057,450.4,193.0,116.8,16.73
2023-10-26 17:26:24,B-Usine_A-0057,446.4,207.0,108.2,24.4
2023-10-26 17:32:40,B-Usine_A-0057,453.0,201.0,114.5,16.6
2023-10-26 17:28:38,B-Usine_A-0057,459.1,206.0,113.5,18.35
2023-10-26 17:31:07,B-Usine_A-0057,447.4,191.0,116.3,16.51
2023-10-26 17:36:08,B-Usine_A-0058,452.7,212.0,110.4,22.3
2023-10-26 17:30:14,B-Usine_A-0058,445.2,238.0,102.7,19.44
2023-10-26 17:32:10,B-Usine_A-0058,450.6,211.0,85.8,22.33
2023-10-26 17:34:29,B-Usine_A-0058,450.8,185.0,117.6,23.03
2023-10-26 17:32:33,B-Usine_A-0058,459.0,204.0,106.2,22.3
2023-10-26 17:35:06,B-Usine_A-0058,455.9,197.0,102.4,17.83
2023-10-26 17:35:06,B-Usine_A-0058,455.9,197.0,102.4,17.83
2023-10-26 17:41:17,B-Usine_A-0058,444.6,229.0,107.1,17.05
2023-10-26 17:43:58,B-Usine_A-0058,458.1,233.0,91.9,24.4
2023-10-26 17:43:58,B-Usine_A-0058,458.1,233.0,91.9,24.4
2023-10-26 17:44:24,B-Usine_A-0058,459.6,203.0,98.7,21.1
2023-10-26 17:40:11,B-Usine_A-0058,441.9,194.0,108.9,15.46
2023-10-26 17:40:11,B-Usine_A-0058,441.9,194.0,108.9,15.46
2023-10-26 17:43:14,B-Usine_A-0059,441.1,183.0,106.1,24.24
2023-10-26 17:47:22,B-Usine_A-0059,447.0,183.0,103.2,19.37
2023-10-26 17:46:34,B-Usine_A-0059,445.8,233.0,84.9,22.53
2023-10-26 17:40:21,B-Usine_A-0059,458.0,222.0,102.3,20.34
2023-10-26 17:44:35,B-Usine_A-0059,440.3,201.0,105.0,24.67
2023-10-26 17:46:41,B-Usine_A-0059,448.8,227.0,80.2,23.29
2023-10-26 17:47:20,B-Usine_A-0059,456.8,221.0,90.8,22.92
2023-10-26 17:50:58,B-Usine_A-0059,450.8,224.0,103.7,19.41
2023-10-26 17:49:39,B-Usine_A-0059,459.7,196.0,83.9,22.5
2023-10-26 17:52:43,B-Usine_A-0059,451.0,209.0,95.4,21.67
2023-10-26 17:47:34,B-Usine_A-0060,446.8,231.0,111.4,24.15
2023-10-26 17:54:32,B-Usine_A-0060,456.3,200.0,98.6,23.26
2023-10-26 17:59:02,B-Usine_A-0060,454.3,197.0,102.6,19.05
2023-10-26 17:59:11,B-Usine_A-0060,447.4,203.0,117.9,17.19
2023-10-26 17:56:48,B-Usine_A-0060,459.6,232.0,110.7,18.4
2023-10-26 17:58:58,B-Usine_A-0060,448.7,237.0,115.8,18.23
2023-10-26 17:58:21,B-Usine_A-0060,454.2,193.0,106.2,20.97
2023-10-26 18:00:52,,449.6,221.0,85.7,19.97
2023-10-26 18:01:29,B-Usine_A-0060,447.0,201.0,103.1,24.24
2023-10-26 18:05:37,B-Usine_A-0060,441.2,223.0,85.3,17.89
2023-10-26 18:03:49,B-Usine_A-0061,457.8,227.0,103.5,23.41
2023-10-26 18:08:44,B-Usine_A-0061,450.9,181.0,119.4,19.11
2023-10-26 18:03:09,B-Usine_A-0061,443.2,209.0,80.7,19.47
2023-10-26 18:07:42,B-Usine_A-0061,457.4,192.0,95.5,15.06
2023-10-26 18:09:40,B-Usine_A-0061,456.5,231.0,111.1,16.48
2023-10-26 18:11:34,B-Usine_A-0061,455.7,181.0,95.7,999.9
2023-10-26 18:09:53,B-Usine_A-0061,452.5,224.0,81.5,15.33
2023-10-26 18:09:09,B-Usine_A-0061,444.0,205.0,82.0,19.98
2023-10-26 18:12:01,B-Usine_A-0061,446.2,200.0,97.4,22.54
2023-10-26 18:10:07,B-Usine_A-0061,447.1,209.0,93.9,21.99
2023-10-26 18:18:15,B-Usine_A-0062,445.7,222.0,83.4,19.78
2023-10-26 18:18:39,B-Usine_A-0062,447.0,208.0,93.8,16.74
2023-10-26 18:18:09,B-Usine_A-0062,457.9,234.0,98.0,19.94
2023-10-26 18:20:42,B-Usine_A-0062,446.1,228.0,115.1,19.87
2023-10-26 18:21:02,B-Usine_A-0062,456.1,236.0,102.6,23.77
2023-10-26 18:22:09,B-Usine_A-0062,451.5,201.0,88.5,20.84
2023-10-26 18:21:55,B-Usine_A-0062,442.2,187.0,91.9,16.8
2023-10-26 18:19:23,B-Usine_A-0062,454.9,200.0,97.6,18.94
2023-10-26 18:26:35,B-Usine_A-0062,440.4,215.0,106.5,16.82
2023-10-26 18:18:07,B-Usine_A-0062,445.4,226.0,119.9,16.33
2023-10-26 18:23:34,B-Usine_A-0063,440.2,183.0,107.8,15.33
2023-10-26 18:24:12,B-Usine_A-0063,444.8,231.0,99.0,22.41
2023-10-26 18:26:38,B-Usine_A-0063,454.2,191.0,108.3,20.72
2023-10-26 18:22:03,B-Usine_A-0063,447.5,220.0,105.8,23.17
2023-10-26 18:22:40,B-Usine_A-0063,443.5,220.0,107.2,16.83
2023-10-26 18:23:45,B-Usine_A-0063,456.0,228.0,97.2,22.52
2023-10-26 18:28:59,B-Usine_A-0063,445.2,217.0,85.1,18.0
2023-10-26 18:31:50,B-Usine_A-0063,443.1,209.0,82.6,15.16
2023-10-26 18:29:17,B-Usine_A-0063,453.9,197.0,84.3,23.38
2023-10-26 18:30:30,B-Usine_A-0063,447.6,239.0,84.7,19.91
2023-10-26 18:29:54,B-Usine_A-0064,459.9,211.0,117.5,17.34
2023-10-26 18:37:45,B-Usine_A-0064,452.1,240.0,107.3,24.58
2023-10-26 18:32:54,B-Usine_A-0064,446.5,200.0,101.3,17.69
2023-10-26 18:35:32,B-Usine_A-0064,445.8,183.0,104.4,23.2
2023-10-26 18:39:46,B-Usine_A-0064,457.7,187.0,90.0,999.9
2023-10-26 18:38:38,B-Usine_A-0064,454.1,238.0,89.0,22.06
2023-10-26 18:37:19,B-Usine_A-0064,443.2,221.0,104.4,17.45
2023-10-26 18:37:07,B-Usine_A-0064,449.3,190.0,111.2,15.94
2023-10-26 18:43:27,B-Usine_A-0064,459.8,188.0,117.4,15.1
2023-10-26 18:42:47,B-Usine_A-0064,458.7,206.0,91.9,15.68
2023-10-26 18:40:13,B-Usine_A-0065,453.4,222.0,105.9,18.47
2023-10-26 18:42:23,B-Usine_A-0065,455.2,184.0,116.8,19.11
2023-10-26 18:48:11,B-Usine_A-0065,445.7,191.0,91.3,15.94
2023-10-26 18:47:42,B-Usine_A-0065,453.8,238.0,88.0,19.64
2023-10-26 18:47:42,B-Usine_A-0065,453.8,238.0,88.0,19.64
2023-10-26 18:45:21,B-Usine_A-0065,456.1,198.0,93.5,18.89
2023-10-26 18:47:14,B-Usine_A-0065,440.6,192.0,94.3,23.1
2023-10-26 18:44:35,B-Usine_A-0065,442.0,200.0,114.2,23.2
2023-10-26 18:51:33,B-Usine_A-0065,455.4,183.0,119.4,24.9
2023-10-26 18:47:00,B-Usine_A-0065,442.2,188.0,106.4,17.92
2023-10-26 18:56:47,B-Usine_A-0065,445.2,199.0,112.4,
2023-10-26 18:50:09,B-Usine_A-0066,443.1,208.0,999.9,23.17
2023-10-26 18:56:47,B-Usine_A-0066,443.0,215.0,115.4,18.36
2023-10-26 18:56:37,B-Usine_A-0066,458.7,225.0,119.3,21.91
2023-10-26 18:53:04,B-Usine_A-0066,450.5,205.0,84.0,21.39
2023-10-26 18:53:04,B-Usine_A-0066,450.5,205.0,84.0,21.39
2023-10-26 18:55:39,B-Usine_A-0066,440.4,196.0,93.3,15.38
2023-10-26 18:56:09,B-Usine_A-0066,440.6,202.0,89.7,23.16
2023-10-26 18:56:09,B-Usine_A-0066,440.6,202.0,89.7,23.16
2023-10-26 18:58:59,B-Usine_A-0066,445.8,182.0,112.1,24.3
2023-10-26 18:58:59,B-Usine_A-0066,445.8,182.0,112.1,24.3
,B-Usine_A-0066,452.5,197.0,92.2,16.98
2023-10-26 18:56:07,B-Usine_A-0066,456.0,194.0,95.6,18.72
2023-10-26 19:04:25,B-Usine_A-0066,447.6,236.0,119.7,24.78
2023-10-26 19:00:40,B-Usine_A-0067,454.2,187.0,94.4,19.08
2023-10-26 19:07:48,B-Usine_A-0067,450.3,999.9,87.7,15.63
2023-10-26 19:09:03,B-Usine_A-0067,447.5,232.0,100.6,23.02
2023-10-26 19:09:03,B-Usine_A-0067,447.5,232.0,100.6,23.02
2023-10-26 19:01:07,B-Usine_A-0067,453.9,225.0,89.3,17.86
2023-10-26 19:06:47,B-Usine_A-0067,457.3,182.0,101.0,15.28
