timestamp,part_id,applied_pressure_bar,target_angle,actual_angle,hydraulic_temp_c
2023-10-26 13:36:55,P-Usine_A-000338,204.7,90.0,90.1,63.2
2023-10-26 13:42:19,,188.6,90.0,90.44,49.3
2023-10-26 13:40:38,P-Usine_A-000340,185.7,90.0,90.4,63.6
2023-10-26 13:44:06,P-Usine_A-000341,191.0,90.0,89.41,60.3
2023-10-26 13:39:03,P-Usine_A-000342,186.4,90.0,89.17,60.1
2023-10-26 13:43:21,P-Usine_A-000343,210.1,90.0,89.83,63.2
2023-10-26 13:45:40,P-Usine_A-000344,180.0,90.0,90.08,64.8
2023-10-26 13:43:55,P-Usine_A-000345,200.2,90.0,90.34,50.1
2023-10-26 13:47:00,P-Usine_A-000346,213.6,90.0,89.59,61.2
2023-10-26 13:44:45,P-Usine_A-000347,191.7,90.0,90.01,55.7
2023-10-26 13:51:50,P-Usine_A-000348,194.4,90.0,90.64,52.5
2023-10-26 13:48:17,P-Usine_A-000349,184.6,90.0,89.57,51.7
2023-10-26 13:52:24,P-Usine_A-000350,182.4,90.0,88.68,62.1
2023-10-26 13:52:47,P-Usine_A-000351,193.7,90.0,89.77,63.0
2023-10-26 13:54:38,P-Usine_A-000352,193.4,90.0,89.92,57.8
2023-10-26 13:55:54,P-Usine_A-000353,183.1,90.0,90.11,64.9
2023-10-26 13:56:44,P-Usine_A-000354,184.6,90.0,90.51,63.6
2023-10-26 13:59:57,P-Usine_A-000355,180.8,90.0,89.4,51.7
2023-10-26 13:58:01,P-Usine_A-000356,188.2,90.0,90.96,53.4
2023-10-26 13:55:37,P-Usine_A-000357,215.8,90.0,90.12,59.7
2023-10-26 14:01:43,P-Usine_A-000358,186.9,90.0,89.93,59.4
2023-10-26 13:59:52,P-Usine_A-000359,193.6,90.0,90.02,52.4
2023-10-26 14:03:42,P-Usine_A-000360,200.2,90.0,90.19,56.0
2023-10-26 14:01:21,P-Usine_A-000361,194.0,90.0,90.48,59.8
2023-10-26 13:59:46,P-Usine_A-000362,192.2,90.0,89.85,56.7
2023-10-26 13:59:03,P-Usine_A-000363,203.2,90.0,89.14,45.1
2023-10-26 14:06:55,P-Usine_A-000364,193.3,90.0,89.93,59.7
2023-10-26 14:09:41,P-Usine_A-000365,181.8,90.0,90.65,59.8
2023-10-26 14:05:23,P-Usine_A-000366,214.5,90.0,89.5,61.7
2023-10-26 14:09:01,P-Usine_A-000367,188.3,90.0,90.14,55.5
2023-10-26 14:06:31,P-Usine_A-000368,183.3,90.0,90.0,47.9
2023-10-26 14:09:03,P-Usine_A-000369,207.5,90.0,90.07,61.7
2023-10-26 14:13:40,P-Usine_A-000370,195.0,90.0,89.91,50.6
2023-10-26 14:14:37,P-Usine_A-000371,189.4,90.0,89.64,63.4
2023-10-26 14:10:11,P-Usine_A-000372,189.9,90.0,90.77,46.6
2023-10-26 14:11:34,P-Usine_A-000373,196.9,90.0,90.61,51.0
2023-10-26 14:12:18,P-Usine_A-000374,201.2,90.0,89.41,61.0
2023-10-26 14:17:56,P-Usine_A-000375,190.5,90.0,90.15,61.4
2023-10-26 14:17:05,P-Usine_A-000376,220.0,90.0,90.67,49.1
2023-10-26 14:14:45,P-Usine_A-000377,210.9,90.0,89.93,53.4
2023-10-26 14:22:23,P-Usine_A-000378,216.4,90.0,89.52,50.1
2023-10-26 14:16:28,P-Usine_A-000379,180.5,90.0,,54.0
2023-10-26 14:16:53,P-Usine_A-000380,189.6,90.0,89.66,57.3
2023-10-26 14:19:15,P-Usine_A-000381,199.7,999.9,89.76,57.9
2023-10-26 14:25:23,P-Usine_A-000382,197.6,90.0,89.48,49.9
2023-10-26 14:18:07,P-Usine_A-000383,217.6,90.0,90.23,61.6
2023-10-26 14:21:16,P-Usine_A-000384,219.5,90.0,89.76,62.4
2023-10-26 14:25:26,P-Usine_A-000385,188.9,90.0,91.11,54.7
2023-10-26 14:25:51,P-Usine_A-000386,199.0,90.0,89.63,55.4
2023-10-26 14:25:12,P-Usine_A-000387,217.4,90.0,91.27,50.8
2023-10-26 14:24:51,P-Usine_A-000388,217.4,90.0,89.95,61.2
2023-10-26 14:32:38,P-Usine_A-000389,186.2,90.0,91.35,51.1
2023-10-26 14:25:36,P-Usine_A-000390,194.2,90.0,90.13,55.3
2023-10-26 14:32:48,P-Usine_A-000391,196.4,90.0,89.46,61.6
2023-10-26 14:29:19,P-Usine_A-000392,201.6,90.0,90.41,56.5
2023-10-26 14:35:12,P-Usine_A-000393,196.7,90.0,90.89,46.2
2023-10-26 14:33:14,P-Usine_A-000394,214.1,90.0,89.16,64.8
2023-10-26 14:37:39,P-Usine_A-000395,193.3,90.0,89.02,52.7
2023-10-26 14:39:12,P-Usine_A-000396,207.4,90.0,89.74,50.4
2023-10-26 14:37:05,P-Usine_A-000397,189.5,90.0,90.93,999.9
2023-10-26 14:41:58,P-Usine_A-000398,213.6,90.0,89.5,61.9
2023-10-26 14:39:09,P-Usine_A-000399,210.4,90.0,90.54,50.0
2023-10-26 14:41:23,P-Usine_A-000400,188.5,90.0,89.58,56.1
2023-10-26 14:42:58,P-Usine_A-000401,204.3,90.0,88.96,45.6
2023-10-26 14:40:08,P-Usine_A-000402,215.4,90.0,89.63,47.7
2023-10-26 14:40:20,P-Usine_A-000403,189.9,90.0,90.03,51.5
2023-10-26 14:44:38,P-Usine_A-000404,201.3,90.0,90.55,58.9
2023-10-26 14:45:27,P-Usine_A-000405,205.2,90.0,89.95,52.1
2023-10-26 14:43:45,P-Usine_A-000406,200.6,90.0,89.82,45.2
2023-10-26 14:49:52,P-Usine_A-000407,189.5,90.0,90.24,61.5
2023-10-26 14:45:21,,216.9,90.0,89.97,49.4
2023-10-26 14:53:10,P-Usine_A-000409,214.6,90.0,90.46,62.6
2023-10-26 14:47:21,P-Usine_A-000410,205.2,90.0,89.76,51.6
2023-10-26 14:48:00,P-Usine_A-000411,192.3,90.0,90.11,63.8
2023-10-26 14:51:51,P-Usine_A-000412,200.6,90.0,91.06,61.4
2023-10-26 14:55:40,P-Usine_A-000413,205.7,90.0,89.96,52.2
2023-10-26 14:54:43,P-Usine_A-000414,214.2,90.0,90.38,54.7
2023-10-26 14:56:17,P-Usine_A-000415,204.7,90.0,90.47,50.6
2023-10-26 14:51:46,P-Usine_A-000416,185.5,90.0,90.37,47.9
2023-10-26 15:00:04,P-Usine_A-000417,197.3,90.0,89.97,62.6
2023-10-26 15:02:40,P-Usine_A-000418,185.4,90.0,89.92,55.7
2023-10-26 14:56:40,P-Usine_A-000419,203.4,90.0,90.6,46.3
2023-10-26 14:56:45,P-Usine_A-000420,196.2,90.0,89.64,57.1
2023-10-26 14:56:45,P-Usine_A-000421,183.6,90.0,90.37,57.7
2023-10-26 14:56:45,P-Usine_A-000421,183.6,90.0,90.37,57.7
2023-10-26 15:03:17,P-Usine_A-000422,186.6,90.0,90.46,46.0
2023-10-26 14:58:47,P-Usine_A-000423,184.5,90.0,90.19,60.7
2023-10-26 14:59:49,P-Usine_A-000424,182.7,90.0,89.54,60.7
2023-10-26 14:59:49,P-Usine_A-000424,182.7,90.0,89.54,60.7
2023-10-26 15:05:48,P-Usine_A-000425,193.3,90.0,88.62,47.2
2023-10-26 15:09:48,P-Usine_A-000426,210.3,90.0,89.33,47.3
2023-10-26 15:06:23,P-Usine_A-000427,,90.0,90.25,63.0
2023-10-26 15:07:50,P-Usine_A-000428,205.1,90.0,89.83,46.0
2023-10-26 15:10:21,P-Usine_A-000429,185.5,90.0,89.75,51.4
2023-10-26 15:10:21,P-Usine_A-000429,185.5,90.0,89.75,51.4
2023-10-26 15:08:42,P-Usine_A-000430,203.1,90.0,89.59,59.9
2023-10-26 15:16:21,P-Usine_A-000431,204.1,90.0,89.62,60.6
2023-10-26 15:10:45,P-Usine_A-000432,193.0,90.0,91.03,45.7
2023-10-26 15:10:08,P-Usine_A-000433,216.9,90.0,90.18,46.8
2023-10-26 15:11:22,P-Usine_A-000434,211.9,90.0,91.14,48.3
2023-10-26 15:19:24,P-Usine_A-000435,196.7,90.0,90.35,53.9
2023-10-26 15:18:29,P-Usine_A-000436,182.9,90.0,89.51,47.8
2023-10-26 15:21:22,P-Usine_A-000437,191.8,90.0,90.22,50.1
2023-10-26 15:20:17,P-Usine_A-000438,186.4,90.0,90.25,51.8
2023-10-26 15:24:21,P-Usine_A-000439,196.9,90.0,90.0,59.8
2023-10-26 15:22:16,P-Usine_A-000440,185.8,90.0,90.29,55.7
2023-10-26 15:21:08,P-Usine_A-000441,210.1,90.0,89.53,53.3
2023-10-26 15:21:09,P-Usine_A-000442,217.5,90.0,90.9,48.2
2023-10-26 15:26:00,P-Usine_A-000443,194.5,90.0,89.75,58.4
2023-10-26 15:22:31,P-Usine_A-000444,185.9,90.0,89.67,49.4
2023-10-26 15:28:43,P-Usine_A-000445,209.0,90.0,89.91,54.3
2023-10-26 15:24:26,P-Usine_A-000446,196.2,90.0,89.79,50.7
2023-10-26 15:23:26,P-Usine_A-000447,191.8,90.0,89.96,52.4
2023-10-26 15:25:45,P-Usine_A-000448,205.9,90.0,89.23,58.2
2023-10-26 15:29:59,P-Usine_A-000449,211.6,90.0,89.45,63.3
2023-10-26 15:35:02,P-Usine_A-000450,213.2,90.0,90.42,57.7
2023-10-26 15:32:24,P-Usine_A-000451,201.0,90.0,90.56,61.7
2023-10-26 15:28:36,P-Usine_A-000452,185.1,90.0,89.94,60.4
2023-10-26 15:28:36,P-Usine_A-000452,185.1,90.0,89.94,60.4
2023-10-26 15:31:02,P-Usine_A-000453,181.7,90.0,89.77,54.9
2023-10-26 15:37:21,P-Usine_A-000454,210.0,90.0,90.0,52.8
2023-10-26 15:40:36,P-Usine_A-000455,202.4,90.0,90.34,53.8
2023-10-26 15:39:43,P-Usine_A-000456,212.6,90.0,90.36,58.6
2023-10-26 15:39:59,P-Usine_A-000457,202.3,90.0,90.15,60.0
2023-10-26 15:44:23,P-Usine_A-000458,187.7,90.0,90.5,47.2
2023-10-26 15:38:52,P-Usine_A-000459,186.9,90.0,90.36,53.8
2023-10-26 15:37:07,P-Usine_A-000460,204.3,90.0,89.93,58.7
2023-10-26 15:45:07,P-Usine_A-000461,207.7,90.0,90.16,47.8
2023-10-26 15:45:07,P-Usine_A-000461,207.7,90.0,90.16,47.8
2023-10-26 15:46:17,P-Usine_A-000462,199.0,90.0,90.41,46.9
2023-10-26 15:41:36,P-Usine_A-000463,180.6,90.0,89.68,60.8
2023-10-26 15:42:54,P-Usine_A-000464,,90.0,89.97,59.9
2023-10-26 15:48:12,P-Usine_A-000465,180.6,90.0,89.73,63.2
2023-10-26 15:49:00,P-Usine_A-000466,201.8,90.0,90.27,63.1
2023-10-26 15:45:43,P-Usine_A-000467,199.6,90.0,89.85,61.1
2023-10-26 15:54:38,P-Usine_A-000468,201.5,90.0,90.42,45.5
2023-10-26 15:51:56,P-Usine_A-000469,208.3,90.0,90.11,46.0
2023-10-26 15:51:31,P-Usine_A-000470,213.7,90.0,89.92,49.5
2023-10-26 15:54:58,P-Usine_A-000471,218.9,90.0,88.85,59.4
2023-10-26 15:52:41,P-Usine_A-000472,188.3,90.0,90.01,54.4
2023-10-26 15:51:44,P-Usine_A-000473,218.1,90.0,90.45,59.7
2023-10-26 15:58:52,P-Usine_A-000474,218.6,90.0,90.12,58.5
2023-10-26 15:59:23,P-Usine_A-000475,211.5,90.0,90.14,55.9
2023-10-26 16:02:42,P-Usine_A-000476,216.4,90.0,90.4,64.2
2023-10-26 15:57:02,P-Usine_A-000477,194.7,90.0,90.09,56.9
2023-10-26 15:57:03,P-Usine_A-000478,218.4,90.0,89.18,53.6
2023-10-26 16:01:32,,195.4,90.0,89.19,48.1
2023-10-26 16:06:06,P-Usine_A-000480,219.5,90.0,89.63,59.6
2023-10-26 15:59:26,P-Usine_A-000481,208.6,90.0,90.74,50.7
2023-10-26 15:59:26,P-Usine_A-000481,208.6,90.0,90.74,50.7
2023-10-26 16:01:48,P-Usine_A-000482,184.7,90.0,90.23,62.3
2023-10-26 16:07:57,P-Usine_A-000483,198.7,90.0,89.48,56.5
2023-10-26 16:06:13,P-Usine_A-000484,206.9,90.0,90.28,61.1
2023-10-26 16:07:27,P-Usine_A-000485,193.9,90.0,90.64,56.1
2023-10-26 16:07:40,P-Usine_A-000486,188.1,90.0,89.27,53.7
2023-10-26 16:10:41,P-Usine_A-000487,219.9,90.0,90.25,58.8
2023-10-26 16:14:10,P-Usine_A-000488,208.5,90.0,89.21,51.0
2023-10-26 16:11:20,P-Usine_A-000489,193.7,90.0,91.06,57.1
2023-10-26 16:11:05,P-Usine_A-000490,191.0,90.0,89.07,54.2
2023-10-26 16:14:02,P-Usine_A-000491,213.8,90.0,89.61,61.6
2023-10-26 16:14:02,P-Usine_A-000491,213.8,90.0,89.61,61.6
2023-10-26 16:17:51,P-Usine_A-000492,180.0,90.0,90.94,61.6
2023-10-26 16:15:28,P-Usine_A-000493,204.7,90.0,90.11,61.2
2023-10-26 16:13:04,P-Usine_A-000494,184.5,90.0,90.17,999.9
2023-10-26 16:14:25,P-Usine_A-000495,181.3,90.0,89.62,62.1
2023-10-26 16:20:33,P-Usine_A-000496,184.8,90.0,89.92,55.1
2023-10-26 16:14:39,P-Usine_A-000497,201.0,90.0,90.39,54.8
2023-10-26 16:15:33,P-Usine_A-000498,199.3,90.0,90.05,46.0
2023-10-26 16:25:11,P-Usine_A-000499,211.6,90.0,89.78,56.5
2023-10-26 16:17:02,P-Usine_A-000500,190.1,90.0,89.85,45.8
2023-10-26 16:25:31,P-Usine_A-000501,209.8,90.0,90.11,47.5
2023-10-26 16:20:59,P-Usine_A-000502,191.3,90.0,89.85,47.3
2023-10-26 16:21:43,P-Usine_A-000503,182.3,90.0,89.93,55.1
2023-10-26 16:25:03,P-Usine_A-000504,191.8,90.0,89.89,45.9
2023-10-26 16:23:57,P-Usine_A-000505,206.9,90.0,90.49,51.8
2023-10-26 16:24:13,P-Usine_A-000506,208.5,90.0,89.63,51.0
2023-10-26 16:25:08,P-Usine_A-000507,198.5,90.0,90.74,51.3
2023-10-26 16:30:02,P-Usine_A-000508,187.4,90.0,89.72,49.0
2023-10-26 16:28:37,P-Usine_A-000509,191.5,90.0,90.3,63.8
2023-10-26 16:30:42,P-Usine_A-000510,181.7,90.0,89.63,45.5
2023-10-26 16:33:32,P-Usine_A-000511,210.6,999.9,89.63,54.7
2023-10-26 16:33:00,P-Usine_A-000512,182.1,90.0,90.18,56.7
2023-10-26 16:36:16,P-Usine_A-000513,208.9,90.0,90.04,60.3
2023-10-26 16:40:36,P-Usine_A-000514,212.1,90.0,90.51,48.6
2023-10-26 16:40:36,P-Usine_A-000514,212.1,90.0,90.51,48.6
2023-10-26 16:33:26,P-Usine_A-000515,206.1,90.0,89.54,46.7
2023-10-26 16:36:15,P-Usine_A-000516,181.2,90.0,89.28,54.4
2023-10-26 16:40:30,P-Usine_A-000517,193.2,90.0,89.65,51.7
2023-10-26 16:44:53,P-Usine_A-000518,197.7,90.0,89.91,62.5
2023-10-26 16:38:10,P-Usine_A-000519,212.7,90.0,89.67,45.2
2023-10-26 16:46:32,P-Usine_A-000520,182.7,90.0,89.86,50.2
2023-10-26 16:44:28,P-Usine_A-000521,205.1,90.0,89.91,59.6
2023-10-26 16:47:36,P-Usine_A-000522,195.8,90.0,89.7,47.7
2023-10-26 16:44:25,P-Usine_A-000523,192.1,90.0,89.9,56.3
2023-10-26 16:41:27,P-Usine_A-000524,189.8,90.0,89.27,61.1
2023-10-26 16:51:09,P-Usine_A-000525,190.9,90.0,90.75,45.4
2023-10-26 16:52:28,P-Usine_A-000526,206.3,90.0,89.46,48.2
2023-10-26 16:48:37,P-Usine_A-000527,209.6,90.0,89.91,47.2
2023-10-26 16:50:39,P-Usine_A-000528,199.9,90.0,90.3,58.4
2023-10-26 16:48:16,P-Usine_A-000529,206.4,90.0,88.72,53.7
2023-10-26 16:48:02,P-Usine_A-000530,180.5,90.0,90.36,51.3
2023-10-26 16:48:02,P-Usine_A-000530,180.5,90.0,90.36,51.3
2023-10-26 16:52:04,P-Usine_A-000531,188.4,90.0,90.19,47.8
2023-10-26 16:52:45,P-Usine_A-000532,198.5,90.0,90.44,64.1
2023-10-26 16:51:34,P-Usine_A-000533,200.7,90.0,89.32,48.8
2023-10-26 17:00:42,P-Usine_A-000534,200.2,90.0,90.75,52.3
2023-10-26 17:00:16,P-Usine_A-000535,219.8,90.0,89.32,55.1
2023-10-26 17:00:16,P-Usine_A-000535,219.8,90.0,89.32,55.1
2023-10-26 16:57:19,P-Usine_A-000536,217.5,90.0,90.39,48.2
2023-10-26 17:01:55,P-Usine_A-000537,195.7,90.0,91.52,56.2
2023-10-26 16:55:35,P-Usine_A-000538,191.4,90.0,89.08,63.9
2023-10-26 17:05:16,P-Usine_A-000539,183.2,90.0,90.04,50.6
2023-10-26 17:02:20,P-Usine_A-000540,183.6,90.0,89.44,49.3
2023-10-26 17:02:22,P-Usine_A-000541,195.0,90.0,89.83,64.1
2023-10-26 16:59:14,P-Usine_A-000542,215.7,90.0,89.95,52.7
2023-10-26 17:00:35,P-Usine_A-000543,181.7,90.0,89.76,48.3
2023-10-26 17:09:32,P-Usine_A-000544,187.0,90.0,90.21,46.2
2023-10-26 17:07:07,P-Usine_A-000545,213.0,90.0,90.14,48.5
2023-10-26 17:09:18,P-Usine_A-000546,193.0,90.0,90.29,47.1
2023-10-26 17:09:18,P-Usine_A-000546,193.0,90.0,90.29,47.1
2023-10-26 17:10:14,P-Usine_A-000547,214.0,90.0,90.05,64.3
2023-10-26 17:06:38,P-Usine_A-000548,213.0,90.0,90.31,53.5
2023-10-26 17:15:24,P-Usine_A-000549,200.4,90.0,90.3,62.9
2023-10-26 17:09:42,P-Usine_A-000550,197.7,90.0,90.63,59.9
2023-10-26 17:09:57,P-Usine_A-000551,184.7,90.0,89.73,63.1
2023-10-26 17:17:17,P-Usine_A-000552,217.7,90.0,89.81,63.2
2023-10-26 17:17:58,P-Usine_A-000553,210.9,90.0,89.91,53.3
2023-10-26 17:14:15,P-Usine_A-000554,201.9,90.0,90.34,57.9
2023-10-26 17:16:10,P-Usine_A-000555,215.5,90.0,90.64,51.9
2023-10-26 17:21:31,P-Usine_A-000556,197.1,90.0,90.44,59.3
2023-10-26 17:21:55,P-Usine_A-000557,194.8,90.0,90.02,46.9
2023-10-26 17:18:42,P-Usine_A-000558,187.1,90.0,89.71,59.3
2023-10-26 17:23:53,P-Usine_A-000559,185.0,90.0,89.72,53.3
2023-10-26 17:19:49,P-Usine_A-000560,194.7,90.0,999.9,51.4
2023-10-26 17:18:45,P-Usine_A-000561,180.8,90.0,90.07,46.2
2023-10-26 17:27:56,P-Usine_A-000562,182.5,90.0,90.45,47.5
2023-10-26 17:21:52,P-Usine_A-000563,193.7,90.0,89.32,55.8
2023-10-26 17:20:07,P-Usine_A-000564,189.1,90.0,90.2,52.6
2023-10-26 17:22:43,P-Usine_A-000565,194.3,90.0,90.44,49.0
2023-10-26 17:25:43,P-Usine_A-000566,212.3,90.0,89.88,47.4
2023-10-26 17:31:16,P-Usine_A-000567,215.7,90.0,90.1,52.6
2023-10-26 17:33:16,P-Usine_A-000568,219.2,90.0,90.65,58.1
2023-10-26 17:35:13,P-Usine_A-000569,203.5,90.0,90.61,45.3
2023-10-26 17:33:47,P-Usine_A-000570,201.2,90.0,89.83,54.1
2023-10-26 17:37:02,P-Usine_A-000571,192.9,90.0,89.63,56.1
2023-10-26 17:36:14,P-Usine_A-000572,181.4,90.0,89.78,54.2
2023-10-26 17:37:16,P-Usine_A-000573,191.7,90.0,89.61,54.0
2023-10-26 17:33:39,P-Usine_A-000574,198.1,90.0,89.84,60.8
2023-10-26 17:40:44,P-Usine_A-000575,194.8,90.0,90.79,49.4
2023-10-26 17:42:21,P-Usine_A-000576,216.3,90.0,89.5,54.6
2023-10-26 17:42:21,P-Usine_A-000576,216.3,90.0,89.5,54.6
2023-10-26 17:39:12,P-Usine_A-000577,212.7,90.0,89.78,64.6
2023-10-26 17:38:54,P-Usine_A-000578,192.7,90.0,90.82,61.3
2023-10-26 17:42:31,P-Usine_A-000579,209.4,90.0,90.73,46.2
2023-10-26 17:42:31,P-Usine_A-000579,209.4,90.0,90.73,46.2
2023-10-26 17:45:07,P-Usine_A-000580,196.9,90.0,88.88,46.6
2023-10-26 17:45:36,P-Usine_A-000581,202.1,90.0,90.06,46.5
2023-10-26 17:41:55,P-Usine_A-000582,205.0,90.0,90.65,62.0
2023-10-26 17:41:43,P-Usine_A-000583,214.8,90.0,90.52,62.3
2023-10-26 17:47:17,P-Usine_A-000584,192.2,90.0,89.76,63.5
2023-10-26 17:43:13,P-Usine_A-000585,205.0,90.0,90.01,52.7
2023-10-26 17:44:13,P-Usine_A-000586,194.5,90.0,89.66,53.9
2023-10-26 17:48:21,P-Usine_A-000587,194.3,90.0,89.6,55.2
2023-10-26 17:47:01,P-Usine_A-000588,198.3,90.0,89.12,46.7
2023-10-26 17:52:29,P-Usine_A-000589,185.8,90.0,88.97,53.2
2023-10-26 17:46:48,P-Usine_A-000590,200.5,90.0,89.4,60.8
2023-10-26 17:46:48,P-Usine_A-000590,200.5,90.0,89.4,60.8
2023-10-26 17:53:01,P-Usine_A-000591,215.1,90.0,90.09,52.0
2023-10-26 17:52:33,P-Usine_A-000592,184.9,90.0,89.37,48.0
2023-10-26 17:53:12,P-Usine_A-000593,188.8,90.0,90.54,55.8
2023-10-26 17:51:29,P-Usine_A-000594,204.2,90.0,90.26,49.4
2023-10-26 17:52:45,P-Usine_A-000595,206.6,90.0,89.61,64.2
2023-10-26 17:53:08,P-Usine_A-000596,184.1,90.0,90.38,49.9
2023-10-26 18:01:34,P-Usine_A-000597,213.3,90.0,89.46,57.8
2023-10-26 18:04:02,P-Usine_A-000598,184.1,90.0,89.02,58.7
2023-10-26 17:58:11,P-Usine_A-000599,203.7,90.0,89.73,47.3
2023-10-26 18:05:18,P-Usine_A-000600,212.6,90.0,90.23,59.1
2023-10-26 17:59:59,P-Usine_A-000601,191.1,90.0,89.7,48.2
2023-10-26 18:04:46,P-Usine_A-000602,206.3,90.0,89.85,64.7
2023-10-26 18:08:28,P-Usine_A-000603,187.4,90.0,88.69,61.4
2023-10-26 18:02:05,P-Usine_A-000604,201.8,90.0,89.3,56.1
2023-10-26 18:09:59,P-Usine_A-000605,200.8,90.0,90.35,60.5
2023-10-26 18:11:34,P-Usine_A-000606,192.5,90.0,90.55,58.2
2023-10-26 18:04:34,P-Usine_A-000607,201.4,90.0,89.9,47.9
2023-10-26 18:12:24,P-Usine_A-000608,182.4,90.0,90.63,52.6
2023-10-26 18:11:55,P-Usine_A-000609,212.0,90.0,90.6,46.2
2023-10-26 18:14:30,P-Usine_A-000610,200.1,90.0,89.53,62.9
2023-10-26 18:10:38,P-Usine_A-000611,206.9,90.0,89.85,55.6
2023-10-26 18:13:07,P-Usine_A-000612,196.9,90.0,90.37,59.9
2023-10-26 18:18:43,P-Usine_A-000613,183.4,90.0,89.19,54.3
2023-10-26 18:16:19,P-Usine_A-000614,199.3,90.0,90.09,55.2
2023-10-26 18:20:38,P-Usine_A-000615,182.5,90.0,89.69,55.5
2023-10-26 18:21:32,P-Usine_A-000616,207.5,90.0,90.26,59.6
2023-10-26 18:23:32,P-Usine_A-000617,204.7,90.0,89.41,56.8
2023-10-26 18:22:14,P-Usine_A-000618,193.1,90.0,90.21,53.2
2023-10-26 18:18:27,P-Usine_A-000619,183.6,90.0,90.35,55.7
2023-10-26 18:27:27,P-Usine_A-000620,218.6,90.0,89.97,46.1
2023-10-26 18:25:23,P-Usine_A-000621,214.3,90.0,89.89,55.4
2023-10-26 18:22:42,P-Usine_A-000622,200.2,90.0,89.5,47.2
2023-10-26 18:28:07,P-Usine_A-000623,189.4,90.0,90.49,46.3
2023-10-26 18:21:40,P-Usine_A-000624,209.8,90.0,90.02,52.8
2023-10-26 18:21:40,P-Usine_A-000624,209.8,90.0,90.02,52.8
2023-10-26 18:30:26,P-Usine_A-000625,200.5,90.0,89.95,52.5
2023-10-26 18:30:03,P-Usine_A-000626,213.3,90.0,89.53,46.6
2023-10-26 18:28:58,P-Usine_A-000627,219.3,90.0,90.0,50.6
2023-10-26 18:31:43,P-Usine_A-000628,210.1,90.0,90.37,47.1
2023-10-26 18:29:00,P-Usine_A-000629,205.9,90.0,89.73,45.5
2023-10-26 18:31:33,P-Usine_A-000630,195.8,90.0,999.9,52.6
2023-10-26 18:32:51,P-Usine_A-000631,198.0,90.0,89.58,54.1
2023-10-26 18:36:14,P-Usine_A-000632,194.1,90.0,90.49,52.3
2023-10-26 18:38:20,P-Usine_A-000633,207.9,90.0,90.65,56.7
2023-10-26 18:33:35,P-Usine_A-000634,218.7,90.0,89.56,60.5
2023-10-26 18:40:17,P-Usine_A-000635,218.9,90.0,89.76,50.5
2023-10-26 18:33:33,P-Usine_A-000636,216.2,90.0,89.75,51.9
2023-10-26 18:34:58,P-Usine_A-000637,199.8,90.0,90.69,49.0
2023-10-26 18:39:50,P-Usine_A-000638,206.9,90.0,88.91,62.2
2023-10-26 18:37:24,P-Usine_A-000639,191.6,90.0,89.74,54.7
2023-10-26 18:43:39,P-Usine_A-000640,209.0,90.0,90.96,62.3
2023-10-26 18:39:38,P-Usine_A-000641,201.3,90.0,89.48,45.4
2023-10-26 18:46:05,P-Usine_A-000642,192.0,90.0,89.99,54.4
2023-10-26 18:43:36,P-Usine_A-000643,192.9,90.0,90.62,45.3
2023-10-26 18:43:54,P-Usine_A-000644,202.7,90.0,90.3,55.7
2023-10-26 18:50:38,P-Usine_A-000645,184.1,90.0,,53.6
2023-10-26 18:48:29,P-Usine_A-000646,186.0,90.0,89.57,57.4
2023-10-26 18:47:49,P-Usine_A-000647,195.1,90.0,89.75,60.6
2023-10-26 18:47:19,P-Usine_A-000648,213.9,90.0,90.38,63.7
2023-10-26 18:54:45,P-Usine_A-000649,191.8,999.9,89.97,61.1
2023-10-26 18:48:04,P-Usine_A-000650,213.9,90.0,90.3,56.2
2023-10-26 18:52:30,P-Usine_A-000651,214.0,90.0,90.2,48.3
2023-10-26 18:49:51,P-Usine_A-000652,182.4,90.0,89.78,62.3
2023-10-26 18:51:58,P-Usine_A-000653,198.8,90.0,90.44,48.3
2023-10-26 18:52:44,P-Usine_A-000654,198.7,90.0,90.36,64.1
2023-10-26 18:54:00,P-Usine_A-000655,195.1,90.0,88.74,58.9
2023-10-26 19:01:23,P-Usine_A-000656,183.5,90.0,90.77,53.3
2023-10-26 18:54:42,P-Usine_A-000657,208.0,90.0,89.7,
2023-10-26 18:57:56,P-Usine_A-000658,186.9,90.0,88.91,58.3
2023-10-26 19:01:52,P-Usine_A-000659,201.1,90.0,89.85,53.4
2023-10-26 19:04:36,P-Usine_A-000660,181.8,90.0,89.82,54.3
2023-10-26 19:05:10,P-Usine_A-000661,189.5,90.0,90.47,50.7
2023-10-26 19:02:44,P-Usine_A-000662,216.4,90.0,89.82,46.0
2023-10-26 19:01:33,P-Usine_A-000663,200.9,90.0,90.37,62.8
2023-10-26 19:07:52,P-Usine_A-000664,190.0,90.0,90.7,53.7
2023-10-26 19:05:31,P-Usine_A-000665,216.1,90.0,89.12,47.0
2023-10-26 19:06:37,P-Usine_A-000666,196.0,90.0,89.09,61.4
2023-10-26 19:03:57,P-Usine_A-000667,183.3,90.0,90.05,48.1
2023-10-26 19:04:49,P-Usine_A-000668,210.2,90.0,90.37,63.0
2023-10-26 19:11:44,P-Usine_A-000669,207.6,90.0,89.63,51.8
2023-10-26 19:10:53,P-Usine_A-000670,196.3,90.0,89.75,46.7
2023-10-26 19:10:17,P-Usine_A-000671,213.0,90.0,90.83,52.2
2023-10-26 19:11:15,P-Usine_A-000672,197.2,90.0,,62.8
