timestamp,part_id,defaut_surface,microfissure,defaut_peinture,gravite_defaut,decision,photo_url
2023-10-26 13:13:21,P-Usine_B-000273,NON,OUI,N/A,AUCUN,OK,
2023-10-26 13:15:29,P-Usine_B-000274,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:22:49,P-Usine_B-000275,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:15:11,P-Usine_B-000276,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:23:16,P-Usine_B-000277,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:21:08,P-Usine_B-000278,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:28:00,P-Usine_B-000279,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:21:12,P-Usine_B-000280,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:23:42,P-Usine_B-000281,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:26:04,P-Usine_B-000282,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:28:36,P-Usine_B-000283,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:27:36,P-Usine_B-000284,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:27:36,P-Usine_B-000284,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:25:26,P-Usine_B-000285,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:25:22,P-Usine_B-000286,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:35:34,P-Usine_B-000287,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000287_vis.jpg
2023-10-26 13:35:57,P-Usine_B-000288,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:37:16,P-Usine_B-000289,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:34:54,P-Usine_B-000290,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:38:23,P-Usine_B-000291,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:30:49,P-Usine_B-000292,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:30:49,P-Usine_B-000292,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:33:46,P-Usine_B-000293,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:38:04,P-Usine_B-000294,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:41:05,P-Usine_B-000295,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:40:37,P-Usine_B-000296,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:40:21,P-Usine_B-000297,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000297_vis.jpg
2023-10-26 13:38:23,P-Usine_B-000298,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:39:50,P-Usine_B-000299,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:45:04,P-Usine_B-000300,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:43:15,P-Usine_B-000301,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000301_vis.jpg
2023-10-26 13:47:18,P-Usine_B-000302,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:44:28,P-Usine_B-000303,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:45:41,P-Usine_B-000304,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:49:08,P-Usine_B-000305,OUI,OUI,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000305_vis.jpg
2023-10-26 13:53:50,P-Usine_B-000306,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:50:13,P-Usine_B-000307,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000307_vis.jpg
2023-10-26 13:51:07,P-Usine_B-000308,NON,OUI,N/A,999.9,OK,
2023-10-26 13:55:01,P-Usine_B-000309,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:53:50,P-Usine_B-000310,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:51:15,P-Usine_B-000311,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:53:27,P-Usine_B-000312,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:59:34,P-Usine_B-000313,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:56:54,P-Usine_B-000314,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:01:22,P-Usine_B-000315,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:58:37,P-Usine_B-000316,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:02:54,P-Usine_B-000317,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:05:08,P-Usine_B-000318,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:05:16,P-Usine_B-000319,NON,NON,N/A,AUCUN,OK,
2023-10-26 13:59:56,P-Usine_B-000320,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:02:04,P-Usine_B-000321,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:01:05,P-Usine_B-000322,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:03:19,P-Usine_B-000323,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:03:39,P-Usine_B-000324,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:08:13,P-Usine_B-000325,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:05:08,P-Usine_B-000326,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:08:05,P-Usine_B-000327,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:12:58,P-Usine_B-000328,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000328_vis.jpg
2023-10-26 14:08:16,P-Usine_B-000329,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:12:08,P-Usine_B-000330,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:10:17,P-Usine_B-000331,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:11:01,P-Usine_B-000332,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:13:57,P-Usine_B-000333,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:13:14,P-Usine_B-000334,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:13:14,P-Usine_B-000334,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:14:19,P-Usine_B-000335,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:17:03,P-Usine_B-000336,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:16:04,P-Usine_B-000337,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000337_vis.jpg
2023-10-26 14:16:53,P-Usine_B-000338,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:24:11,P-Usine_B-000339,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:19:38,P-Usine_B-000340,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:19:42,P-Usine_B-000341,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000341_vis.jpg
2023-10-26 14:29:15,P-Usine_B-000342,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:22:49,P-Usine_B-000343,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:25:38,P-Usine_B-000344,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:32:00,P-Usine_B-000345,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:28:20,P-Usine_B-000346,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:28:27,P-Usine_B-000347,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:34:26,P-Usine_B-000348,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:36:17,P-Usine_B-000349,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:31:10,P-Usine_B-000350,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:37:48,P-Usine_B-000351,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:31:29,P-Usine_B-000352,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000352_vis.jpg
2023-10-26 14:34:18,P-Usine_B-000353,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:38:06,P-Usine_B-000354,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000354_vis.jpg
2023-10-26 14:33:54,P-Usine_B-000355,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:43:14,P-Usine_B-000356,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:37:26,P-Usine_B-000357,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:45:22,P-Usine_B-000358,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000358_vis.jpg
2023-10-26 14:39:21,P-Usine_B-000359,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:46:04,P-Usine_B-000360,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:46:04,P-Usine_B-000360,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:41:57,P-Usine_B-000361,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:43:34,P-Usine_B-000362,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:41:30,P-Usine_B-000363,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:50:02,P-Usine_B-000364,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000364_vis.jpg
2023-10-26 14:43:34,P-Usine_B-000365,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:52:37,P-Usine_B-000366,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:48:10,P-Usine_B-000367,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:53:41,P-Usine_B-000368,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:52:36,P-Usine_B-000369,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:53:31,P-Usine_B-000370,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:50:02,P-Usine_B-000371,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:55:46,P-Usine_B-000372,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:55:42,P-Usine_B-000373,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:00:06,P-Usine_B-000374,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:56:48,P-Usine_B-000375,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:58:47,P-Usine_B-000376,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:02:32,P-Usine_B-000377,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:05:55,P-Usine_B-000378,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:05:44,P-Usine_B-000379,NON,NON,N/A,AUCUN,OK,
2023-10-26 14:59:54,P-Usine_B-000380,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000380_vis.jpg
2023-10-26 15:07:20,P-Usine_B-000381,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:07:42,P-Usine_B-000382,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:09:41,P-Usine_B-000383,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:06:15,P-Usine_B-000384,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:06:15,P-Usine_B-000384,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:04:19,P-Usine_B-000385,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:14:02,P-Usine_B-000386,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:12:03,P-Usine_B-000387,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000387_vis.jpg
2023-10-26 15:16:32,P-Usine_B-000388,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000388_vis.jpg
2023-10-26 15:16:24,P-Usine_B-000389,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:08:59,P-Usine_B-000390,NON,NON,N/A,999.9,OK,
2023-10-26 15:17:22,P-Usine_B-000391,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:16:08,P-Usine_B-000392,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:16:08,P-Usine_B-000392,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:20:50,P-Usine_B-000393,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:20:58,P-Usine_B-000394,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:18:10,P-Usine_B-000395,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:23:32,P-Usine_B-000396,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:16:35,P-Usine_B-000397,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:20:28,P-Usine_B-000398,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:20:39,P-Usine_B-000399,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:20:38,P-Usine_B-000400,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:26:40,P-Usine_B-000401,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:26:07,P-Usine_B-000402,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:26:07,P-Usine_B-000402,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:30:29,P-Usine_B-000403,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:26:23,P-Usine_B-000404,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:31:10,P-Usine_B-000405,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:26:26,P-Usine_B-000406,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:26:24,P-Usine_B-000407,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:32:28,P-Usine_B-000408,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:32:28,P-Usine_B-000408,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:35:24,P-Usine_B-000409,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000409_vis.jpg
2023-10-26 15:34:51,P-Usine_B-000410,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:31:43,P-Usine_B-000411,NON,NON,N/A,999.9,OK,
2023-10-26 15:34:18,P-Usine_B-000412,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:34:49,P-Usine_B-000413,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:38:14,P-Usine_B-000414,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:38:13,P-Usine_B-000415,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:42:34,P-Usine_B-000416,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000416_vis.jpg
2023-10-26 15:37:43,P-Usine_B-000417,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:43:28,P-Usine_B-000418,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:39:38,P-Usine_B-000419,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:45:50,P-Usine_B-000420,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:40:26,P-Usine_B-000421,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:47:23,P-Usine_B-000422,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:41:55,P-Usine_B-000423,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000423_vis.jpg
2023-10-26 15:46:34,P-Usine_B-000424,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:43:52,P-Usine_B-000425,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:53:24,P-Usine_B-000426,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:54:56,P-Usine_B-000427,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:52:21,P-Usine_B-000428,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000428_vis.jpg
2023-10-26 15:57:02,P-Usine_B-000429,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:52:08,P-Usine_B-000430,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:53:09,P-Usine_B-000431,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:52:24,P-Usine_B-000432,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:54:36,P-Usine_B-000433,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:55:21,P-Usine_B-000434,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:02:18,P-Usine_B-000435,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:03:25,P-Usine_B-000436,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:02:47,P-Usine_B-000437,NON,NON,N/A,AUCUN,OK,
2023-10-26 15:59:17,P-Usine_B-000438,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:06:46,P-Usine_B-000439,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:02:54,P-Usine_B-000440,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:03:03,P-Usine_B-000441,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000441_vis.jpg
2023-10-26 16:01:03,P-Usine_B-000442,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:10:17,P-Usine_B-000443,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:05:38,P-Usine_B-000444,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:05:38,P-Usine_B-000444,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:11:43,P-Usine_B-000445,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:12:20,P-Usine_B-000446,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:15:01,P-Usine_B-000447,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000447_vis.jpg
2023-10-26 16:08:17,P-Usine_B-000448,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:17:29,P-Usine_B-000449,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:12:42,P-Usine_B-000450,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:11:19,P-Usine_B-000451,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:15:13,P-Usine_B-000452,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000452_vis.jpg
2023-10-26 16:14:53,P-Usine_B-000453,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000453_vis.jpg
2023-10-26 16:19:31,P-Usine_B-000454,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:19:31,P-Usine_B-000454,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:17:55,P-Usine_B-000455,OUI,999.9,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000455_vis.jpg
2023-10-26 16:20:13,P-Usine_B-000456,NON,NON,N/A,AUCUN,OK,999.9
2023-10-26 16:17:04,P-Usine_B-000457,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:17:04,P-Usine_B-000457,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:17:09,P-Usine_B-000458,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000458_vis.jpg
2023-10-26 16:17:54,P-Usine_B-000459,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:22:30,P-Usine_B-000460,OUI,OUI,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000460_vis.jpg
2023-10-26 16:28:33,P-Usine_B-000461,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:26:19,P-Usine_B-000462,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:29:28,P-Usine_B-000463,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:25:47,P-Usine_B-000464,999.9,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000464_vis.jpg
2023-10-26 16:25:18,P-Usine_B-000465,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:33:17,P-Usine_B-000466,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:29:44,P-Usine_B-000467,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:30:55,P-Usine_B-000468,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:37:25,P-Usine_B-000469,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:36:06,P-Usine_B-000470,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:36:22,P-Usine_B-000471,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:39:02,P-Usine_B-000472,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000472_vis.jpg
2023-10-26 16:41:48,P-Usine_B-000473,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:40:29,P-Usine_B-000474,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000474_vis.jpg
2023-10-26 16:38:44,P-Usine_B-000475,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:43:55,P-Usine_B-000476,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:40:42,P-Usine_B-000477,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:46:13,P-Usine_B-000478,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:46:15,P-Usine_B-000479,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000479_vis.jpg
2023-10-26 16:41:58,P-Usine_B-000480,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:45:22,P-Usine_B-000481,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:50:08,P-Usine_B-000482,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:42:36,P-Usine_B-000483,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:44:17,P-Usine_B-000484,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:44:17,P-Usine_B-000484,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:44:21,P-Usine_B-000485,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:54:51,P-Usine_B-000486,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:50:37,P-Usine_B-000487,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000487_vis.jpg
2023-10-26 16:53:11,P-Usine_B-000488,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:57:54,P-Usine_B-000489,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:57:40,P-Usine_B-000490,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:59:18,P-Usine_B-000491,,NON,N/A,AUCUN,OK,
2023-10-26 16:54:11,P-Usine_B-000492,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000492_vis.jpg
2023-10-26 16:58:00,P-Usine_B-000493,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:56:28,P-Usine_B-000494,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:04:49,P-Usine_B-000495,NON,NON,N/A,AUCUN,OK,
2023-10-26 16:56:05,P-Usine_B-000496,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:04:32,P-Usine_B-000497,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000497_vis.jpg
2023-10-26 17:00:43,P-Usine_B-000498,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:00:43,P-Usine_B-000498,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:02:19,P-Usine_B-000499,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:04:34,P-Usine_B-000500,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:06:44,P-Usine_B-000501,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:06:44,P-Usine_B-000501,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:12:18,P-Usine_B-000502,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:12:44,P-Usine_B-000503,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:12:22,P-Usine_B-000504,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:05:50,P-Usine_B-000505,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000505_vis.jpg
2023-10-26 17:07:08,P-Usine_B-000506,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000506_vis.jpg
2023-10-26 17:16:12,P-Usine_B-000507,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:08:41,P-Usine_B-000508,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:15:53,P-Usine_B-000509,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:20:16,P-Usine_B-000510,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:15:54,P-Usine_B-000511,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:18:46,P-Usine_B-000512,NON,NON,N/A,AUCUN,OK,999.9
2023-10-26 17:15:53,P-Usine_B-000513,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:19:54,P-Usine_B-000514,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:24:53,P-Usine_B-000515,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:17:05,P-Usine_B-000516,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:23:21,P-Usine_B-000517,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:22:41,P-Usine_B-000518,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:21:36,P-Usine_B-000519,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:25:44,P-Usine_B-000520,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000520_vis.jpg
2023-10-26 17:22:21,P-Usine_B-000521,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:23:40,P-Usine_B-000522,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:31:33,P-Usine_B-000523,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:34:22,P-Usine_B-000524,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:33:45,P-Usine_B-000525,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:28:03,P-Usine_B-000526,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:32:30,P-Usine_B-000527,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:29:09,P-Usine_B-000528,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:31:41,P-Usine_B-000529,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:31:46,P-Usine_B-000530,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:34:21,P-Usine_B-000531,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:40:46,P-Usine_B-000532,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:38:55,P-Usine_B-000533,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:42:54,P-Usine_B-000534,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:36:35,P-Usine_B-000535,999.9,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000535_vis.jpg
2023-10-26 17:42:20,P-Usine_B-000536,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:46:09,P-Usine_B-000537,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:43:01,P-Usine_B-000538,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:46:27,P-Usine_B-000539,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:40:50,P-Usine_B-000540,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:46:11,P-Usine_B-000541,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:46:17,P-Usine_B-000542,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:44:15,P-Usine_B-000543,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:44:15,P-Usine_B-000543,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:47:47,P-Usine_B-000544,OUI,NON,N/A,MAJEUR,REBUT,http://internal-storage/P-Usine_B-000544_vis.jpg
2023-10-26 17:46:08,P-Usine_B-000545,NON,NON,N/A,AUCUN,OK,
2023-10-26 17:51:24,P-Usine_B-000546,OUI,NON,N/A,MINEUR,RETOUCHE,http://internal-storage/P-Usine_B-000546_vis.jpg
2023-10-26 17:52:35,P-Usine_B-000547,NON,NON,N/A,AUCUN,OK,
