timestamp,part_id,couple_percage_nm,vitesse_rotation_rpm,nb_cycles_outil,usure_outil_pct,temperature_actuateur,micro_arrets
2023-10-26 13:16:19,P-Usine_B-000313,4.91,2446,314,62.6,38.6,0
2023-10-26 13:25:35,P-Usine_B-000314,5.98,2457,315,62.8,41.8,0
2023-10-26 13:22:16,P-Usine_B-000315,5.66,2447,316,63.0,43.3,2
2023-10-26 13:21:24,P-Usine_B-000316,5.15,2505,317,63.2,39.9,2
2023-10-26 13:26:01,P-Usine_B-000317,4.73,2503,318,63.4,43.5,1
2023-10-26 13:23:00,P-Usine_B-000318,4.8,2493,319,63.6,37.5,2
2023-10-26 13:25:27,P-Usine_B-000319,5.98,2495,320,63.8,38.0,0
2023-10-26 13:23:32,P-Usine_B-000320,4.7,2465,321,64.0,41.2,1
2023-10-26 13:24:51,P-Usine_B-000321,4.01,2534,322,64.2,39.1,2
2023-10-26 13:33:28,P-Usine_B-000322,5.61,2529,323,64.4,36.7,2
2023-10-26 13:33:19,P-Usine_B-000323,5.9,2551,324,64.6,41.3,2
2023-10-26 13:36:11,P-Usine_B-000324,4.44,2469,325,64.8,41.3,2
2023-10-26 13:29:43,P-Usine_B-000325,4.9,2544,326,65.0,42.5,0
2023-10-26 13:31:16,P-Usine_B-000326,4.71,2489,327,65.2,44.0,2
2023-10-26 13:32:58,P-Usine_B-000327,4.37,2548,328,65.4,39.0,0
2023-10-26 13:31:27,P-Usine_B-000328,5.28,2528,329,65.6,36.7,1
2023-10-26 13:38:27,P-Usine_B-000329,5.16,2478,330,65.8,37.0,2
2023-10-26 13:34:05,P-Usine_B-000330,4.21,2438,331,66.0,42.0,2
2023-10-26 13:34:51,P-Usine_B-000331,5.6,2463,332,66.2,43.3,2
2023-10-26 13:38:54,P-Usine_B-000332,4.37,2530,333,66.4,40.3,2
2023-10-26 13:37:21,P-Usine_B-000333,5.47,2480,334,66.6,43.1,2
2023-10-26 13:39:41,P-Usine_B-000334,4.01,2459,335,66.8,45.0,2
2023-10-26 13:38:32,P-Usine_B-000335,4.31,2549,336,67.0,42.2,1
2023-10-26 13:48:29,P-Usine_B-000336,4.32,2497,337,67.2,40.3,1
2023-10-26 13:41:30,P-Usine_B-000337,5.14,2559,338,67.4,44.9,0
2023-10-26 13:41:30,P-Usine_B-000337,5.14,2559,338,67.4,44.9,0
2023-10-26 13:45:46,P-Usine_B-000338,5.29,2486,339,67.6,35.1,2
2023-10-26 13:48:42,P-Usine_B-000339,5.7,2617,340,67.8,40.0,1
2023-10-26 13:50:21,P-Usine_B-000340,5.94,2519,341,68.0,,2
2023-10-26 13:44:21,P-Usine_B-000341,5.9,2564,342,68.2,40.9,2
2023-10-26 13:49:24,P-Usine_B-000342,4.6,2565,343,68.4,38.5,2
2023-10-26 13:49:16,P-Usine_B-000343,5.29,2498,344,68.6,39.3,1
2023-10-26 13:48:25,P-Usine_B-000344,5.92,2358,345,68.8,36.6,2
2023-10-26 13:51:19,P-Usine_B-000345,4.33,2562,346,69.0,43.5,0
2023-10-26 13:49:55,P-Usine_B-000346,4.32,2444,347,69.2,43.9,2
2023-10-26 13:50:09,P-Usine_B-000347,5.24,2474,348,69.4,44.7,0
2023-10-26 13:52:10,P-Usine_B-000348,5.39,2528,349,69.6,37.2,0
2023-10-26 13:57:17,P-Usine_B-000349,5.45,2501,350,69.8,44.6,0
2023-10-26 13:53:31,P-Usine_B-000350,5.47,2498,351,70.0,43.8,2
2023-10-26 14:00:04,P-Usine_B-000351,5.67,2585,352,70.2,41.5,1
2023-10-26 14:03:51,P-Usine_B-000352,5.26,2530,353,70.4,35.6,1
2023-10-26 14:00:43,P-Usine_B-000353,4.72,2486,354,70.6,42.1,
2023-10-26 14:04:09,P-Usine_B-000354,5.98,2550,355,70.8,43.8,1
2023-10-26 14:00:44,P-Usine_B-000355,5.21,2503,356,71.0,42.4,1
2023-10-26 14:00:42,P-Usine_B-000356,5.96,2491,357,71.2,37.1,0
2023-10-26 14:08:32,P-Usine_B-000357,5.39,2512,358,71.4,42.4,0
2023-10-26 14:01:44,P-Usine_B-000358,4.3,2527,359,71.6,41.8,0
2023-10-26 14:11:00,P-Usine_B-000359,5.94,2515,360,71.8,41.2,2
2023-10-26 14:03:49,P-Usine_B-000360,4.7,2538,361,72.0,36.3,0
2023-10-26 14:08:04,P-Usine_B-000361,5.51,2473,362,72.2,38.3,2
2023-10-26 14:09:16,P-Usine_B-000362,5.18,2404,363,72.4,38.8,2
2023-10-26 14:13:51,P-Usine_B-000363,4.25,2466,364,72.6,35.0,2
2023-10-26 14:08:49,P-Usine_B-000364,4.72,2545,365,72.8,39.7,2
2023-10-26 14:14:12,P-Usine_B-000365,999.9,2535,366,73.0,40.2,2
2023-10-26 14:13:03,P-Usine_B-000366,4.11,2498,367,73.2,35.7,2
2023-10-26 14:13:32,P-Usine_B-000367,5.39,2518,368,73.4,35.7,1
2023-10-26 14:18:52,P-Usine_B-000368,5.92,2492,369,73.6,,1
2023-10-26 14:18:57,P-Usine_B-000369,5.58,2493,370,73.8,40.4,0
2023-10-26 14:14:48,P-Usine_B-000370,5.32,2513,371,74.0,41.5,2
2023-10-26 14:15:00,P-Usine_B-000371,5.95,2510,372,74.2,37.1,0
2023-10-26 14:17:39,P-Usine_B-000372,5.21,2516,373,74.4,35.9,1
2023-10-26 14:17:46,P-Usine_B-000373,4.82,2469,374,74.6,36.2,0
2023-10-26 14:20:48,P-Usine_B-000374,5.01,2512,375,74.8,42.4,2
2023-10-26 14:21:15,P-Usine_B-000375,5.39,2458,376,75.0,39.8,2
,P-Usine_B-000376,4.85,2565,377,75.2,38.5,1
2023-10-26 14:22:23,P-Usine_B-000377,4.02,2431,378,75.4,43.4,0
2023-10-26 14:30:00,P-Usine_B-000378,5.26,2512,379,75.6,42.0,1
2023-10-26 14:30:49,P-Usine_B-000379,4.0,2531,999.9,75.8,44.9,0
2023-10-26 14:31:01,P-Usine_B-000380,4.68,2446,381,76.0,35.2,0
2023-10-26 14:34:29,P-Usine_B-000381,5.95,2478,382,76.2,38.8,2
2023-10-26 14:26:21,P-Usine_B-000382,4.63,2471,383,76.4,39.4,1
2023-10-26 14:28:22,P-Usine_B-000383,4.75,2588,384,76.6,35.5,0
2023-10-26 14:29:06,P-Usine_B-000384,5.99,2514,385,76.8,40.8,2
2023-10-26 14:36:48,P-Usine_B-000385,4.46,2476,386,77.0,35.6,2
2023-10-26 14:31:45,P-Usine_B-000386,4.05,2541,387,77.2,44.2,2
2023-10-26 14:37:49,P-Usine_B-000387,4.09,2432,999.9,77.4,41.1,0
2023-10-26 14:41:21,P-Usine_B-000388,4.65,2599,389,77.6,35.2,0
2023-10-26 14:37:29,P-Usine_B-000389,4.77,2520,390,77.8,43.2,0
2023-10-26 14:37:41,P-Usine_B-000390,4.97,2506,391,78.0,44.3,1
2023-10-26 14:37:45,P-Usine_B-000391,5.16,2593,392,78.2,37.4,1
2023-10-26 14:37:31,P-Usine_B-000392,5.72,2446,393,78.4,37.2,0
2023-10-26 14:38:15,P-Usine_B-000393,4.02,2473,394,78.6,40.3,1
2023-10-26 14:39:30,P-Usine_B-000394,5.91,2484,395,78.8,39.8,1
2023-10-26 14:42:24,P-Usine_B-000395,4.69,2553,396,79.0,44.1,0
2023-10-26 14:46:46,P-Usine_B-000396,5.52,2538,397,79.2,43.7,2
2023-10-26 14:46:46,P-Usine_B-000396,5.52,2538,397,79.2,43.7,2
2023-10-26 14:43:24,P-Usine_B-000397,5.0,2538,398,79.4,36.9,1
2023-10-26 14:50:55,P-Usine_B-000398,4.98,2449,399,79.6,41.3,1
2023-10-26 14:50:54,P-Usine_B-000399,5.03,2523,400,79.8,36.4,2
2023-10-26 14:52:26,P-Usine_B-000400,5.99,2422,401,80.0,42.0,0
2023-10-26 14:50:54,P-Usine_B-000401,5.59,2441,402,80.2,41.2,2
2023-10-26 14:54:36,P-Usine_B-000402,4.77,2371,403,80.4,44.2,2
2023-10-26 14:54:11,P-Usine_B-000403,4.21,2469,404,80.6,43.1,2
2023-10-26 14:51:12,P-Usine_B-000404,5.88,2497,405,80.8,40.3,0
2023-10-26 14:50:59,P-Usine_B-000405,4.9,2439,406,81.0,39.5,2
2023-10-26 14:50:21,P-Usine_B-000406,4.48,2604,407,81.2,35.6,2
2023-10-26 14:51:22,P-Usine_B-000407,4.42,2550,408,81.4,44.5,0
2023-10-26 14:56:46,P-Usine_B-000408,5.19,2484,409,81.6,44.1,0
2023-10-26 15:00:01,P-Usine_B-000409,4.08,2503,410,81.8,35.2,2
2023-10-26 14:55:38,P-Usine_B-000410,4.39,2494,,82.0,36.3,1
2023-10-26 14:57:23,P-Usine_B-000411,5.95,2572,412,82.2,40.9,0
2023-10-26 15:02:01,P-Usine_B-000412,5.66,2529,413,82.4,41.8,1
2023-10-26 15:01:59,P-Usine_B-000413,5.38,2545,414,82.6,35.8,2
2023-10-26 14:58:13,P-Usine_B-000414,5.09,2551,415,82.8,41.1,0
2023-10-26 15:08:30,P-Usine_B-000415,5.94,2557,416,83.0,38.9,0
2023-10-26 15:06:18,P-Usine_B-000416,4.24,2508,417,83.2,37.4,2
2023-10-26 15:05:43,P-Usine_B-000417,5.26,2507,418,83.4,42.8,0
2023-10-26 15:05:57,P-Usine_B-000418,4.39,2433,419,83.6,43.4,1
2023-10-26 15:12:41,P-Usine_B-000419,4.46,2538,420,83.8,40.6,1
2023-10-26 15:08:31,P-Usine_B-000420,5.1,2558,421,84.0,39.5,1
2023-10-26 15:06:37,P-Usine_B-000421,4.9,2450,422,84.2,35.2,1
2023-10-26 15:08:52,P-Usine_B-000422,4.93,2415,423,84.4,37.7,1
2023-10-26 15:09:43,P-Usine_B-000423,5.44,2436,424,84.6,35.2,0
2023-10-26 15:17:37,P-Usine_B-000424,999.9,2558,425,84.8,44.3,2
2023-10-26 15:10:52,P-Usine_B-000425,5.59,2516,426,85.0,39.6,2
2023-10-26 15:19:11,P-Usine_B-000426,5.98,2516,427,85.2,35.7,0
2023-10-26 15:13:19,P-Usine_B-000427,5.99,2429,428,85.4,40.7,2
2023-10-26 15:17:37,P-Usine_B-000428,5.93,2611,429,85.6,41.4,1
2023-10-26 15:20:32,P-Usine_B-000429,4.31,2557,430,85.8,44.9,0
2023-10-26 15:18:12,P-Usine_B-000430,4.96,2553,431,86.0,40.4,0
2023-10-26 15:21:13,P-Usine_B-000431,4.5,2429,432,86.2,40.5,1
2023-10-26 15:21:13,P-Usine_B-000432,,2443,433,86.4,44.6,1
2023-10-26 15:22:23,P-Usine_B-000433,4.38,2433,434,86.6,39.6,2
2023-10-26 15:22:23,P-Usine_B-000433,4.38,2433,434,86.6,39.6,2
2023-10-26 15:21:00,P-Usine_B-000434,4.37,2491,435,86.8,39.8,2
2023-10-26 15:18:59,P-Usine_B-000435,4.89,2581,436,87.0,37.0,0
2023-10-26 15:18:59,P-Usine_B-000435,4.89,2581,436,87.0,37.0,0
2023-10-26 15:28:05,P-Usine_B-000436,5.0,2553,437,87.2,40.1,2
2023-10-26 15:23:09,P-Usine_B-000437,4.13,2458,438,87.4,40.8,1
2023-10-26 15:24:45,P-Usine_B-000438,4.72,2523,439,87.6,39.8,0
2023-10-26 15:28:13,P-Usine_B-000439,4.13,2390,440,87.8,41.1,0
2023-10-26 15:32:54,P-Usine_B-000440,4.22,2441,441,88.0,38.7,1
2023-10-26 15:26:28,P-Usine_B-000441,5.52,2407,442,88.2,36.4,1
2023-10-26 15:31:52,P-Usine_B-000442,4.85,2599,443,88.4,36.8,1
2023-10-26 15:29:48,P-Usine_B-000443,5.76,2437,444,88.6,40.9,1
2023-10-26 15:29:38,P-Usine_B-000444,5.48,2636,445,88.8,43.7,2
2023-10-26 15:28:55,P-Usine_B-000445,5.61,2588,446,89.0,41.6,1
2023-10-26 15:36:06,P-Usine_B-000446,4.32,2452,447,89.2,37.7,1
2023-10-26 15:32:37,P-Usine_B-000447,5.35,2495,448,89.4,44.3,1
2023-10-26 15:33:07,P-Usine_B-000448,4.62,2470,449,89.6,41.2,0
2023-10-26 15:38:58,P-Usine_B-000449,5.22,2483,450,89.8,38.4,2
2023-10-26 15:43:08,P-Usine_B-000450,4.18,,451,90.0,37.5,0
2023-10-26 15:36:32,P-Usine_B-000451,5.08,2424,452,90.2,43.8,1
2023-10-26 15:43:43,P-Usine_B-000452,5.96,2490,453,90.4,36.1,2
2023-10-26 15:40:59,P-Usine_B-000453,5.42,2504,454,90.6,42.1,1
2023-10-26 15:40:05,P-Usine_B-000454,4.51,2552,455,90.8,40.7,1
2023-10-26 15:39:27,P-Usine_B-000455,5.88,2508,456,91.0,43.4,1
2023-10-26 15:40:45,P-Usine_B-000456,4.17,2508,457,91.2,36.2,0
2023-10-26 15:40:54,P-Usine_B-000457,4.96,2499,458,91.4,42.9,0
2023-10-26 15:51:55,P-Usine_B-000458,5.18,2570,459,91.6,37.9,2
2023-10-26 15:44:55,P-Usine_B-000459,5.01,2514,460,91.8,35.5,2
2023-10-26 15:45:09,P-Usine_B-000460,5.97,2560,461,92.0,36.9,1
2023-10-26 15:50:18,P-Usine_B-000461,4.76,2551,462,92.2,43.9,0
2023-10-26 15:48:17,P-Usine_B-000462,5.63,2428,463,92.4,41.4,0
2023-10-26 15:47:59,P-Usine_B-000463,4.75,2551,464,92.6,44.3,2
2023-10-26 15:50:23,P-Usine_B-000464,5.21,2426,465,92.8,38.2,0
2023-10-26 15:59:11,P-Usine_B-000465,5.35,2539,466,93.0,41.7,2
2023-10-26 15:59:11,P-Usine_B-000466,5.65,2485,467,93.2,42.5,0
2023-10-26 15:56:36,P-Usine_B-000467,4.66,2477,468,93.4,41.8,1
2023-10-26 15:52:12,P-Usine_B-000468,4.89,2523,469,93.6,38.2,2
2023-10-26 15:55:13,P-Usine_B-000469,5.07,2552,470,93.8,37.6,0
2023-10-26 15:57:07,P-Usine_B-000470,4.8,2477,471,94.0,44.0,0
2023-10-26 15:59:03,P-Usine_B-000471,4.83,2564,472,94.2,35.9,0
2023-10-26 16:05:23,P-Usine_B-000472,5.45,2561,473,94.4,42.5,2
2023-10-26 16:06:07,P-Usine_B-000473,5.61,2438,474,94.6,44.2,0
2023-10-26 16:03:35,P-Usine_B-000474,4.85,2470,475,94.8,43.2,2
2023-10-26 16:08:34,P-Usine_B-000475,4.33,2361,476,95.0,35.6,0
2023-10-26 16:02:01,P-Usine_B-000476,5.14,2422,477,95.2,39.3,1
2023-10-26 16:11:00,P-Usine_B-000477,5.03,2482,478,95.4,38.5,0
2023-10-26 16:07:44,P-Usine_B-000478,4.86,2565,479,95.6,42.0,2
2023-10-26 16:06:29,P-Usine_B-000479,5.72,2531,480,95.8,40.7,0
2023-10-26 16:10:32,P-Usine_B-000480,4.78,2396,,96.0,39.5,1
2023-10-26 16:14:50,P-Usine_B-000481,4.37,2484,482,96.2,39.5,999.9
2023-10-26 16:16:16,P-Usine_B-000482,5.88,2549,483,96.4,43.6,0
2023-10-26 16:17:18,P-Usine_B-000483,999.9,2519,484,96.6,37.7,1
2023-10-26 16:16:44,P-Usine_B-000484,5.93,2500,485,96.8,43.1,1
2023-10-26 16:16:26,P-Usine_B-000485,5.94,2466,486,97.0,43.3,1
2023-10-26 16:12:44,P-Usine_B-000486,4.89,2519,487,97.2,40.0,1
2023-10-26 16:21:21,P-Usine_B-000487,4.51,2512,488,97.4,37.5,1
2023-10-26 16:13:42,P-Usine_B-000488,4.89,2502,489,97.6,37.3,0
2023-10-26 16:14:20,P-Usine_B-000489,4.96,2583,490,97.8,999.9,2
2023-10-26 16:16:50,P-Usine_B-000490,5.75,2468,491,98.0,35.0,0
2023-10-26 16:23:41,P-Usine_B-000491,5.89,2442,492,98.2,43.0,0
2023-10-26 16:17:08,P-Usine_B-000492,4.85,2550,493,98.4,38.5,0
2023-10-26 16:20:29,P-Usine_B-000493,5.88,2431,494,98.6,44.5,0
2023-10-26 16:27:25,P-Usine_B-000494,5.77,2431,495,98.8,37.1,0
2023-10-26 16:25:32,P-Usine_B-000495,5.02,2572,496,99.0,40.6,0
2023-10-26 16:23:41,P-Usine_B-000496,5.0,2467,497,99.2,37.7,2
2023-10-26 16:26:33,P-Usine_B-000497,4.1,2483,498,99.4,,0
2023-10-26 16:23:16,P-Usine_B-000498,4.54,2478,499,99.6,36.6,1
2023-10-26 16:26:03,P-Usine_B-000499,4.99,2510,500,99.8,37.3,0
2023-10-26 16:34:41,P-Usine_B-000500,5.29,2444,1,0.0,44.8,1
2023-10-26 16:28:58,P-Usine_B-000501,5.66,2581,2,0.2,40.0,2
2023-10-26 16:36:03,P-Usine_B-000502,5.13,2453,3,0.4,44.8,2
2023-10-26 16:33:37,P-Usine_B-000503,5.28,2589,4,0.6,37.9,2
2023-10-26 16:32:41,P-Usine_B-000504,5.05,2539,5,0.8,38.2,2
2023-10-26 16:40:25,P-Usine_B-000505,5.04,2511,6,1.0,40.0,0
2023-10-26 16:34:39,P-Usine_B-000506,5.96,2543,7,1.2,38.7,2
2023-10-26 16:39:01,P-Usine_B-000507,4.2,2627,8,1.4,40.7,0
2023-10-26 16:40:18,P-Usine_B-000508,4.24,2584,9,1.6,38.6,2
2023-10-26 16:39:49,P-Usine_B-000509,5.39,2543,10,1.8,37.5,1
2023-10-26 16:42:43,P-Usine_B-000510,4.45,2545,11,2.0,38.3,0
2023-10-26 16:46:50,P-Usine_B-000511,5.73,2540,12,2.2,40.6,1
2023-10-26 16:39:00,P-Usine_B-000512,4.76,2525,13,2.4,36.1,1
2023-10-26 16:48:30,P-Usine_B-000513,4.8,2531,14,2.6,43.7,0
2023-10-26 16:49:25,P-Usine_B-000514,5.04,999.9,15,2.8,35.7,0
2023-10-26 16:43:13,P-Usine_B-000515,4.62,2528,16,3.0,41.7,1
2023-10-26 16:42:33,P-Usine_B-000516,4.46,2518,17,3.2,40.0,2
2023-10-26 16:48:07,P-Usine_B-000517,4.84,2537,18,3.4,36.5,2
2023-10-26 16:52:00,P-Usine_B-000518,4.25,2480,19,3.6,43.5,1
2023-10-26 16:47:03,P-Usine_B-000519,4.96,2441,20,3.8,35.6,1
2023-10-26 16:54:05,P-Usine_B-000520,4.39,2509,21,4.0,38.5,2
2023-10-26 16:50:08,P-Usine_B-000521,5.24,2449,22,4.2,35.9,1
2023-10-26 16:54:02,P-Usine_B-000522,5.55,2529,23,4.4,44.9,2
2023-10-26 16:49:49,P-Usine_B-000523,4.19,2527,24,4.6,38.3,0
2023-10-26 16:57:03,P-Usine_B-000524,5.44,2548,25,4.8,36.3,1
2023-10-26 16:59:06,P-Usine_B-000525,5.69,2454,999.9,5.0,42.9,1
2023-10-26 16:53:23,P-Usine_B-000526,5.7,2418,27,5.2,38.7,2
2023-10-26 16:54:21,P-Usine_B-000527,4.15,2492,28,5.4,40.4,0
2023-10-26 16:55:11,P-Usine_B-000528,4.1,2517,29,5.6,41.7,0
2023-10-26 16:55:11,P-Usine_B-000528,4.1,2517,29,5.6,41.7,0
2023-10-26 17:01:03,P-Usine_B-000529,5.3,2580,30,5.8,39.8,999.9
2023-10-26 16:56:11,P-Usine_B-000530,4.27,2423,31,6.0,36.2,1
2023-10-26 16:59:46,P-Usine_B-000531,5.62,2522,32,6.2,39.0,0
2023-10-26 17:01:47,P-Usine_B-000532,5.19,2491,33,6.4,41.3,2
2023-10-26 17:06:57,P-Usine_B-000533,5.46,2539,34,6.6,40.3,0
2023-10-26 17:06:16,P-Usine_B-000534,5.48,2627,35,6.8,38.7,0
2023-10-26 17:08:04,P-Usine_B-000535,5.94,2514,36,7.0,38.2,2
2023-10-26 17:11:18,P-Usine_B-000536,5.73,2508,37,7.2,35.4,0
2023-10-26 17:06:01,P-Usine_B-000537,5.54,2483,38,7.4,37.2,2
2023-10-26 17:08:58,P-Usine_B-000538,5.64,2462,39,7.6,44.3,2
2023-10-26 17:07:24,P-Usine_B-000539,4.41,2408,40,7.8,44.6,0
2023-10-26 17:11:37,P-Usine_B-000540,4.24,2502,41,8.0,43.8,2
2023-10-26 17:08:06,P-Usine_B-000541,6.0,2537,42,8.2,39.5,2
2023-10-26 17:08:42,P-Usine_B-000542,4.55,2426,43,8.4,43.1,0
2023-10-26 17:12:32,P-Usine_B-000543,4.09,2486,44,8.6,40.7,0
2023-10-26 17:12:40,P-Usine_B-000544,5.79,2502,45,8.8,38.9,1
2023-10-26 17:14:14,P-Usine_B-000545,5.16,2393,46,9.0,37.5,2
2023-10-26 17:16:53,P-Usine_B-000546,4.42,2543,47,9.2,38.7,1
2023-10-26 17:14:48,P-Usine_B-000547,5.22,2410,48,9.4,43.1,1
2023-10-26 17:16:27,P-Usine_B-000548,4.72,2514,49,9.6,44.0,0
2023-10-26 17:15:07,P-Usine_B-000549,5.66,2487,50,9.8,37.0,2
2023-10-26 17:18:13,P-Usine_B-000550,5.19,2549,51,10.0,37.0,1
2023-10-26 17:23:01,P-Usine_B-000551,4.87,2501,52,10.2,37.7,0
2023-10-26 17:24:28,P-Usine_B-000552,5.18,2405,53,10.4,43.8,0
2023-10-26 17:19:22,P-Usine_B-000553,4.03,2525,54,10.6,39.9,2
2023-10-26 17:28:03,P-Usine_B-000554,5.2,2543,55,10.8,39.0,0
2023-10-26 17:20:42,P-Usine_B-000555,5.79,2486,56,11.0,37.4,2
2023-10-26 17:22:13,P-Usine_B-000556,4.77,2511,57,11.2,36.5,1
2023-10-26 17:25:22,P-Usine_B-000557,4.65,2531,58,11.4,35.9,0
2023-10-26 17:28:28,P-Usine_B-000558,5.66,2478,59,11.6,39.4,0
2023-10-26 17:28:28,P-Usine_B-000558,5.66,2478,59,11.6,39.4,0
2023-10-26 17:24:05,P-Usine_B-000559,5.18,2471,60,11.8,35.6,2
2023-10-26 17:29:58,P-Usine_B-000560,5.63,2550,61,12.0,37.0,1
2023-10-26 17:33:38,P-Usine_B-000561,5.45,2518,62,12.2,38.5,0
2023-10-26 17:33:38,P-Usine_B-000561,5.45,2518,62,12.2,38.5,0
2023-10-26 17:30:42,P-Usine_B-000562,4.92,2508,63,12.4,37.5,0
2023-10-26 17:32:29,P-Usine_B-000563,4.89,2411,64,12.6,43.1,1
2023-10-26 17:35:30,P-Usine_B-000564,5.4,2448,65,12.8,44.8,2
2023-10-26 17:31:08,P-Usine_B-000565,4.18,2509,66,13.0,44.0,0
2023-10-26 17:33:21,P-Usine_B-000566,5.61,2477,67,13.2,37.2,0
2023-10-26 17:38:40,P-Usine_B-000567,5.49,2531,68,13.4,44.1,2
2023-10-26 17:38:20,P-Usine_B-000568,5.42,2507,69,13.6,40.8,2
2023-10-26 17:40:00,P-Usine_B-000569,4.74,2577,70,13.8,42.8,1
2023-10-26 17:35:19,P-Usine_B-000570,5.43,2501,71,14.0,38.3,1
2023-10-26 17:40:05,P-Usine_B-000571,4.44,2623,72,14.2,41.6,1
2023-10-26 17:45:10,P-Usine_B-000572,4.88,2484,73,14.4,35.5,1
2023-10-26 17:47:30,P-Usine_B-000573,5.01,2596,74,14.6,35.6,2
2023-10-26 17:41:02,P-Usine_B-000574,5.16,2504,75,14.8,43.0,0
2023-10-26 17:47:29,P-Usine_B-000575,5.91,2456,76,15.0,44.2,1
2023-10-26 17:46:57,P-Usine_B-000576,5.13,2490,77,15.2,42.2,2
2023-10-26 17:46:05,P-Usine_B-000577,5.99,2470,78,15.4,44.2,0
2023-10-26 17:51:21,P-Usine_B-000578,5.45,2428,79,15.6,42.8,1
2023-10-26 17:47:23,P-Usine_B-000579,5.64,2466,80,15.8,43.0,0
2023-10-26 17:46:47,P-Usine_B-000580,4.94,2514,81,16.0,39.2,2
2023-10-26 17:50:59,P-Usine_B-000581,5.55,2630,82,16.2,39.7,1
2023-10-26 17:55:14,P-Usine_B-000582,4.19,2451,83,16.4,41.9,2
2023-10-26 17:55:09,P-Usine_B-000583,5.09,2427,84,16.6,35.8,1
2023-10-26 17:57:18,P-Usine_B-000584,4.5,2486,85,16.8,42.6,1
2023-10-26 17:50:23,P-Usine_B-000585,4.47,2441,86,17.0,42.0,0
2023-10-26 17:54:55,P-Usine_B-000586,5.05,2481,87,17.2,39.1,0
2023-10-26 17:57:48,P-Usine_B-000587,5.84,2415,88,17.4,44.4,1
2023-10-26 17:58:19,P-Usine_B-000588,5.14,2467,89,17.6,36.4,0
2023-10-26 17:55:22,P-Usine_B-000589,5.16,2426,90,17.8,44.3,1
2023-10-26 18:04:39,P-Usine_B-000590,4.59,2570,91,18.0,37.9,2
2023-10-26 17:59:06,P-Usine_B-000591,5.08,2428,92,18.2,37.9,1
2023-10-26 18:04:13,P-Usine_B-000592,5.73,2508,93,18.4,36.8,2
2023-10-26 17:58:09,P-Usine_B-000593,5.95,2447,94,18.6,37.0,2
2023-10-26 18:02:35,P-Usine_B-000594,4.6,2519,95,18.8,44.0,1
2023-10-26 18:00:17,P-Usine_B-000595,5.73,2539,96,19.0,37.3,0
2023-10-26 18:06:13,P-Usine_B-000596,5.79,2472,97,19.2,43.6,1
2023-10-26 18:03:42,P-Usine_B-000597,4.74,2522,98,19.4,41.9,0
2023-10-26 18:11:26,P-Usine_B-000598,4.17,2500,99,19.6,36.7,1
2023-10-26 18:05:18,P-Usine_B-000599,5.5,2457,100,19.8,38.8,2
2023-10-26 18:11:11,P-Usine_B-000600,5.2,2544,101,20.0,38.3,0
2023-10-26 18:11:11,P-Usine_B-000600,5.2,2544,101,20.0,38.3,0
2023-10-26 18:13:28,P-Usine_B-000601,5.45,2496,102,20.2,35.2,0
2023-10-26 18:14:09,P-Usine_B-000602,5.47,2531,103,20.4,38.8,0
2023-10-26 18:07:36,P-Usine_B-000603,5.21,2536,104,20.6,37.0,0
2023-10-26 18:13:12,P-Usine_B-000604,4.5,2410,105,20.8,35.0,2
2023-10-26 18:15:30,P-Usine_B-000605,4.86,2400,106,21.0,42.9,0
2023-10-26 18:15:30,P-Usine_B-000605,4.86,2400,106,21.0,42.9,0
2023-10-26 18:14:04,P-Usine_B-000606,5.97,2533,107,21.2,37.2,1
2023-10-26 18:14:37,P-Usine_B-000607,4.05,2406,108,21.4,37.5,1
2023-10-26 18:18:45,P-Usine_B-000608,5.37,2472,109,21.6,36.0,0
2023-10-26 18:20:56,P-Usine_B-000609,4.4,2603,110,21.8,43.6,0
2023-10-26 18:16:20,P-Usine_B-000610,4.99,2494,111,22.0,37.0,0
2023-10-26 18:24:24,P-Usine_B-000611,4.84,2578,112,22.2,43.3,0
2023-10-26 18:22:12,P-Usine_B-000612,,2515,113,22.4,38.9,2
2023-10-26 18:23:33,P-Usine_B-000613,4.76,2478,114,22.6,39.6,0
2023-10-26 18:19:02,P-Usine_B-000614,4.71,2587,115,22.8,35.4,2
2023-10-26 18:21:41,P-Usine_B-000615,4.02,2525,116,23.0,39.7,0
2023-10-26 18:29:22,P-Usine_B-000616,4.65,2461,117,23.2,44.3,1
2023-10-26 18:28:27,P-Usine_B-000617,4.36,2451,118,23.4,38.9,1
2023-10-26 18:28:27,P-Usine_B-000617,4.36,2451,118,23.4,38.9,1
2023-10-26 18:27:18,P-Usine_B-000618,4.01,2484,119,23.6,39.5,2
2023-10-26 18:30:06,P-Usine_B-000619,5.61,2430,120,23.8,35.6,2
2023-10-26 18:29:40,P-Usine_B-000620,5.17,2552,121,24.0,39.2,1
2023-10-26 18:30:31,P-Usine_B-000621,6.0,2478,122,24.2,38.6,0
2023-10-26 18:31:52,P-Usine_B-000622,5.49,2542,123,24.4,43.2,2
2023-10-26 18:36:29,P-Usine_B-000623,5.09,2553,124,24.6,44.4,1
2023-10-26 18:28:50,P-Usine_B-000624,5.74,2479,125,24.8,40.3,1
2023-10-26 18:32:28,P-Usine_B-000625,5.41,2471,126,25.0,39.2,1
2023-10-26 18:35:31,P-Usine_B-000626,5.42,2499,999.9,25.2,39.9,2
