timestamp,batch_id,oven_temp_c,immersion_time_sec,coating_thickness_um,energy_kwh
2023-10-26 13:39:48,B-Usine_B-0035,449.5,223.0,80.3,23.33
2023-10-26 13:42:05,B-Usine_B-0035,444.1,195.0,82.4,24.27
2023-10-26 13:38:37,B-Usine_B-0035,442.5,228.0,86.6,24.93
2023-10-26 13:45:22,B-Usine_B-0035,450.9,201.0,102.2,23.36
2023-10-26 13:44:41,B-Usine_B-0035,451.6,199.0,105.5,21.63
2023-10-26 13:46:49,B-Usine_B-0035,452.7,219.0,82.6,15.67
2023-10-26 13:41:21,B-Usine_B-0035,442.6,192.0,98.2,22.57
2023-10-26 13:48:37,B-Usine_B-0035,443.6,222.0,80.4,20.42
2023-10-26 13:48:37,B-Usine_B-0035,443.6,222.0,80.4,20.42
2023-10-26 13:43:47,B-Usine_B-0035,451.5,199.0,84.1,21.47
2023-10-26 13:51:03,B-Usine_B-0036,443.7,229.0,92.9,999.9
2023-10-26 13:47:26,B-Usine_B-0036,442.7,180.0,111.0,16.23
2023-10-26 13:45:35,B-Usine_B-0036,458.9,999.9,94.6,18.93
2023-10-26 13:49:18,B-Usine_B-0036,455.7,195.0,89.6,18.44
2023-10-26 13:47:43,B-Usine_B-0036,452.4,216.0,115.7,18.1
2023-10-26 13:58:06,B-Usine_B-0036,444.2,228.0,109.8,19.2
2023-10-26 13:50:03,B-Usine_B-0036,440.9,188.0,99.8,20.87
2023-10-26 13:55:27,B-Usine_B-0036,454.4,196.0,106.2,24.66
2023-10-26 13:55:27,B-Usine_B-0036,454.4,196.0,106.2,24.66
2023-10-26 13:55:51,B-Usine_B-0036,451.6,206.0,108.2,17.15
2023-10-26 13:58:37,B-Usine_B-0036,450.4,209.0,102.8,16.47
2023-10-26 13:58:42,B-Usine_B-0037,444.7,209.0,91.8,16.06
2023-10-26 13:58:42,B-Usine_B-0037,444.7,209.0,91.8,16.06
2023-10-26 13:58:55,B-Usine_B-0037,459.4,182.0,106.1,20.17
2023-10-26 14:04:41,B-Usine_B-0037,452.0,201.0,104.0,17.41
2023-10-26 13:56:59,,453.0,223.0,108.3,20.82
2023-10-26 14:01:55,B-Usine_B-0037,442.2,,108.4,22.6
2023-10-26 14:04:55,B-Usine_B-0037,455.9,195.0,89.9,18.1
2023-10-26 14:01:22,B-Usine_B-0037,447.0,233.0,86.6,16.44
2023-10-26 14:02:50,B-Usine_B-0037,448.8,185.0,99.9,19.51
2023-10-26 14:03:49,B-Usine_B-0037,446.9,207.0,96.5,19.07
2023-10-26 14:03:43,B-Usine_B-0037,443.6,189.0,112.5,21.03
2023-10-26 14:04:59,B-Usine_B-0038,459.3,183.0,104.4,23.93
2023-10-26 14:10:06,B-Usine_B-0038,443.1,190.0,110.8,24.14
2023-10-26 14:10:14,B-Usine_B-0038,453.4,218.0,116.3,16.5
2023-10-26 14:05:51,B-Usine_B-0038,440.2,191.0,112.2,17.03
2023-10-26 14:08:18,B-Usine_B-0038,453.3,189.0,92.4,23.39
2023-10-26 14:11:31,B-Usine_B-0038,449.6,192.0,87.5,24.14
2023-10-26 14:16:57,B-Usine_B-0038,447.6,226.0,109.6,24.99
2023-10-26 14:19:02,B-Usine_B-0038,451.6,222.0,105.2,19.53
2023-10-26 14:19:58,B-Usine_B-0038,453.0,219.0,87.1,22.73
2023-10-26 14:19:52,B-Usine_B-0038,445.3,220.0,107.0,21.34
2023-10-26 14:15:47,B-Usine_B-0039,456.9,196.0,111.6,20.78
2023-10-26 14:16:27,B-Usine_B-0039,455.3,180.0,103.0,23.63
2023-10-26 14:17:17,B-Usine_B-0039,440.4,229.0,100.7,16.09
2023-10-26 14:17:20,B-Usine_B-0039,455.9,194.0,81.6,22.85
2023-10-26 14:22:27,B-Usine_B-0039,448.4,229.0,107.5,15.06
2023-10-26 14:22:57,B-Usine_B-0039,441.7,195.0,103.0,16.83
2023-10-26 14:20:36,B-Usine_B-0039,443.8,181.0,95.1,16.49
2023-10-26 14:24:34,B-Usine_B-0039,454.2,210.0,101.3,21.41
2023-10-26 14:22:28,B-Usine_B-0039,453.4,210.0,94.0,16.05
2023-10-26 14:25:04,B-Usine_B-0039,441.3,212.0,106.6,17.91
2023-10-26 14:31:13,B-Usine_B-0040,452.2,231.0,101.2,999.9
2023-10-26 14:29:12,B-Usine_B-0040,441.6,233.0,113.2,21.5
2023-10-26 14:31:26,B-Usine_B-0040,443.5,213.0,102.1,17.44
2023-10-26 14:33:36,B-Usine_B-0040,445.6,220.0,84.4,18.65
2023-10-26 14:36:36,B-Usine_B-0040,447.0,222.0,108.4,15.27
2023-10-26 14:36:36,B-Usine_B-0040,447.0,222.0,108.4,15.27
2023-10-26 14:32:57,B-Usine_B-0040,440.2,191.0,86.2,18.56
2023-10-26 14:33:05,B-Usine_B-0040,449.0,213.0,82.5,22.67
2023-10-26 14:35:27,B-Usine_B-0040,458.9,226.0,100.3,18.14
2023-10-26 14:38:59,B-Usine_B-0040,452.5,232.0,81.5,21.22
2023-10-26 14:32:55,B-Usine_B-0040,447.5,232.0,100.5,23.66
2023-10-26 14:32:55,B-Usine_B-0040,447.5,232.0,100.5,23.66
2023-10-26 14:41:46,B-Usine_B-0041,457.4,204.0,89.8,23.9
2023-10-26 14:35:36,B-Usine_B-0041,452.6,188.0,83.1,21.27
2023-10-26 14:40:23,B-Usine_B-0041,444.7,203.0,102.2,
2023-10-26 14:41:59,B-Usine_B-0041,455.4,230.0,115.1,19.79
2023-10-26 14:40:52,B-Usine_B-0041,454.4,214.0,118.9,23.22
2023-10-26 14:39:54,B-Usine_B-0041,445.6,191.0,97.5,15.66
2023-10-26 14:43:07,B-Usine_B-0041,456.9,184.0,98.1,23.71
2023-10-26 14:49:51,B-Usine_B-0041,441.0,199.0,113.0,22.62
2023-10-26 14:45:53,B-Usine_B-0041,440.2,220.0,109.0,20.47
2023-10-26 14:50:04,B-Usine_B-0041,458.2,188.0,92.8,20.58
2023-10-26 14:49:20,B-Usine_B-0042,444.6,220.0,93.6,20.87
2023-10-26 14:52:02,B-Usine_B-0042,442.5,206.0,93.5,16.28
2023-10-26 14:45:48,B-Usine_B-0042,441.2,188.0,100.7,24.2
2023-10-26 14:45:48,B-Usine_B-0042,441.2,188.0,100.7,24.2
2023-10-26 14:53:48,B-Usine_B-0042,456.9,205.0,105.5,20.14
2023-10-26 14:49:06,B-Usine_B-0042,447.9,232.0,85.1,17.94
2023-10-26 14:54:36,B-Usine_B-0042,457.6,225.0,92.2,21.59
2023-10-26 14:53:56,B-Usine_B-0042,458.5,210.0,113.2,20.38
2023-10-26 14:51:34,B-Usine_B-0042,448.2,182.0,92.5,15.37
2023-10-26 15:00:40,B-Usine_B-0042,443.8,227.0,103.9,19.66
2023-10-26 14:58:57,B-Usine_B-0042,445.7,222.0,87.3,24.55
2023-10-26 14:58:36,B-Usine_B-0043,446.7,223.0,100.9,21.14
2023-10-26 15:00:00,B-Usine_B-0043,443.2,211.0,106.6,23.4
2023-10-26 15:01:00,B-Usine_B-0043,454.0,228.0,99.3,23.05
2023-10-26 15:01:00,B-Usine_B-0043,454.0,228.0,99.3,23.05
2023-10-26 15:03:11,B-Usine_B-0043,447.4,,107.0,19.74
2023-10-26 15:02:46,B-Usine_B-0043,456.5,232.0,86.6,18.09
2023-10-26 15:06:38,B-Usine_B-0043,453.7,235.0,107.3,22.81
2023-10-26 15:02:25,B-Usine_B-0043,457.1,206.0,80.2,19.41
2023-10-26 15:02:18,B-Usine_B-0043,451.2,184.0,117.2,18.21
2023-10-26 15:03:34,B-Usine_B-0043,448.2,211.0,87.7,23.56
2023-10-26 15:08:33,B-Usine_B-0043,440.1,239.0,103.4,16.53
2023-10-26 15:08:08,B-Usine_B-0044,447.5,222.0,81.7,22.77
2023-10-26 15:13:19,B-Usine_B-0044,454.7,220.0,97.3,20.86
2023-10-26 15:14:22,B-Usine_B-0044,446.7,187.0,117.1,23.47
2023-10-26 15:13:45,B-Usine_B-0044,450.0,999.9,115.7,20.26
2023-10-26 15:17:15,B-Usine_B-0044,456.0,204.0,115.1,21.22
2023-10-26 15:11:51,B-Usine_B-0044,443.2,206.0,101.2,19.54
2023-10-26 15:18:50,B-Usine_B-0044,440.2,224.0,97.6,24.79
2023-10-26 15:19:27,B-Usine_B-0044,455.6,202.0,97.1,15.41
2023-10-26 15:17:25,B-Usine_B-0044,445.2,226.0,84.4,15.27
2023-10-26 15:18:19,B-Usine_B-0044,453.1,237.0,81.0,22.57
2023-10-26 15:22:37,B-Usine_B-0045,452.9,201.0,106.4,18.32
2023-10-26 15:21:53,B-Usine_B-0045,443.0,191.0,,21.46
2023-10-26 15:24:46,B-Usine_B-0045,451.1,196.0,104.9,18.46
2023-10-26 15:17:26,B-Usine_B-0045,444.3,207.0,112.3,23.92
2023-10-26 15:21:08,B-Usine_B-0045,441.9,239.0,100.1,24.07
2023-10-26 15:19:34,B-Usine_B-0045,446.7,197.0,117.8,16.66
2023-10-26 15:23:12,B-Usine_B-0045,455.7,210.0,87.9,20.5
2023-10-26 15:30:36,B-Usine_B-0045,445.6,189.0,102.1,24.56
2023-10-26 15:26:51,B-Usine_B-0045,450.3,191.0,119.1,16.07
2023-10-26 15:27:28,B-Usine_B-0045,455.7,226.0,102.4,17.59
2023-10-26 15:24:34,B-Usine_B-0046,452.1,209.0,94.3,20.22
2023-10-26 15:28:07,B-Usine_B-0046,440.7,192.0,87.8,23.3
2023-10-26 15:31:07,B-Usine_B-0046,441.2,229.0,82.3,22.51
2023-10-26 15:31:04,B-Usine_B-0046,449.5,999.9,109.9,17.11
2023-10-26 15:28:51,B-Usine_B-0046,454.1,232.0,116.4,16.59
2023-10-26 15:33:27,B-Usine_B-0046,442.3,206.0,106.3,22.9
2023-10-26 15:33:27,B-Usine_B-0046,442.3,206.0,106.3,22.9
2023-10-26 15:37:24,B-Usine_B-0046,444.6,207.0,86.0,19.13
2023-10-26 15:33:47,B-Usine_B-0046,440.6,219.0,113.0,21.19
2023-10-26 15:32:25,B-Usine_B-0046,456.1,202.0,85.4,23.42
2023-10-26 15:42:58,B-Usine_B-0046,444.8,220.0,94.7,15.59
2023-10-26 15:43:42,B-Usine_B-0047,,186.0,105.0,18.26
2023-10-26 15:42:41,B-Usine_B-0047,445.7,199.0,95.6,23.65
2023-10-26 15:38:21,B-Usine_B-0047,447.0,181.0,119.7,23.09
2023-10-26 15:42:50,B-Usine_B-0047,449.0,216.0,85.8,22.35
2023-10-26 15:47:26,B-Usine_B-0047,446.8,236.0,96.2,16.75
2023-10-26 15:41:31,B-Usine_B-0047,456.7,215.0,99.0,16.79
2023-10-26 15:40:11,B-Usine_B-0047,441.2,240.0,109.1,17.01
2023-10-26 15:42:46,B-Usine_B-0047,459.6,226.0,81.1,21.97
2023-10-26 15:50:10,B-Usine_B-0047,442.7,186.0,118.7,20.88
2023-10-26 15:47:05,B-Usine_B-0047,454.3,201.0,105.2,19.83
2023-10-26 15:49:43,B-Usine_B-0048,456.1,194.0,118.1,20.13
2023-10-26 15:48:08,B-Usine_B-0048,457.9,215.0,80.9,24.61
2023-10-26 15:52:21,B-Usine_B-0048,454.2,197.0,104.9,17.73
2023-10-26 15:49:38,B-Usine_B-0048,449.3,199.0,80.3,23.7
2023-10-26 15:49:25,B-Usine_B-0048,440.4,235.0,107.0,18.57
2023-10-26 15:58:27,B-Usine_B-0048,455.3,192.0,88.9,17.65
2023-10-26 15:52:45,B-Usine_B-0048,442.1,225.0,97.7,21.11
2023-10-26 15:52:45,B-Usine_B-0048,442.1,225.0,97.7,21.11
2023-10-26 15:53:44,B-Usine_B-0048,447.6,227.0,109.3,15.45
2023-10-26 16:01:28,B-Usine_B-0048,444.6,220.0,88.9,23.46
2023-10-26 16:00:15,B-Usine_B-0048,448.8,239.0,100.7,19.76
2023-10-26 16:00:15,B-Usine_B-0048,448.8,239.0,100.7,19.76
2023-10-26 15:54:32,B-Usine_B-0049,445.8,183.0,116.9,17.68
2023-10-26 16:01:41,B-Usine_B-0049,443.1,181.0,91.8,20.52
2023-10-26 15:59:27,B-Usine_B-0049,446.0,189.0,85.2,19.62
2023-10-26 15:57:36,B-Usine_B-0049,440.4,205.0,113.7,21.85
2023-10-26 15:59:49,B-Usine_B-0049,454.4,234.0,102.3,20.91
2023-10-26 16:08:36,B-Usine_B-0049,458.5,205.0,99.0,18.37
2023-10-26 16:06:06,B-Usine_B-0049,442.3,198.0,93.8,21.77
2023-10-26 16:05:31,B-Usine_B-0049,451.4,191.0,97.0,18.46
2023-10-26 16:09:14,B-Usine_B-0049,454.4,221.0,90.2,18.91
2023-10-26 16:09:14,B-Usine_B-0049,454.4,221.0,90.2,18.91
2023-10-26 16:10:12,B-Usine_B-0049,441.7,210.0,105.7,20.16
2023-10-26 16:07:41,B-Usine_B-0050,445.0,233.0,91.5,16.22
2023-10-26 16:09:43,B-Usine_B-0050,458.5,203.0,85.5,20.79
2023-10-26 16:09:43,B-Usine_B-0050,458.5,203.0,85.5,20.79
2023-10-26 16:13:22,B-Usine_B-0050,999.9,188.0,92.3,16.66
2023-10-26 16:10:57,B-Usine_B-0050,447.8,240.0,89.9,18.2
2023-10-26 16:16:38,B-Usine_B-0050,449.0,204.0,101.0,23.07
2023-10-26 16:15:53,B-Usine_B-0050,443.9,212.0,94.5,24.15
2023-10-26 16:12:50,B-Usine_B-0050,440.8,182.0,96.4,17.66
2023-10-26 16:12:40,B-Usine_B-0050,449.0,224.0,93.6,16.03
2023-10-26 16:20:17,B-Usine_B-0050,448.0,202.0,80.3,24.66
2023-10-26 16:17:40,B-Usine_B-0050,443.0,225.0,999.9,19.96
2023-10-26 16:22:05,B-Usine_B-0051,454.8,999.9,82.6,22.16
2023-10-26 16:23:25,B-Usine_B-0051,457.9,220.0,104.3,17.37
2023-10-26 16:24:59,B-Usine_B-0051,452.3,207.0,81.9,15.98
2023-10-26 16:17:10,B-Usine_B-0051,444.9,182.0,82.0,23.77
2023-10-26 16:24:21,B-Usine_B-0051,455.9,209.0,113.3,15.76
2023-10-26 16:19:06,B-Usine_B-0051,444.0,228.0,113.6,22.29
2023-10-26 16:22:13,B-Usine_B-0051,457.8,206.0,107.2,21.26
2023-10-26 16:24:51,B-Usine_B-0051,454.2,228.0,119.5,23.98
2023-10-26 16:25:17,B-Usine_B-0051,456.8,218.0,114.0,15.71
2023-10-26 16:29:47,B-Usine_B-0051,448.4,223.0,80.5,18.52
2023-10-26 16:24:12,B-Usine_B-0052,448.7,197.0,101.4,19.14
2023-10-26 16:26:46,B-Usine_B-0052,458.6,221.0,99.7,18.54
2023-10-26 16:26:15,B-Usine_B-0052,448.9,189.0,106.3,22.38
2023-10-26 16:33:08,B-Usine_B-0052,455.6,239.0,90.7,18.84
2023-10-26 16:28:28,B-Usine_B-0052,445.8,235.0,118.3,19.12
2023-10-26 16:38:28,B-Usine_B-0052,448.5,999.9,109.2,15.05
2023-10-26 16:36:39,B-Usine_B-0052,458.2,218.0,91.9,23.26
2023-10-26 16:38:07,B-Usine_B-0052,456.3,219.0,92.2,17.87
2023-10-26 16:40:19,B-Usine_B-0052,449.6,217.0,115.0,17.94
2023-10-26 16:36:22,B-Usine_B-0052,452.4,211.0,108.3,16.78
2023-10-26 16:42:09,B-Usine_B-0053,441.8,229.0,93.7,16.52
2023-10-26 16:40:48,B-Usine_B-0053,454.4,212.0,108.6,22.02
2023-10-26 16:39:36,B-Usine_B-0053,445.1,191.0,105.2,16.6
2023-10-26 16:39:38,B-Usine_B-0053,440.7,190.0,105.1,18.07
2023-10-26 16:44:05,B-Usine_B-0053,999.9,229.0,110.5,18.56
2023-10-26 16:43:21,B-Usine_B-0053,450.1,207.0,109.8,22.27
2023-10-26 16:45:37,B-Usine_B-0053,443.1,219.0,83.0,21.72
2023-10-26 16:45:10,B-Usine_B-0053,450.7,217.0,97.2,20.26
2023-10-26 16:45:52,B-Usine_B-0053,440.1,208.0,119.7,21.46
2023-10-26 16:43:26,B-Usine_B-0053,458.2,180.0,91.8,23.08
2023-10-26 16:52:38,B-Usine_B-0054,450.9,240.0,100.5,21.36
2023-10-26 16:51:50,B-Usine_B-0054,458.2,225.0,82.6,17.8
2023-10-26 16:53:22,B-Usine_B-0054,456.2,190.0,98.1,19.69
2023-10-26 16:55:55,B-Usine_B-0054,453.5,234.0,107.7,18.27
2023-10-26 16:55:56,B-Usine_B-0054,456.2,205.0,101.0,15.78
2023-10-26 16:56:19,B-Usine_B-0054,444.9,228.0,99.4,24.37
2023-10-26 16:59:11,B-Usine_B-0054,450.7,227.0,95.9,20.74
2023-10-26 16:55:02,B-Usine_B-0054,457.8,229.0,115.5,24.07
2023-10-26 16:54:20,B-Usine_B-0054,443.1,195.0,88.4,23.05
2023-10-26 17:01:01,B-Usine_B-0054,443.2,184.0,97.0,24.79
2023-10-26 16:59:51,B-Usine_B-0055,450.6,190.0,109.4,24.86
2023-10-26 17:00:05,B-Usine_B-0055,456.3,207.0,117.4,15.16
2023-10-26 17:04:15,B-Usine_B-0055,457.3,220.0,92.6,16.64
2023-10-26 17:02:34,B-Usine_B-0055,450.7,239.0,88.0,22.91
2023-10-26 17:00:29,B-Usine_B-0055,440.8,230.0,108.7,20.91
2023-10-26 17:00:29,B-Usine_B-0055,440.8,230.0,108.7,20.91
2023-10-26 17:00:46,B-Usine_B-0055,446.9,209.0,108.3,20.41
2023-10-26 17:09:26,B-Usine_B-0055,449.0,205.0,87.9,17.0
2023-10-26 17:01:54,B-Usine_B-0055,449.6,218.0,109.3,23.17
2023-10-26 17:03:20,B-Usine_B-0055,459.6,207.0,106.4,24.34
2023-10-26 17:11:51,B-Usine_B-0055,449.7,193.0,87.5,23.57
2023-10-26 17:09:38,B-Usine_B-0056,455.0,206.0,84.7,19.13
2023-10-26 17:07:58,B-Usine_B-0056,448.9,240.0,89.6,22.47
2023-10-26 17:14:19,B-Usine_B-0056,446.2,214.0,108.9,18.05
2023-10-26 17:12:38,B-Usine_B-0056,441.3,238.0,110.7,20.38
2023-10-26 17:09:02,B-Usine_B-0056,454.4,205.0,98.5,18.6
2023-10-26 17:10:15,B-Usine_B-0056,457.3,180.0,94.3,21.53
2023-10-26 17:18:16,B-Usine_B-0056,445.2,196.0,111.0,22.08
2023-10-26 17:18:11,B-Usine_B-0056,450.2,188.0,95.3,19.96
2023-10-26 17:19:50,B-Usine_B-0056,442.0,222.0,119.2,21.64
2023-10-26 17:20:36,B-Usine_B-0056,459.2,228.0,94.3,21.65
2023-10-26 17:15:40,B-Usine_B-0057,448.4,227.0,102.6,18.74
2023-10-26 17:24:12,B-Usine_B-0057,457.7,228.0,101.5,19.22
2023-10-26 17:19:55,B-Usine_B-0057,999.9,215.0,108.3,23.71
2023-10-26 17:22:34,B-Usine_B-0057,459.5,206.0,111.3,24.31
2023-10-26 17:27:46,B-Usine_B-0057,,193.0,119.8,18.55
2023-10-26 17:25:36,B-Usine_B-0057,450.4,210.0,81.3,23.05
2023-10-26 17:24:00,B-Usine_B-0057,443.9,219.0,113.4,19.26
2023-10-26 17:25:27,B-Usine_B-0057,453.4,205.0,86.5,22.02
2023-10-26 17:27:50,B-Usine_B-0057,457.5,999.9,96.5,17.52
2023-10-26 17:29:57,B-Usine_B-0057,449.9,180.0,105.0,21.28
2023-10-26 17:28:00,B-Usine_B-0058,447.1,183.0,113.4,20.15
2023-10-26 17:28:00,B-Usine_B-0058,447.1,183.0,113.4,20.15
2023-10-26 17:27:18,B-Usine_B-0058,457.3,219.0,82.1,24.82
2023-10-26 17:34:24,B-Usine_B-0058,443.3,224.0,113.7,23.64
2023-10-26 17:35:21,B-Usine_B-0058,449.9,188.0,117.6,18.48
2023-10-26 17:33:31,B-Usine_B-0058,446.4,230.0,84.4,17.05
2023-10-26 17:34:49,B-Usine_B-0058,445.9,192.0,99.4,19.55
2023-10-26 17:36:37,B-Usine_B-0058,440.2,222.0,105.8,21.1
2023-10-26 17:35:19,B-Usine_B-0058,454.3,235.0,108.6,18.82
2023-10-26 17:37:29,B-Usine_B-0058,440.2,184.0,84.4,18.44
2023-10-26 17:39:39,B-Usine_B-0058,452.0,232.0,,23.38
2023-10-26 17:42:12,B-Usine_B-0059,448.6,190.0,111.7,18.79
2023-10-26 17:39:22,B-Usine_B-0059,443.9,238.0,101.0,18.12
2023-10-26 17:42:03,B-Usine_B-0059,451.1,211.0,116.8,18.83
2023-10-26 17:40:33,B-Usine_B-0059,444.4,203.0,117.7,24.0
2023-10-26 17:43:31,B-Usine_B-0059,440.2,209.0,84.6,16.13
2023-10-26 17:45:03,B-Usine_B-0059,456.1,235.0,99.4,20.39
2023-10-26 17:45:28,B-Usine_B-0059,443.7,216.0,109.9,16.45
2023-10-26 17:48:43,B-Usine_B-0059,450.6,222.0,100.2,20.55
2023-10-26 17:50:52,B-Usine_B-0059,444.3,200.0,80.9,17.86
2023-10-26 17:50:16,B-Usine_B-0059,455.1,230.0,97.8,20.27
2023-10-26 17:48:08,B-Usine_B-0060,449.4,185.0,114.3,19.15
2023-10-26 17:50:12,B-Usine_B-0060,442.6,206.0,92.4,16.36
2023-10-26 17:54:18,B-Usine_B-0060,451.3,194.0,106.0,23.19
2023-10-26 17:52:45,B-Usine_B-0060,457.4,999.9,106.7,19.16
2023-10-26 17:52:46,B-Usine_B-0060,449.9,190.0,104.7,18.56
2023-10-26 17:55:34,B-Usine_B-0060,454.8,195.0,92.9,20.1
2023-10-26 17:58:26,B-Usine_B-0060,446.3,188.0,90.1,19.1
2023-10-26 17:53:53,B-Usine_B-0060,449.8,209.0,99.8,21.67
2023-10-26 17:55:26,B-Usine_B-0060,447.4,192.0,102.9,19.68
2023-10-26 17:53:29,B-Usine_B-0060,444.7,203.0,106.3,16.05
2023-10-26 17:54:55,B-Usine_B-0061,459.9,201.0,103.2,15.77
2023-10-26 17:55:41,B-Usine_B-0061,451.1,219.0,85.0,22.82
2023-10-26 17:56:16,B-Usine_B-0061,457.6,225.0,109.7,20.21
2023-10-26 17:56:51,B-Usine_B-0061,443.1,236.0,85.8,22.18
2023-10-26 18:03:43,B-Usine_B-0061,454.8,214.0,116.5,19.01
2023-10-26 18:03:43,B-Usine_B-0061,454.8,214.0,116.5,19.01
2023-10-26 18:07:02,B-Usine_B-0061,455.8,230.0,86.6,19.32
2023-10-26 18:00:40,B-Usine_B-0061,453.0,236.0,106.2,20.67
2023-10-26 18:04:21,B-Usine_B-0061,451.6,197.0,113.4,17.07
2023-10-26 18:10:22,B-Usine_B-0061,442.5,235.0,85.8,17.74
2023-10-26 18:10:22,B-Usine_B-0061,442.5,235.0,85.8,17.74
2023-10-26 18:07:15,B-Usine_B-0061,450.6,185.0,101.1,16.31
2023-10-26 18:11:12,B-Usine_B-0062,999.9,200.0,107.4,22.04
2023-10-26 18:06:27,B-Usine_B-0062,450.2,190.0,87.7,15.98
2023-10-26 18:14:42,B-Usine_B-0062,456.1,200.0,85.8,16.51
2023-10-26 18:08:21,B-Usine_B-0062,442.8,215.0,94.4,16.27
2023-10-26 18:12:00,B-Usine_B-0062,458.3,188.0,107.0,16.81
2023-10-26 18:15:54,B-Usine_B-0062,451.6,201.0,98.1,22.49
2023-10-26 18:18:44,B-Usine_B-0062,457.4,185.0,91.7,22.53
2023-10-26 18:15:30,B-Usine_B-0062,444.4,217.0,99.5,21.04
2023-10-26 18:13:59,B-Usine_B-0062,999.9,184.0,113.9,19.34
2023-10-26 18:12:57,B-Usine_B-0062,450.7,231.0,104.1,24.96
2023-10-26 18:12:57,B-Usine_B-0062,450.7,231.0,104.1,24.96
2023-10-26 18:20:08,B-Usine_B-0063,443.1,219.0,103.3,19.91
2023-10-26 18:18:17,B-Usine_B-0063,457.3,220.0,92.6,18.4
2023-10-26 18:22:14,B-Usine_B-0063,446.1,189.0,92.7,24.93
2023-10-26 18:24:55,B-Usine_B-0063,443.6,225.0,85.1,22.71
2023-10-26 18:17:49,B-Usine_B-0063,454.4,208.0,108.5,17.82
2023-10-26 18:25:10,B-Usine_B-0063,447.2,229.0,114.3,24.85
2023-10-26 18:20:27,B-Usine_B-0063,455.0,220.0,92.2,23.38
2023-10-26 18:24:09,B-Usine_B-0063,452.3,203.0,119.8,23.24
2023-10-26 18:26:22,B-Usine_B-0063,459.9,228.0,89.9,21.26
2023-10-26 18:27:56,B-Usine_B-0063,447.0,228.0,87.1,22.44
2023-10-26 18:25:09,B-Usine_B-0064,449.7,227.0,112.4,16.86
2023-10-26 18:26:41,B-Usine_B-0064,452.4,198.0,100.4,24.94
2023-10-26 18:33:45,B-Usine_B-0064,453.8,222.0,114.8,24.91
2023-10-26 18:32:58,B-Usine_B-0064,446.1,217.0,112.2,18.99
2023-10-26 18:35:54,B-Usine_B-0064,448.3,181.0,82.2,15.25
2023-10-26 18:30:22,B-Usine_B-0064,455.2,218.0,80.9,18.38
2023-10-26 18:37:25,B-Usine_B-0064,454.6,197.0,83.6,21.57
2023-10-26 18:31:04,B-Usine_B-0064,459.6,231.0,112.1,15.54
2023-10-26 18:36:05,B-Usine_B-0064,442.7,222.0,90.1,21.45
2023-10-26 18:39:20,B-Usine_B-0064,449.0,184.0,88.2,24.14
2023-10-26 18:34:22,B-Usine_B-0065,452.5,197.0,98.9,20.44
2023-10-26 18:36:16,B-Usine_B-0065,454.2,232.0,108.7,22.29
2023-10-26 18:38:14,B-Usine_B-0065,448.3,189.0,110.7,19.29
2023-10-26 18:45:31,B-Usine_B-0065,453.4,213.0,88.5,22.69
2023-10-26 18:38:20,B-Usine_B-0065,443.6,206.0,92.6,15.21
2023-10-26 18:42:26,B-Usine_B-0065,455.2,201.0,115.8,22.07
2023-10-26 18:44:27,B-Usine_B-0065,440.8,190.0,81.8,23.4
2023-10-26 18:42:04,B-Usine_B-0065,457.5,239.0,106.3,21.56
2023-10-26 18:44:55,B-Usine_B-0065,445.8,232.0,111.5,22.59
2023-10-26 18:50:06,B-Usine_B-0065,451.0,185.0,111.2,999.9
2023-10-26 18:46:57,B-Usine_B-0066,446.5,213.0,88.6,23.18
2023-10-26 18:47:57,B-Usine_B-0066,444.1,237.0,81.1,24.82
2023-10-26 18:47:01,B-Usine_B-0066,451.6,199.0,115.8,16.62
2023-10-26 18:47:45,B-Usine_B-0066,449.9,236.0,89.5,19.82
2023-10-26 18:56:42,B-Usine_B-0066,454.2,201.0,86.2,15.58
2023-10-26 18:58:17,B-Usine_B-0066,456.1,225.0,105.1,18.35
2023-10-26 18:53:54,B-Usine_B-0066,457.8,183.0,117.1,18.77
2023-10-26 18:53:45,B-Usine_B-0066,451.8,193.0,107.7,15.42
2023-10-26 18:57:45,B-Usine_B-0066,443.2,232.0,101.4,24.38
2023-10-26 18:57:59,B-Usine_B-0066,457.0,203.0,102.7,22.37
2023-10-26 19:02:34,B-Usine_B-0067,999.9,201.0,97.4,22.77
2023-10-26 18:57:44,B-Usine_B-0067,444.2,209.0,83.7,16.03
2023-10-26 18:59:43,B-Usine_B-0067,445.1,184.0,109.7,16.06
2023-10-26 19:04:47,B-Usine_B-0067,442.4,236.0,90.1,21.69
2023-10-26 19:02:19,B-Usine_B-0067,444.7,235.0,95.4,24.26
2023-10-26 19:00:55,B-Usine_B-0067,457.9,199.0,118.5,15.37
2023-10-26 19:06:34,B-Usine_B-0067,456.2,212.0,999.9,17.51
2023-10-26 19:00:43,B-Usine_B-0067,454.9,220.0,114.4,18.82
2023-10-26 19:04:38,B-Usine_B-0067,447.3,239.0,99.1,22.16
2023-10-26 19:06:20,B-Usine_B-0067,450.5,220.0,81.3,21.13
2023-10-26 19:13:00,B-Usine_B-0068,455.0,214.0,110.3,18.58
2023-10-26 19:13:22,B-Usine_B-0068,449.1,197.0,107.0,23.02
2023-10-26 19:11:30,B-Usine_B-0068,451.6,999.9,85.8,20.7
