timestamp,part_id,num_serie,num_lot_prod,client,date_expedition,quantite_lot,certificat_conf
2023-10-26 12:35:11,P-Usine_B-000223,P-Usine_B-000223,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000223
2023-10-26 12:37:38,P-Usine_B-000224,P-Usine_B-000224,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000224
2023-10-26 12:30:07,P-Usine_B-000225,P-Usine_B-000225,L-Usine_B-202343,Airbus,2023-10-29,50,CERT-P-Usine_B-000225
2023-10-26 12:35:13,P-Usine_B-000226,P-Usine_B-000226,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000226
2023-10-26 12:36:35,P-Usine_B-000227,P-Usine_B-000227,L-Usine_B-202343,Dassault,2023-10-31,50,CERT-P-Usine_B-000227
2023-10-26 12:39:48,P-Usine_B-000228,P-Usine_B-000228,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000228
2023-10-26 12:39:09,P-Usine_B-000229,P-Usine_B-000229,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000229
2023-10-26 12:44:22,P-Usine_B-000230,P-Usine_B-000230,L-Usine_B-202343,Dassault,2023-10-28,50,CERT-P-Usine_B-000230
2023-10-26 12:37:32,P-Usine_B-000231,P-Usine_B-000231,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000231
2023-10-26 12:43:11,P-Usine_B-000232,P-Usine_B-000232,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000232
2023-10-26 12:41:08,P-Usine_B-000233,P-Usine_B-000233,L-Usine_B-202343,Dassault,2023-10-31,50,CERT-P-Usine_B-000233
2023-10-26 12:48:32,P-Usine_B-000234,P-Usine_B-000234,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000234
2023-10-26 12:47:04,P-Usine_B-000235,P-Usine_B-000235,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000235
2023-10-26 12:46:07,P-Usine_B-000236,P-Usine_B-000236,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000236
2023-10-26 12:46:49,P-Usine_B-000237,P-Usine_B-000237,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000237
2023-10-26 12:50:32,P-Usine_B-000239,P-Usine_B-000239,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000239
2023-10-26 12:52:22,P-Usine_B-000240,P-Usine_B-000240,L-Usine_B-202343,Dassault,2023-10-30,50,CERT-P-Usine_B-000240
2023-10-26 12:53:13,P-Usine_B-000241,P-Usine_B-000241,L-Usine_B-202343,Dassault,2023-10-27,50,CERT-P-Usine_B-000241
2023-10-26 12:54:01,P-Usine_B-000242,P-Usine_B-000242,L-Usine_B-202343,Airbus,,50,CERT-P-Usine_B-000242
2023-10-26 12:50:54,P-Usine_B-000243,P-Usine_B-000243,L-Usine_B-202343,Safran,2023-10-31,50,CERT-P-Usine_B-000243
2023-10-26 12:56:12,P-Usine_B-000244,P-Usine_B-000244,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000244
2023-10-26 12:58:48,P-Usine_B-000246,P-Usine_B-000246,L-Usine_B-202343,Safran,2023-10-31,50,CERT-P-Usine_B-000246
2023-10-26 12:53:38,P-Usine_B-000247,P-Usine_B-000247,L-Usine_B-202343,Dassault,2023-10-31,50,CERT-P-Usine_B-000247
2023-10-26 12:54:07,P-Usine_B-000248,P-Usine_B-000248,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000248
2023-10-26 12:56:42,P-Usine_B-000251,P-Usine_B-000251,L-Usine_B-202343,Dassault,2023-10-30,50,CERT-P-Usine_B-000251
2023-10-26 12:58:23,P-Usine_B-000252,P-Usine_B-000252,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000252
2023-10-26 13:00:04,P-Usine_B-000255,P-Usine_B-000255,L-Usine_B-202343,999.9,2023-10-29,50,CERT-P-Usine_B-000255
2023-10-26 13:07:16,P-Usine_B-000258,P-Usine_B-000258,L-Usine_B-202343,Airbus,2023-10-29,50,CERT-P-Usine_B-000258
2023-10-26 13:06:21,P-Usine_B-000259,P-Usine_B-000259,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000259
2023-10-26 13:06:21,P-Usine_B-000259,P-Usine_B-000259,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000259
2023-10-26 13:05:52,P-Usine_B-000260,P-Usine_B-000260,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000260
2023-10-26 13:09:47,P-Usine_B-000261,P-Usine_B-000261,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000261
2023-10-26 13:08:15,P-Usine_B-000262,P-Usine_B-000262,L-Usine_B-202343,Airbus,2023-10-31,50,CERT-P-Usine_B-000262
2023-10-26 13:09:12,P-Usine_B-000264,P-Usine_B-000264,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000264
2023-10-26 13:17:11,P-Usine_B-000265,P-Usine_B-000265,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000265
2023-10-26 13:11:35,P-Usine_B-000266,P-Usine_B-000266,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000266
2023-10-26 13:20:49,P-Usine_B-000269,P-Usine_B-000269,L-Usine_B-202343,Dassault,2023-10-28,50,CERT-P-Usine_B-000269
2023-10-26 13:17:39,P-Usine_B-000270,P-Usine_B-000270,L-Usine_B-202343,Airbus,2023-10-29,50,CERT-P-Usine_B-000270
2023-10-26 13:19:27,P-Usine_B-000271,P-Usine_B-000271,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000271
2023-10-26 13:19:39,P-Usine_B-000272,P-Usine_B-000272,L-Usine_B-202343,Airbus,2023-10-27,50,CERT-P-Usine_B-000272
2023-10-26 13:23:27,P-Usine_B-000273,P-Usine_B-000273,L-Usine_B-202343,Dassault,2023-10-28,50,CERT-P-Usine_B-000273
2023-10-26 13:22:55,P-Usine_B-000274,P-Usine_B-000274,L-Usine_B-202343,Safran,2023-10-28,,CERT-P-Usine_B-000274
2023-10-26 13:28:48,P-Usine_B-000275,P-Usine_B-000275,L-Usine_B-202343,Airbus,2023-10-29,50,CERT-P-Usine_B-000275
2023-10-26 13:21:41,P-Usine_B-000276,P-Usine_B-000276,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000276
2023-10-26 13:30:10,P-Usine_B-000277,P-Usine_B-000277,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000277
2023-10-26 13:22:29,P-Usine_B-000278,P-Usine_B-000278,L-Usine_B-202343,Dassault,2023-10-27,50,CERT-P-Usine_B-000278
2023-10-26 13:29:48,P-Usine_B-000279,P-Usine_B-000279,L-Usine_B-202343,Dassault,2023-10-31,50,CERT-P-Usine_B-000279
2023-10-26 13:27:01,P-Usine_B-000280,P-Usine_B-000280,L-Usine_B-202343,Dassault,2023-10-27,50,CERT-P-Usine_B-000280
2023-10-26 13:33:26,P-Usine_B-000281,P-Usine_B-000281,L-Usine_B-202343,Dassault,2023-10-28,50,CERT-P-Usine_B-000281
2023-10-26 13:26:57,P-Usine_B-000282,P-Usine_B-000282,L-Usine_B-202343,Airbus,2023-10-29,50,CERT-P-Usine_B-000282
2023-10-26 13:35:39,P-Usine_B-000283,P-Usine_B-000283,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000283
2023-10-26 13:29:03,P-Usine_B-000284,P-Usine_B-000284,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000284
2023-10-26 13:32:50,P-Usine_B-000285,P-Usine_B-000285,L-Usine_B-202343,Safran,2023-10-30,50,CERT-P-Usine_B-000285
2023-10-26 13:30:27,P-Usine_B-000286,P-Usine_B-000286,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000286
2023-10-26 13:32:07,P-Usine_B-000288,P-Usine_B-000288,L-Usine_B-202343,Dassault,2023-10-30,50,CERT-P-Usine_B-000288
2023-10-26 13:41:07,P-Usine_B-000289,P-Usine_B-000289,L-Usine_B-202343,Safran,2023-10-30,50,CERT-P-Usine_B-000289
2023-10-26 13:38:05,P-Usine_B-000290,P-Usine_B-000290,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000290
2023-10-26 13:38:05,P-Usine_B-000290,P-Usine_B-000290,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000290
2023-10-26 13:41:34,P-Usine_B-000291,P-Usine_B-000291,L-Usine_B-202343,Airbus,2023-10-31,50,CERT-P-Usine_B-000291
2023-10-26 13:36:43,P-Usine_B-000292,P-Usine_B-000292,L-Usine_B-202343,Safran,2023-10-31,50,CERT-P-Usine_B-000292
2023-10-26 13:46:16,P-Usine_B-000293,P-Usine_B-000293,L-Usine_B-202343,Safran,2023-10-31,50,CERT-P-Usine_B-000293
2023-10-26 13:47:12,P-Usine_B-000294,P-Usine_B-000294,L-Usine_B-202343,Airbus,2023-10-27,50,CERT-P-Usine_B-000294
2023-10-26 13:38:58,P-Usine_B-000295,P-Usine_B-000295,L-Usine_B-202343,Airbus,2023-10-27,50,CERT-P-Usine_B-000295
2023-10-26 13:38:58,P-Usine_B-000295,P-Usine_B-000295,L-Usine_B-202343,Airbus,2023-10-27,50,CERT-P-Usine_B-000295
2023-10-26 13:40:16,P-Usine_B-000296,P-Usine_B-000296,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000296
2023-10-26 13:49:54,P-Usine_B-000298,P-Usine_B-000298,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000298
2023-10-26 13:51:54,P-Usine_B-000299,P-Usine_B-000299,L-Usine_B-202343,Airbus,2023-10-27,50,CERT-P-Usine_B-000299
2023-10-26 13:51:54,P-Usine_B-000299,P-Usine_B-000299,L-Usine_B-202343,Airbus,2023-10-27,50,CERT-P-Usine_B-000299
2023-10-26 13:51:06,P-Usine_B-000300,P-Usine_B-000300,L-Usine_B-202343,Safran,2023-10-30,50,CERT-P-Usine_B-000300
2023-10-26 13:47:32,P-Usine_B-000302,P-Usine_B-000302,L-Usine_B-202343,Safran,999.9,50,CERT-P-Usine_B-000302
2023-10-26 13:48:09,P-Usine_B-000303,P-Usine_B-000303,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000303
2023-10-26 13:51:08,P-Usine_B-000304,P-Usine_B-000304,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000304
2023-10-26 13:58:14,P-Usine_B-000306,P-Usine_B-000306,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000306
2023-10-26 13:59:41,P-Usine_B-000308,P-Usine_B-000308,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000308
2023-10-26 13:54:03,P-Usine_B-000309,P-Usine_B-000309,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000309
2023-10-26 13:54:03,P-Usine_B-000309,P-Usine_B-000309,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000309
2023-10-26 14:01:42,P-Usine_B-000310,P-Usine_B-000310,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000310
2023-10-26 13:59:03,P-Usine_B-000311,P-Usine_B-000311,L-Usine_B-202343,Dassault,2023-10-31,50,CERT-P-Usine_B-000311
2023-10-26 14:01:45,P-Usine_B-000312,P-Usine_B-000312,L-Usine_B-202343,Dassault,2023-10-27,50,CERT-P-Usine_B-000312
2023-10-26 14:01:48,P-Usine_B-000313,P-Usine_B-000313,L-Usine_B-202343,Dassault,2023-10-28,50,CERT-P-Usine_B-000313
2023-10-26 14:06:54,P-Usine_B-000314,P-Usine_B-000314,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000314
2023-10-26 14:07:46,P-Usine_B-000315,P-Usine_B-000315,L-Usine_B-202343,Dassault,2023-10-30,50,CERT-P-Usine_B-000315
2023-10-26 14:01:23,P-Usine_B-000316,P-Usine_B-000316,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000316
2023-10-26 14:08:55,P-Usine_B-000317,P-Usine_B-000317,L-Usine_B-202343,Dassault,2023-10-28,50,CERT-P-Usine_B-000317
2023-10-26 14:04:01,P-Usine_B-000318,P-Usine_B-000318,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000318
2023-10-26 14:07:59,P-Usine_B-000319,P-Usine_B-000319,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000319
2023-10-26 14:08:31,P-Usine_B-000320,P-Usine_B-000320,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000320
2023-10-26 14:10:40,P-Usine_B-000321,P-Usine_B-000321,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000321
2023-10-26 14:12:53,P-Usine_B-000322,P-Usine_B-000322,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000322
2023-10-26 14:12:51,P-Usine_B-000323,P-Usine_B-000323,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000323
2023-10-26 14:14:15,P-Usine_B-000324,P-Usine_B-000324,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000324
2023-10-26 14:15:05,P-Usine_B-000325,P-Usine_B-000325,L-Usine_B-202343,Dassault,2023-10-30,50,CERT-P-Usine_B-000325
2023-10-26 14:14:45,P-Usine_B-000326,P-Usine_B-000326,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000326
2023-10-26 14:13:18,P-Usine_B-000327,P-Usine_B-000327,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000327
2023-10-26 14:19:26,P-Usine_B-000329,P-Usine_B-000329,L-Usine_B-202343,Airbus,2023-10-29,50,CERT-P-Usine_B-000329
2023-10-26 14:17:32,P-Usine_B-000330,P-Usine_B-000330,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000330
2023-10-26 14:15:02,P-Usine_B-000331,P-Usine_B-000331,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000331
2023-10-26 14:15:30,P-Usine_B-000332,P-Usine_B-000332,L-Usine_B-202343,Dassault,2023-10-31,50,CERT-P-Usine_B-000332
2023-10-26 14:23:21,P-Usine_B-000333,P-Usine_B-000333,,Dassault,2023-10-31,50,CERT-P-Usine_B-000333
2023-10-26 14:26:38,P-Usine_B-000334,P-Usine_B-000334,L-Usine_B-202343,Dassault,2023-10-28,50,CERT-P-Usine_B-000334
2023-10-26 14:27:58,P-Usine_B-000335,P-Usine_B-000335,L-Usine_B-202343,Dassault,2023-10-31,50,CERT-P-Usine_B-000335
2023-10-26 14:23:45,P-Usine_B-000336,P-Usine_B-000336,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000336
2023-10-26 14:30:49,P-Usine_B-000338,P-Usine_B-000338,L-Usine_B-202343,Dassault,999.9,50,CERT-P-Usine_B-000338
2023-10-26 14:23:54,P-Usine_B-000339,P-Usine_B-000339,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000339
2023-10-26 14:25:11,P-Usine_B-000340,P-Usine_B-000340,L-Usine_B-202343,Dassault,2023-10-30,50,CERT-P-Usine_B-000340
2023-10-26 14:26:48,P-Usine_B-000342,P-Usine_B-000342,L-Usine_B-202343,Airbus,2023-10-27,50,CERT-P-Usine_B-000342
2023-10-26 14:32:41,P-Usine_B-000343,P-Usine_B-000343,L-Usine_B-202343,Safran,2023-10-31,50,CERT-P-Usine_B-000343
2023-10-26 14:28:50,P-Usine_B-000344,P-Usine_B-000344,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000344
2023-10-26 14:31:31,P-Usine_B-000345,P-Usine_B-000345,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000345
2023-10-26 14:33:49,P-Usine_B-000346,P-Usine_B-000346,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000346
2023-10-26 14:32:44,P-Usine_B-000347,P-Usine_B-000347,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000347
2023-10-26 14:30:53,P-Usine_B-000348,P-Usine_B-000348,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000348
2023-10-26 14:38:29,P-Usine_B-000349,P-Usine_B-000349,L-Usine_B-202343,Dassault,2023-10-30,50,CERT-P-Usine_B-000349
2023-10-26 14:34:18,P-Usine_B-000350,P-Usine_B-000350,L-Usine_B-202343,Safran,2023-10-31,50,CERT-P-Usine_B-000350
2023-10-26 14:35:47,P-Usine_B-000351,P-Usine_B-000351,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000351
2023-10-26 14:43:57,P-Usine_B-000353,P-Usine_B-000353,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000353
2023-10-26 14:39:19,P-Usine_B-000355,P-Usine_B-000355,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000355
2023-10-26 14:41:12,P-Usine_B-000356,P-Usine_B-000356,L-Usine_B-202343,Dassault,2023-10-31,50,CERT-P-Usine_B-000356
2023-10-26 14:42:51,P-Usine_B-000357,P-Usine_B-000357,L-Usine_B-202343,Airbus,2023-10-27,50,CERT-P-Usine_B-000357
2023-10-26 14:44:03,P-Usine_B-000359,P-Usine_B-000359,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000359
2023-10-26 14:44:28,P-Usine_B-000360,P-Usine_B-000360,L-Usine_B-202343,Airbus,2023-10-27,50,CERT-P-Usine_B-000360
2023-10-26 14:45:37,P-Usine_B-000361,P-Usine_B-000361,L-Usine_B-202343,Safran,2023-10-31,50,CERT-P-Usine_B-000361
2023-10-26 14:49:13,P-Usine_B-000362,P-Usine_B-000362,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000362
2023-10-26 14:52:25,P-Usine_B-000363,P-Usine_B-000363,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000363
2023-10-26 14:50:08,P-Usine_B-000365,P-Usine_B-000365,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000365
2023-10-26 14:52:31,P-Usine_B-000366,P-Usine_B-000366,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000366
2023-10-26 14:53:05,P-Usine_B-000367,P-Usine_B-000367,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000367
2023-10-26 14:52:05,P-Usine_B-000368,P-Usine_B-000368,L-Usine_B-202343,Airbus,2023-10-31,50,CERT-P-Usine_B-000368
2023-10-26 14:58:12,P-Usine_B-000369,P-Usine_B-000369,L-Usine_B-202343,Safran,2023-10-31,50,CERT-P-Usine_B-000369
2023-10-26 14:56:22,P-Usine_B-000370,P-Usine_B-000370,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000370
2023-10-26 15:00:28,P-Usine_B-000371,P-Usine_B-000371,L-Usine_B-202343,Airbus,2023-10-31,50,CERT-P-Usine_B-000371
2023-10-26 15:04:02,P-Usine_B-000372,P-Usine_B-000372,L-Usine_B-202343,Dassault,2023-10-31,50,CERT-P-Usine_B-000372
2023-10-26 15:01:56,P-Usine_B-000373,P-Usine_B-000373,L-Usine_B-202343,,2023-10-27,50,CERT-P-Usine_B-000373
2023-10-26 15:00:33,P-Usine_B-000374,P-Usine_B-000374,L-Usine_B-202343,Airbus,2023-10-27,50,CERT-P-Usine_B-000374
2023-10-26 15:05:06,P-Usine_B-000375,P-Usine_B-000375,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000375
2023-10-26 15:06:38,P-Usine_B-000376,P-Usine_B-000376,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000376
2023-10-26 15:01:30,P-Usine_B-000377,P-Usine_B-000377,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000377
2023-10-26 15:03:16,P-Usine_B-000378,P-Usine_B-000378,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000378
2023-10-26 15:05:35,P-Usine_B-000379,P-Usine_B-000379,L-Usine_B-202343,Dassault,2023-10-27,50,CERT-P-Usine_B-000379
2023-10-26 15:07:48,P-Usine_B-000381,P-Usine_B-000381,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000381
2023-10-26 15:11:22,P-Usine_B-000382,P-Usine_B-000382,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000382
2023-10-26 15:11:22,P-Usine_B-000382,P-Usine_B-000382,L-Usine_B-202343,Safran,2023-10-28,50,CERT-P-Usine_B-000382
2023-10-26 15:09:03,P-Usine_B-000383,P-Usine_B-000383,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000383
2023-10-26 15:12:22,P-Usine_B-000384,P-Usine_B-000384,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000384
2023-10-26 15:09:47,P-Usine_B-000385,P-Usine_B-000385,L-Usine_B-202343,Airbus,2023-10-31,50,CERT-P-Usine_B-000385
2023-10-26 15:13:22,P-Usine_B-000386,P-Usine_B-000386,L-Usine_B-202343,Dassault,2023-10-27,50,CERT-P-Usine_B-000386
2023-10-26 15:14:12,P-Usine_B-000389,P-Usine_B-000389,L-Usine_B-202343,Safran,2023-10-30,50,CERT-P-Usine_B-000389
2023-10-26 15:14:39,P-Usine_B-000390,P-Usine_B-000390,L-Usine_B-202343,Airbus,2023-10-27,50,CERT-P-Usine_B-000390
2023-10-26 15:19:20,P-Usine_B-000391,P-Usine_B-000391,L-Usine_B-202343,Airbus,2023-10-29,50,CERT-P-Usine_B-000391
2023-10-26 15:18:26,P-Usine_B-000392,P-Usine_B-000392,L-Usine_B-202343,Dassault,2023-10-31,50,CERT-P-Usine_B-000392
2023-10-26 15:24:05,P-Usine_B-000393,P-Usine_B-000393,L-Usine_B-202343,Safran,2023-10-30,50,CERT-P-Usine_B-000393
2023-10-26 15:26:14,P-Usine_B-000394,P-Usine_B-000394,L-Usine_B-202343,Dassault,2023-10-28,50,CERT-P-Usine_B-000394
2023-10-26 15:19:03,P-Usine_B-000395,P-Usine_B-000395,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000395
2023-10-26 15:29:20,P-Usine_B-000396,P-Usine_B-000396,L-Usine_B-202343,Dassault,2023-10-27,50,CERT-P-Usine_B-000396
2023-10-26 15:29:55,P-Usine_B-000397,P-Usine_B-000397,L-Usine_B-202343,Dassault,2023-10-27,50,CERT-P-Usine_B-000397
2023-10-26 15:24:08,P-Usine_B-000398,P-Usine_B-000398,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000398
2023-10-26 15:23:25,P-Usine_B-000399,P-Usine_B-000399,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000399
2023-10-26 15:25:59,P-Usine_B-000400,P-Usine_B-000400,L-Usine_B-202343,Dassault,2023-10-30,50,CERT-P-Usine_B-000400
2023-10-26 15:34:36,P-Usine_B-000401,P-Usine_B-000401,L-Usine_B-202343,Safran,2023-10-30,50,CERT-P-Usine_B-000401
2023-10-26 15:32:31,P-Usine_B-000402,P-Usine_B-000402,L-Usine_B-202343,Airbus,2023-10-29,50,CERT-P-Usine_B-000402
2023-10-26 15:27:40,P-Usine_B-000403,P-Usine_B-000403,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000403
2023-10-26 15:36:36,P-Usine_B-000404,P-Usine_B-000404,L-Usine_B-202343,Airbus,999.9,50,CERT-P-Usine_B-000404
2023-10-26 15:32:10,P-Usine_B-000405,P-Usine_B-000405,L-Usine_B-202343,Dassault,2023-10-30,50,CERT-P-Usine_B-000405
2023-10-26 15:33:58,P-Usine_B-000406,P-Usine_B-000406,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000406
2023-10-26 15:36:24,P-Usine_B-000407,P-Usine_B-000407,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000407
2023-10-26 15:36:55,P-Usine_B-000408,P-Usine_B-000408,L-Usine_B-202343,Dassault,2023-10-27,50,CERT-P-Usine_B-000408
2023-10-26 15:43:02,P-Usine_B-000410,P-Usine_B-000410,L-Usine_B-202343,Dassault,2023-10-28,50,CERT-P-Usine_B-000410
2023-10-26 15:42:56,P-Usine_B-000411,P-Usine_B-000411,L-Usine_B-202343,Safran,2023-10-31,50,CERT-P-Usine_B-000411
2023-10-26 15:39:40,P-Usine_B-000412,P-Usine_B-000412,L-Usine_B-202343,Dassault,2023-10-29,50,CERT-P-Usine_B-000412
2023-10-26 15:37:06,P-Usine_B-000413,P-Usine_B-000413,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000413
2023-10-26 15:37:06,P-Usine_B-000413,P-Usine_B-000413,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000413
2023-10-26 15:40:47,P-Usine_B-000414,P-Usine_B-000414,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000414
2023-10-26 15:39:44,P-Usine_B-000415,P-Usine_B-000415,L-Usine_B-202343,Airbus,2023-10-31,50,CERT-P-Usine_B-000415
2023-10-26 15:42:25,P-Usine_B-000417,P-Usine_B-000417,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000417
2023-10-26 15:43:58,P-Usine_B-000418,P-Usine_B-000418,L-Usine_B-202343,Airbus,2023-10-28,50,CERT-P-Usine_B-000418
2023-10-26 15:44:21,P-Usine_B-000419,P-Usine_B-000419,L-Usine_B-202343,Safran,2023-10-29,50,CERT-P-Usine_B-000419
2023-10-26 15:44:32,P-Usine_B-000420,P-Usine_B-000420,L-Usine_B-202343,Airbus,2023-10-29,50,CERT-P-Usine_B-000420
2023-10-26 15:48:32,P-Usine_B-000421,P-Usine_B-000421,L-Usine_B-202343,Airbus,2023-10-28,999.9,CERT-P-Usine_B-000421
2023-10-26 15:49:53,P-Usine_B-000422,P-Usine_B-000422,L-Usine_B-202343,Airbus,2023-10-31,50,CERT-P-Usine_B-000422
2023-10-26 15:55:20,P-Usine_B-000424,P-Usine_B-000424,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000424
2023-10-26 15:49:59,P-Usine_B-000425,P-Usine_B-000425,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000425
2023-10-26 15:50:36,P-Usine_B-000426,P-Usine_B-000426,L-Usine_B-202343,Safran,2023-10-31,50,CERT-P-Usine_B-000426
2023-10-26 15:57:48,P-Usine_B-000427,P-Usine_B-000427,L-Usine_B-202343,Dassault,2023-10-31,50,CERT-P-Usine_B-000427
2023-10-26 16:01:34,P-Usine_B-000429,P-Usine_B-000429,L-Usine_B-202343,Airbus,2023-10-30,50,CERT-P-Usine_B-000429
2023-10-26 15:59:34,P-Usine_B-000430,P-Usine_B-000430,L-Usine_B-202343,Safran,2023-10-27,50,CERT-P-Usine_B-000430
2023-10-26 15:58:21,P-Usine_B-000431,P-Usine_B-000431,L-Usine_B-202343,Dassault,2023-10-30,50,CERT-P-Usine_B-000431
2023-10-26 15:58:59,P-Usine_B-000432,P-Usine_B-000432,L-Usine_B-202343,Dassault,2023-10-30,50,CERT-P-Usine_B-000432
