timestamp,part_id,batch_id,temp_four_c,courbe_montee_ok,duree_palier_min,temps_refroidissement_min,durete_sortie_hrc,lot_four
2023-10-26 12:17:58,P-Usine_B-000225,OVEN-0005,849.7,OK,63.4,27.6,55.1,OVEN-0005
2023-10-26 12:14:14,P-Usine_B-000226,OVEN-0005,854.2,OK,57.5,27.6,59.9,OVEN-0005
2023-10-26 12:18:31,P-Usine_B-000227,OVEN-0005,843.1,OK,61.0,27.4,56.9,OVEN-0005
2023-10-26 12:14:59,P-Usine_B-000228,OVEN-0005,851.9,OK,59.7,27.8,55.9,OVEN-0005
2023-10-26 12:23:56,P-Usine_B-000229,OVEN-0005,854.7,OK,62.1,29.6,54.9,OVEN-0005
2023-10-26 12:16:32,P-Usine_B-000230,OVEN-0005,847.6,OK,61.4,30.8,59.8,OVEN-0005
2023-10-26 12:17:28,P-Usine_B-000231,OVEN-0005,857.3,OK,57.7,31.7,56.3,OVEN-0005
2023-10-26 12:18:09,P-Usine_B-000232,OVEN-0005,848.7,OK,61.3,29.2,53.4,OVEN-0005
2023-10-26 12:24:33,P-Usine_B-000233,OVEN-0005,845.7,OK,61.5,35.1,56.9,OVEN-0005
2023-10-26 12:26:18,P-Usine_B-000234,OVEN-0005,842.7,OK,61.7,28.2,59.6,OVEN-0005
2023-10-26 12:22:53,P-Usine_B-000235,OVEN-0005,853.1,OK,64.2,30.4,58.5,OVEN-0005
2023-10-26 12:27:02,P-Usine_B-000236,OVEN-0005,852.6,OK,61.6,31.8,54.0,OVEN-0005
2023-10-26 12:28:43,P-Usine_B-000237,OVEN-0005,846.7,OK,63.7,33.5,58.9,OVEN-0005
2023-10-26 12:27:48,P-Usine_B-000238,OVEN-0005,854.8,OK,61.0,28.4,60.6,OVEN-0005
2023-10-26 12:30:41,P-Usine_B-000239,OVEN-0005,847.3,OK,57.6,30.5,57.2,OVEN-0005
2023-10-26 12:25:20,P-Usine_B-000240,OVEN-0005,850.7,OK,60.0,33.7,63.1,OVEN-0005
2023-10-26 12:31:20,P-Usine_B-000241,OVEN-0005,859.3,OK,62.3,28.3,58.4,OVEN-0005
2023-10-26 12:32:00,P-Usine_B-000242,OVEN-0005,852.8,OK,60.4,,52.3,OVEN-0005
2023-10-26 12:28:22,P-Usine_B-000243,OVEN-0005,854.2,OK,64.9,29.5,59.5,OVEN-0005
2023-10-26 12:36:38,P-Usine_B-000244,OVEN-0005,850.7,999.9,61.9,27.4,59.0,OVEN-0005
2023-10-26 12:31:38,P-Usine_B-000245,OVEN-0005,848.0,OK,57.6,35.2,55.5,OVEN-0005
2023-10-26 12:32:12,P-Usine_B-000246,OVEN-0005,848.0,OK,57.7,30.0,58.1,OVEN-0005
2023-10-26 12:32:58,P-Usine_B-000247,OVEN-0005,859.2,OK,59.7,32.2,58.6,OVEN-0005
2023-10-26 12:41:19,P-Usine_B-000248,OVEN-0005,845.8,OK,62.6,30.7,60.1,OVEN-0005
2023-10-26 12:37:19,P-Usine_B-000249,OVEN-0005,846.2,OK,58.7,33.3,58.4,OVEN-0005
2023-10-26 12:35:41,P-Usine_B-000250,OVEN-0005,852.2,OK,62.4,27.5,60.0,OVEN-0005
2023-10-26 12:40:31,P-Usine_B-000251,OVEN-0006,848.8,OK,61.9,28.9,60.8,OVEN-0006
2023-10-26 12:40:43,P-Usine_B-000252,OVEN-0006,840.7,OK,60.0,26.4,55.7,OVEN-0006
2023-10-26 12:46:07,P-Usine_B-000253,OVEN-0006,851.2,OK,60.0,29.0,60.8,OVEN-0006
2023-10-26 12:48:31,P-Usine_B-000254,OVEN-0006,843.3,OK,62.4,31.8,60.3,OVEN-0006
2023-10-26 12:46:59,P-Usine_B-000255,OVEN-0006,842.9,OK,59.0,29.1,60.1,OVEN-0006
2023-10-26 12:49:29,P-Usine_B-000256,OVEN-0006,846.2,OK,60.9,24.8,56.4,OVEN-0006
2023-10-26 12:45:54,P-Usine_B-000257,OVEN-0006,850.7,OK,59.5,31.1,59.2,OVEN-0006
2023-10-26 12:49:22,P-Usine_B-000258,OVEN-0006,999.9,OK,58.5,29.0,56.4,OVEN-0006
2023-10-26 12:43:38,P-Usine_B-000259,OVEN-0006,844.8,OK,55.9,29.4,59.1,OVEN-0006
2023-10-26 12:54:14,P-Usine_B-000260,OVEN-0006,838.7,OK,59.3,33.0,56.4,OVEN-0006
2023-10-26 12:46:52,P-Usine_B-000261,OVEN-0006,849.7,OK,59.8,30.0,57.1,OVEN-0006
2023-10-26 12:51:50,P-Usine_B-000262,OVEN-0006,850.4,OK,57.8,27.6,59.0,OVEN-0006
2023-10-26 12:50:57,P-Usine_B-000263,OVEN-0006,845.1,999.9,59.6,30.2,56.6,OVEN-0006
2023-10-26 12:54:43,P-Usine_B-000264,OVEN-0006,845.3,OK,56.2,28.7,56.0,OVEN-0006
2023-10-26 12:57:12,P-Usine_B-000265,OVEN-0006,849.3,OK,61.2,29.2,60.1,OVEN-0006
2023-10-26 12:57:33,P-Usine_B-000266,OVEN-0006,854.7,OK,58.5,32.5,57.7,OVEN-0006
2023-10-26 12:53:11,P-Usine_B-000267,OVEN-0006,854.8,OK,60.4,30.4,57.4,OVEN-0006
2023-10-26 12:59:18,P-Usine_B-000268,OVEN-0006,844.2,OK,57.5,30.4,62.2,OVEN-0006
2023-10-26 13:00:54,P-Usine_B-000269,OVEN-0006,848.1,OK,58.0,32.2,60.5,OVEN-0006
2023-10-26 12:58:39,P-Usine_B-000270,OVEN-0006,851.9,OK,61.5,29.8,56.5,OVEN-0006
2023-10-26 12:57:01,P-Usine_B-000271,OVEN-0006,855.4,OK,59.5,28.0,61.6,OVEN-0006
2023-10-26 12:57:25,P-Usine_B-000272,OVEN-0006,855.7,OK,62.2,28.1,58.3,OVEN-0006
2023-10-26 13:05:51,P-Usine_B-000273,OVEN-0006,842.5,999.9,60.1,27.0,55.2,OVEN-0006
2023-10-26 13:00:12,P-Usine_B-000274,OVEN-0006,855.8,OK,58.9,27.9,60.3,OVEN-0006
2023-10-26 13:04:32,P-Usine_B-000275,OVEN-0006,844.0,OK,58.8,28.9,56.7,OVEN-0006
2023-10-26 13:00:39,P-Usine_B-000276,OVEN-0006,861.4,OK,59.2,35.4,56.6,OVEN-0006
2023-10-26 13:09:28,P-Usine_B-000277,OVEN-0006,844.7,OK,57.2,29.5,57.2,OVEN-0006
2023-10-26 13:08:53,P-Usine_B-000278,OVEN-0006,846.2,OK,59.0,30.6,59.5,OVEN-0006
2023-10-26 13:11:35,P-Usine_B-000279,OVEN-0006,848.6,OK,59.3,34.7,57.2,OVEN-0006
2023-10-26 13:04:36,P-Usine_B-000280,OVEN-0006,847.5,OK,60.5,30.4,55.9,OVEN-0006
2023-10-26 13:07:59,P-Usine_B-000281,OVEN-0006,852.4,OK,61.3,30.4,60.9,OVEN-0006
2023-10-26 13:07:28,P-Usine_B-000282,OVEN-0006,845.9,OK,62.0,29.8,55.3,OVEN-0006
2023-10-26 13:14:01,P-Usine_B-000283,OVEN-0006,846.6,OK,59.8,27.2,57.9,OVEN-0006
2023-10-26 13:16:49,P-Usine_B-000284,OVEN-0006,853.2,OK,59.0,29.0,57.2,OVEN-0006
2023-10-26 13:10:03,P-Usine_B-000285,OVEN-0006,850.7,OK,62.5,30.3,59.0,OVEN-0006
2023-10-26 13:11:19,P-Usine_B-000286,OVEN-0006,856.2,OK,58.5,29.7,56.6,OVEN-0006
2023-10-26 13:13:56,P-Usine_B-000287,OVEN-0006,841.7,OK,60.7,28.6,57.0,OVEN-0006
2023-10-26 13:13:56,P-Usine_B-000287,OVEN-0006,841.7,OK,60.7,28.6,57.0,OVEN-0006
2023-10-26 13:11:56,P-Usine_B-000288,OVEN-0006,844.1,OK,61.2,26.5,57.9,OVEN-0006
2023-10-26 13:19:18,P-Usine_B-000289,OVEN-0006,845.4,OK,62.2,31.9,55.8,OVEN-0006
2023-10-26 13:18:07,P-Usine_B-000290,OVEN-0006,845.8,OK,60.0,29.9,58.0,OVEN-0006
2023-10-26 13:17:18,P-Usine_B-000291,OVEN-0006,849.3,OK,61.0,30.5,55.7,OVEN-0006
2023-10-26 13:23:45,P-Usine_B-000292,OVEN-0006,854.7,OK,61.4,34.0,57.3,OVEN-0006
2023-10-26 13:18:29,P-Usine_B-000293,OVEN-0006,854.1,OK,58.1,32.3,60.7,OVEN-0006
2023-10-26 13:22:11,P-Usine_B-000294,OVEN-0006,849.2,OK,59.1,28.7,57.1,OVEN-0006
2023-10-26 13:28:11,P-Usine_B-000295,OVEN-0006,841.2,OK,62.0,27.0,58.5,OVEN-0006
2023-10-26 13:21:23,P-Usine_B-000296,OVEN-0006,853.8,999.9,57.9,28.8,56.4,OVEN-0006
2023-10-26 13:24:06,P-Usine_B-000297,OVEN-0006,854.9,OK,59.8,28.8,58.8,OVEN-0006
2023-10-26 13:29:23,P-Usine_B-000298,OVEN-0006,852.5,OK,59.6,30.4,60.6,OVEN-0006
2023-10-26 13:23:08,P-Usine_B-000299,OVEN-0006,851.3,OK,60.4,29.1,57.5,OVEN-0006
2023-10-26 13:28:17,P-Usine_B-000300,OVEN-0006,856.7,OK,60.8,30.1,56.8,OVEN-0006
2023-10-26 13:32:37,P-Usine_B-000301,OVEN-0007,845.7,OK,61.8,29.2,58.1,OVEN-0007
2023-10-26 13:29:03,P-Usine_B-000302,OVEN-0007,858.5,OK,57.1,28.2,56.9,OVEN-0007
2023-10-26 13:27:08,P-Usine_B-000303,OVEN-0007,844.5,OK,61.7,29.6,53.9,OVEN-0007
2023-10-26 13:36:41,P-Usine_B-000304,OVEN-0007,846.1,OK,59.9,34.4,58.6,OVEN-0007
2023-10-26 13:36:11,P-Usine_B-000305,OVEN-0007,852.6,OK,61.3,28.1,58.1,OVEN-0007
2023-10-26 13:39:04,P-Usine_B-000306,OVEN-0007,843.7,OK,60.5,32.6,59.2,OVEN-0007
2023-10-26 13:31:29,P-Usine_B-000307,OVEN-0007,851.2,OK,56.9,31.9,56.2,OVEN-0007
2023-10-26 13:37:30,P-Usine_B-000308,OVEN-0007,842.5,OK,59.6,30.0,58.8,OVEN-0007
2023-10-26 13:38:44,P-Usine_B-000309,OVEN-0007,848.2,OK,62.7,30.7,54.0,OVEN-0007
2023-10-26 13:40:16,P-Usine_B-000310,OVEN-0007,852.9,OK,59.9,30.5,56.3,OVEN-0007
2023-10-26 13:37:53,P-Usine_B-000311,OVEN-0007,848.7,OK,59.4,26.9,54.7,OVEN-0007
,P-Usine_B-000312,OVEN-0007,842.0,OK,59.6,29.9,58.6,OVEN-0007
2023-10-26 13:43:53,P-Usine_B-000313,OVEN-0007,846.4,OK,57.2,32.9,54.2,OVEN-0007
2023-10-26 13:43:44,P-Usine_B-000314,OVEN-0007,853.3,OK,56.7,28.6,58.6,OVEN-0007
2023-10-26 13:39:28,P-Usine_B-000315,OVEN-0007,839.8,OK,58.8,27.5,55.0,OVEN-0007
2023-10-26 13:41:46,P-Usine_B-000316,OVEN-0007,850.5,OK,60.2,28.2,61.0,OVEN-0007
2023-10-26 13:44:18,P-Usine_B-000317,OVEN-0007,858.7,OK,61.7,32.2,59.0,OVEN-0007
2023-10-26 13:41:53,P-Usine_B-000318,OVEN-0007,853.1,OK,59.3,28.1,58.4,OVEN-0007
2023-10-26 13:51:28,P-Usine_B-000319,OVEN-0007,842.5,OK,59.4,33.7,57.0,OVEN-0007
2023-10-26 13:51:28,P-Usine_B-000319,OVEN-0007,842.5,OK,59.4,33.7,57.0,OVEN-0007
2023-10-26 13:49:45,P-Usine_B-000320,OVEN-0007,849.7,OK,57.5,30.9,57.0,OVEN-0007
2023-10-26 13:52:58,P-Usine_B-000321,OVEN-0007,862.0,OK,65.1,31.7,56.7,OVEN-0007
2023-10-26 13:54:53,P-Usine_B-000322,OVEN-0007,850.1,OK,59.6,26.2,58.5,OVEN-0007
2023-10-26 13:47:45,P-Usine_B-000323,OVEN-0007,847.2,OK,62.6,30.4,62.2,OVEN-0007
2023-10-26 13:51:15,P-Usine_B-000324,OVEN-0007,850.5,OK,58.2,32.1,60.4,OVEN-0007
2023-10-26 13:56:39,P-Usine_B-000325,OVEN-0007,850.1,OK,57.0,30.2,58.9,OVEN-0007
2023-10-26 13:52:50,P-Usine_B-000326,OVEN-0007,842.3,OK,61.0,26.9,56.8,OVEN-0007
2023-10-26 13:50:15,P-Usine_B-000327,OVEN-0007,841.5,OK,61.7,30.5,56.2,OVEN-0007
2023-10-26 13:56:45,P-Usine_B-000328,OVEN-0007,845.7,OK,57.4,28.9,56.2,OVEN-0007
2023-10-26 13:53:43,P-Usine_B-000329,OVEN-0007,858.1,,58.5,31.0,56.1,OVEN-0007
2023-10-26 14:01:50,P-Usine_B-000330,OVEN-0007,853.2,OK,57.2,27.4,54.0,OVEN-0007
2023-10-26 13:54:02,P-Usine_B-000331,OVEN-0007,848.7,OK,56.2,25.1,56.2,OVEN-0007
2023-10-26 13:58:04,P-Usine_B-000332,OVEN-0007,849.0,OK,56.1,32.4,53.7,OVEN-0007
2023-10-26 14:03:43,P-Usine_B-000333,OVEN-0007,851.0,OK,62.7,29.0,59.1,OVEN-0007
2023-10-26 14:02:16,P-Usine_B-000334,OVEN-0007,846.5,OK,59.7,29.3,57.1,OVEN-0007
2023-10-26 14:01:53,P-Usine_B-000335,OVEN-0007,838.8,OK,60.1,27.2,55.3,OVEN-0007
2023-10-26 13:59:15,P-Usine_B-000336,OVEN-0007,851.2,OK,57.3,31.8,56.6,OVEN-0007
2023-10-26 14:06:38,P-Usine_B-000337,OVEN-0007,854.4,OK,58.8,33.0,55.4,OVEN-0007
2023-10-26 14:07:15,P-Usine_B-000338,OVEN-0007,849.3,OK,59.5,29.0,57.0,OVEN-0007
2023-10-26 14:04:04,P-Usine_B-000339,OVEN-0007,852.7,NOK,59.4,27.7,55.9,OVEN-0007
2023-10-26 14:03:49,P-Usine_B-000340,OVEN-0007,855.1,OK,59.8,29.8,59.0,OVEN-0007
2023-10-26 14:09:49,P-Usine_B-000341,OVEN-0007,850.8,OK,63.9,27.3,57.2,OVEN-0007
2023-10-26 14:08:34,P-Usine_B-000342,OVEN-0007,853.2,OK,58.7,34.2,58.2,OVEN-0007
2023-10-26 14:09:49,P-Usine_B-000343,OVEN-0007,849.5,OK,59.4,32.2,56.0,OVEN-0007
2023-10-26 14:08:26,P-Usine_B-000344,OVEN-0007,845.6,OK,59.9,30.0,57.5,OVEN-0007
2023-10-26 14:13:38,P-Usine_B-000345,OVEN-0007,845.6,OK,62.0,28.3,57.6,OVEN-0007
2023-10-26 14:09:04,P-Usine_B-000346,OVEN-0007,845.1,OK,62.2,32.0,60.7,OVEN-0007
2023-10-26 14:19:41,P-Usine_B-000347,OVEN-0007,853.0,OK,58.5,30.2,57.6,OVEN-0007
2023-10-26 14:17:47,P-Usine_B-000348,OVEN-0007,848.2,OK,64.7,29.1,58.9,OVEN-0007
2023-10-26 14:12:22,P-Usine_B-000349,OVEN-0007,856.9,OK,61.1,28.7,57.0,OVEN-0007
2023-10-26 14:16:51,P-Usine_B-000350,OVEN-0007,848.9,OK,62.0,29.9,55.3,OVEN-0007
2023-10-26 14:20:13,P-Usine_B-000351,OVEN-0008,858.2,OK,59.3,31.6,54.9,OVEN-0008
2023-10-26 14:20:53,P-Usine_B-000352,OVEN-0008,846.8,999.9,57.9,28.7,56.3,OVEN-0008
2023-10-26 14:18:51,P-Usine_B-000353,OVEN-0008,859.6,OK,60.8,27.1,57.0,OVEN-0008
2023-10-26 14:19:07,P-Usine_B-000354,OVEN-0008,853.7,OK,60.3,31.8,60.5,OVEN-0008
2023-10-26 14:18:53,P-Usine_B-000355,OVEN-0008,848.0,OK,58.8,32.6,54.8,OVEN-0008
2023-10-26 14:24:34,P-Usine_B-000356,OVEN-0008,853.8,OK,60.4,31.3,59.1,OVEN-0008
2023-10-26 14:30:12,P-Usine_B-000357,OVEN-0008,850.4,OK,61.6,29.8,55.9,OVEN-0008
2023-10-26 14:31:14,P-Usine_B-000358,OVEN-0008,846.1,OK,60.7,26.2,58.1,OVEN-0008
2023-10-26 14:26:17,P-Usine_B-000359,OVEN-0008,848.8,OK,61.8,33.4,62.2,OVEN-0008
2023-10-26 14:26:55,P-Usine_B-000360,OVEN-0008,851.0,OK,60.1,31.0,56.3,OVEN-0008
2023-10-26 14:26:55,P-Usine_B-000360,OVEN-0008,851.0,OK,60.1,31.0,56.3,OVEN-0008
2023-10-26 14:26:03,P-Usine_B-000361,OVEN-0008,849.7,OK,61.6,30.4,59.6,OVEN-0008
2023-10-26 14:27:43,P-Usine_B-000362,OVEN-0008,844.5,OK,57.1,28.9,56.8,OVEN-0008
2023-10-26 14:26:59,P-Usine_B-000363,OVEN-0008,850.6,OK,62.5,28.0,60.3,OVEN-0008
2023-10-26 14:28:56,P-Usine_B-000364,OVEN-0008,851.0,OK,60.0,30.5,56.8,OVEN-0008
2023-10-26 14:32:50,P-Usine_B-000365,OVEN-0008,999.9,OK,59.2,29.0,59.5,OVEN-0008
2023-10-26 14:30:22,P-Usine_B-000366,OVEN-0008,845.4,OK,62.8,30.4,57.9,OVEN-0008
2023-10-26 14:30:47,P-Usine_B-000367,OVEN-0008,863.2,OK,60.2,31.0,61.2,OVEN-0008
2023-10-26 14:34:47,P-Usine_B-000368,OVEN-0008,853.8,OK,58.6,30.8,59.3,OVEN-0008
2023-10-26 14:41:23,P-Usine_B-000369,OVEN-0008,850.3,OK,60.4,31.8,53.8,OVEN-0008
2023-10-26 14:41:09,P-Usine_B-000370,OVEN-0008,849.8,OK,59.5,30.8,57.8,OVEN-0008
2023-10-26 14:41:09,P-Usine_B-000370,OVEN-0008,849.8,OK,59.5,30.8,57.8,OVEN-0008
2023-10-26 14:41:34,P-Usine_B-000371,OVEN-0008,853.3,OK,62.6,28.1,57.2,OVEN-0008
2023-10-26 14:37:57,P-Usine_B-000372,OVEN-0008,852.8,OK,62.8,27.0,58.2,OVEN-0008
2023-10-26 14:37:57,P-Usine_B-000372,OVEN-0008,852.8,OK,62.8,27.0,58.2,OVEN-0008
2023-10-26 14:43:52,P-Usine_B-000373,OVEN-0008,848.7,OK,61.2,30.6,57.0,OVEN-0008
2023-10-26 14:40:57,P-Usine_B-000374,OVEN-0008,851.2,OK,61.7,31.1,55.8,OVEN-0008
2023-10-26 14:45:39,P-Usine_B-000375,OVEN-0008,845.4,OK,60.4,30.1,57.8,OVEN-0008
2023-10-26 14:42:02,P-Usine_B-000376,OVEN-0008,853.4,OK,59.1,26.1,58.3,OVEN-0008
2023-10-26 14:42:38,P-Usine_B-000377,OVEN-0008,850.1,OK,57.9,30.7,62.4,OVEN-0008
2023-10-26 14:45:08,P-Usine_B-000378,OVEN-0008,848.7,OK,57.7,29.6,54.6,OVEN-0008
2023-10-26 14:50:18,P-Usine_B-000379,OVEN-0008,850.7,OK,61.0,34.2,55.5,OVEN-0008
2023-10-26 14:48:52,P-Usine_B-000380,OVEN-0008,853.6,OK,61.0,27.4,59.1,OVEN-0008
2023-10-26 14:52:41,P-Usine_B-000381,OVEN-0008,842.6,OK,60.1,27.2,60.5,OVEN-0008
2023-10-26 14:48:09,P-Usine_B-000382,OVEN-0008,846.3,OK,61.6,30.1,57.4,OVEN-0008
2023-10-26 14:51:18,P-Usine_B-000383,OVEN-0008,847.9,OK,61.9,31.2,59.1,OVEN-0008
2023-10-26 14:50:39,P-Usine_B-000384,OVEN-0008,844.0,OK,61.9,27.9,58.7,OVEN-0008
2023-10-26 14:50:00,P-Usine_B-000385,OVEN-0008,860.7,OK,60.1,27.9,58.1,OVEN-0008
2023-10-26 14:56:01,P-Usine_B-000386,OVEN-0008,850.8,OK,57.6,32.4,57.2,OVEN-0008
2023-10-26 14:55:02,P-Usine_B-000387,OVEN-0008,846.6,OK,58.2,28.1,60.5,OVEN-0008
2023-10-26 14:55:02,P-Usine_B-000387,OVEN-0008,846.6,OK,58.2,28.1,60.5,OVEN-0008
2023-10-26 14:52:10,P-Usine_B-000388,OVEN-0008,847.0,OK,58.3,30.6,62.1,OVEN-0008
2023-10-26 14:58:40,P-Usine_B-000389,OVEN-0008,852.3,OK,60.6,29.5,55.0,OVEN-0008
2023-10-26 14:58:30,P-Usine_B-000390,OVEN-0008,847.8,999.9,57.8,32.5,54.6,OVEN-0008
2023-10-26 14:55:04,P-Usine_B-000391,OVEN-0008,841.4,,61.4,26.6,55.5,OVEN-0008
2023-10-26 15:05:36,P-Usine_B-000392,OVEN-0008,845.3,OK,58.3,32.9,60.3,OVEN-0008
2023-10-26 15:05:32,P-Usine_B-000393,OVEN-0008,850.5,OK,57.6,32.5,56.2,OVEN-0008
2023-10-26 15:03:01,P-Usine_B-000394,OVEN-0008,847.0,OK,58.0,31.5,56.1,OVEN-0008
2023-10-26 15:03:13,P-Usine_B-000395,OVEN-0008,845.0,OK,58.0,24.8,59.1,OVEN-0008
2023-10-26 15:05:29,P-Usine_B-000396,OVEN-0008,846.3,OK,63.0,30.3,53.1,OVEN-0008
2023-10-26 15:01:57,P-Usine_B-000397,OVEN-0008,852.4,OK,59.7,30.8,55.6,OVEN-0008
2023-10-26 15:08:00,P-Usine_B-000398,OVEN-0008,850.3,OK,63.6,28.7,56.9,OVEN-0008
2023-10-26 15:07:08,P-Usine_B-000399,OVEN-0008,847.9,OK,59.0,29.0,57.4,OVEN-0008
2023-10-26 15:13:08,P-Usine_B-000400,OVEN-0008,857.0,OK,58.6,30.5,55.4,OVEN-0008
2023-10-26 15:13:22,P-Usine_B-000401,OVEN-0009,999.9,OK,54.5,30.1,57.1,OVEN-0009
2023-10-26 15:12:00,P-Usine_B-000402,OVEN-0009,857.6,OK,58.5,25.8,57.4,OVEN-0009
2023-10-26 15:12:45,P-Usine_B-000403,OVEN-0009,852.0,OK,62.0,29.4,58.6,OVEN-0009
2023-10-26 15:11:45,P-Usine_B-000404,OVEN-0009,852.1,OK,61.1,27.9,58.2,OVEN-0009
2023-10-26 15:13:23,P-Usine_B-000405,OVEN-0009,848.0,OK,60.6,29.4,58.7,OVEN-0009
2023-10-26 15:17:07,P-Usine_B-000406,OVEN-0009,850.3,OK,60.9,32.2,58.5,OVEN-0009
2023-10-26 15:11:41,P-Usine_B-000407,OVEN-0009,844.9,OK,60.5,30.1,56.2,OVEN-0009
2023-10-26 15:14:37,P-Usine_B-000408,OVEN-0009,847.6,OK,58.4,27.2,55.3,OVEN-0009
2023-10-26 15:15:15,P-Usine_B-000409,OVEN-0009,854.3,OK,61.0,26.7,51.9,OVEN-0009
2023-10-26 15:14:45,P-Usine_B-000410,OVEN-0009,853.7,OK,58.5,30.6,59.6,OVEN-0009
2023-10-26 15:22:45,P-Usine_B-000411,OVEN-0009,845.5,OK,62.1,30.2,60.8,OVEN-0009
2023-10-26 15:17:52,P-Usine_B-000412,OVEN-0009,849.8,OK,59.8,30.4,56.0,OVEN-0009
2023-10-26 15:24:05,P-Usine_B-000413,OVEN-0009,848.6,OK,59.6,29.7,58.0,OVEN-0009
2023-10-26 15:19:23,P-Usine_B-000414,OVEN-0009,847.6,OK,58.5,28.4,57.1,OVEN-0009
2023-10-26 15:19:23,P-Usine_B-000414,OVEN-0009,847.6,OK,58.5,28.4,57.1,OVEN-0009
2023-10-26 15:21:04,P-Usine_B-000415,OVEN-0009,852.2,OK,59.7,31.7,57.8,OVEN-0009
2023-10-26 15:24:22,P-Usine_B-000416,OVEN-0009,849.6,OK,58.5,29.0,54.6,OVEN-0009
2023-10-26 15:21:48,P-Usine_B-000417,OVEN-0009,856.0,OK,60.8,30.5,55.1,OVEN-0009
2023-10-26 15:26:11,P-Usine_B-000418,OVEN-0009,849.6,OK,62.4,28.3,58.1,OVEN-0009
2023-10-26 15:24:58,P-Usine_B-000419,OVEN-0009,855.7,OK,61.5,32.2,60.6,OVEN-0009
2023-10-26 15:27:06,P-Usine_B-000420,OVEN-0009,858.3,OK,58.0,31.8,58.4,OVEN-0009
2023-10-26 15:26:32,P-Usine_B-000421,OVEN-0009,855.3,OK,59.1,27.8,999.9,OVEN-0009
2023-10-26 15:32:57,P-Usine_B-000422,OVEN-0009,850.1,OK,60.4,30.5,58.2,OVEN-0009
2023-10-26 15:34:50,P-Usine_B-000423,OVEN-0009,852.5,OK,,30.2,56.6,OVEN-0009
2023-10-26 15:36:04,P-Usine_B-000424,OVEN-0009,846.0,OK,59.3,31.3,55.8,OVEN-0009
2023-10-26 15:35:40,P-Usine_B-000425,OVEN-0009,844.9,OK,59.1,27.1,60.9,OVEN-0009
2023-10-26 15:29:58,P-Usine_B-000426,OVEN-0009,855.6,OK,59.7,30.5,59.3,OVEN-0009
2023-10-26 15:35:48,P-Usine_B-000427,OVEN-0009,854.2,OK,56.2,30.2,57.0,OVEN-0009
2023-10-26 15:39:00,P-Usine_B-000428,OVEN-0009,848.0,OK,64.1,32.1,59.6,OVEN-0009
2023-10-26 15:34:41,P-Usine_B-000429,OVEN-0009,850.3,OK,61.5,29.6,,OVEN-0009
2023-10-26 15:39:39,P-Usine_B-000430,OVEN-0009,850.4,OK,62.1,28.7,57.7,OVEN-0009
2023-10-26 15:37:06,P-Usine_B-000431,OVEN-0009,847.8,OK,56.3,30.9,58.7,OVEN-0009
2023-10-26 15:42:39,P-Usine_B-000432,OVEN-0009,850.4,OK,59.1,32.7,54.6,OVEN-0009
2023-10-26 15:39:18,P-Usine_B-000433,OVEN-0009,862.0,OK,61.5,30.7,999.9,OVEN-0009
2023-10-26 15:45:00,P-Usine_B-000434,OVEN-0009,843.2,OK,58.0,28.5,56.1,OVEN-0009
2023-10-26 15:39:50,P-Usine_B-000435,OVEN-0009,854.7,OK,59.2,30.3,58.8,OVEN-0009
2023-10-26 15:47:17,P-Usine_B-000436,OVEN-0009,849.8,NOK,56.2,29.0,60.1,OVEN-0009
2023-10-26 15:45:09,P-Usine_B-000437,OVEN-0009,849.2,OK,58.8,26.7,58.7,OVEN-0009
2023-10-26 15:50:44,P-Usine_B-000438,OVEN-0009,853.6,OK,57.5,33.2,58.2,OVEN-0009
2023-10-26 15:47:47,P-Usine_B-000439,OVEN-0009,852.4,OK,57.3,30.1,58.2,OVEN-0009
2023-10-26 15:52:40,P-Usine_B-000440,OVEN-0009,854.4,OK,57.5,28.5,59.4,OVEN-0009
2023-10-26 15:52:40,P-Usine_B-000440,OVEN-0009,854.4,OK,57.5,28.5,59.4,OVEN-0009
2023-10-26 15:50:47,P-Usine_B-000441,OVEN-0009,841.7,OK,62.5,29.6,55.9,OVEN-0009
2023-10-26 15:48:44,P-Usine_B-000442,OVEN-0009,849.9,OK,61.6,32.8,55.3,OVEN-0009
2023-10-26 15:53:17,P-Usine_B-000443,OVEN-0009,851.4,OK,59.3,31.4,56.8,OVEN-0009
2023-10-26 15:52:04,P-Usine_B-000444,OVEN-0009,841.2,NOK,61.7,32.4,58.2,OVEN-0009
2023-10-26 15:54:52,P-Usine_B-000445,OVEN-0009,841.6,OK,59.7,31.1,57.8,OVEN-0009
2023-10-26 15:53:01,P-Usine_B-000446,OVEN-0009,841.8,OK,59.3,28.1,62.9,OVEN-0009
2023-10-26 15:56:56,P-Usine_B-000447,OVEN-0009,855.3,OK,59.0,27.0,59.0,OVEN-0009
2023-10-26 15:58:42,P-Usine_B-000448,OVEN-0009,841.5,OK,62.3,30.0,58.5,OVEN-0009
2023-10-26 15:57:30,P-Usine_B-000449,OVEN-0009,850.6,OK,57.6,33.4,59.8,OVEN-0009
2023-10-26 16:00:49,P-Usine_B-000450,OVEN-0009,847.6,OK,63.4,34.9,55.8,OVEN-0009
2023-10-26 15:56:26,P-Usine_B-000451,OVEN-0010,847.8,OK,60.1,33.3,59.7,OVEN-0010
2023-10-26 15:56:53,P-Usine_B-000452,OVEN-0010,843.8,OK,61.4,30.8,56.4,OVEN-0010
