timestamp,part_id,id_lot_matiere,fournisseur,type_materiau,longueur_brute_theo,longueur_brute_reelle,vitesse_coupe,temp_coupe,etat_machine,duree_cycle,taux_chute
2023-10-26 11:00:38,P-Usine_B-000178,LOT-105,AluBest,Acier Inox 316L,1500.0,1499.54,97.7,225.3,RUN,47.3,4.34
2023-10-26 10:56:07,P-Usine_B-000179,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.51,101.0,237.3,RUN,40.5,3.15
2023-10-26 10:58:22,P-Usine_B-000180,LOT-100,MetalX,Acier Inox 316L,1500.0,1500.32,100.0,229.9,RUN,41.3,3.83
2023-10-26 11:05:54,P-Usine_B-000181,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.04,96.8,212.9,RUN,43.5,4.69
2023-10-26 10:58:18,P-Usine_B-000182,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.98,102.1,238.9,RUN,45.4,3.67
2023-10-26 11:05:19,P-Usine_B-000183,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.42,99.5,219.1,RUN,43.7,4.45
2023-10-26 11:01:06,P-Usine_B-000184,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.24,99.1,235.4,RUN,46.7,2.7
2023-10-26 11:04:35,P-Usine_B-000185,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.45,104.2,229.3,RUN,43.0,2.15
2023-10-26 11:11:14,P-Usine_B-000186,LOT-102,MetalX,,1500.0,1499.92,100.6,239.3,RUN,40.7,3.25
2023-10-26 11:06:26,P-Usine_B-000187,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.21,95.9,233.5,RUN,46.8,4.93
2023-10-26 11:13:27,P-Usine_B-000188,LOT-105,MetalX,Acier Inox 316L,1500.0,1500.67,96.5,203.6,RUN,48.9,4.25
2023-10-26 11:08:02,P-Usine_B-000189,LOT-101,AcierPro,Acier Inox 316L,1500.0,1500.4,97.7,237.5,999.9,49.2,2.09
2023-10-26 11:06:55,P-Usine_B-000190,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.69,97.6,217.0,RUN,48.5,3.52
2023-10-26 11:12:10,P-Usine_B-000191,LOT-104,AluBest,Acier Inox 316L,1500.0,1498.75,103.0,243.9,RUN,46.4,3.98
2023-10-26 11:17:24,P-Usine_B-000192,LOT-101,MetalX,Acier Inox 316L,1500.0,1499.81,104.3,209.1,RUN,41.8,3.81
2023-10-26 11:17:02,P-Usine_B-000193,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.5,102.7,243.3,RUN,45.5,4.13
2023-10-26 11:14:54,P-Usine_B-000194,LOT-103,MetalX,Acier Inox 316L,1500.0,1500.22,103.2,227.5,STOP,44.8,4.36
2023-10-26 11:14:43,P-Usine_B-000195,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.16,98.5,223.8,RUN,45.1,4.67
2023-10-26 11:19:54,P-Usine_B-000196,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.87,96.6,238.6,RUN,44.1,2.59
2023-10-26 11:16:17,P-Usine_B-000197,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.36,103.3,207.1,RUN,48.5,3.77
2023-10-26 11:16:17,P-Usine_B-000197,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.36,103.3,207.1,RUN,48.5,3.77
2023-10-26 11:15:50,P-Usine_B-000198,LOT-105,AluBest,Acier Inox 316L,1500.0,1499.49,104.7,206.7,RUN,46.1,3.33
2023-10-26 11:23:22,P-Usine_B-000199,LOT-101,MetalX,Acier Inox 316L,1500.0,1499.73,101.3,231.8,RUN,47.1,2.75
2023-10-26 11:20:48,P-Usine_B-000200,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.51,101.1,212.1,RUN,44.3,4.68
2023-10-26 11:17:46,P-Usine_B-000201,LOT-105,MetalX,Acier Inox 316L,1500.0,1498.58,98.7,238.2,RUN,44.7,4.44
2023-10-26 11:19:07,P-Usine_B-000202,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.23,103.9,217.2,RUN,49.9,3.97
2023-10-26 11:21:34,P-Usine_B-000203,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.04,104.7,214.5,RUN,41.5,4.35
2023-10-26 11:27:37,P-Usine_B-000204,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.13,100.1,216.6,RUN,43.6,3.44
2023-10-26 11:27:44,P-Usine_B-000205,LOT-104,MetalX,Acier Inox 316L,1500.0,1499.03,105.0,207.4,RUN,45.4,3.2
2023-10-26 11:30:03,P-Usine_B-000206,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.8,101.1,248.2,RUN,40.0,4.4
2023-10-26 11:27:24,P-Usine_B-000207,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.07,101.7,201.0,RUN,44.9,4.82
2023-10-26 11:25:24,P-Usine_B-000208,LOT-100,AcierPro,Acier Inox 316L,,1499.42,100.2,221.1,RUN,49.4,3.05
2023-10-26 11:31:30,P-Usine_B-000209,LOT-102,MetalX,Acier Inox 316L,1500.0,1500.46,100.9,228.3,RUN,46.6,3.06
2023-10-26 11:29:03,P-Usine_B-000210,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.7,99.4,201.8,RUN,45.1,2.69
2023-10-26 11:31:27,P-Usine_B-000211,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.41,104.0,204.9,RUN,43.4,3.17
2023-10-26 11:34:40,P-Usine_B-000212,LOT-105,AluBest,Acier Inox 316L,1500.0,1499.85,99.9,201.1,RUN,41.6,3.84
2023-10-26 11:34:35,P-Usine_B-000213,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.92,103.7,247.9,RUN,40.8,2.36
2023-10-26 11:30:29,P-Usine_B-000214,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.52,100.9,233.8,RUN,48.0,3.59
2023-10-26 11:30:51,P-Usine_B-000215,LOT-102,MetalX,Acier Inox 316L,1500.0,1499.96,95.5,210.1,RUN,41.2,3.6
2023-10-26 11:39:24,P-Usine_B-000216,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.06,102.1,229.3,RUN,49.4,2.82
2023-10-26 11:39:55,P-Usine_B-000217,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.81,104.9,214.6,RUN,48.3,4.68
2023-10-26 11:38:26,P-Usine_B-000218,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.49,103.1,232.8,RUN,48.8,4.86
2023-10-26 11:35:04,P-Usine_B-000219,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.93,100.9,237.8,RUN,43.2,2.95
2023-10-26 11:40:38,P-Usine_B-000220,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.62,99.8,249.7,STOP,48.9,2.14
2023-10-26 11:37:22,P-Usine_B-000221,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.79,99.1,229.3,RUN,44.7,3.98
2023-10-26 11:40:15,P-Usine_B-000222,LOT-104,MetalX,Acier Inox 316L,1500.0,1500.55,96.2,200.0,RUN,40.4,4.66
2023-10-26 11:39:28,P-Usine_B-000223,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.91,98.2,228.0,RUN,48.4,3.53
2023-10-26 11:43:39,P-Usine_B-000224,LOT-102,AluBest,Acier Inox 316L,1500.0,1499.86,97.1,200.4,RUN,44.6,4.35
2023-10-26 11:41:08,P-Usine_B-000225,LOT-100,MetalX,Acier Inox 316L,1500.0,1500.38,98.4,229.2,RUN,48.3,2.91
2023-10-26 11:43:54,P-Usine_B-000226,LOT-101,AluBest,Acier Inox 316L,1500.0,1500.12,103.9,218.1,RUN,48.9,4.38
2023-10-26 11:47:06,P-Usine_B-000227,LOT-104,MetalX,Acier Inox 316L,1500.0,1500.6,97.2,235.1,RUN,40.5,2.32
2023-10-26 11:44:16,P-Usine_B-000228,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.17,100.0,205.2,RUN,44.8,2.75
2023-10-26 11:50:59,P-Usine_B-000229,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.73,96.4,248.4,RUN,47.5,4.99
2023-10-26 11:52:31,P-Usine_B-000230,LOT-100,AluBest,Acier Inox 316L,1500.0,1500.0,104.5,204.4,RUN,47.8,2.51
2023-10-26 11:56:16,P-Usine_B-000231,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.03,95.7,247.1,RUN,48.5,4.96
2023-10-26 11:55:59,P-Usine_B-000232,LOT-103,MetalX,Acier Inox 316L,1500.0,1499.65,95.5,236.4,RUN,44.6,3.81
2023-10-26 11:55:04,P-Usine_B-000233,LOT-101,AluBest,Acier Inox 316L,1500.0,1499.59,97.0,217.5,RUN,40.9,2.21
2023-10-26 11:54:29,P-Usine_B-000234,LOT-101,AluBest,Acier Inox 316L,1500.0,1500.15,101.4,246.5,RUN,44.8,2.88
2023-10-26 11:51:47,P-Usine_B-000235,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.26,100.0,228.9,RUN,47.2,3.03
2023-10-26 11:59:53,P-Usine_B-000236,LOT-105,AluBest,Acier Inox 316L,1500.0,1499.17,95.6,200.5,RUN,44.8,5.0
2023-10-26 12:02:05,P-Usine_B-000237,LOT-101,AcierPro,Acier Inox 316L,1500.0,1500.68,103.8,231.2,RUN,45.1,3.65
2023-10-26 12:00:45,P-Usine_B-000238,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.58,104.8,224.1,RUN,40.8,2.39
2023-10-26 12:02:52,P-Usine_B-000239,LOT-102,MetalX,Acier Inox 316L,1500.0,1500.07,999.9,231.0,RUN,44.6,2.09
2023-10-26 11:55:53,P-Usine_B-000240,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.01,101.7,219.9,RUN,48.7,3.45
2023-10-26 12:00:32,P-Usine_B-000241,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.11,102.0,225.7,RUN,48.1,2.68
2023-10-26 12:00:11,P-Usine_B-000242,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.55,97.8,209.3,RUN,42.2,3.02
2023-10-26 12:03:15,P-Usine_B-000243,LOT-100,AluBest,Acier Inox 316L,1500.0,1500.3,103.4,205.9,RUN,44.9,3.46
2023-10-26 12:06:42,P-Usine_B-000244,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.71,104.1,214.3,RUN,46.5,4.44
2023-10-26 12:03:35,P-Usine_B-000245,LOT-103,AluBest,Acier Inox 316L,1500.0,1500.01,105.0,233.9,RUN,49.6,2.31
2023-10-26 12:08:08,P-Usine_B-000246,LOT-103,AcierPro,Acier Inox 316L,1500.0,1499.86,97.3,229.6,RUN,43.1,4.13
2023-10-26 12:02:06,P-Usine_B-000247,LOT-101,AluBest,Acier Inox 316L,1500.0,1500.52,97.7,225.7,RUN,41.8,4.94
2023-10-26 12:07:09,P-Usine_B-000248,LOT-104,MetalX,Acier Inox 316L,1500.0,1499.73,96.4,241.8,RUN,44.9,2.25
2023-10-26 12:04:48,P-Usine_B-000249,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.11,102.6,234.5,RUN,43.3,2.53
2023-10-26 12:09:42,P-Usine_B-000250,LOT-100,MetalX,Acier Inox 316L,1500.0,1499.95,95.5,215.4,RUN,42.8,4.37
2023-10-26 12:11:26,P-Usine_B-000251,LOT-101,AcierPro,Acier Inox 316L,1500.0,1499.79,96.1,216.4,RUN,45.2,3.71
2023-10-26 12:11:59,P-Usine_B-000252,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.4,99.6,249.1,RUN,40.9,3.06
2023-10-26 12:17:06,P-Usine_B-000253,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.35,95.3,234.7,RUN,48.7,4.49
2023-10-26 12:14:47,P-Usine_B-000254,LOT-104,MetalX,Acier Inox 316L,1500.0,1499.66,104.7,200.3,RUN,42.6,2.85
2023-10-26 12:12:47,P-Usine_B-000255,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.01,96.3,234.5,RUN,41.2,4.72
2023-10-26 12:13:04,P-Usine_B-000256,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.0,104.2,206.9,RUN,42.5,3.12
2023-10-26 12:13:54,P-Usine_B-000257,LOT-100,AluBest,Acier Inox 316L,1500.0,1500.46,95.0,222.8,RUN,44.7,2.31
2023-10-26 12:16:48,P-Usine_B-000258,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.73,97.8,236.5,RUN,999.9,4.83
2023-10-26 12:22:34,P-Usine_B-000259,LOT-105,MetalX,Acier Inox 316L,1500.0,1500.62,95.9,241.4,RUN,41.0,4.02
2023-10-26 12:21:34,P-Usine_B-000260,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.6,97.6,200.6,RUN,42.5,3.48
2023-10-26 12:20:30,P-Usine_B-000261,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.05,96.3,239.2,RUN,46.1,3.4
2023-10-26 12:19:14,P-Usine_B-000262,LOT-101,AluBest,Acier Inox 316L,1500.0,1500.66,97.5,238.5,RUN,43.0,3.46
2023-10-26 12:24:27,P-Usine_B-000263,LOT-103,AluBest,Acier Inox 316L,1500.0,1498.96,104.7,214.7,RUN,44.9,2.95
2023-10-26 12:20:51,P-Usine_B-000264,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.21,98.2,247.0,RUN,44.4,4.8
2023-10-26 12:21:08,P-Usine_B-000265,LOT-101,AcierPro,Acier Inox 316L,1500.0,1500.53,99.5,204.9,RUN,46.0,2.75
2023-10-26 12:20:45,P-Usine_B-000266,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.92,95.9,223.5,RUN,49.8,3.8
2023-10-26 12:22:46,P-Usine_B-000267,LOT-102,999.9,Acier Inox 316L,1500.0,1500.47,99.1,243.7,RUN,40.5,4.82
2023-10-26 12:26:15,P-Usine_B-000268,LOT-103,MetalX,Acier Inox 316L,1500.0,1499.55,102.7,247.3,RUN,46.7,4.45
2023-10-26 12:32:57,P-Usine_B-000269,LOT-103,AcierPro,Acier Inox 316L,1500.0,1500.72,103.0,201.7,RUN,42.4,3.31
2023-10-26 12:33:47,P-Usine_B-000270,LOT-103,MetalX,Acier Inox 316L,1500.0,1499.89,102.6,249.4,RUN,46.3,2.65
2023-10-26 12:31:54,P-Usine_B-000271,LOT-103,MetalX,Acier Inox 316L,1500.0,1500.07,95.4,204.3,RUN,47.2,3.79
2023-10-26 12:26:06,P-Usine_B-000272,LOT-103,AluBest,Acier Inox 316L,1500.0,1499.99,100.5,210.9,RUN,40.1,4.59
2023-10-26 12:31:21,P-Usine_B-000273,LOT-100,MetalX,Acier Inox 316L,1500.0,1500.14,101.5,211.8,RUN,43.3,3.78
2023-10-26 12:28:43,P-Usine_B-000274,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.78,95.1,204.9,RUN,46.7,2.06
2023-10-26 12:30:30,P-Usine_B-000275,LOT-102,MetalX,Acier Inox 316L,1500.0,1500.1,96.3,230.5,RUN,49.4,4.85
2023-10-26 12:36:46,P-Usine_B-000276,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.04,95.6,248.9,RUN,47.6,2.25
2023-10-26 12:31:39,P-Usine_B-000277,LOT-102,AluBest,Acier Inox 316L,1500.0,1499.36,100.6,224.0,RUN,49.8,4.68
2023-10-26 12:32:23,P-Usine_B-000278,LOT-101,AcierPro,Acier Inox 316L,1500.0,1499.75,103.4,217.9,RUN,47.5,2.21
2023-10-26 12:32:23,P-Usine_B-000278,LOT-101,AcierPro,Acier Inox 316L,1500.0,1499.75,103.4,217.9,RUN,47.5,2.21
2023-10-26 12:42:18,P-Usine_B-000279,LOT-102,MetalX,Acier Inox 316L,1500.0,1499.82,98.9,222.3,STOP,47.4,2.67
2023-10-26 12:34:37,P-Usine_B-000280,LOT-103,AluBest,Acier Inox 316L,1500.0,1500.05,102.7,220.0,RUN,49.0,3.79
2023-10-26 12:38:02,P-Usine_B-000281,LOT-100,MetalX,Acier Inox 316L,1500.0,1499.6,99.6,223.9,RUN,44.2,4.12
2023-10-26 12:41:49,P-Usine_B-000282,LOT-103,MetalX,Acier Inox 316L,1500.0,1499.86,96.4,236.4,RUN,46.5,4.58
2023-10-26 12:42:09,P-Usine_B-000283,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.13,100.2,243.3,RUN,47.6,3.78
2023-10-26 12:39:07,P-Usine_B-000284,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.42,98.9,245.8,RUN,41.7,3.94
2023-10-26 12:39:49,P-Usine_B-000285,LOT-101,AluBest,Acier Inox 316L,1500.0,1500.05,103.7,221.0,RUN,40.4,2.43
2023-10-26 12:43:04,P-Usine_B-000286,LOT-100,MetalX,Acier Inox 316L,1500.0,1499.77,99.3,220.6,RUN,47.9,3.8
2023-10-26 12:44:55,P-Usine_B-000287,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.07,95.0,242.7,RUN,50.0,4.1
2023-10-26 12:50:23,P-Usine_B-000288,LOT-100,AcierPro,Acier Inox 316L,1500.0,1499.45,95.1,217.6,RUN,48.5,2.18
2023-10-26 12:42:52,P-Usine_B-000289,LOT-101,AluBest,Acier Inox 316L,,1499.27,98.0,214.0,RUN,47.9,4.39
2023-10-26 12:47:21,P-Usine_B-000290,LOT-101,AluBest,Acier Inox 316L,1500.0,1500.25,98.8,218.1,RUN,47.0,3.09
2023-10-26 12:47:52,P-Usine_B-000291,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.37,101.4,226.6,RUN,40.7,4.17
2023-10-26 12:51:19,P-Usine_B-000292,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.17,103.0,227.1,RUN,43.2,4.84
2023-10-26 12:53:25,P-Usine_B-000293,LOT-104,MetalX,Acier Inox 316L,1500.0,1500.63,96.5,235.0,RUN,45.5,999.9
2023-10-26 12:52:21,P-Usine_B-000294,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.96,100.9,243.8,RUN,49.6,2.9
2023-10-26 12:52:57,P-Usine_B-000295,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.23,96.8,211.2,RUN,47.6,4.66
2023-10-26 12:58:11,P-Usine_B-000296,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.92,99.9,208.3,RUN,44.9,2.37
2023-10-26 12:58:56,P-Usine_B-000297,LOT-103,AcierPro,Acier Inox 316L,1500.0,1500.02,96.8,214.2,RUN,45.8,4.52
2023-10-26 12:58:22,P-Usine_B-000298,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.13,96.4,224.1,RUN,42.8,3.9
2023-10-26 13:00:59,P-Usine_B-000299,LOT-101,AluBest,Acier Inox 316L,1500.0,1499.67,102.8,209.5,RUN,40.5,3.15
2023-10-26 13:02:41,P-Usine_B-000300,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.11,103.7,242.0,STOP,46.0,4.06
2023-10-26 12:57:49,P-Usine_B-000301,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.72,97.0,228.8,RUN,49.1,3.14
2023-10-26 13:00:10,P-Usine_B-000302,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.16,101.6,211.1,RUN,43.3,2.66
2023-10-26 12:56:34,P-Usine_B-000303,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.44,102.0,248.6,RUN,41.6,4.12
2023-10-26 12:59:51,P-Usine_B-000304,LOT-102,AluBest,Acier Inox 316L,1500.0,1499.86,104.8,212.5,RUN,46.9,2.29
2023-10-26 13:00:55,P-Usine_B-000305,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.29,101.2,230.2,RUN,46.9,3.77
2023-10-26 13:00:55,P-Usine_B-000305,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.29,101.2,230.2,RUN,46.9,3.77
2023-10-26 12:59:57,P-Usine_B-000306,LOT-102,AluBest,Acier Inox 316L,1500.0,1499.49,99.5,237.2,RUN,48.6,2.47
2023-10-26 13:09:01,P-Usine_B-000307,LOT-103,MetalX,Acier Inox 316L,1500.0,1500.75,98.6,219.2,RUN,43.0,3.69
2023-10-26 13:07:16,P-Usine_B-000308,LOT-104,MetalX,Acier Inox 316L,1500.0,1500.51,99.5,205.5,RUN,43.1,4.2
2023-10-26 13:08:32,P-Usine_B-000309,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.85,101.6,222.9,RUN,47.6,5.0
2023-10-26 13:12:30,P-Usine_B-000310,LOT-103,AcierPro,Acier Inox 316L,1500.0,1500.09,98.4,245.4,RUN,45.5,4.95
2023-10-26 13:13:58,P-Usine_B-000311,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.91,104.3,211.4,RUN,43.2,3.86
2023-10-26 13:07:47,P-Usine_B-000312,LOT-104,AluBest,Acier Inox 316L,1500.0,1499.4,104.7,246.3,RUN,41.6,2.92
,P-Usine_B-000313,LOT-101,AcierPro,Acier Inox 316L,1500.0,1500.41,101.5,235.2,RUN,43.2,4.26
2023-10-26 13:08:25,P-Usine_B-000314,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.76,102.6,202.0,RUN,49.3,3.0
2023-10-26 13:16:08,P-Usine_B-000315,LOT-105,MetalX,Acier Inox 316L,1500.0,1499.82,104.8,233.2,RUN,44.8,4.87
2023-10-26 13:15:50,P-Usine_B-000316,LOT-104,MetalX,Acier Inox 316L,1500.0,1499.82,95.7,200.6,RUN,43.2,3.56
2023-10-26 13:10:59,P-Usine_B-000317,LOT-103,MetalX,Acier Inox 316L,1500.0,1500.23,97.3,248.4,RUN,46.3,3.91
2023-10-26 13:16:14,P-Usine_B-000318,LOT-103,AluBest,Acier Inox 316L,1500.0,1500.12,99.2,240.5,RUN,44.3,2.62
2023-10-26 13:17:02,P-Usine_B-000319,LOT-101,AluBest,Acier Inox 316L,1500.0,1499.62,102.4,203.9,RUN,49.6,3.09
2023-10-26 13:20:33,P-Usine_B-000320,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.65,97.9,217.1,RUN,44.7,2.58
2023-10-26 13:16:21,P-Usine_B-000321,LOT-103,MetalX,Acier Inox 316L,1500.0,1501.16,99.2,239.3,RUN,44.4,2.08
2023-10-26 13:22:57,P-Usine_B-000322,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.29,100.5,245.8,RUN,46.8,3.19
2023-10-26 13:17:27,P-Usine_B-000323,LOT-104,MetalX,Acier Inox 316L,1500.0,1500.16,99.2,205.4,RUN,49.6,4.5
2023-10-26 13:21:40,P-Usine_B-000324,LOT-100,AcierPro,Acier Inox 316L,1500.0,1500.4,103.3,212.9,RUN,40.0,4.4
2023-10-26 13:21:01,P-Usine_B-000325,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.22,100.0,249.6,RUN,43.0,3.97
2023-10-26 13:24:39,P-Usine_B-000326,LOT-103,MetalX,Acier Inox 316L,1500.0,1500.52,104.6,241.0,RUN,50.0,4.05
2023-10-26 13:24:39,P-Usine_B-000326,LOT-103,MetalX,Acier Inox 316L,1500.0,1500.52,104.6,241.0,RUN,50.0,4.05
2023-10-26 13:29:04,P-Usine_B-000327,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.69,98.5,204.1,RUN,41.2,4.01
2023-10-26 13:28:12,P-Usine_B-000328,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.57,104.7,226.1,RUN,43.9,2.48
2023-10-26 13:24:31,P-Usine_B-000329,LOT-100,MetalX,Acier Inox 316L,1500.0,1500.11,97.5,233.7,RUN,46.1,2.27
2023-10-26 13:28:18,P-Usine_B-000330,LOT-103,MetalX,Acier Inox 316L,1500.0,1500.52,103.4,201.4,RUN,40.3,4.29
2023-10-26 13:28:30,P-Usine_B-000331,LOT-104,MetalX,Acier Inox 316L,1500.0,1499.61,97.8,238.0,RUN,42.2,3.53
2023-10-26 13:33:04,P-Usine_B-000332,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.31,99.4,206.5,RUN,41.7,3.75
2023-10-26 13:34:19,P-Usine_B-000333,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.91,99.5,217.7,RUN,46.7,2.01
2023-10-26 13:34:19,P-Usine_B-000333,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.91,99.5,217.7,RUN,46.7,2.01
2023-10-26 13:36:54,P-Usine_B-000334,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.6,99.9,207.3,RUN,47.9,4.52
2023-10-26 13:31:16,P-Usine_B-000335,LOT-101,MetalX,Acier Inox 316L,1500.0,1500.09,103.7,210.6,RUN,47.5,3.61
2023-10-26 13:36:21,P-Usine_B-000336,LOT-102,MetalX,Acier Inox 316L,1500.0,1499.48,104.3,245.4,RUN,41.1,2.58
2023-10-26 13:39:00,P-Usine_B-000337,LOT-103,MetalX,Acier Inox 316L,1500.0,1500.35,104.0,248.3,RUN,45.0,4.09
2023-10-26 13:34:53,P-Usine_B-000338,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.21,102.8,240.9,RUN,41.9,2.83
2023-10-26 13:34:59,P-Usine_B-000339,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.4,95.2,237.2,RUN,49.4,4.42
2023-10-26 13:42:37,P-Usine_B-000340,LOT-105,MetalX,Acier Inox 316L,1500.0,1500.66,98.3,248.5,RUN,45.5,3.86
2023-10-26 13:42:13,P-Usine_B-000341,LOT-102,AluBest,Acier Inox 316L,1500.0,1500.1,95.7,241.3,RUN,43.1,2.53
2023-10-26 13:41:33,P-Usine_B-000342,LOT-104,AcierPro,Acier Inox 316L,1500.0,1500.04,105.0,241.5,RUN,44.0,2.3
2023-10-26 13:40:14,P-Usine_B-000343,LOT-102,AluBest,Acier Inox 316L,1500.0,1499.61,96.3,231.2,RUN,47.7,2.5
2023-10-26 13:44:00,P-Usine_B-000344,LOT-100,MetalX,Acier Inox 316L,1500.0,1499.25,99.9,223.5,RUN,41.9,2.04
2023-10-26 13:40:17,P-Usine_B-000345,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.54,100.3,244.4,RUN,41.9,4.48
2023-10-26 13:38:54,P-Usine_B-000346,LOT-103,MetalX,Acier Inox 316L,1500.0,1499.94,97.9,232.3,RUN,47.9,3.06
2023-10-26 13:44:06,P-Usine_B-000347,LOT-101,AluBest,Acier Inox 316L,1500.0,1499.7,97.0,205.7,RUN,43.6,2.8
2023-10-26 13:42:47,P-Usine_B-000348,LOT-101,AluBest,Acier Inox 316L,1500.0,1499.38,95.6,228.8,RUN,45.3,4.25
2023-10-26 13:45:59,P-Usine_B-000349,LOT-104,AluBest,Acier Inox 316L,1500.0,1500.12,99.5,234.4,RUN,43.7,2.71
2023-10-26 13:51:18,P-Usine_B-000350,LOT-105,AluBest,Acier Inox 316L,1500.0,1500.16,99.6,228.4,RUN,48.6,3.33
2023-10-26 13:50:53,P-Usine_B-000351,LOT-105,AcierPro,Acier Inox 316L,1500.0,1500.05,103.2,243.1,RUN,48.1,3.62
2023-10-26 13:54:07,P-Usine_B-000352,LOT-102,AcierPro,Acier Inox 316L,1500.0,1500.69,101.2,239.4,RUN,45.7,2.41
2023-10-26 13:46:49,P-Usine_B-000353,LOT-100,AluBest,Acier Inox 316L,1500.0,1499.9,104.2,216.6,RUN,49.7,2.41
2023-10-26 13:56:51,P-Usine_B-000354,LOT-105,AcierPro,Acier Inox 316L,1500.0,1499.27,103.0,225.7,RUN,42.8,2.58
2023-10-26 13:53:02,P-Usine_B-000355,LOT-102,AcierPro,Acier Inox 316L,1500.0,1499.89,103.9,220.9,RUN,48.8,3.33
2023-10-26 13:58:05,P-Usine_B-000356,LOT-105,AluBest,Acier Inox 316L,1500.0,,100.4,206.8,RUN,42.5,3.09
2023-10-26 13:57:16,P-Usine_B-000357,LOT-100,AcierPro,Acier Inox 316L,1500.0,1498.42,101.6,246.2,RUN,43.8,3.64
