timestamp,part_id,punch_force_kn,vibration_level,motor_temp_c,cycle_count,status
2023-10-26 13:18:04,P-Usine_B-000323,256.0,1.67,53.5,323,RUN
2023-10-26 13:19:34,,308.9,1.33,78.1,324,RUN
2023-10-26 13:17:59,P-Usine_B-000325,327.2,1.14,70.6,325,RUN
2023-10-26 13:20:13,P-Usine_B-000326,287.3,1.8,66.7,326,RUN
2023-10-26 13:27:38,P-Usine_B-000327,344.9,1.99,72.0,327,RUN
2023-10-26 13:21:44,P-Usine_B-000328,327.6,1.66,56.4,328,RUN
2023-10-26 13:26:38,P-Usine_B-000329,303.0,1.12,56.7,329,RUN
2023-10-26 13:26:38,P-Usine_B-000329,303.0,1.12,56.7,329,RUN
2023-10-26 13:28:02,P-Usine_B-000330,259.1,0.69,54.2,330,RUN
2023-10-26 13:27:49,P-Usine_B-000331,271.9,1.73,68.0,331,RUN
2023-10-26 13:31:57,P-Usine_B-000332,346.6,1.45,53.8,332,RUN
2023-10-26 13:28:06,P-Usine_B-000333,308.8,1.31,73.2,333,RUN
2023-10-26 13:35:41,P-Usine_B-000334,336.3,1.37,50.4,334,RUN
2023-10-26 13:32:19,P-Usine_B-000335,340.7,1.04,66.5,335,RUN
2023-10-26 13:37:01,P-Usine_B-000336,278.5,0.71,72.4,336,RUN
2023-10-26 13:35:18,P-Usine_B-000337,286.4,1.76,76.1,337,RUN
2023-10-26 13:36:13,P-Usine_B-000338,343.7,0.67,52.6,338,RUN
2023-10-26 13:33:02,P-Usine_B-000339,341.9,0.79,76.0,339,RUN
2023-10-26 13:37:45,P-Usine_B-000340,291.7,0.59,69.0,340,RUN
2023-10-26 13:35:52,P-Usine_B-000341,310.4,1.4,66.3,341,RUN
2023-10-26 13:35:35,P-Usine_B-000342,,0.98,51.5,342,RUN
2023-10-26 13:45:25,P-Usine_B-000343,302.3,0.97,63.3,343,RUN
2023-10-26 13:44:44,P-Usine_B-000344,317.2,0.98,61.0,344,RUN
2023-10-26 13:38:53,P-Usine_B-000345,290.0,0.72,51.7,345,RUN
2023-10-26 13:38:54,P-Usine_B-000346,282.0,0.77,54.9,346,RUN
2023-10-26 13:41:21,P-Usine_B-000347,301.3,1.32,59.0,347,RUN
2023-10-26 13:45:10,P-Usine_B-000348,304.6,1.75,76.2,348,RUN
2023-10-26 13:43:14,P-Usine_B-000349,277.5,999.9,64.0,349,RUN
2023-10-26 13:46:58,P-Usine_B-000350,301.9,0.59,70.6,350,RUN
2023-10-26 13:53:06,P-Usine_B-000351,262.1,1.92,54.3,351,RUN
2023-10-26 13:46:35,P-Usine_B-000352,344.0,1.42,57.2,352,RUN
2023-10-26 13:53:50,P-Usine_B-000353,338.9,1.23,66.2,353,RUN
2023-10-26 13:53:08,P-Usine_B-000354,261.9,0.85,58.3,354,RUN
2023-10-26 13:55:31,P-Usine_B-000355,298.5,1.83,52.5,355,RUN
2023-10-26 13:49:33,P-Usine_B-000356,347.4,1.99,69.4,356,RUN
2023-10-26 13:51:23,P-Usine_B-000357,,0.9,75.5,357,RUN
2023-10-26 13:58:50,P-Usine_B-000358,256.8,1.31,64.0,358,RUN
2023-10-26 13:59:09,P-Usine_B-000359,288.2,999.9,60.4,359,RUN
2023-10-26 14:02:02,P-Usine_B-000360,256.6,0.73,77.6,360,RUN
2023-10-26 13:58:14,P-Usine_B-000361,323.9,1.32,55.0,361,RUN
2023-10-26 13:55:15,P-Usine_B-000362,284.4,1.6,57.3,362,RUN
2023-10-26 13:55:07,P-Usine_B-000363,315.4,1.76,52.0,363,RUN
2023-10-26 13:56:51,P-Usine_B-000364,306.5,1.2,62.6,364,RUN
2023-10-26 14:02:46,P-Usine_B-000365,339.8,1.42,63.1,365,RUN
2023-10-26 14:03:00,P-Usine_B-000366,316.5,0.77,72.0,366,RUN
2023-10-26 14:05:56,P-Usine_B-000367,341.7,1.48,67.3,367,RUN
2023-10-26 14:03:30,P-Usine_B-000368,299.9,1.11,74.5,368,RUN
2023-10-26 14:00:46,P-Usine_B-000369,268.4,1.01,78.0,,RUN
2023-10-26 14:10:21,P-Usine_B-000370,297.5,0.59,50.8,370,RUN
2023-10-26 14:05:23,P-Usine_B-000371,255.0,0.78,67.0,371,RUN
2023-10-26 14:06:23,P-Usine_B-000372,331.6,1.16,51.6,372,RUN
2023-10-26 14:09:59,P-Usine_B-000373,328.2,0.92,76.5,373,RUN
2023-10-26 14:07:12,P-Usine_B-000374,314.3,1.35,71.3,374,RUN
2023-10-26 14:14:10,P-Usine_B-000375,999.9,1.42,68.9,375,RUN
2023-10-26 14:11:52,P-Usine_B-000376,302.7,1.2,59.7,376,RUN
2023-10-26 14:15:18,P-Usine_B-000377,290.3,0.59,64.7,377,RUN
2023-10-26 14:13:26,P-Usine_B-000378,282.8,1.64,58.2,378,RUN
2023-10-26 14:11:45,P-Usine_B-000379,292.8,1.77,65.7,379,RUN
2023-10-26 14:17:22,P-Usine_B-000380,260.6,0.67,50.6,380,RUN
2023-10-26 14:14:58,P-Usine_B-000381,279.3,0.76,62.4,381,RUN
2023-10-26 14:19:54,P-Usine_B-000382,273.6,1.35,74.2,382,RUN
2023-10-26 14:17:16,P-Usine_B-000383,288.0,0.51,76.0,383,RUN
2023-10-26 14:19:18,P-Usine_B-000384,308.1,0.78,78.5,384,RUN
2023-10-26 14:23:51,P-Usine_B-000385,339.3,0.75,70.7,385,RUN
2023-10-26 14:21:36,P-Usine_B-000386,334.4,1.06,66.7,386,RUN
2023-10-26 14:27:20,P-Usine_B-000387,348.6,1.72,61.2,387,RUN
2023-10-26 14:24:03,P-Usine_B-000388,348.5,0.88,65.4,388,RUN
2023-10-26 14:29:04,P-Usine_B-000389,298.8,0.55,53.7,389,RUN
2023-10-26 14:27:40,P-Usine_B-000390,256.2,0.89,54.0,390,RUN
2023-10-26 14:24:12,P-Usine_B-000391,343.7,1.03,79.6,391,RUN
2023-10-26 14:29:46,P-Usine_B-000392,300.6,1.61,999.9,392,RUN
2023-10-26 14:33:53,P-Usine_B-000393,301.1,1.97,72.6,393,RUN
2023-10-26 14:36:11,P-Usine_B-000394,294.1,1.29,64.4,394,RUN
2023-10-26 14:28:41,P-Usine_B-000395,275.7,1.47,53.5,395,RUN
2023-10-26 14:29:27,P-Usine_B-000396,284.5,1.99,73.1,396,RUN
2023-10-26 14:38:01,P-Usine_B-000397,257.3,1.7,67.4,397,RUN
2023-10-26 14:38:23,P-Usine_B-000398,340.8,1.27,79.9,398,RUN
2023-10-26 14:38:44,P-Usine_B-000399,260.8,0.89,60.4,399,RUN
2023-10-26 14:32:36,P-Usine_B-000400,333.5,0.7,66.4,400,RUN
,P-Usine_B-000401,313.5,1.51,57.7,401,RUN
2023-10-26 14:35:20,P-Usine_B-000402,291.3,1.08,57.4,402,RUN
2023-10-26 14:43:02,P-Usine_B-000403,332.1,1.24,69.2,403,RUN
2023-10-26 14:39:46,P-Usine_B-000404,281.1,0.96,69.7,404,RUN
2023-10-26 14:45:00,P-Usine_B-000405,251.0,0.72,77.2,405,RUN
2023-10-26 14:38:15,P-Usine_B-000406,327.0,0.72,52.9,406,RUN
2023-10-26 14:48:49,P-Usine_B-000407,320.7,0.66,53.6,407,RUN
2023-10-26 14:41:18,P-Usine_B-000408,298.1,1.36,999.9,408,RUN
2023-10-26 14:43:07,P-Usine_B-000409,323.0,0.98,52.4,409,RUN
2023-10-26 14:43:07,P-Usine_B-000409,323.0,0.98,52.4,409,RUN
2023-10-26 14:42:47,P-Usine_B-000410,283.5,1.87,52.0,410,RUN
2023-10-26 14:49:16,P-Usine_B-000411,293.4,1.92,75.7,411,RUN
2023-10-26 14:48:43,P-Usine_B-000412,292.7,1.67,70.5,412,RUN
2023-10-26 14:53:30,P-Usine_B-000413,258.7,0.66,72.9,413,RUN
2023-10-26 14:54:07,P-Usine_B-000414,252.5,1.59,60.2,414,RUN
2023-10-26 14:48:35,P-Usine_B-000415,348.6,0.89,75.9,415,RUN
2023-10-26 14:50:10,P-Usine_B-000416,285.5,1.08,58.3,416,RUN
2023-10-26 14:53:42,P-Usine_B-000417,271.2,1.04,66.8,417,RUN
2023-10-26 14:57:14,P-Usine_B-000418,317.0,1.25,77.4,418,RUN
2023-10-26 14:59:44,P-Usine_B-000419,252.3,1.24,79.5,419,RUN
2023-10-26 14:52:56,P-Usine_B-000420,284.5,1.09,76.6,420,RUN
2023-10-26 14:56:15,P-Usine_B-000421,291.8,1.82,79.2,421,RUN
2023-10-26 14:57:26,P-Usine_B-000422,260.2,1.72,71.9,422,RUN
2023-10-26 15:00:03,P-Usine_B-000423,283.5,999.9,57.7,423,RUN
2023-10-26 15:05:25,P-Usine_B-000424,322.9,0.9,73.2,424,RUN
2023-10-26 15:00:01,P-Usine_B-000425,310.2,1.46,58.4,999.9,RUN
2023-10-26 15:03:20,P-Usine_B-000426,316.0,1.27,64.8,426,RUN
2023-10-26 15:07:29,P-Usine_B-000427,326.3,2.0,73.6,427,RUN
2023-10-26 15:03:12,P-Usine_B-000428,255.0,0.87,999.9,428,RUN
2023-10-26 15:11:28,P-Usine_B-000429,338.2,0.73,51.1,429,RUN
2023-10-26 15:09:24,P-Usine_B-000430,333.4,0.72,55.3,999.9,RUN
2023-10-26 15:06:37,P-Usine_B-000431,317.5,999.9,54.4,431,RUN
2023-10-26 15:09:19,P-Usine_B-000432,307.7,1.66,59.3,432,RUN
2023-10-26 15:14:08,P-Usine_B-000433,314.0,1.69,73.0,433,RUN
2023-10-26 15:16:45,P-Usine_B-000434,330.6,1.93,76.6,434,RUN
2023-10-26 15:15:24,,263.7,1.27,62.4,435,RUN
2023-10-26 15:14:57,P-Usine_B-000436,276.7,1.01,51.9,436,RUN
2023-10-26 15:17:42,P-Usine_B-000437,265.4,1.46,71.1,437,RUN
2023-10-26 15:17:16,P-Usine_B-000438,285.8,1.31,58.5,438,RUN
2023-10-26 15:13:29,P-Usine_B-000439,316.7,0.59,75.3,439,RUN
2023-10-26 15:17:22,P-Usine_B-000440,294.2,1.37,51.0,440,RUN
2023-10-26 15:17:07,P-Usine_B-000441,290.8,1.29,65.9,441,RUN
2023-10-26 15:16:23,P-Usine_B-000442,303.1,1.74,74.1,442,RUN
2023-10-26 15:16:23,P-Usine_B-000442,303.1,1.74,74.1,442,RUN
2023-10-26 15:20:41,P-Usine_B-000443,255.8,0.52,68.9,443,RUN
2023-10-26 15:21:48,P-Usine_B-000444,284.3,1.13,70.6,444,RUN
2023-10-26 15:19:18,P-Usine_B-000445,344.8,1.02,60.2,999.9,RUN
2023-10-26 15:26:44,P-Usine_B-000446,340.3,1.91,74.9,446,RUN
2023-10-26 15:27:22,P-Usine_B-000447,326.0,1.83,72.8,447,RUN
2023-10-26 15:23:06,P-Usine_B-000448,325.0,0.52,54.2,448,RUN
2023-10-26 15:24:31,P-Usine_B-000449,341.9,1.32,78.0,449,RUN
2023-10-26 15:27:54,P-Usine_B-000450,337.2,0.76,59.2,450,RUN
2023-10-26 15:27:28,P-Usine_B-000451,334.7,1.62,58.0,451,RUN
2023-10-26 15:25:54,P-Usine_B-000452,276.5,0.97,73.9,452,RUN
2023-10-26 15:31:35,P-Usine_B-000453,264.6,1.35,55.1,453,RUN
2023-10-26 15:31:20,P-Usine_B-000454,314.7,1.35,79.4,454,RUN
2023-10-26 15:28:25,P-Usine_B-000455,336.1,0.84,72.4,455,RUN
2023-10-26 15:34:21,P-Usine_B-000456,294.8,0.88,999.9,456,RUN
2023-10-26 15:36:21,P-Usine_B-000457,333.1,1.8,77.9,457,RUN
2023-10-26 15:38:29,P-Usine_B-000458,330.2,0.85,50.6,458,RUN
2023-10-26 15:33:09,P-Usine_B-000459,329.9,1.06,72.9,459,RUN
2023-10-26 15:41:02,P-Usine_B-000460,313.6,1.51,66.1,460,RUN
2023-10-26 15:41:02,P-Usine_B-000460,313.6,1.51,66.1,460,RUN
2023-10-26 15:38:57,P-Usine_B-000461,288.1,1.09,68.9,461,RUN
2023-10-26 15:44:25,P-Usine_B-000462,318.6,0.55,72.1,462,RUN
2023-10-26 15:37:44,P-Usine_B-000463,264.7,0.85,58.6,463,RUN
2023-10-26 15:38:09,P-Usine_B-000464,323.5,0.83,63.1,464,RUN
2023-10-26 15:38:09,P-Usine_B-000464,323.5,0.83,63.1,464,RUN
2023-10-26 15:43:29,P-Usine_B-000465,307.5,1.59,65.2,465,RUN
2023-10-26 15:44:59,P-Usine_B-000466,346.5,1.63,69.7,466,RUN
2023-10-26 15:46:09,P-Usine_B-000467,348.1,0.88,75.9,467,RUN
2023-10-26 15:50:24,P-Usine_B-000468,260.6,1.08,73.0,468,RUN
2023-10-26 15:51:14,P-Usine_B-000469,276.1,0.95,63.5,469,RUN
2023-10-26 15:50:50,P-Usine_B-000470,332.0,1.94,77.9,470,RUN
2023-10-26 15:51:44,P-Usine_B-000471,295.9,1.85,72.3,471,RUN
2023-10-26 15:47:38,P-Usine_B-000472,286.1,1.44,67.8,472,RUN
2023-10-26 15:46:21,P-Usine_B-000473,301.8,1.65,68.6,473,RUN
2023-10-26 15:51:41,P-Usine_B-000474,322.2,1.06,67.5,474,RUN
2023-10-26 15:54:04,P-Usine_B-000475,330.4,1.23,53.4,475,RUN
2023-10-26 15:50:13,P-Usine_B-000476,331.4,0.66,73.1,476,RUN
2023-10-26 15:52:15,P-Usine_B-000477,327.1,1.45,51.2,477,RUN
2023-10-26 15:57:27,P-Usine_B-000478,264.1,1.56,67.8,478,RUN
2023-10-26 15:58:56,P-Usine_B-000479,287.1,999.9,62.5,479,RUN
2023-10-26 15:59:15,P-Usine_B-000480,347.4,1.3,999.9,480,RUN
2023-10-26 15:57:44,P-Usine_B-000481,278.2,1.78,70.1,481,RUN
2023-10-26 15:56:33,P-Usine_B-000482,323.7,1.22,63.4,482,RUN
2023-10-26 15:56:17,P-Usine_B-000483,275.0,1.58,65.0,483,RUN
2023-10-26 15:59:02,P-Usine_B-000484,334.3,1.3,999.9,484,RUN
2023-10-26 16:04:11,P-Usine_B-000485,319.3,1.09,51.4,485,RUN
2023-10-26 16:08:14,P-Usine_B-000486,327.4,0.58,70.3,486,RUN
2023-10-26 16:08:00,P-Usine_B-000487,314.1,0.71,55.1,487,RUN
2023-10-26 16:09:13,P-Usine_B-000488,307.5,0.6,52.0,488,RUN
2023-10-26 16:07:37,,325.1,1.76,56.8,489,RUN
2023-10-26 16:11:39,P-Usine_B-000490,253.5,0.59,68.3,490,RUN
2023-10-26 16:10:02,P-Usine_B-000491,316.9,1.87,76.0,491,RUN
2023-10-26 16:14:45,P-Usine_B-000492,321.8,1.65,79.5,492,RUN
2023-10-26 16:06:23,P-Usine_B-000493,292.0,1.64,67.4,493,RUN
2023-10-26 16:07:01,P-Usine_B-000494,327.2,1.29,69.6,494,RUN
2023-10-26 16:11:52,P-Usine_B-000495,300.3,1.49,53.6,495,RUN
2023-10-26 16:18:28,P-Usine_B-000496,283.4,1.41,50.1,496,RUN
2023-10-26 16:17:26,P-Usine_B-000497,258.4,1.43,62.2,497,RUN
2023-10-26 16:15:51,P-Usine_B-000498,271.4,1.14,75.5,498,RUN
2023-10-26 16:16:18,P-Usine_B-000499,258.9,0.69,62.2,499,RUN
2023-10-26 16:22:13,P-Usine_B-000500,266.8,1.22,51.6,500,RUN
2023-10-26 16:22:10,P-Usine_B-000501,297.3,1.75,73.1,501,RUN
2023-10-26 16:24:29,,328.9,1.01,63.0,502,RUN
2023-10-26 16:18:14,P-Usine_B-000503,341.1,999.9,78.9,503,RUN
2023-10-26 16:20:01,P-Usine_B-000504,285.3,1.44,78.7,504,RUN
2023-10-26 16:26:58,P-Usine_B-000505,343.8,0.83,64.4,505,RUN
2023-10-26 16:19:51,P-Usine_B-000506,326.0,1.04,51.8,506,RUN
2023-10-26 16:28:25,P-Usine_B-000507,311.3,1.52,62.5,507,RUN
2023-10-26 16:26:20,P-Usine_B-000508,338.9,1.73,68.4,508,RUN
2023-10-26 16:23:00,P-Usine_B-000509,277.0,0.53,55.7,509,RUN
2023-10-26 16:27:53,P-Usine_B-000510,294.8,1.11,52.7,510,RUN
2023-10-26 16:24:44,P-Usine_B-000511,290.6,1.17,50.8,511,RUN
2023-10-26 16:26:55,P-Usine_B-000512,335.0,1.81,61.4,512,RUN
2023-10-26 16:29:52,P-Usine_B-000513,325.5,1.39,51.7,513,RUN
2023-10-26 16:33:56,P-Usine_B-000514,313.3,1.23,64.1,514,RUN
2023-10-26 16:27:55,P-Usine_B-000515,320.5,1.49,76.5,515,RUN
2023-10-26 16:35:31,P-Usine_B-000516,304.8,1.8,75.6,516,RUN
2023-10-26 16:33:45,P-Usine_B-000517,260.2,1.44,79.4,517,RUN
2023-10-26 16:38:33,P-Usine_B-000518,265.1,0.92,67.7,518,RUN
2023-10-26 16:39:51,P-Usine_B-000519,325.8,1.08,64.0,519,RUN
2023-10-26 16:42:08,P-Usine_B-000520,272.3,1.47,58.9,520,RUN
2023-10-26 16:36:52,P-Usine_B-000521,273.9,0.57,68.5,521,RUN
2023-10-26 16:39:10,P-Usine_B-000522,295.6,0.68,64.5,522,RUN
2023-10-26 16:44:53,P-Usine_B-000523,327.3,0.75,55.6,523,RUN
2023-10-26 16:42:48,P-Usine_B-000524,999.9,1.19,51.3,524,RUN
2023-10-26 16:41:24,P-Usine_B-000525,288.7,1.26,70.5,999.9,RUN
2023-10-26 16:45:10,P-Usine_B-000526,279.6,0.84,63.8,526,RUN
,P-Usine_B-000527,283.1,1.46,78.4,527,RUN
2023-10-26 16:49:09,P-Usine_B-000528,295.9,1.26,61.3,528,RUN
2023-10-26 16:49:23,P-Usine_B-000529,281.0,1.31,65.4,529,RUN
2023-10-26 16:48:07,P-Usine_B-000530,319.5,0.74,54.6,530,RUN
2023-10-26 16:47:04,P-Usine_B-000531,315.3,1.38,76.8,531,RUN
2023-10-26 16:46:07,P-Usine_B-000532,257.7,1.82,68.8,532,RUN
2023-10-26 16:46:41,P-Usine_B-000533,252.8,1.28,57.5,533,RUN
2023-10-26 16:52:22,P-Usine_B-000534,316.2,0.9,56.3,534,RUN
2023-10-26 16:51:02,P-Usine_B-000535,258.8,1.83,52.6,535,RUN
2023-10-26 16:56:31,P-Usine_B-000536,262.5,0.81,78.0,536,RUN
2023-10-26 16:53:01,P-Usine_B-000537,297.5,1.11,68.2,537,RUN
2023-10-26 16:58:56,P-Usine_B-000538,252.5,1.57,61.8,538,RUN
2023-10-26 17:00:58,P-Usine_B-000539,301.9,1.26,76.4,539,RUN
2023-10-26 16:58:55,P-Usine_B-000540,312.0,0.67,77.6,540,RUN
2023-10-26 17:01:44,P-Usine_B-000541,291.9,1.36,67.8,541,RUN
2023-10-26 16:56:58,P-Usine_B-000542,334.2,1.84,74.7,542,RUN
2023-10-26 16:58:28,P-Usine_B-000543,271.2,1.32,67.3,543,RUN
2023-10-26 17:06:57,P-Usine_B-000544,309.9,1.39,59.8,544,RUN
2023-10-26 16:59:36,P-Usine_B-000545,282.9,1.48,62.1,545,RUN
2023-10-26 17:07:59,P-Usine_B-000546,293.1,1.23,77.0,546,
2023-10-26 17:10:33,P-Usine_B-000547,253.6,1.77,55.8,547,RUN
2023-10-26 17:06:37,P-Usine_B-000548,284.8,1.47,999.9,548,RUN
2023-10-26 17:04:09,P-Usine_B-000549,276.7,0.62,70.2,549,RUN
2023-10-26 17:10:36,P-Usine_B-000550,315.2,0.88,72.3,550,RUN
2023-10-26 17:10:41,P-Usine_B-000551,288.6,1.71,66.9,551,RUN
2023-10-26 17:12:01,P-Usine_B-000552,321.4,1.27,57.9,552,RUN
2023-10-26 17:12:41,P-Usine_B-000553,339.3,1.65,55.1,553,RUN
2023-10-26 17:10:28,P-Usine_B-000554,322.5,1.2,63.1,554,RUN
2023-10-26 17:08:56,P-Usine_B-000555,322.5,1.2,51.1,555,RUN
2023-10-26 17:18:49,P-Usine_B-000556,294.8,1.45,70.0,556,RUN
2023-10-26 17:16:05,P-Usine_B-000557,306.0,1.02,62.9,557,RUN
2023-10-26 17:12:26,P-Usine_B-000558,255.8,0.69,72.3,558,RUN
2023-10-26 17:16:34,P-Usine_B-000559,291.8,1.76,68.5,559,RUN
2023-10-26 17:13:21,P-Usine_B-000560,345.6,0.57,51.7,560,RUN
2023-10-26 17:14:24,P-Usine_B-000561,320.9,1.84,66.4,561,RUN
2023-10-26 17:19:37,P-Usine_B-000562,297.9,0.55,71.1,562,RUN
2023-10-26 17:18:14,P-Usine_B-000563,257.3,1.43,59.7,563,RUN
2023-10-26 17:24:10,P-Usine_B-000564,295.6,1.42,63.4,564,RUN
2023-10-26 17:19:44,P-Usine_B-000565,301.6,1.99,66.1,565,RUN
2023-10-26 17:26:39,P-Usine_B-000566,326.4,0.99,56.7,566,RUN
2023-10-26 17:21:35,P-Usine_B-000567,261.5,0.64,68.1,567,RUN
2023-10-26 17:21:58,P-Usine_B-000568,317.1,1.22,67.0,568,RUN
2023-10-26 17:29:02,P-Usine_B-000569,348.4,1.37,53.7,569,RUN
2023-10-26 17:28:44,P-Usine_B-000570,326.5,1.61,54.9,570,RUN
2023-10-26 17:28:44,P-Usine_B-000570,326.5,1.61,54.9,570,RUN
2023-10-26 17:33:08,P-Usine_B-000571,270.8,1.11,70.8,571,RUN
2023-10-26 17:30:01,P-Usine_B-000572,340.8,0.72,61.3,572,RUN
2023-10-26 17:33:47,P-Usine_B-000573,290.6,1.65,51.0,573,RUN
2023-10-26 17:36:52,P-Usine_B-000574,341.1,0.54,50.8,574,RUN
2023-10-26 17:36:12,P-Usine_B-000575,311.1,1.19,65.6,575,RUN
2023-10-26 17:30:25,P-Usine_B-000576,263.6,0.56,67.2,576,RUN
2023-10-26 17:36:45,P-Usine_B-000577,276.0,1.34,71.9,577,RUN
2023-10-26 17:32:10,P-Usine_B-000578,258.8,0.77,77.0,578,RUN
2023-10-26 17:33:06,P-Usine_B-000579,299.9,0.86,76.0,579,RUN
2023-10-26 17:37:56,P-Usine_B-000580,266.9,,68.3,580,RUN
2023-10-26 17:34:04,P-Usine_B-000581,291.5,1.51,67.4,581,RUN
2023-10-26 17:44:03,P-Usine_B-000582,325.1,1.93,77.7,582,RUN
2023-10-26 17:39:21,P-Usine_B-000583,343.4,1.25,73.5,583,RUN
2023-10-26 17:39:30,P-Usine_B-000584,321.4,1.06,59.7,584,RUN
2023-10-26 17:43:27,P-Usine_B-000585,260.3,0.52,50.0,585,RUN
2023-10-26 17:40:03,P-Usine_B-000586,285.8,1.87,52.3,586,RUN
2023-10-26 17:43:33,P-Usine_B-000587,307.0,1.11,64.2,587,RUN
2023-10-26 17:48:07,P-Usine_B-000588,290.4,1.28,60.9,588,RUN
2023-10-26 17:50:15,P-Usine_B-000589,294.7,1.41,59.7,589,RUN
2023-10-26 17:43:47,P-Usine_B-000590,330.5,1.12,59.9,590,RUN
2023-10-26 17:49:13,P-Usine_B-000591,266.5,0.56,64.2,591,RUN
2023-10-26 17:53:35,P-Usine_B-000592,274.9,0.61,999.9,592,RUN
2023-10-26 17:48:10,P-Usine_B-000593,292.5,1.46,61.9,593,RUN
2023-10-26 17:50:45,P-Usine_B-000594,308.9,1.6,52.4,594,RUN
2023-10-26 17:47:55,P-Usine_B-000595,320.9,1.61,78.8,595,RUN
2023-10-26 17:50:27,P-Usine_B-000596,309.6,0.61,68.4,596,RUN
2023-10-26 17:55:58,P-Usine_B-000597,310.8,1.5,50.2,597,RUN
2023-10-26 18:00:09,P-Usine_B-000598,299.8,1.91,72.7,598,RUN
2023-10-26 18:00:09,P-Usine_B-000598,299.8,1.91,72.7,598,RUN
2023-10-26 18:01:29,P-Usine_B-000599,310.1,1.72,73.0,599,RUN
2023-10-26 17:54:45,P-Usine_B-000600,318.3,1.3,60.5,600,RUN
2023-10-26 18:01:33,P-Usine_B-000601,281.5,0.78,78.0,601,RUN
2023-10-26 17:58:56,P-Usine_B-000602,257.2,1.56,74.3,602,RUN
2023-10-26 18:03:00,P-Usine_B-000603,267.0,1.52,59.5,603,RUN
2023-10-26 18:00:02,P-Usine_B-000604,295.9,1.37,50.7,604,RUN
2023-10-26 18:05:56,P-Usine_B-000605,260.6,1.21,61.5,605,RUN
2023-10-26 18:02:23,P-Usine_B-000606,344.2,0.96,79.3,606,RUN
2023-10-26 18:06:14,P-Usine_B-000607,342.2,1.25,63.5,607,RUN
2023-10-26 18:00:52,P-Usine_B-000608,339.9,1.53,76.5,608,RUN
2023-10-26 18:08:04,P-Usine_B-000609,284.0,0.74,63.3,609,RUN
2023-10-26 18:04:40,P-Usine_B-000610,338.8,1.05,76.3,610,RUN
2023-10-26 18:08:52,P-Usine_B-000611,250.7,0.96,79.6,611,RUN
2023-10-26 18:05:30,P-Usine_B-000612,311.4,0.82,68.6,612,RUN
2023-10-26 18:09:20,P-Usine_B-000613,250.8,1.04,72.1,613,RUN
2023-10-26 18:10:07,P-Usine_B-000614,320.9,1.73,75.3,614,RUN
2023-10-26 18:10:38,P-Usine_B-000615,267.6,1.54,51.8,615,RUN
2023-10-26 18:16:13,P-Usine_B-000616,320.8,0.95,50.1,616,RUN
2023-10-26 18:10:16,P-Usine_B-000617,290.0,0.72,61.7,617,RUN
2023-10-26 18:15:44,P-Usine_B-000618,307.8,1.01,59.8,618,RUN
2023-10-26 18:17:39,P-Usine_B-000619,327.0,1.25,77.3,619,RUN
2023-10-26 18:17:33,P-Usine_B-000620,283.1,1.38,62.3,620,RUN
2023-10-26 18:23:02,P-Usine_B-000621,312.7,0.55,51.7,621,RUN
2023-10-26 18:23:29,P-Usine_B-000622,345.0,1.63,69.6,622,RUN
2023-10-26 18:22:19,P-Usine_B-000623,341.3,0.83,66.5,623,RUN
2023-10-26 18:25:43,P-Usine_B-000624,336.1,1.9,52.8,624,RUN
2023-10-26 18:26:23,P-Usine_B-000625,333.4,1.72,58.3,625,RUN
2023-10-26 18:21:03,P-Usine_B-000626,318.9,1.86,56.6,626,RUN
2023-10-26 18:21:03,P-Usine_B-000626,318.9,1.86,56.6,626,RUN
2023-10-26 18:25:39,P-Usine_B-000627,298.6,1.26,62.7,627,RUN
2023-10-26 18:22:22,P-Usine_B-000628,325.6,0.62,73.8,628,RUN
2023-10-26 18:30:50,P-Usine_B-000629,345.7,0.98,75.3,629,RUN
2023-10-26 18:28:15,P-Usine_B-000630,299.4,1.48,72.1,630,RUN
2023-10-26 18:24:35,P-Usine_B-000631,999.9,1.85,57.2,631,RUN
2023-10-26 18:33:19,P-Usine_B-000632,325.1,0.58,69.2,632,RUN
2023-10-26 18:28:44,P-Usine_B-000633,309.7,1.24,55.6,633,RUN
2023-10-26 18:28:44,P-Usine_B-000633,309.7,1.24,55.6,633,RUN
2023-10-26 18:31:14,P-Usine_B-000634,262.0,1.3,50.0,634,RUN
2023-10-26 18:27:39,P-Usine_B-000635,278.5,1.09,74.8,635,RUN
2023-10-26 18:33:00,P-Usine_B-000636,328.8,1.14,51.9,636,RUN
2023-10-26 18:32:40,P-Usine_B-000637,346.0,1.72,63.7,637,RUN
2023-10-26 18:32:45,P-Usine_B-000638,320.2,1.47,71.4,638,RUN
2023-10-26 18:40:43,P-Usine_B-000639,302.7,1.45,75.5,639,RUN
2023-10-26 18:34:25,P-Usine_B-000640,307.4,1.26,55.5,640,RUN
2023-10-26 18:41:52,P-Usine_B-000641,291.2,1.74,55.9,641,RUN
2023-10-26 18:36:18,P-Usine_B-000642,266.0,1.01,74.4,642,RUN
2023-10-26 18:42:25,P-Usine_B-000643,307.8,1.66,52.5,643,RUN
2023-10-26 18:40:37,P-Usine_B-000644,315.0,1.21,54.1,644,RUN
2023-10-26 18:38:30,P-Usine_B-000645,264.7,1.41,61.4,645,RUN
2023-10-26 18:40:19,P-Usine_B-000646,302.8,1.78,75.9,646,RUN
2023-10-26 18:42:14,P-Usine_B-000647,292.4,0.77,72.5,647,RUN
