timestamp,part_id,final_angle_measure,visual_score,is_conform,rebut_reason
2023-10-26 14:29:40,P-Usine_B-000388,90.2,8,1,
2023-10-26 14:29:34,P-Usine_B-000389,89.23,10,1,
2023-10-26 14:23:12,P-Usine_B-000390,89.87,2,0,Visual Defect
2023-10-26 14:26:10,P-Usine_B-000391,89.31,1,0,Visual Defect
2023-10-26 14:30:40,P-Usine_B-000392,90.68,8,1,
2023-10-26 14:25:51,P-Usine_B-000393,89.46,8,1,
2023-10-26 14:29:21,P-Usine_B-000394,90.68,4,1,
2023-10-26 14:34:36,P-Usine_B-000395,91.06,3,0,Visual Defect
2023-10-26 14:34:09,P-Usine_B-000396,90.28,2,0,Visual Defect
2023-10-26 14:35:58,P-Usine_B-000397,88.97,7,1,
2023-10-26 14:35:07,P-Usine_B-000398,89.94,4,1,
2023-10-26 14:33:25,P-Usine_B-000399,90.49,10,1,
2023-10-26 14:34:31,P-Usine_B-000400,91.22,10,999.9,
2023-10-26 14:35:25,P-Usine_B-000401,89.71,10,1,
2023-10-26 14:35:25,P-Usine_B-000401,89.71,10,1,
2023-10-26 14:43:21,P-Usine_B-000402,89.94,8,1,
2023-10-26 14:38:16,P-Usine_B-000403,89.12,10,1,
2023-10-26 14:38:47,P-Usine_B-000404,89.96,5,1,
2023-10-26 14:46:15,P-Usine_B-000405,90.14,9,1,
2023-10-26 14:42:03,P-Usine_B-000406,90.17,8,1,
2023-10-26 14:45:30,P-Usine_B-000407,89.43,6,1,
2023-10-26 14:40:11,P-Usine_B-000408,90.19,10,1,
2023-10-26 14:49:13,P-Usine_B-000409,90.51,6,1,
2023-10-26 14:42:20,P-Usine_B-000410,90.99,4,1,
2023-10-26 14:44:42,P-Usine_B-000411,90.06,9,1,
2023-10-26 14:50:46,P-Usine_B-000412,89.75,10,1,
,P-Usine_B-000413,89.68,2,0,Visual Defect
2023-10-26 14:55:18,P-Usine_B-000414,90.17,1,0,Visual Defect
2023-10-26 14:55:06,P-Usine_B-000415,89.62,2,0,Visual Defect
2023-10-26 14:54:02,,90.42,7,1,
2023-10-26 14:58:39,P-Usine_B-000417,89.83,6,1,
2023-10-26 14:52:20,P-Usine_B-000418,90.07,2,0,Visual Defect
2023-10-26 14:59:29,P-Usine_B-000419,90.59,5,1,
2023-10-26 14:59:08,P-Usine_B-000420,90.15,8,1,
2023-10-26 15:00:20,P-Usine_B-000421,89.83,4,1,
2023-10-26 15:02:02,P-Usine_B-000422,89.74,6,1,
2023-10-26 14:56:48,P-Usine_B-000423,90.16,8,1,
2023-10-26 14:58:00,P-Usine_B-000424,90.53,9,1,
2023-10-26 14:58:32,P-Usine_B-000425,90.38,6,1,
2023-10-26 14:58:32,P-Usine_B-000425,90.38,6,1,
2023-10-26 15:01:51,P-Usine_B-000426,90.08,10,1,
2023-10-26 15:05:18,P-Usine_B-000427,90.25,5,1,
2023-10-26 15:03:32,P-Usine_B-000428,,7,1,
2023-10-26 15:03:01,P-Usine_B-000429,90.42,6,1,
2023-10-26 15:10:51,P-Usine_B-000430,89.47,9,1,
2023-10-26 15:07:51,P-Usine_B-000431,90.25,7,1,
2023-10-26 15:09:29,P-Usine_B-000432,89.84,5,1,
2023-10-26 15:10:39,P-Usine_B-000433,90.5,8,1,
2023-10-26 15:10:39,P-Usine_B-000433,90.5,8,1,
2023-10-26 15:08:40,P-Usine_B-000434,90.04,7,1,
2023-10-26 15:14:06,P-Usine_B-000435,89.84,5,1,
2023-10-26 15:09:41,P-Usine_B-000436,89.52,7,1,
2023-10-26 15:12:53,P-Usine_B-000437,89.79,4,1,
2023-10-26 15:17:01,P-Usine_B-000438,90.58,2,0,Visual Defect
2023-10-26 15:21:53,P-Usine_B-000439,89.59,4,1,
2023-10-26 15:12:58,P-Usine_B-000440,90.08,4,1,
2023-10-26 15:15:09,P-Usine_B-000441,90.09,3,0,Visual Defect
2023-10-26 15:17:01,P-Usine_B-000442,999.9,4,1,
2023-10-26 15:20:22,P-Usine_B-000443,90.05,6,1,
2023-10-26 15:20:15,P-Usine_B-000444,89.2,9,1,
2023-10-26 15:22:04,P-Usine_B-000445,89.86,3,0,Visual Defect
2023-10-26 15:24:30,P-Usine_B-000446,91.2,1,0,Visual Defect
2023-10-26 15:26:27,P-Usine_B-000447,90.96,6,1,
2023-10-26 15:28:16,P-Usine_B-000448,90.36,10,1,
2023-10-26 15:24:24,P-Usine_B-000449,90.38,2,0,Visual Defect
2023-10-26 15:25:25,P-Usine_B-000450,90.06,9,1,
2023-10-26 15:33:02,P-Usine_B-000451,89.93,7,1,
2023-10-26 15:30:03,P-Usine_B-000452,90.44,10,1,
2023-10-26 15:27:25,P-Usine_B-000453,89.76,1,0,Visual Defect
2023-10-26 15:30:27,P-Usine_B-000454,90.59,1,0,Visual Defect
2023-10-26 15:32:43,P-Usine_B-000455,90.85,2,0,Visual Defect
2023-10-26 15:32:43,P-Usine_B-000455,90.85,2,0,Visual Defect
2023-10-26 15:31:25,P-Usine_B-000456,89.62,2,0,Visual Defect
2023-10-26 15:38:20,P-Usine_B-000457,89.06,5,1,
2023-10-26 15:39:17,P-Usine_B-000458,89.84,2,0,Visual Defect
2023-10-26 15:37:36,P-Usine_B-000459,89.74,2,0,Visual Defect
2023-10-26 15:38:48,P-Usine_B-000460,89.83,7,1,
2023-10-26 15:37:15,P-Usine_B-000461,89.45,1,0,Visual Defect
2023-10-26 15:35:15,P-Usine_B-000462,90.3,9,1,
2023-10-26 15:35:15,P-Usine_B-000462,90.3,9,1,
2023-10-26 15:39:42,P-Usine_B-000463,90.67,9,1,
2023-10-26 15:37:40,P-Usine_B-000464,90.37,4,1,
2023-10-26 15:46:33,P-Usine_B-000465,90.1,4,1,
2023-10-26 15:46:29,P-Usine_B-000466,90.14,10,1,
2023-10-26 15:46:57,P-Usine_B-000467,90.01,3,0,Visual Defect
2023-10-26 15:45:57,P-Usine_B-000468,89.88,10,1,
2023-10-26 15:47:18,P-Usine_B-000469,89.92,999.9,1,
2023-10-26 15:50:03,P-Usine_B-000470,90.14,7,1,
2023-10-26 15:44:44,P-Usine_B-000471,90.19,2,0,Visual Defect
2023-10-26 15:50:07,P-Usine_B-000472,89.75,3,0,Visual Defect
2023-10-26 15:54:07,P-Usine_B-000473,89.41,6,1,
2023-10-26 15:54:07,P-Usine_B-000473,89.41,6,1,
2023-10-26 15:49:03,P-Usine_B-000474,90.47,5,999.9,
2023-10-26 15:50:05,P-Usine_B-000475,90.25,4,1,
2023-10-26 15:54:00,P-Usine_B-000476,90.9,5,1,
2023-10-26 15:50:51,P-Usine_B-000477,90.14,10,1,
2023-10-26 15:53:20,P-Usine_B-000478,90.28,1,0,Visual Defect
2023-10-26 16:00:51,P-Usine_B-000479,90.41,9,1,
2023-10-26 15:55:49,P-Usine_B-000480,91.1,4,1,
2023-10-26 16:03:38,P-Usine_B-000481,90.16,10,1,
2023-10-26 15:56:21,P-Usine_B-000482,91.07,1,0,Visual Defect
2023-10-26 15:58:27,P-Usine_B-000483,89.62,2,0,Visual Defect
2023-10-26 16:05:58,P-Usine_B-000484,89.88,10,1,
2023-10-26 15:58:22,P-Usine_B-000485,89.22,8,1,
2023-10-26 15:59:30,P-Usine_B-000486,90.17,9,1,
2023-10-26 16:05:57,P-Usine_B-000487,89.61,5,1,
2023-10-26 16:08:23,P-Usine_B-000488,90.47,4,1,
2023-10-26 16:11:40,P-Usine_B-000489,89.39,2,0,Visual Defect
2023-10-26 16:09:36,P-Usine_B-000490,90.54,7,1,
2023-10-26 16:09:31,P-Usine_B-000491,90.39,1,0,Visual Defect
2023-10-26 16:06:06,P-Usine_B-000492,89.97,5,1,
2023-10-26 16:13:35,P-Usine_B-000493,89.78,1,0,Visual Defect
2023-10-26 16:07:36,P-Usine_B-000494,90.88,2,0,Visual Defect
2023-10-26 16:08:48,P-Usine_B-000495,89.78,8,1,
2023-10-26 16:17:57,P-Usine_B-000496,90.58,3,0,Visual Defect
2023-10-26 16:13:45,P-Usine_B-000497,90.05,6,1,
2023-10-26 16:14:46,P-Usine_B-000498,89.6,4,1,
2023-10-26 16:18:19,P-Usine_B-000499,999.9,2,0,Visual Defect
2023-10-26 16:19:16,P-Usine_B-000500,89.52,7,1,
2023-10-26 16:23:11,P-Usine_B-000501,89.43,10,1,
2023-10-26 16:21:39,P-Usine_B-000502,89.91,8,1,
2023-10-26 16:21:39,P-Usine_B-000502,89.91,8,1,
2023-10-26 16:17:54,P-Usine_B-000503,91.02,10,1,
2023-10-26 16:20:10,P-Usine_B-000504,90.3,10,1,
2023-10-26 16:26:06,P-Usine_B-000505,90.88,9,1,
2023-10-26 16:25:32,P-Usine_B-000506,91.03,2,0,Visual Defect
2023-10-26 16:25:37,P-Usine_B-000507,88.85,5,1,
2023-10-26 16:27:41,P-Usine_B-000508,90.51,6,1,
2023-10-26 16:30:07,P-Usine_B-000509,89.85,6,1,
2023-10-26 16:30:47,P-Usine_B-000510,89.98,9,1,
2023-10-26 16:27:21,P-Usine_B-000511,90.26,4,1,
2023-10-26 16:28:36,,89.02,8,1,
2023-10-26 16:28:49,P-Usine_B-000513,90.27,4,1,
2023-10-26 16:33:07,P-Usine_B-000514,88.87,8,1,
2023-10-26 16:30:51,P-Usine_B-000515,90.06,2,0,Visual Defect
2023-10-26 16:30:32,P-Usine_B-000516,90.07,2,0,Visual Defect
2023-10-26 16:35:55,P-Usine_B-000517,89.21,4,1,
2023-10-26 16:34:19,P-Usine_B-000518,89.94,1,0,Visual Defect
2023-10-26 16:37:24,P-Usine_B-000519,89.43,7,1,
2023-10-26 16:40:30,P-Usine_B-000520,90.06,2,0,Visual Defect
2023-10-26 16:42:59,P-Usine_B-000521,90.81,8,1,
2023-10-26 16:43:00,P-Usine_B-000522,999.9,1,0,Visual Defect
2023-10-26 16:39:32,P-Usine_B-000523,89.76,4,1,
2023-10-26 16:44:22,P-Usine_B-000524,89.7,2,0,Visual Defect
2023-10-26 16:42:18,P-Usine_B-000525,89.97,4,1,
2023-10-26 16:48:38,P-Usine_B-000526,89.65,4,1,
2023-10-26 16:48:38,P-Usine_B-000526,89.65,4,1,
2023-10-26 16:41:29,P-Usine_B-000527,89.91,5,1,
2023-10-26 16:50:57,P-Usine_B-000528,89.63,3,0,Visual Defect
2023-10-26 16:49:19,P-Usine_B-000529,90.18,8,1,
2023-10-26 16:49:59,P-Usine_B-000530,89.7,4,1,
2023-10-26 16:50:27,P-Usine_B-000531,89.92,10,1,
2023-10-26 16:55:27,P-Usine_B-000532,89.84,4,1,
2023-10-26 16:52:03,P-Usine_B-000533,89.77,8,1,
2023-10-26 16:49:47,P-Usine_B-000534,90.42,6,1,
,P-Usine_B-000535,90.8,9,1,
2023-10-26 16:58:35,P-Usine_B-000536,89.22,9,1,
2023-10-26 16:53:45,P-Usine_B-000537,89.75,4,1,
2023-10-26 17:00:27,P-Usine_B-000538,90.34,5,1,
2023-10-26 16:56:04,P-Usine_B-000539,90.26,7,1,
2023-10-26 16:53:25,P-Usine_B-000540,90.18,10,1,
2023-10-26 17:04:17,P-Usine_B-000541,90.04,4,1,
2023-10-26 17:00:16,P-Usine_B-000542,89.92,1,0,Visual Defect
2023-10-26 17:02:49,P-Usine_B-000543,89.46,10,1,
2023-10-26 17:04:26,P-Usine_B-000544,90.4,1,0,Visual Defect
2023-10-26 16:59:23,P-Usine_B-000545,89.28,6,1,
2023-10-26 17:01:11,P-Usine_B-000546,90.53,10,1,
2023-10-26 17:03:04,P-Usine_B-000547,90.25,6,1,
2023-10-26 17:03:27,P-Usine_B-000548,90.29,8,1,
2023-10-26 17:04:42,P-Usine_B-000549,89.24,2,0,Visual Defect
,P-Usine_B-000550,89.35,8,1,
2023-10-26 17:07:55,P-Usine_B-000551,89.54,10,1,
2023-10-26 17:12:40,P-Usine_B-000552,90.72,9,1,
2023-10-26 17:11:24,P-Usine_B-000553,89.61,6,1,
2023-10-26 17:07:48,P-Usine_B-000554,90.31,9,1,
2023-10-26 17:12:49,P-Usine_B-000555,90.43,5,1,
2023-10-26 17:15:57,P-Usine_B-000556,89.72,5,1,
2023-10-26 17:15:57,P-Usine_B-000556,89.72,5,1,
2023-10-26 17:12:56,P-Usine_B-000557,90.25,8,1,
2023-10-26 17:14:42,P-Usine_B-000558,90.51,6,1,
2023-10-26 17:14:42,P-Usine_B-000558,90.51,6,1,
2023-10-26 17:14:17,P-Usine_B-000559,89.15,5,1,
2023-10-26 17:22:21,P-Usine_B-000560,89.98,4,1,
2023-10-26 17:16:48,P-Usine_B-000561,89.85,2,0,Visual Defect
2023-10-26 17:16:09,P-Usine_B-000562,90.12,2,0,Visual Defect
2023-10-26 17:21:16,P-Usine_B-000563,91.05,4,1,
2023-10-26 17:25:41,P-Usine_B-000564,90.26,6,1,
2023-10-26 17:23:33,P-Usine_B-000565,89.99,2,0,Visual Defect
2023-10-26 17:25:06,P-Usine_B-000566,90.09,10,1,
2023-10-26 17:20:17,P-Usine_B-000567,89.6,10,1,
2023-10-26 17:29:11,P-Usine_B-000568,90.07,7,1,
2023-10-26 17:30:24,P-Usine_B-000569,89.58,5,1,
2023-10-26 17:25:00,P-Usine_B-000570,89.75,8,1,
2023-10-26 17:27:09,P-Usine_B-000571,89.55,5,1,
2023-10-26 17:27:09,P-Usine_B-000571,89.55,5,1,
2023-10-26 17:28:03,P-Usine_B-000572,90.2,8,1,
2023-10-26 17:26:53,P-Usine_B-000573,89.65,5,1,
2023-10-26 17:34:58,P-Usine_B-000574,90.25,4,1,
2023-10-26 17:35:50,P-Usine_B-000575,88.96,3,0,Visual Defect
2023-10-26 17:33:17,P-Usine_B-000576,89.14,4,1,
2023-10-26 17:33:16,P-Usine_B-000577,90.13,2,0,Visual Defect
2023-10-26 17:40:00,P-Usine_B-000578,89.96,2,0,Visual Defect
2023-10-26 17:38:56,P-Usine_B-000579,90.06,7,1,
2023-10-26 17:40:18,P-Usine_B-000580,89.46,9,1,
2023-10-26 17:38:04,P-Usine_B-000581,90.44,3,0,Visual Defect
2023-10-26 17:34:59,P-Usine_B-000582,89.94,10,1,
2023-10-26 17:44:33,P-Usine_B-000583,89.75,10,1,
2023-10-26 17:42:20,P-Usine_B-000584,89.81,1,0,Visual Defect
2023-10-26 17:47:21,P-Usine_B-000585,91.16,3,0,Visual Defect
2023-10-26 17:40:21,P-Usine_B-000586,89.36,9,1,
2023-10-26 17:49:26,P-Usine_B-000587,89.68,3,0,Visual Defect
2023-10-26 17:44:38,P-Usine_B-000588,90.2,6,1,
2023-10-26 17:43:35,P-Usine_B-000589,90.1,9,1,
2023-10-26 17:47:08,P-Usine_B-000590,89.49,6,1,
2023-10-26 17:47:19,P-Usine_B-000591,89.2,4,1,
2023-10-26 17:47:39,P-Usine_B-000592,90.12,4,1,
2023-10-26 17:52:42,P-Usine_B-000593,89.38,10,1,
2023-10-26 17:54:00,P-Usine_B-000594,90.21,2,0,Visual Defect
2023-10-26 17:48:16,P-Usine_B-000595,89.12,2,0,Visual Defect
2023-10-26 17:51:48,P-Usine_B-000596,89.7,4,1,
2023-10-26 17:55:15,P-Usine_B-000597,89.64,7,1,
2023-10-26 18:00:22,P-Usine_B-000598,89.55,9,1,
2023-10-26 18:00:52,P-Usine_B-000599,90.08,7,1,
2023-10-26 17:57:10,P-Usine_B-000600,90.79,1,0,Visual Defect
2023-10-26 17:56:41,P-Usine_B-000601,90.4,6,1,
2023-10-26 17:54:22,P-Usine_B-000602,90.23,1,0,Visual Defect
2023-10-26 18:01:15,P-Usine_B-000603,88.71,6,1,
2023-10-26 18:01:15,P-Usine_B-000603,88.71,6,1,
2023-10-26 18:01:13,P-Usine_B-000604,90.25,4,1,
2023-10-26 18:04:59,P-Usine_B-000605,90.22,8,1,
2023-10-26 18:03:39,P-Usine_B-000606,89.88,3,0,Visual Defect
2023-10-26 18:05:53,P-Usine_B-000607,89.2,2,0,Visual Defect
2023-10-26 18:07:03,P-Usine_B-000608,,6,1,
2023-10-26 18:05:40,P-Usine_B-000609,89.16,7,1,
2023-10-26 18:03:48,P-Usine_B-000610,90.06,10,1,
2023-10-26 18:03:31,P-Usine_B-000611,90.04,2,0,Visual Defect
2023-10-26 18:12:22,P-Usine_B-000612,90.44,8,1,
2023-10-26 18:11:47,P-Usine_B-000613,89.26,2,0,Visual Defect
2023-10-26 18:14:50,P-Usine_B-000614,91.44,2,0,Visual Defect
2023-10-26 18:13:24,P-Usine_B-000615,90.93,7,1,
2023-10-26 18:15:16,P-Usine_B-000616,90.19,5,1,
2023-10-26 18:16:57,P-Usine_B-000617,90.68,10,1,
2023-10-26 18:13:54,P-Usine_B-000618,90.77,9,1,
2023-10-26 18:16:50,P-Usine_B-000619,89.51,6,1,
2023-10-26 18:18:03,P-Usine_B-000620,90.23,4,1,
2023-10-26 18:23:08,P-Usine_B-000621,89.84,5,1,
2023-10-26 18:16:47,P-Usine_B-000622,89.29,9,1,
2023-10-26 18:18:54,P-Usine_B-000623,90.13,1,0,Visual Defect
2023-10-26 18:18:49,P-Usine_B-000624,90.13,5,1,
2023-10-26 18:18:35,P-Usine_B-000625,89.39,6,1,
2023-10-26 18:21:57,P-Usine_B-000626,90.01,1,0,Visual Defect
2023-10-26 18:19:50,P-Usine_B-000627,90.01,4,1,
2023-10-26 18:22:23,P-Usine_B-000628,90.34,7,1,
2023-10-26 18:24:07,P-Usine_B-000629,90.01,3,0,Visual Defect
2023-10-26 18:23:18,P-Usine_B-000630,90.2,8,1,
2023-10-26 18:28:18,P-Usine_B-000631,89.74,9,1,
2023-10-26 18:28:18,P-Usine_B-000631,89.74,9,1,
2023-10-26 18:32:17,P-Usine_B-000632,89.79,10,1,
2023-10-26 18:25:59,P-Usine_B-000633,90.1,10,1,
2023-10-26 18:29:20,P-Usine_B-000634,90.62,4,1,
2023-10-26 18:32:18,P-Usine_B-000635,89.69,1,0,Visual Defect
2023-10-26 18:34:30,P-Usine_B-000636,89.37,8,1,
2023-10-26 18:34:55,P-Usine_B-000637,89.82,10,1,
2023-10-26 18:31:50,P-Usine_B-000638,89.78,7,1,
2023-10-26 18:36:24,P-Usine_B-000639,90.53,10,1,
2023-10-26 18:34:11,P-Usine_B-000640,90.75,1,0,Visual Defect
2023-10-26 18:36:00,P-Usine_B-000641,89.67,10,1,
2023-10-26 18:38:39,P-Usine_B-000642,90.69,5,1,
2023-10-26 18:38:33,P-Usine_B-000643,89.81,1,0,Visual Defect
2023-10-26 18:42:24,P-Usine_B-000644,89.86,9,1,
2023-10-26 18:45:43,P-Usine_B-000645,89.63,1,0,Visual Defect
2023-10-26 18:47:53,P-Usine_B-000646,90.03,9,1,
2023-10-26 18:45:53,P-Usine_B-000647,89.71,5,1,
2023-10-26 18:40:36,P-Usine_B-000648,90.49,5,1,
2023-10-26 18:47:56,P-Usine_B-000649,90.25,2,0,Visual Defect
2023-10-26 18:49:27,P-Usine_B-000650,89.37,1,0,Visual Defect
2023-10-26 18:49:27,P-Usine_B-000650,89.37,1,0,Visual Defect
2023-10-26 18:49:04,P-Usine_B-000651,89.67,10,1,
2023-10-26 18:51:00,P-Usine_B-000652,89.98,2,0,Visual Defect
2023-10-26 18:53:54,P-Usine_B-000653,90.38,8,,
2023-10-26 18:52:37,P-Usine_B-000654,89.7,1,0,Visual Defect
2023-10-26 18:56:36,P-Usine_B-000655,89.38,7,1,
2023-10-26 18:58:22,P-Usine_B-000656,90.33,8,1,
2023-10-26 18:55:56,P-Usine_B-000657,90.26,7,1,
2023-10-26 18:52:37,P-Usine_B-000658,89.99,2,0,Visual Defect
2023-10-26 18:53:58,P-Usine_B-000659,89.34,9,1,
2023-10-26 19:00:25,P-Usine_B-000660,89.1,1,0,Visual Defect
2023-10-26 19:00:18,P-Usine_B-000661,89.85,8,1,
2023-10-26 18:55:38,P-Usine_B-000662,91.01,7,1,
2023-10-26 19:03:50,P-Usine_B-000663,90.73,6,1,
2023-10-26 19:02:34,P-Usine_B-000664,89.88,10,1,
2023-10-26 19:00:48,P-Usine_B-000665,90.8,6,1,
2023-10-26 19:03:47,P-Usine_B-000666,89.39,8,1,
2023-10-26 19:07:04,P-Usine_B-000667,88.4,10,1,
2023-10-26 19:04:19,P-Usine_B-000668,89.64,10,1,
2023-10-26 19:09:21,P-Usine_B-000669,90.09,1,0,Visual Defect
2023-10-26 19:10:36,P-Usine_B-000670,89.23,10,1,
2023-10-26 19:06:33,P-Usine_B-000671,90.48,1,0,Visual Defect
2023-10-26 19:11:44,P-Usine_B-000672,89.24,999.9,1,
2023-10-26 19:10:16,P-Usine_B-000673,89.22,10,1,
2023-10-26 19:12:38,P-Usine_B-000674,89.89,7,1,
2023-10-26 19:08:50,P-Usine_B-000675,89.84,7,1,
2023-10-26 19:13:28,P-Usine_B-000676,89.24,5,1,
2023-10-26 19:16:12,P-Usine_B-000677,89.85,3,0,Visual Defect
2023-10-26 19:13:59,P-Usine_B-000678,90.2,,0,Visual Defect
2023-10-26 19:16:04,P-Usine_B-000679,90.45,9,1,
2023-10-26 19:14:03,P-Usine_B-000680,90.1,2,0,Visual Defect
2023-10-26 19:21:29,P-Usine_B-000681,90.18,1,0,Visual Defect
2023-10-26 19:22:30,P-Usine_B-000682,89.81,9,1,
2023-10-26 19:20:44,P-Usine_B-000683,90.09,4,1,
2023-10-26 19:25:50,P-Usine_B-000684,89.75,2,0,Visual Defect
2023-10-26 19:20:53,P-Usine_B-000685,90.14,3,0,Visual Defect
2023-10-26 19:19:20,P-Usine_B-000686,89.53,6,1,
2023-10-26 19:26:33,P-Usine_B-000687,89.96,6,1,
2023-10-26 19:21:35,P-Usine_B-000688,90.99,5,1,
2023-10-26 19:22:45,P-Usine_B-000689,88.81,4,1,
2023-10-26 19:26:51,P-Usine_B-000690,90.04,6,1,
2023-10-26 19:26:48,P-Usine_B-000691,90.12,3,0,Visual Defect
2023-10-26 19:28:44,P-Usine_B-000692,90.59,7,1,
2023-10-26 19:27:14,P-Usine_B-000693,89.77,10,1,
2023-10-26 19:30:07,P-Usine_B-000694,89.78,6,1,
2023-10-26 19:33:17,,89.85,7,1,
2023-10-26 19:37:47,P-Usine_B-000696,90.47,10,1,
2023-10-26 19:30:44,P-Usine_B-000697,89.96,1,0,Visual Defect
2023-10-26 19:35:41,P-Usine_B-000698,89.42,2,0,Visual Defect
2023-10-26 19:31:51,P-Usine_B-000699,88.84,4,1,
2023-10-26 19:40:14,P-Usine_B-000700,90.93,6,1,
2023-10-26 19:37:37,P-Usine_B-000701,90.65,5,1,
2023-10-26 19:35:46,P-Usine_B-000702,90.48,5,1,
2023-10-26 19:35:46,P-Usine_B-000702,90.48,5,1,
2023-10-26 19:41:40,P-Usine_B-000703,90.05,1,0,Visual Defect
2023-10-26 19:39:42,P-Usine_B-000704,90.12,1,0,Visual Defect
2023-10-26 19:39:42,P-Usine_B-000704,90.12,1,0,Visual Defect
2023-10-26 19:42:00,P-Usine_B-000705,90.12,9,1,
2023-10-26 19:42:31,P-Usine_B-000706,89.35,5,1,
2023-10-26 19:46:50,P-Usine_B-000707,89.4,1,0,Visual Defect
2023-10-26 19:45:22,P-Usine_B-000708,91.36,4,1,
2023-10-26 19:41:33,P-Usine_B-000709,89.23,3,0,Visual Defect
2023-10-26 19:49:43,P-Usine_B-000710,90.37,6,1,
2023-10-26 19:44:31,P-Usine_B-000711,88.9,5,1,
2023-10-26 19:46:00,P-Usine_B-000712,90.53,6,1,
2023-10-26 19:50:52,P-Usine_B-000713,89.9,2,0,Visual Defect
2023-10-26 19:51:36,P-Usine_B-000714,89.72,4,1,
2023-10-26 19:54:49,P-Usine_B-000715,90.7,1,0,Visual Defect
2023-10-26 19:53:21,P-Usine_B-000716,90.32,4,1,
2023-10-26 19:52:27,P-Usine_B-000717,89.78,10,1,
2023-10-26 19:58:01,P-Usine_B-000718,89.57,1,0,Visual Defect
2023-10-26 20:00:37,P-Usine_B-000719,90.1,7,1,
2023-10-26 19:58:34,P-Usine_B-000720,90.01,5,1,
2023-10-26 20:01:33,P-Usine_B-000721,91.12,7,1,
2023-10-26 20:03:40,P-Usine_B-000722,,1,0,Visual Defect
2023-10-26 20:01:11,P-Usine_B-000723,90.51,10,1,
2023-10-26 20:00:47,P-Usine_B-000724,90.26,8,1,
2023-10-26 20:04:30,P-Usine_B-000725,89.95,10,1,
2023-10-26 20:05:47,P-Usine_B-000726,89.73,9,1,
2023-10-26 20:03:43,P-Usine_B-000727,89.65,8,1,
2023-10-26 20:01:10,P-Usine_B-000728,89.13,4,1,
2023-10-26 20:07:10,P-Usine_B-000729,90.16,8,1,
2023-10-26 20:03:09,P-Usine_B-000730,89.36,9,1,
2023-10-26 20:03:40,P-Usine_B-000731,89.04,4,1,
2023-10-26 20:06:11,P-Usine_B-000732,89.33,5,1,
2023-10-26 20:12:27,P-Usine_B-000733,89.59,6,1,
2023-10-26 20:13:53,P-Usine_B-000734,89.82,6,1,
2023-10-26 20:10:35,P-Usine_B-000735,88.97,5,1,
2023-10-26 20:13:18,P-Usine_B-000736,89.72,10,1,
2023-10-26 20:11:55,P-Usine_B-000737,89.3,7,1,
2023-10-26 20:16:23,P-Usine_B-000738,89.26,7,1,
2023-10-26 20:20:53,P-Usine_B-000739,90.25,10,1,
2023-10-26 20:15:31,P-Usine_B-000740,90.05,7,1,
2023-10-26 20:18:55,P-Usine_B-000741,89.08,10,1,
2023-10-26 20:23:27,P-Usine_B-000742,90.3,3,0,Visual Defect
2023-10-26 20:22:31,P-Usine_B-000743,90.57,10,1,
2023-10-26 20:21:27,P-Usine_B-000744,89.74,10,1,
2023-10-26 20:20:33,P-Usine_B-000745,90.45,5,1,
2023-10-26 20:23:37,P-Usine_B-000746,90.4,10,1,
2023-10-26 20:26:36,P-Usine_B-000747,89.29,3,0,Visual Defect
2023-10-26 20:21:29,P-Usine_B-000748,89.4,8,1,
2023-10-26 20:27:01,P-Usine_B-000749,90.43,2,0,Visual Defect
2023-10-26 20:33:00,P-Usine_B-000750,89.87,9,1,
2023-10-26 20:29:44,P-Usine_B-000751,90.0,5,1,
2023-10-26 20:31:41,P-Usine_B-000752,90.55,4,1,
2023-10-26 20:34:26,P-Usine_B-000753,90.64,7,,
2023-10-26 20:29:01,P-Usine_B-000754,89.2,9,1,
2023-10-26 20:37:05,P-Usine_B-000755,90.13,9,1,
2023-10-26 20:37:05,P-Usine_B-000755,90.13,9,1,
2023-10-26 20:33:58,P-Usine_B-000756,89.43,6,1,
2023-10-26 20:32:28,P-Usine_B-000757,89.32,9,1,
2023-10-26 20:37:02,P-Usine_B-000758,89.6,1,0,
2023-10-26 20:35:52,P-Usine_B-000759,90.25,5,1,
2023-10-26 20:38:11,P-Usine_B-000760,90.34,6,1,
2023-10-26 20:36:52,,89.45,3,0,Visual Defect
2023-10-26 20:43:39,P-Usine_B-000762,90.19,10,1,
2023-10-26 20:40:43,P-Usine_B-000763,89.72,6,1,
2023-10-26 20:45:21,P-Usine_B-000764,89.4,6,1,
2023-10-26 20:39:45,P-Usine_B-000765,90.51,1,0,Visual Defect
2023-10-26 20:49:11,P-Usine_B-000766,90.27,8,1,
2023-10-26 20:44:41,P-Usine_B-000767,89.73,3,0,Visual Defect
2023-10-26 20:49:16,P-Usine_B-000768,90.65,7,1,
2023-10-26 20:49:54,P-Usine_B-000769,89.61,8,1,
2023-10-26 20:43:43,P-Usine_B-000770,90.72,2,0,Visual Defect
2023-10-26 20:45:40,P-Usine_B-000771,90.24,3,0,Visual Defect
2023-10-26 20:45:40,P-Usine_B-000771,90.24,3,0,Visual Defect
2023-10-26 20:54:27,P-Usine_B-000772,90.07,10,1,
2023-10-26 20:48:59,P-Usine_B-000773,89.58,4,1,
2023-10-26 20:55:47,P-Usine_B-000774,89.51,2,0,Visual Defect
2023-10-26 20:55:13,P-Usine_B-000775,90.24,2,0,Visual Defect
