timestamp,part_id,vitesse_broche_rpm,avance_outil,profondeur_passe,temp_broche,temp_piece,vibration_broche,couple_moteur,puissance_conso_kw,temps_cycle_theo,temps_cycle_reel,nb_pieces_prod,nb_pieces_nok,id_machine,version_prog,num_outil,usure_outil_pct,etat_machine,alarmes
2023-10-26 10:28:46,P-Usine_B-000146,11911,2016.0,3.1,54.7,40.1,0.404,14.83,6.73,120.0,122.2,146,0,CNU-01,v2.4,1,77.8,RUN,NONE
2023-10-26 10:27:14,P-Usine_B-000147,11846,1920.0,3.2,48.0,38.0,0.571,11.53,5.76,120.0,119.4,147,0,CNU-02,v2.4,1,76.1,RUN,NONE
2023-10-26 10:28:19,P-Usine_B-000148,11902,1845.0,2.87,51.3,39.6,0.56,14.82,7.96,120.0,120.8,148,,CNU-01,v2.4,2,74.0,RUN,NONE
2023-10-26 10:31:31,P-Usine_B-000149,11944,1967.0,2.84,44.5,38.2,0.495,11.76,5.56,120.0,123.6,149,0,CNU-02,v2.4,1,78.7,RUN,NONE
2023-10-26 10:32:09,P-Usine_B-000150,12043,2171.0,3.18,46.3,33.0,0.474,11.38,7.67,120.0,120.2,150,0,CNU-01,,2,77.2,RUN,NONE
2023-10-26 10:39:38,P-Usine_B-000151,11837,2175.0,3.17,48.6,39.1,0.6,11.87,5.58,120.0,120.2,151,0,CNU-02,v2.4,1,77.1,RUN,NONE
2023-10-26 10:36:58,P-Usine_B-000152,12259,2071.0,2.92,54.7,34.3,0.519,13.81,6.74,120.0,122.8,152,0,CNU-01,v2.4,4,80.6,RUN,NONE
2023-10-26 10:38:20,P-Usine_B-000153,11985,1889.0,3.17,50.4,40.4,0.58,10.91,5.92,120.0,124.8,153,0,CNU-02,v2.4,2,77.8,RUN,NONE
2023-10-26 10:42:01,P-Usine_B-000154,12203,1860.0,3.0,47.0,43.9,0.633,14.16,7.72,120.0,119.5,154,0,CNU-01,v2.4,4,78.6,RUN,NONE
2023-10-26 10:38:59,P-Usine_B-000155,12022,2107.0,2.91,49.9,35.7,0.435,11.19,6.1,120.0,119.9,155,0,CNU-02,v2.4,4,77.9,RUN,NONE
2023-10-26 10:43:29,P-Usine_B-000156,12134,1911.0,3.11,45.7,35.9,0.332,12.94,5.57,120.0,118.9,156,0,CNU-01,v2.4,4,78.4,RUN,NONE
2023-10-26 10:46:39,P-Usine_B-000157,11940,2054.0,2.89,48.3,35.6,0.711,11.56,7.56,120.0,125.3,157,0,CNU-02,v2.4,4,79.4,RUN,NONE
2023-10-26 10:44:26,P-Usine_B-000158,12300,2015.0,2.92,54.0,40.4,0.656,12.51,5.84,120.0,120.8,158,0,CNU-01,v2.4,5,81.5,RUN,NONE
2023-10-26 10:45:25,P-Usine_B-000159,11970,2094.0,3.13,44.3,41.4,0.521,10.28,7.39,120.0,118.1,159,0,CNU-02,v2.4,4,81.7,RUN,NONE
2023-10-26 10:44:13,P-Usine_B-000160,11876,1877.0,2.92,45.3,37.6,0.378,11.82,6.55,120.0,122.1,160,0,CNU-01,v2.4,1,84.9,RUN,NONE
2023-10-26 10:50:11,P-Usine_B-000161,12369,1812.0,3.07,44.4,34.1,0.38,13.08,6.57,120.0,119.5,161,0,CNU-02,v2.4,4,84.4,RUN,NONE
2023-10-26 10:49:32,P-Usine_B-000162,12440,1891.0,3.1,53.6,30.2,0.49,12.83,5.23,120.0,123.0,162,0,CNU-01,v2.4,4,84.2,RUN,NONE
2023-10-26 10:50:43,P-Usine_B-000163,11864,1855.0,2.99,46.7,39.1,0.593,12.91,6.83,120.0,121.3,163,0,CNU-02,v2.4,5,82.6,RUN,NONE
2023-10-26 10:53:01,P-Usine_B-000164,11767,1849.0,3.05,42.3,38.5,0.325,11.76,6.41,120.0,121.2,164,0,CNU-01,v2.4,1,82.2,RUN,NONE
2023-10-26 10:54:04,P-Usine_B-000165,12077,2165.0,3.07,40.0,33.3,0.372,10.92,6.52,120.0,121.1,165,0,CNU-02,v2.4,1,83.8,RUN,NONE
2023-10-26 10:47:26,P-Usine_B-000166,11791,2073.0,3.09,45.9,41.1,0.5,12.8,7.27,120.0,123.1,166,0,CNU-01,v2.4,1,84.3,RUN,NONE
2023-10-26 10:53:25,P-Usine_B-000167,12053,1830.0,2.98,47.0,44.6,0.686,11.94,6.5,120.0,121.4,167,0,CNU-02,v2.4,5,86.9,RUN,NONE
2023-10-26 10:51:02,P-Usine_B-000168,11847,1966.0,2.92,44.1,31.9,0.579,13.83,7.18,120.0,126.4,168,0,CNU-01,v2.4,4,86.4,RUN,NONE
2023-10-26 10:50:44,P-Usine_B-000169,12289,1839.0,3.17,53.0,39.9,0.309,13.59,7.11,120.0,121.5,169,0,CNU-02,v2.4,2,84.6,RUN,NONE
2023-10-26 10:59:19,P-Usine_B-000170,11655,1979.0,2.87,42.4,43.1,0.536,12.38,5.47,120.0,119.8,170,0,CNU-01,v2.4,2,88.5,RUN,NONE
2023-10-26 11:00:18,P-Usine_B-000171,11950,1828.0,2.95,50.3,32.7,0.548,14.35,6.14,120.0,123.9,171,0,CNU-02,v2.4,2,86.3,RUN,NONE
2023-10-26 10:56:41,P-Usine_B-000172,12029,2102.0,3.12,44.8,37.3,0.399,11.26,7.7,120.0,124.5,172,0,CNU-01,v2.4,3,89.8,RUN,NONE
2023-10-26 11:00:13,P-Usine_B-000173,11942,2164.0,2.97,54.9,35.1,0.452,10.52,7.37,120.0,125.0,173,0,,v2.4,3,88.0,RUN,NONE
2023-10-26 11:01:17,P-Usine_B-000174,12149,2030.0,3.09,42.3,43.4,0.549,14.92,7.92,120.0,122.9,174,0,CNU-01,v2.4,2,91.0,RUN,NONE
2023-10-26 11:00:09,P-Usine_B-000175,12238,1820.0,3.12,48.0,41.4,0.345,15.0,6.55,120.0,121.8,175,0,CNU-02,v2.4,2,87.8,RUN,NONE
2023-10-26 11:01:22,P-Usine_B-000176,12011,2046.0,2.83,48.9,43.3,0.494,12.1,6.47,120.0,124.5,176,0,CNU-01,v2.4,5,88.7,RUN,NONE
2023-10-26 10:56:52,P-Usine_B-000177,12165,1859.0,2.88,43.3,41.1,0.401,10.76,7.42,120.0,122.3,177,0,CNU-02,v2.4,3,91.1,RUN,NONE
2023-10-26 10:57:56,P-Usine_B-000178,12277,1975.0,2.82,48.9,34.6,0.556,10.23,6.65,120.0,117.6,178,0,CNU-01,v2.4,5,91.2,RUN,NONE
2023-10-26 11:00:20,P-Usine_B-000179,12232,1829.0,3.07,45.7,34.7,0.378,13.25,6.96,120.0,120.9,179,0,CNU-02,v2.4,3,94.5,RUN,NONE
2023-10-26 11:02:57,P-Usine_B-000180,11862,2131.0,3.01,44.1,33.1,0.427,10.73,5.39,120.0,123.0,180,0,CNU-01,v2.4,1,90.5,RUN,NONE
2023-10-26 11:02:57,P-Usine_B-000180,11862,2131.0,3.01,44.1,33.1,0.427,10.73,5.39,120.0,123.0,180,0,CNU-01,v2.4,1,90.5,RUN,NONE
2023-10-26 11:10:47,P-Usine_B-000181,11482,1904.0,3.02,42.0,31.0,0.344,13.76,5.54,120.0,121.9,181,0,CNU-02,v2.4,4,94.7,RUN,NONE
2023-10-26 11:04:32,P-Usine_B-000182,12062,2091.0,3.03,44.6,41.6,0.578,12.13,7.4,120.0,120.4,182,0,CNU-01,v2.4,3,93.4,RUN,NONE
2023-10-26 11:04:19,P-Usine_B-000183,11634,1996.0,2.97,49.7,36.5,0.453,14.21,5.45,120.0,124.6,183,0,CNU-02,v2.4,1,94.0,RUN,NONE
2023-10-26 11:14:14,P-Usine_B-000184,11802,2179.0,3.16,43.7,43.0,0.469,13.66,5.99,120.0,122.2,184,0,CNU-01,v2.4,3,96.6,RUN,NONE
2023-10-26 11:07:17,P-Usine_B-000185,12264,1915.0,3.05,53.7,42.6,0.426,13.4,5.97,120.0,118.4,185,0,CNU-02,v2.4,5,94.1,RUN,NONE
2023-10-26 11:15:52,P-Usine_B-000186,11991,2128.0,3.12,41.5,39.7,0.475,15.0,5.75,120.0,119.1,186,0,CNU-01,v2.4,4,97.3,RUN,NONE
2023-10-26 11:12:51,P-Usine_B-000187,11911,1815.0,3.0,41.9,40.8,0.468,11.19,7.54,120.0,120.3,187,0,CNU-02,v2.4,3,94.3,RUN,NONE
2023-10-26 11:12:40,P-Usine_B-000188,12002,2132.0,2.88,40.1,36.4,0.613,13.42,5.95,120.0,118.4,188,0,CNU-01,v2.4,1,96.3,RUN,NONE
2023-10-26 11:15:48,P-Usine_B-000189,11872,1940.0,2.86,52.3,38.2,0.619,14.64,6.69,120.0,122.1,189,0,CNU-02,v2.4,999.9,96.4,RUN,NONE
2023-10-26 11:12:57,P-Usine_B-000190,12255,1974.0,2.95,41.1,32.7,0.478,15.0,7.45,120.0,121.7,190,0,CNU-01,v2.4,2,96.5,RUN,NONE
2023-10-26 11:12:58,P-Usine_B-000191,11947,2100.0,2.81,43.8,32.3,0.344,14.28,7.16,120.0,126.2,191,0,CNU-02,v2.4,1,99.9,RUN,NONE
2023-10-26 11:15:21,P-Usine_B-000192,12176,1898.0,2.93,50.7,39.2,0.468,11.69,7.41,120.0,123.0,192,0,CNU-01,v2.4,5,96.3,RUN,NONE
2023-10-26 11:15:21,P-Usine_B-000192,12176,1898.0,2.93,50.7,39.2,0.468,11.69,7.41,120.0,123.0,192,0,CNU-01,v2.4,5,96.3,RUN,NONE
2023-10-26 11:14:34,P-Usine_B-000193,11778,2151.0,3.16,41.2,32.5,0.758,10.21,7.9,120.0,126.1,193,0,CNU-02,v2.4,2,99.2,RUN,NONE
2023-10-26 11:18:18,P-Usine_B-000194,11880,2025.0,2.85,41.3,38.6,0.429,13.1,5.0,120.0,121.1,194,0,CNU-01,v2.4,5,98.1,RUN,NONE
2023-10-26 11:17:11,P-Usine_B-000195,11744,1819.0,3.19,42.2,31.9,0.385,13.17,7.58,120.0,126.7,195,0,CNU-02,v2.4,3,98.9,RUN,NONE
2023-10-26 11:18:59,P-Usine_B-000196,11945,2011.0,2.95,43.5,37.1,0.556,10.66,6.48,120.0,124.7,196,0,CNU-01,v2.4,4,98.2,RUN,NONE
2023-10-26 11:23:07,P-Usine_B-000197,12049,2107.0,2.92,43.4,33.8,0.413,999.9,6.4,120.0,123.3,197,0,CNU-02,v2.4,3,100,RUN,NONE
2023-10-26 11:27:24,P-Usine_B-000198,12275,2127.0,3.07,50.3,40.3,0.422,14.77,6.11,120.0,125.2,198,0,CNU-01,v2.4,4,100,RUN,NONE
2023-10-26 11:27:17,P-Usine_B-000199,12323,1934.0,3.11,49.4,37.5,0.63,11.21,7.3,120.0,121.1,199,0,CNU-02,v2.4,4,100,RUN,NONE
2023-10-26 11:27:33,P-Usine_B-000200,11634,2108.0,3.05,50.3,30.8,0.525,12.97,7.66,120.0,121.6,200,0,CNU-01,v2.4,4,1.6,RUN,NONE
2023-10-26 11:22:58,P-Usine_B-000201,11957,1990.0,2.92,45.0,32.9,0.659,11.17,7.6,120.0,120.6,201,0,CNU-02,v2.4,1,4.1,RUN,NONE
2023-10-26 11:29:08,P-Usine_B-000202,12236,1890.0,3.15,53.1,44.1,0.704,11.83,5.38,120.0,122.9,202,0,CNU-01,v2.4,3,5.7,RUN,NONE
2023-10-26 11:28:42,P-Usine_B-000203,11726,2092.0,3.19,52.0,39.5,0.501,12.07,5.26,120.0,120.8,203,0,CNU-02,v2.4,4,4.0,RUN,NONE
2023-10-26 11:32:03,P-Usine_B-000204,12107,2182.0,2.84,44.6,33.8,0.326,12.39,7.66,120.0,119.9,204,0,CNU-01,v2.4,3,4.1,RUN,NONE
2023-10-26 11:31:28,P-Usine_B-000205,12168,1966.0,2.97,49.2,42.9,0.484,11.08,7.62,120.0,122.5,205,0,CNU-02,v2.4,5,7.3,RUN,NONE
2023-10-26 11:34:23,P-Usine_B-000206,11841,1979.0,2.96,51.1,31.0,0.405,14.06,6.35,120.0,123.9,206,0,CNU-01,v2.4,2,7.7,RUN,NONE
2023-10-26 11:36:45,P-Usine_B-000207,12010,2006.0,3.19,48.9,40.1,0.64,10.79,6.15,120.0,120.5,207,0,CNU-02,v2.4,4,6.7,RUN,NONE
2023-10-26 11:33:59,P-Usine_B-000208,12348,2140.0,3.08,48.4,38.0,0.373,14.57,7.33,120.0,123.4,208,0,CNU-01,v2.4,2,8.1,RUN,NONE
2023-10-26 11:31:20,P-Usine_B-000209,11925,1869.0,2.93,49.4,43.1,0.407,10.79,7.46,120.0,124.3,209,0,CNU-02,v2.4,2,8.0,RUN,NONE
2023-10-26 11:37:17,P-Usine_B-000210,11907,2129.0,2.83,40.7,31.1,0.455,10.5,7.5,120.0,120.9,210,0,CNU-01,v2.4,1,9.4,RUN,NONE
2023-10-26 11:31:03,P-Usine_B-000211,11817,1858.0,3.0,53.4,35.5,0.484,12.24,5.24,120.0,123.1,211,0,CNU-02,v2.4,4,5.9,RUN,NONE
2023-10-26 11:31:49,P-Usine_B-000212,12037,1803.0,3.11,50.7,38.3,0.722,11.15,6.21,120.0,127.0,212,0,CNU-01,v2.4,5,10.6,RUN,NONE
2023-10-26 11:39:03,P-Usine_B-000213,12000,1953.0,2.95,44.3,31.0,0.343,10.88,6.42,120.0,122.4,213,0,CNU-02,v2.4,4,8.4,RUN,NONE
2023-10-26 11:38:10,P-Usine_B-000214,11843,1876.0,3.15,45.2,37.8,0.405,14.08,5.43,120.0,122.1,214,0,CNU-01,v2.4,2,11.1,RUN,NONE
2023-10-26 11:45:02,P-Usine_B-000215,12017,2182.0,2.83,48.7,41.7,0.407,11.6,6.31,120.0,123.6,215,0,CNU-02,v2.4,2,8.9,RUN,NONE
2023-10-26 11:36:38,P-Usine_B-000216,12231,2068.0,3.18,54.4,43.8,0.492,14.29,5.94,120.0,117.1,216,0,CNU-01,v2.4,4,12.6,RUN,NONE
2023-10-26 11:37:28,P-Usine_B-000217,11972,2089.0,2.95,43.3,38.7,0.548,13.12,7.37,120.0,121.2,217,0,CNU-02,v2.4,3,9.7,RUN,NONE
2023-10-26 11:43:07,P-Usine_B-000218,12312,2116.0,2.83,43.2,34.0,0.425,11.54,5.24,120.0,123.4,218,0,CNU-01,v2.4,2,11.5,RUN,NONE
2023-10-26 11:46:10,P-Usine_B-000219,11924,2051.0,3.09,43.7,43.4,0.381,12.38,5.05,120.0,123.9,219,0,CNU-02,v2.4,4,11.4,RUN,NONE
2023-10-26 11:46:31,P-Usine_B-000220,11657,2130.0,3.05,42.0,39.7,0.577,14.36,6.39,120.0,124.8,220,0,CNU-01,v2.4,3,14.6,RUN,NONE
2023-10-26 11:50:01,P-Usine_B-000221,11731,2111.0,3.2,51.0,35.3,0.34,14.61,7.82,120.0,123.0,221,0,CNU-02,v2.4,1,15.3,RUN,NONE
2023-10-26 11:42:11,P-Usine_B-000222,999.9,2185.0,3.01,52.6,34.4,0.503,12.61,5.29,120.0,123.2,222,0,CNU-01,v2.4,1,12.6,RUN,NONE
2023-10-26 11:47:47,P-Usine_B-000223,12048,1941.0,3.08,52.5,43.2,0.499,14.03,7.19,120.0,119.5,223,0,CNU-02,v2.4,3,16.1,RUN,NONE
2023-10-26 11:52:18,P-Usine_B-000224,12242,2123.0,2.85,51.0,33.9,0.581,12.16,6.31,120.0,121.8,224,0,CNU-01,v2.4,2,13.5,RUN,NONE
2023-10-26 11:46:35,P-Usine_B-000225,12257,2080.0,2.89,47.0,34.9,0.49,11.56,6.14,120.0,119.1,225,0,CNU-02,v2.4,1,13.0,RUN,NONE
2023-10-26 11:50:23,P-Usine_B-000226,12169,1862.0,3.17,45.7,41.3,0.472,14.8,7.22,120.0,122.0,226,0,CNU-01,v2.4,1,16.3,RUN,NONE
2023-10-26 11:54:32,P-Usine_B-000227,11567,1961.0,2.89,51.3,37.6,0.531,14.1,7.38,120.0,122.8,227,0,CNU-02,v2.4,1,15.0,RUN,NONE
2023-10-26 11:54:38,P-Usine_B-000228,12043,1950.0,2.88,40.2,36.1,0.35,10.17,5.26,120.0,120.6,228,0,CNU-01,v2.4,2,17.4,RUN,NONE
2023-10-26 11:52:54,P-Usine_B-000229,12032,2174.0,3.2,49.9,38.8,0.466,11.46,5.47,120.0,121.5,229,0,CNU-02,v2.4,4,16.5,RUN,999.9
2023-10-26 11:51:15,P-Usine_B-000230,11923,1989.0,3.07,47.7,34.7,0.595,12.81,5.82,120.0,121.3,230,0,CNU-01,v2.4,1,18.5,RUN,NONE
2023-10-26 11:52:43,P-Usine_B-000231,12011,2001.0,3.01,47.2,34.0,0.501,14.41,7.05,120.0,122.7,231,0,CNU-02,v2.4,5,16.1,RUN,NONE
2023-10-26 12:00:15,P-Usine_B-000232,11964,1889.0,3.08,51.7,37.4,0.46,11.48,6.42,120.0,122.6,232,0,CNU-01,v2.4,4,19.1,RUN,NONE
2023-10-26 11:57:06,P-Usine_B-000233,12060,1869.0,2.9,53.3,36.5,0.58,13.0,5.47,120.0,116.9,233,0,CNU-02,v2.4,1,21.2,RUN,NONE
2023-10-26 11:58:46,P-Usine_B-000234,12205,2004.0,3.03,45.6,42.6,0.522,12.98,5.97,120.0,124.6,234,0,CNU-01,v2.4,3,19.2,RUN,NONE
2023-10-26 12:05:03,P-Usine_B-000235,12083,1825.0,2.84,43.3,39.0,0.383,13.79,6.59,120.0,121.2,235,0,CNU-02,v2.4,1,22.1,RUN,NONE
2023-10-26 12:00:08,P-Usine_B-000236,11896,2089.0,2.82,41.5,32.5,0.386,11.17,5.09,120.0,118.1,236,0,CNU-01,v2.4,1,20.9,RUN,NONE
2023-10-26 11:59:26,P-Usine_B-000237,12014,2117.0,2.82,42.5,44.2,0.468,12.23,6.32,120.0,119.0,237,0,CNU-02,v2.4,1,19.2,RUN,NONE
2023-10-26 12:05:54,P-Usine_B-000238,11607,1837.0,2.82,53.0,36.3,0.644,10.13,5.4,120.0,122.8,238,0,CNU-01,v2.4,3,21.7,RUN,NONE
2023-10-26 12:08:31,P-Usine_B-000239,11922,1891.0,2.81,52.9,40.2,0.636,12.23,7.43,120.0,124.9,239,0,CNU-02,v2.4,3,,RUN,NONE
2023-10-26 12:00:30,P-Usine_B-000240,12043,1873.0,3.14,43.9,33.7,0.524,14.33,5.63,120.0,121.2,240,0,CNU-01,v2.4,1,21.9,RUN,NONE
2023-10-26 12:01:06,P-Usine_B-000241,11637,2140.0,2.86,41.3,33.5,0.513,10.79,5.01,120.0,123.5,241,0,CNU-02,v2.4,2,24.0,RUN,NONE
2023-10-26 12:01:56,P-Usine_B-000242,11980,2172.0,3.18,43.3,37.7,0.567,14.61,6.45,120.0,119.3,242,0,CNU-01,v2.4,2,22.5,RUN,NONE
2023-10-26 12:10:11,P-Usine_B-000243,11948,2020.0,3.12,50.5,37.9,0.491,12.15,6.6,120.0,123.6,243,0,CNU-02,v2.4,5,25.4,RUN,NONE
2023-10-26 12:09:18,P-Usine_B-000244,12485,2171.0,2.93,46.4,42.4,0.445,13.43,6.18,120.0,122.5,244,0,CNU-01,v2.4,5,23.2,RUN,NONE
2023-10-26 12:08:29,P-Usine_B-000245,12129,1919.0,3.07,45.7,34.5,0.562,11.11,6.57,120.0,121.9,245,0,CNU-02,v2.4,4,27.4,RUN,NONE
2023-10-26 12:08:50,P-Usine_B-000246,12051,2173.0,2.99,45.3,33.6,0.536,10.23,5.35,120.0,121.9,246,0,CNU-01,v2.4,2,27.1,RUN,NONE
2023-10-26 12:13:39,P-Usine_B-000247,12140,2076.0,3.1,44.0,39.4,0.367,13.49,7.01,120.0,120.2,247,,CNU-02,v2.4,3,25.5,RUN,NONE
2023-10-26 12:11:08,P-Usine_B-000248,12086,2090.0,,44.9,33.1,0.46,10.32,7.68,120.0,121.5,248,0,CNU-01,v2.4,3,24.8,RUN,NONE
2023-10-26 12:09:37,P-Usine_B-000249,11733,1939.0,3.1,47.7,31.7,0.468,14.22,5.43,120.0,123.1,249,0,CNU-02,v2.4,4,27.6,RUN,NONE
2023-10-26 12:16:31,P-Usine_B-000250,12136,1981.0,2.82,43.8,35.5,0.508,13.57,7.36,120.0,123.1,250,0,CNU-01,v2.4,3,27.8,RUN,NONE
2023-10-26 12:14:24,P-Usine_B-000251,12124,1891.0,3.17,50.8,40.6,0.28,11.82,6.75,120.0,124.3,251,0,CNU-02,v2.4,1,29.8,RUN,NONE
2023-10-26 12:12:24,P-Usine_B-000252,12132,2175.0,999.9,47.2,39.8,0.48,11.07,5.31,120.0,121.5,252,0,CNU-01,v2.4,5,28.4,RUN,NONE
2023-10-26 12:15:20,P-Usine_B-000253,11859,1841.0,3.02,49.3,33.3,0.56,11.47,5.38,120.0,121.9,253,0,CNU-02,v2.4,3,31.3,RUN,NONE
2023-10-26 12:18:05,P-Usine_B-000254,11983,1963.0,3.08,45.9,41.2,0.49,12.04,5.81,120.0,119.2,254,0,CNU-01,v2.4,2,30.7,RUN,NONE
2023-10-26 12:21:20,P-Usine_B-000255,12014,2120.0,3.14,53.3,38.1,0.411,13.0,7.06,120.0,121.4,255,0,CNU-02,v2.4,5,28.3,RUN,NONE
2023-10-26 12:24:47,P-Usine_B-000256,12135,1811.0,2.91,45.7,31.6,0.486,12.88,5.88,120.0,122.5,,0,CNU-01,v2.4,4,28.7,RUN,NONE
2023-10-26 12:25:10,P-Usine_B-000257,12022,1834.0,3.08,46.4,42.2,0.569,12.98,5.63,120.0,119.3,257,0,CNU-02,v2.4,5,33.2,RUN,NONE
2023-10-26 12:17:24,P-Usine_B-000258,11973,1983.0,2.98,48.8,42.1,0.447,14.3,6.78,120.0,123.8,258,0,CNU-01,v2.4,3,30.0,RUN,NONE
2023-10-26 12:22:33,P-Usine_B-000259,11556,2094.0,2.95,43.6,32.3,0.523,10.99,7.32,120.0,121.2,259,0,CNU-02,v2.4,4,31.2,RUN,NONE
2023-10-26 12:24:51,P-Usine_B-000260,11962,1891.0,3.13,44.9,31.2,0.468,14.34,7.53,120.0,123.5,260,0,CNU-01,v2.4,1,33.3,RUN,NONE
2023-10-26 12:22:18,P-Usine_B-000261,11809,2140.0,3.05,50.2,32.4,0.58,11.26,5.85,120.0,123.9,261,0,CNU-02,v2.4,4,33.7,RUN,NONE
2023-10-26 12:25:18,P-Usine_B-000262,12022,2071.0,2.87,44.7,35.7,0.433,10.37,7.04,120.0,120.4,262,0,CNU-01,v2.4,4,35.5,RUN,NONE
2023-10-26 12:30:35,P-Usine_B-000263,11756,2194.0,2.94,45.5,35.3,0.549,10.3,6.75,120.0,117.2,263,0,CNU-02,v2.4,2,33.7,RUN,NONE
2023-10-26 12:32:07,P-Usine_B-000264,11839,2117.0,3.01,46.6,44.9,0.562,13.51,7.75,120.0,119.3,264,0,CNU-01,v2.4,4,35.1,RUN,NONE
2023-10-26 12:26:17,P-Usine_B-000265,12169,1962.0,3.13,51.4,43.2,0.422,11.04,6.31,120.0,121.6,265,0,CNU-02,v2.4,3,32.8,RUN,NONE
2023-10-26 12:32:00,P-Usine_B-000266,12096,1976.0,2.94,48.5,41.0,0.481,11.06,5.09,120.0,124.2,266,0,CNU-01,v2.4,2,35.6,RUN,NONE
2023-10-26 12:26:53,P-Usine_B-000267,11857,2165.0,2.92,47.9,34.1,0.54,11.91,6.84,120.0,125.4,267,0,CNU-02,v2.4,1,36.9,RUN,NONE
2023-10-26 12:32:01,P-Usine_B-000268,12062,1979.0,2.87,42.9,31.2,0.612,11.11,6.61,120.0,121.2,268,0,CNU-01,v2.4,2,34.1,RUN,NONE
2023-10-26 12:33:29,P-Usine_B-000269,11838,2151.0,3.18,46.7,35.5,0.535,12.4,7.37,120.0,122.8,269,0,CNU-02,v2.4,1,37.5,RUN,NONE
2023-10-26 12:31:29,P-Usine_B-000270,11776,1803.0,3.19,44.9,40.7,0.376,12.14,5.21,120.0,118.8,270,0,CNU-01,v2.4,3,36.1,RUN,NONE
2023-10-26 12:34:14,P-Usine_B-000271,11700,1805.0,2.85,52.5,37.5,0.45,11.87,6.53,120.0,122.0,271,0,CNU-02,v2.4,3,40.4,RUN,NONE
2023-10-26 12:37:05,P-Usine_B-000272,11703,2175.0,2.82,51.9,43.6,0.397,10.76,5.86,120.0,124.9,272,0,CNU-01,v2.4,1,37.0,RUN,NONE
2023-10-26 12:35:26,P-Usine_B-000273,12114,2079.0,3.18,54.7,40.3,0.617,14.34,5.22,120.0,122.3,273,0,CNU-02,v2.4,5,37.9,RUN,NONE
2023-10-26 12:38:15,P-Usine_B-000274,12011,1932.0,2.96,52.0,34.8,0.535,10.14,7.8,120.0,120.9,274,0,CNU-01,v2.4,1,41.7,RUN,NONE
2023-10-26 12:43:12,P-Usine_B-000275,11882,2062.0,3.19,45.9,32.7,0.404,13.98,7.33,120.0,120.1,275,0,CNU-02,v2.4,3,,RUN,NONE
2023-10-26 12:35:08,P-Usine_B-000276,12065,1926.0,2.9,41.6,30.5,0.503,13.71,6.82,120.0,121.8,276,0,CNU-01,v2.4,5,40.8,RUN,NONE
2023-10-26 12:36:46,P-Usine_B-000277,11877,1834.0,3.12,54.3,31.1,0.373,12.73,5.82,120.0,121.4,277,0,CNU-02,v2.4,2,38.6,RUN,NONE
2023-10-26 12:37:26,P-Usine_B-000278,12453,1858.0,3.05,54.8,33.9,0.559,14.97,5.22,120.0,121.0,278,0,CNU-01,v2.4,5,39.6,RUN,NONE
2023-10-26 12:45:03,P-Usine_B-000279,11937,1849.0,2.81,47.8,40.1,0.532,10.99,5.61,120.0,121.6,279,0,CNU-02,v2.4,1,43.6,RUN,NONE
2023-10-26 12:44:44,P-Usine_B-000280,12167,1973.0,2.91,41.1,32.5,0.501,12.9,6.24,120.0,120.8,280,0,CNU-01,v2.4,1,41.1,RUN,NONE
2023-10-26 12:41:11,P-Usine_B-000281,12158,1893.0,3.02,54.8,32.3,0.575,12.22,6.25,120.0,120.3,281,0,CNU-02,v2.4,2,43.8,RUN,NONE
2023-10-26 12:41:03,P-Usine_B-000282,11998,2000.0,3.19,40.6,35.5,0.483,11.99,6.11,120.0,123.7,282,0,CNU-01,v2.4,5,44.5,RUN,NONE
2023-10-26 12:47:58,P-Usine_B-000283,12179,2084.0,3.17,46.9,30.7,0.571,12.14,5.88,120.0,120.4,283,0,CNU-02,v2.4,1,42.9,RUN,NONE
2023-10-26 12:52:45,P-Usine_B-000284,12342,1923.0,3.08,53.2,32.5,0.388,11.43,7.06,120.0,119.2,284,0,CNU-01,v2.4,1,45.6,RUN,NONE
2023-10-26 12:44:34,P-Usine_B-000285,12240,1881.0,3.09,43.7,44.7,0.499,14.46,7.13,120.0,122.5,285,0,CNU-02,v2.4,4,43.1,RUN,NONE
2023-10-26 12:45:38,P-Usine_B-000286,11921,1983.0,3.16,51.5,37.1,0.534,10.6,5.4,120.0,123.7,286,0,CNU-01,v2.4,2,43.4,RUN,NONE
2023-10-26 12:51:15,P-Usine_B-000287,12004,1946.0,3.07,48.9,43.8,0.496,12.14,7.11,120.0,124.7,287,0,CNU-02,v2.4,2,45.5,RUN,NONE
2023-10-26 12:55:36,P-Usine_B-000288,12265,2081.0,3.12,54.7,40.1,0.524,14.85,5.11,120.0,120.7,288,0,CNU-01,v2.4,4,44.2,RUN,NONE
2023-10-26 12:51:25,P-Usine_B-000289,11904,2002.0,3.08,51.4,34.7,0.351,12.07,7.21,120.0,122.7,289,0,CNU-02,v2.4,2,45.9,RUN,NONE
2023-10-26 12:51:50,P-Usine_B-000290,12019,1973.0,2.86,41.3,38.6,0.389,10.17,6.46,120.0,126.3,290,0,CNU-01,v2.4,1,45.4,RUN,NONE
2023-10-26 12:58:52,P-Usine_B-000291,12427,2092.0,3.11,40.5,43.8,0.592,12.53,5.44,120.0,122.0,291,0,CNU-02,v2.4,1,46.0,RUN,NONE
2023-10-26 12:55:47,P-Usine_B-000292,12324,1904.0,2.86,40.0,37.9,0.538,13.42,7.01,120.0,124.1,292,0,CNU-01,v2.4,4,48.0,RUN,NONE
