timestamp,part_id,id_piece,dim_x,dim_y,dim_z,tol_min,tol_max,ecart_nominale,resultat,type_defaut,id_operateur
2023-10-26 11:26:14,P-Usine_B-000171,P-Usine_B-000171,100.019,50.023,25.02,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 11:28:07,P-Usine_B-000172,P-Usine_B-000172,100.003,50.04,24.992,-0.05,0.05,0.04,OK,NONE,AUTO-VIS-01
2023-10-26 11:35:56,P-Usine_B-000173,P-Usine_B-000173,99.97,49.957,24.996,-0.05,0.05,0.043,OK,NONE,AUTO-VIS-01
2023-10-26 11:35:47,P-Usine_B-000174,P-Usine_B-000174,100.012,50.025,24.979,-0.05,0.05,0.025,OK,NONE,AUTO-VIS-01
2023-10-26 11:33:07,P-Usine_B-000175,P-Usine_B-000175,99.988,50.001,25.015,-0.05,0.05,0.015,OK,NONE,AUTO-VIS-01
2023-10-26 11:37:13,P-Usine_B-000176,P-Usine_B-000176,100.02,50.011,24.962,-0.05,0.05,0.038,OK,NONE,AUTO-VIS-01
2023-10-26 11:40:12,P-Usine_B-000177,P-Usine_B-000177,99.999,50.021,24.972,-0.05,0.05,0.028,OK,NONE,AUTO-VIS-01
2023-10-26 11:39:10,P-Usine_B-000178,P-Usine_B-000178,100.002,50.004,24.999,-0.05,0.05,0.004,OK,NONE,AUTO-VIS-01
2023-10-26 11:43:13,P-Usine_B-000179,P-Usine_B-000179,99.993,50.01,25.024,-0.05,0.05,0.024,OK,NONE,AUTO-VIS-01
2023-10-26 11:37:59,P-Usine_B-000180,P-Usine_B-000180,99.997,50.013,25.007,-0.05,0.05,0.013,OK,NONE,AUTO-VIS-01
2023-10-26 11:37:59,P-Usine_B-000181,P-Usine_B-000181,99.983,49.983,24.987,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 11:42:04,P-Usine_B-000182,P-Usine_B-000182,99.975,50.018,25.026,-0.05,0.05,0.026,OK,NONE,AUTO-VIS-01
2023-10-26 11:42:45,P-Usine_B-000183,P-Usine_B-000183,100.039,50.018,24.981,-0.05,0.05,0.039,OK,NONE,AUTO-VIS-01
2023-10-26 11:43:58,P-Usine_B-000184,P-Usine_B-000184,100.028,49.962,24.987,-0.05,0.05,0.038,OK,NONE,AUTO-VIS-01
,P-Usine_B-000185,P-Usine_B-000185,100.023,50.02,24.994,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 11:50:07,P-Usine_B-000186,P-Usine_B-000186,100.023,50.024,24.952,-0.05,0.05,0.048,OK,NONE,AUTO-VIS-01
2023-10-26 11:48:14,P-Usine_B-000187,P-Usine_B-000187,100.004,49.998,24.982,-0.05,0.05,0.018,OK,NONE,AUTO-VIS-01
2023-10-26 11:47:42,P-Usine_B-000188,P-Usine_B-000188,99.984,50.034,24.982,-0.05,0.05,0.034,OK,NONE,AUTO-VIS-01
2023-10-26 11:48:49,P-Usine_B-000189,P-Usine_B-000189,99.969,49.986,25.003,-0.05,0.05,0.031,OK,NONE,AUTO-VIS-01
2023-10-26 11:48:54,P-Usine_B-000190,P-Usine_B-000190,99.999,50.025,24.976,-0.05,0.05,0.025,OK,NONE,AUTO-VIS-01
2023-10-26 11:48:00,P-Usine_B-000191,P-Usine_B-000191,100.001,49.973,24.996,-0.05,0.05,0.027,OK,NONE,AUTO-VIS-01
2023-10-26 11:57:31,P-Usine_B-000192,P-Usine_B-000192,100.001,49.983,24.972,-0.05,0.05,0.028,OK,NONE,AUTO-VIS-01
2023-10-26 11:51:25,P-Usine_B-000193,P-Usine_B-000193,100.004,49.981,25.051,-0.05,0.05,0.051,OK,NONE,AUTO-VIS-01
2023-10-26 11:58:02,P-Usine_B-000194,P-Usine_B-000194,100.017,,25.017,-0.05,0.05,0.019,OK,NONE,AUTO-VIS-01
2023-10-26 11:59:23,P-Usine_B-000195,P-Usine_B-000195,99.995,50.015,25.022,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 11:57:41,P-Usine_B-000196,P-Usine_B-000196,99.997,49.965,25.008,-0.05,0.05,0.035,OK,NONE,AUTO-VIS-01
2023-10-26 11:57:14,P-Usine_B-000197,P-Usine_B-000197,100.011,50.003,25.013,-0.05,0.05,0.013,OK,NONE,AUTO-VIS-01
2023-10-26 11:55:37,P-Usine_B-000198,P-Usine_B-000198,100.001,49.954,25.019,-0.05,0.05,0.046,OK,NONE,AUTO-VIS-01
2023-10-26 11:59:05,P-Usine_B-000199,P-Usine_B-000199,100.018,50.017,24.962,-0.05,0.05,0.038,OK,NONE,AUTO-VIS-01
2023-10-26 11:59:05,P-Usine_B-000199,P-Usine_B-000199,100.018,50.017,24.962,-0.05,0.05,0.038,OK,NONE,AUTO-VIS-01
2023-10-26 12:01:24,P-Usine_B-000200,P-Usine_B-000200,99.996,49.987,25.038,-0.05,0.05,0.038,OK,NONE,AUTO-VIS-01
2023-10-26 11:59:29,P-Usine_B-000201,P-Usine_B-000201,100.025,49.997,25.019,-0.05,0.05,0.025,OK,NONE,AUTO-VIS-01
2023-10-26 12:03:02,P-Usine_B-000202,P-Usine_B-000202,100.004,49.992,25.005,-0.05,0.05,0.008,OK,NONE,AUTO-VIS-01
2023-10-26 12:05:56,P-Usine_B-000203,P-Usine_B-000203,100.025,50.029,25.02,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 12:06:07,P-Usine_B-000204,P-Usine_B-000204,99.992,50.0,24.998,-0.05,0.05,999.9,OK,NONE,AUTO-VIS-01
2023-10-26 12:08:27,P-Usine_B-000205,P-Usine_B-000205,100.017,49.945,25.0,-0.05,0.05,0.055,OK,NONE,AUTO-VIS-01
2023-10-26 12:02:31,P-Usine_B-000206,P-Usine_B-000206,99.992,49.997,25.01,-0.05,0.05,0.01,OK,NONE,AUTO-VIS-01
2023-10-26 12:06:17,P-Usine_B-000207,P-Usine_B-000207,100.002,50.017,25.028,-0.05,0.05,0.028,OK,NONE,AUTO-VIS-01
2023-10-26 12:09:27,P-Usine_B-000208,P-Usine_B-000208,100.018,50.024,25.017,-0.05,0.05,0.024,OK,NONE,AUTO-VIS-01
2023-10-26 12:11:31,P-Usine_B-000209,P-Usine_B-000209,100.019,50.009,25.022,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 12:09:04,P-Usine_B-000210,P-Usine_B-000210,100.013,50.014,25.03,-0.05,0.05,0.03,OK,NONE,AUTO-VIS-01
2023-10-26 12:11:18,P-Usine_B-000211,P-Usine_B-000211,99.985,49.961,24.99,-0.05,0.05,0.039,OK,NONE,AUTO-VIS-01
2023-10-26 12:07:13,P-Usine_B-000212,P-Usine_B-000212,99.989,49.99,24.991,-0.05,0.05,0.011,OK,NONE,AUTO-VIS-01
2023-10-26 12:10:24,P-Usine_B-000213,P-Usine_B-000213,100.007,49.964,25.002,-0.05,0.05,0.036,OK,NONE,AUTO-VIS-01
2023-10-26 12:13:52,P-Usine_B-000214,P-Usine_B-000214,100.003,49.986,25.012,-0.05,0.05,0.014,OK,NONE,AUTO-VIS-01
2023-10-26 12:17:51,,P-Usine_B-000215,99.979,49.984,25.01,-0.05,0.05,0.021,OK,NONE,AUTO-VIS-01
2023-10-26 12:11:10,P-Usine_B-000216,P-Usine_B-000216,99.984,50.009,25.004,-0.05,0.05,0.016,OK,NONE,AUTO-VIS-01
2023-10-26 12:18:39,P-Usine_B-000217,P-Usine_B-000217,99.981,49.982,25.009,-0.05,0.05,0.019,OK,,AUTO-VIS-01
2023-10-26 12:17:15,P-Usine_B-000218,P-Usine_B-000218,99.984,50.024,24.971,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 12:19:57,P-Usine_B-000219,P-Usine_B-000219,100.014,50.013,25.061,-0.05,0.05,0.061,OK,NONE,AUTO-VIS-01
2023-10-26 12:22:55,P-Usine_B-000220,P-Usine_B-000220,99.993,50.005,25.007,-0.05,0.05,0.007,OK,NONE,AUTO-VIS-01
2023-10-26 12:20:20,P-Usine_B-000221,P-Usine_B-000221,99.998,49.983,24.992,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 12:18:38,P-Usine_B-000222,P-Usine_B-000222,100.008,50.011,24.963,-0.05,0.05,0.037,OK,NONE,AUTO-VIS-01
2023-10-26 12:23:33,P-Usine_B-000223,P-Usine_B-000223,99.985,49.963,25.008,-0.05,0.05,0.037,OK,NONE,AUTO-VIS-01
2023-10-26 12:23:45,P-Usine_B-000224,P-Usine_B-000224,100.004,49.991,24.994,-0.05,0.05,0.009,OK,NONE,AUTO-VIS-01
2023-10-26 12:25:59,P-Usine_B-000225,P-Usine_B-000225,100.02,49.999,24.965,-0.05,0.05,0.035,OK,NONE,AUTO-VIS-01
2023-10-26 12:23:54,P-Usine_B-000226,P-Usine_B-000226,100.012,50.0,24.992,-0.05,0.05,0.012,OK,NONE,AUTO-VIS-01
2023-10-26 12:27:08,P-Usine_B-000227,P-Usine_B-000227,100.005,50.013,25.01,-0.05,0.05,0.013,OK,NONE,AUTO-VIS-01
2023-10-26 12:28:50,P-Usine_B-000228,P-Usine_B-000228,99.995,50.014,25.009,-0.05,0.05,0.014,OK,NONE,AUTO-VIS-01
2023-10-26 12:31:15,P-Usine_B-000229,P-Usine_B-000229,99.993,50.013,24.983,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 12:26:58,P-Usine_B-000230,P-Usine_B-000230,99.998,49.972,25.013,-0.05,0.05,0.028,OK,NONE,AUTO-VIS-01
2023-10-26 12:32:49,P-Usine_B-000231,P-Usine_B-000231,100.0,49.992,25.003,-0.05,0.05,0.008,OK,NONE,AUTO-VIS-01
2023-10-26 12:34:59,P-Usine_B-000232,P-Usine_B-000232,99.986,49.992,25.027,-0.05,0.05,0.027,OK,NONE,AUTO-VIS-01
2023-10-26 12:29:28,P-Usine_B-000233,P-Usine_B-000233,100.003,49.978,25.015,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 12:30:26,P-Usine_B-000234,P-Usine_B-000234,100.024,49.997,24.975,-0.05,0.05,0.025,OK,NONE,AUTO-VIS-01
2023-10-26 12:37:30,P-Usine_B-000235,P-Usine_B-000235,100.001,49.989,25.003,-0.05,0.05,0.011,OK,NONE,AUTO-VIS-01
2023-10-26 12:32:14,P-Usine_B-000236,P-Usine_B-000236,99.979,50.02,25.006,-0.05,0.05,0.021,OK,NONE,AUTO-VIS-01
2023-10-26 12:34:17,P-Usine_B-000237,P-Usine_B-000237,99.971,50.011,25.004,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 12:33:39,P-Usine_B-000238,P-Usine_B-000238,100.008,50.003,24.98,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 12:43:24,P-Usine_B-000239,P-Usine_B-000239,99.974,49.991,25.008,-0.05,0.05,0.026,OK,NONE,AUTO-VIS-01
2023-10-26 12:40:24,P-Usine_B-000240,P-Usine_B-000240,99.974,50.0,25.007,-0.05,0.05,0.026,OK,NONE,AUTO-VIS-01
2023-10-26 12:40:56,P-Usine_B-000241,P-Usine_B-000241,100.02,50.004,24.992,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 12:42:14,P-Usine_B-000242,P-Usine_B-000242,100.017,49.999,25.017,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 12:44:08,P-Usine_B-000243,P-Usine_B-000243,99.966,49.993,25.017,-0.05,0.05,0.034,OK,NONE,AUTO-VIS-01
2023-10-26 12:39:30,P-Usine_B-000244,P-Usine_B-000244,100.041,49.993,24.973,-0.05,0.05,0.041,OK,NONE,AUTO-VIS-01
2023-10-26 12:44:58,P-Usine_B-000245,P-Usine_B-000245,100.003,50.055,25.006,-0.05,0.05,0.055,OK,NONE,AUTO-VIS-01
2023-10-26 12:50:07,P-Usine_B-000246,P-Usine_B-000246,100.027,50.01,25.008,-0.05,0.05,0.027,OK,NONE,AUTO-VIS-01
2023-10-26 12:43:22,P-Usine_B-000247,P-Usine_B-000247,99.971,49.981,25.0,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 12:43:50,P-Usine_B-000248,P-Usine_B-000248,100.017,50.006,24.957,-0.05,0.05,0.043,OK,NONE,AUTO-VIS-01
2023-10-26 12:48:57,P-Usine_B-000249,P-Usine_B-000249,99.978,50.027,25.003,-0.05,0.05,0.027,OK,NONE,AUTO-VIS-01
2023-10-26 12:49:24,P-Usine_B-000250,P-Usine_B-000250,100.005,50.049,24.995,-0.05,0.05,0.049,OK,NONE,AUTO-VIS-01
2023-10-26 12:46:29,P-Usine_B-000251,P-Usine_B-000251,99.997,50.011,24.967,-0.05,0.05,0.033,OK,NONE,AUTO-VIS-01
2023-10-26 12:48:34,P-Usine_B-000252,P-Usine_B-000252,99.989,50.004,25.045,-0.05,0.05,0.045,OK,NONE,AUTO-VIS-01
2023-10-26 12:55:37,P-Usine_B-000253,P-Usine_B-000253,100.012,49.963,25.006,-0.05,0.05,0.037,OK,NONE,AUTO-VIS-01
2023-10-26 12:55:37,P-Usine_B-000253,P-Usine_B-000253,100.012,49.963,25.006,-0.05,0.05,0.037,OK,NONE,AUTO-VIS-01
2023-10-26 12:51:13,P-Usine_B-000254,P-Usine_B-000254,99.986,50.022,24.986,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 12:55:32,P-Usine_B-000255,P-Usine_B-000255,100.022,50.025,24.972,-0.05,0.05,0.028,OK,NONE,AUTO-VIS-01
2023-10-26 12:59:26,P-Usine_B-000256,P-Usine_B-000256,100.011,50.026,25.003,-0.05,0.05,0.026,OK,NONE,AUTO-VIS-01
2023-10-26 12:51:37,P-Usine_B-000257,P-Usine_B-000257,100.004,49.98,25.023,-0.05,0.05,0.023,999.9,NONE,AUTO-VIS-01
2023-10-26 12:53:44,P-Usine_B-000258,P-Usine_B-000258,100.028,50.038,25.008,-0.05,0.05,0.038,OK,NONE,AUTO-VIS-01
2023-10-26 13:00:29,P-Usine_B-000259,P-Usine_B-000259,99.984,50.006,24.993,-0.05,0.05,0.016,OK,NONE,AUTO-VIS-01
2023-10-26 12:58:19,P-Usine_B-000260,P-Usine_B-000260,99.988,50.002,25.029,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 12:58:19,P-Usine_B-000260,P-Usine_B-000260,99.988,50.002,25.029,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 13:04:32,P-Usine_B-000261,P-Usine_B-000261,100.001,49.998,24.984,-0.05,0.05,0.016,OK,NONE,AUTO-VIS-01
2023-10-26 13:04:32,P-Usine_B-000261,P-Usine_B-000261,100.001,49.998,24.984,-0.05,0.05,0.016,OK,NONE,AUTO-VIS-01
2023-10-26 13:05:51,P-Usine_B-000262,P-Usine_B-000262,100.007,49.971,25.008,-0.05,0.05,0.029,OK,NONE,AUTO-VIS-01
2023-10-26 13:05:28,P-Usine_B-000263,P-Usine_B-000263,100.033,49.995,25.023,-0.05,0.05,0.033,OK,NONE,AUTO-VIS-01
2023-10-26 12:59:17,P-Usine_B-000264,P-Usine_B-000264,100.024,50.001,25.002,-0.05,0.05,0.024,OK,NONE,AUTO-VIS-01
2023-10-26 13:08:51,P-Usine_B-000265,P-Usine_B-000265,99.979,49.997,24.978,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 13:00:36,P-Usine_B-000266,P-Usine_B-000266,100.011,49.992,24.987,-0.05,0.05,0.013,OK,NONE,AUTO-VIS-01
2023-10-26 13:03:30,P-Usine_B-000267,P-Usine_B-000267,100.005,50.017,24.988,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 13:06:42,P-Usine_B-000268,P-Usine_B-000268,100.021,50.018,25.011,-0.05,0.05,0.021,OK,NONE,AUTO-VIS-01
2023-10-26 13:09:08,P-Usine_B-000269,P-Usine_B-000269,100.006,50.013,24.996,-0.05,0.05,0.013,OK,NONE,AUTO-VIS-01
2023-10-26 13:10:06,P-Usine_B-000270,P-Usine_B-000270,99.981,49.988,24.996,-0.05,0.05,0.019,OK,NONE,AUTO-VIS-01
2023-10-26 13:09:52,P-Usine_B-000271,P-Usine_B-000271,99.978,49.979,25.001,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 13:10:50,P-Usine_B-000272,P-Usine_B-000272,99.98,49.979,24.976,-0.05,0.05,0.024,OK,NONE,AUTO-VIS-01
2023-10-26 13:15:03,P-Usine_B-000273,P-Usine_B-000273,100.019,50.036,25.01,-0.05,0.05,0.036,OK,NONE,AUTO-VIS-01
2023-10-26 13:10:27,P-Usine_B-000274,P-Usine_B-000274,100.024,50.002,24.997,-0.05,0.05,0.024,OK,NONE,AUTO-VIS-01
2023-10-26 13:10:34,P-Usine_B-000275,P-Usine_B-000275,100.023,49.998,25.012,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 13:13:25,P-Usine_B-000276,P-Usine_B-000276,100.005,50.021,25.009,-0.05,0.05,0.021,OK,NONE,AUTO-VIS-01
2023-10-26 13:20:56,P-Usine_B-000277,P-Usine_B-000277,100.023,49.985,24.996,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 13:15:55,P-Usine_B-000278,P-Usine_B-000278,100.016,49.992,25.042,-0.05,0.05,0.042,OK,NONE,AUTO-VIS-01
2023-10-26 13:14:23,P-Usine_B-000279,P-Usine_B-000279,99.978,50.026,24.96,-0.05,0.05,0.04,OK,NONE,AUTO-VIS-01
2023-10-26 13:19:37,P-Usine_B-000280,P-Usine_B-000280,100.039,50.016,24.96,-0.05,0.05,0.04,OK,NONE,AUTO-VIS-01
2023-10-26 13:24:40,P-Usine_B-000281,P-Usine_B-000281,99.997,49.992,25.028,-0.05,0.05,0.028,OK,NONE,AUTO-VIS-01
2023-10-26 13:16:02,P-Usine_B-000282,P-Usine_B-000282,99.995,49.992,25.013,999.9,0.05,0.013,OK,NONE,AUTO-VIS-01
2023-10-26 13:23:59,P-Usine_B-000283,P-Usine_B-000283,100.012,50.014,25.016,-0.05,0.05,0.016,OK,NONE,AUTO-VIS-01
2023-10-26 13:18:20,P-Usine_B-000284,P-Usine_B-000284,99.997,50.008,25.015,-0.05,0.05,0.015,OK,NONE,AUTO-VIS-01
2023-10-26 13:23:10,P-Usine_B-000285,P-Usine_B-000285,100.014,49.998,25.008,-0.05,0.05,0.014,OK,NONE,AUTO-VIS-01
2023-10-26 13:27:59,P-Usine_B-000286,P-Usine_B-000286,99.991,50.0,24.988,-0.05,0.05,0.012,OK,NONE,AUTO-VIS-01
2023-10-26 13:25:44,P-Usine_B-000287,P-Usine_B-000287,99.991,49.985,25.033,-0.05,0.05,0.033,OK,NONE,AUTO-VIS-01
2023-10-26 13:22:51,P-Usine_B-000288,P-Usine_B-000288,99.991,49.992,25.025,-0.05,0.05,0.025,OK,NONE,AUTO-VIS-01
2023-10-26 13:28:29,P-Usine_B-000289,P-Usine_B-000289,100.004,49.985,24.997,-0.05,999.9,0.015,OK,NONE,AUTO-VIS-01
2023-10-26 13:28:25,P-Usine_B-000290,P-Usine_B-000290,99.995,49.998,24.996,-0.05,0.05,0.005,OK,NONE,AUTO-VIS-01
2023-10-26 13:31:09,P-Usine_B-000291,P-Usine_B-000291,99.999,49.992,25.025,-0.05,0.05,0.025,OK,NONE,AUTO-VIS-01
2023-10-26 13:28:50,P-Usine_B-000292,P-Usine_B-000292,100.031,49.964,24.981,-0.05,0.05,0.036,OK,NONE,AUTO-VIS-01
2023-10-26 13:27:37,P-Usine_B-000293,P-Usine_B-000293,99.995,49.98,24.998,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 13:36:38,P-Usine_B-000294,P-Usine_B-000294,100.006,49.99,25.024,-0.05,0.05,0.024,OK,NONE,AUTO-VIS-01
2023-10-26 13:34:44,P-Usine_B-000295,P-Usine_B-000295,99.993,49.991,25.008,-0.05,0.05,0.009,OK,NONE,AUTO-VIS-01
2023-10-26 13:30:13,P-Usine_B-000296,P-Usine_B-000296,100.017,49.969,25.019,-0.05,0.05,0.031,OK,NONE,AUTO-VIS-01
2023-10-26 13:36:18,P-Usine_B-000297,P-Usine_B-000297,100.047,50.036,25.004,-0.05,0.05,0.047,OK,NONE,AUTO-VIS-01
2023-10-26 13:38:07,P-Usine_B-000298,P-Usine_B-000298,100.011,50.055,25.015,-0.05,0.05,0.055,OK,NONE,AUTO-VIS-01
2023-10-26 13:41:46,P-Usine_B-000299,P-Usine_B-000299,100.048,50.016,24.99,-0.05,0.05,0.048,OK,NONE,AUTO-VIS-01
2023-10-26 13:39:16,P-Usine_B-000300,P-Usine_B-000300,100.005,50.017,24.992,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 13:36:50,P-Usine_B-000301,P-Usine_B-000301,100.028,50.007,24.973,-0.05,0.05,0.028,OK,NONE,AUTO-VIS-01
2023-10-26 13:44:20,P-Usine_B-000302,P-Usine_B-000302,99.983,49.988,24.99,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 13:43:35,P-Usine_B-000303,P-Usine_B-000303,100.01,50.013,24.982,-0.05,0.05,0.018,OK,NONE,AUTO-VIS-01
2023-10-26 13:41:22,P-Usine_B-000304,P-Usine_B-000304,100.055,49.964,24.965,-0.05,0.05,0.055,OK,NONE,AUTO-VIS-01
2023-10-26 13:40:07,P-Usine_B-000305,P-Usine_B-000305,99.976,49.977,24.963,-0.05,0.05,0.037,OK,NONE,AUTO-VIS-01
2023-10-26 13:43:59,P-Usine_B-000306,P-Usine_B-000306,99.984,50.038,24.981,-0.05,0.05,0.038,OK,NONE,AUTO-VIS-01
2023-10-26 13:48:29,P-Usine_B-000307,P-Usine_B-000307,99.991,49.978,25.023,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 13:51:00,P-Usine_B-000308,P-Usine_B-000308,99.991,50.013,24.993,-0.05,0.05,0.013,OK,NONE,AUTO-VIS-01
2023-10-26 13:51:13,P-Usine_B-000309,P-Usine_B-000309,100.02,50.035,24.981,-0.05,0.05,0.035,OK,NONE,AUTO-VIS-01
2023-10-26 13:46:38,P-Usine_B-000310,P-Usine_B-000310,99.997,49.999,25.011,-0.05,0.05,0.011,OK,NONE,AUTO-VIS-01
2023-10-26 13:51:52,P-Usine_B-000311,P-Usine_B-000311,99.992,49.995,25.003,-0.05,0.05,0.008,OK,NONE,AUTO-VIS-01
2023-10-26 13:47:16,P-Usine_B-000312,P-Usine_B-000312,100.026,49.998,24.989,-0.05,0.05,0.026,OK,NONE,AUTO-VIS-01
2023-10-26 13:47:24,P-Usine_B-000313,P-Usine_B-000313,99.983,49.996,25.032,-0.05,0.05,0.032,OK,NONE,AUTO-VIS-01
2023-10-26 13:54:04,P-Usine_B-000314,P-Usine_B-000314,99.987,50.026,25.017,-0.05,0.05,0.026,OK,NONE,AUTO-VIS-01
2023-10-26 13:52:21,P-Usine_B-000315,P-Usine_B-000315,100.025,50.012,25.024,-0.05,0.05,0.025,OK,NONE,AUTO-VIS-01
2023-10-26 13:54:48,P-Usine_B-000316,P-Usine_B-000316,100.02,49.965,24.993,-0.05,999.9,0.035,OK,NONE,AUTO-VIS-01
2023-10-26 13:50:33,P-Usine_B-000317,P-Usine_B-000317,100.022,50.02,24.989,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 13:54:39,P-Usine_B-000318,P-Usine_B-000318,100.034,49.982,24.995,-0.05,0.05,0.034,OK,NONE,AUTO-VIS-01
2023-10-26 13:53:30,P-Usine_B-000319,P-Usine_B-000319,99.967,50.014,24.996,-0.05,0.05,0.033,OK,NONE,AUTO-VIS-01
2023-10-26 14:00:06,P-Usine_B-000320,P-Usine_B-000320,100.005,49.963,24.977,-0.05,0.05,0.037,OK,NONE,AUTO-VIS-01
2023-10-26 14:03:46,P-Usine_B-000321,P-Usine_B-000321,100.025,49.995,24.968,-0.05,0.05,0.032,OK,NONE,AUTO-VIS-01
2023-10-26 14:03:46,P-Usine_B-000321,P-Usine_B-000321,100.025,49.995,24.968,-0.05,0.05,0.032,OK,NONE,AUTO-VIS-01
2023-10-26 13:57:09,P-Usine_B-000322,P-Usine_B-000322,100.017,50.036,25.006,-0.05,0.05,0.036,OK,NONE,AUTO-VIS-01
2023-10-26 14:04:08,P-Usine_B-000323,P-Usine_B-000323,100.022,50.009,24.985,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 13:56:59,P-Usine_B-000324,P-Usine_B-000324,99.982,999.9,24.983,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 14:07:28,P-Usine_B-000325,P-Usine_B-000325,100.027,49.99,25.024,-0.05,0.05,0.027,OK,NONE,AUTO-VIS-01
2023-10-26 14:08:17,P-Usine_B-000326,P-Usine_B-000326,99.967,49.977,25.011,-0.05,0.05,0.033,OK,NONE,AUTO-VIS-01
2023-10-26 14:04:59,P-Usine_B-000327,P-Usine_B-000327,100.002,50.004,24.977,-0.05,0.05,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 14:01:57,P-Usine_B-000328,P-Usine_B-000328,99.971,50.04,25.037,-0.05,0.05,0.04,OK,NONE,AUTO-VIS-01
2023-10-26 14:01:57,P-Usine_B-000328,P-Usine_B-000328,99.971,50.04,25.037,-0.05,0.05,0.04,OK,NONE,AUTO-VIS-01
2023-10-26 14:10:33,P-Usine_B-000329,P-Usine_B-000329,100.008,49.988,25.038,-0.05,0.05,0.038,OK,NONE,AUTO-VIS-01
2023-10-26 14:07:18,P-Usine_B-000330,P-Usine_B-000330,99.977,50.018,25.012,-0.05,999.9,0.023,OK,NONE,AUTO-VIS-01
2023-10-26 14:10:54,P-Usine_B-000331,P-Usine_B-000331,99.97,50.003,25.011,-0.05,0.05,0.03,OK,NONE,AUTO-VIS-01
2023-10-26 14:06:54,P-Usine_B-000332,P-Usine_B-000332,100.024,50.016,24.978,-0.05,0.05,0.024,OK,NONE,AUTO-VIS-01
2023-10-26 14:07:17,P-Usine_B-000333,P-Usine_B-000333,100.019,50.02,25.018,-0.05,0.05,0.02,OK,NONE,AUTO-VIS-01
2023-10-26 14:09:51,P-Usine_B-000334,P-Usine_B-000334,99.978,49.996,25.005,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 14:13:08,P-Usine_B-000335,P-Usine_B-000335,100.017,50.017,24.991,-0.05,0.05,0.017,OK,NONE,AUTO-VIS-01
2023-10-26 14:11:42,P-Usine_B-000336,P-Usine_B-000336,100.021,49.981,24.986,-0.05,0.05,0.021,OK,NONE,AUTO-VIS-01
2023-10-26 14:15:59,P-Usine_B-000337,P-Usine_B-000337,100.001,49.986,25.009,-0.05,0.05,0.014,OK,NONE,AUTO-VIS-01
2023-10-26 14:15:21,P-Usine_B-000338,P-Usine_B-000338,100.039,49.991,24.969,-0.05,0.05,0.039,OK,NONE,AUTO-VIS-01
2023-10-26 14:17:33,P-Usine_B-000339,P-Usine_B-000339,99.968,49.953,25.036,-0.05,0.05,0.047,OK,NONE,AUTO-VIS-01
2023-10-26 14:19:21,P-Usine_B-000340,P-Usine_B-000340,99.999,50.015,24.978,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
2023-10-26 14:18:05,P-Usine_B-000341,P-Usine_B-000341,99.996,50.008,24.993,-0.05,0.05,0.008,OK,NONE,AUTO-VIS-01
2023-10-26 14:22:08,P-Usine_B-000342,P-Usine_B-000342,100.035,50.009,24.999,-0.05,0.05,0.035,OK,NONE,AUTO-VIS-01
2023-10-26 14:21:27,P-Usine_B-000343,P-Usine_B-000343,99.996,50.022,25.005,-0.05,0.05,0.022,OK,NONE,AUTO-VIS-01
