timestamp,part_id,laser_power_kw,cutting_speed_mms,head_temp_c,gas_consumption,status
2023-10-26 13:01:51,P-Usine_B-000307,4.0,105.1,42.3,12.18,RUN
2023-10-26 13:01:10,P-Usine_B-000308,3.82,113.3,43.1,12.89,RUN
2023-10-26 13:05:30,P-Usine_B-000309,4.32,103.9,52.3,13.3,RUN
2023-10-26 13:03:15,P-Usine_B-000310,4.15,113.8,47.5,13.14,RUN
2023-10-26 13:04:14,P-Usine_B-000311,3.77,105.4,44.3,13.07,RUN
2023-10-26 13:09:43,P-Usine_B-000312,3.75,105.5,45.3,13.11,RUN
2023-10-26 13:14:23,P-Usine_B-000313,3.77,102.3,43.4,12.11,RUN
2023-10-26 13:07:33,P-Usine_B-000314,4.45,118.3,56.7,12.88,RUN
2023-10-26 13:13:58,P-Usine_B-000315,4.04,89.6,40.7,13.41,RUN
2023-10-26 13:15:48,P-Usine_B-000316,3.74,91.9,51.1,13.33,RUN
2023-10-26 13:10:14,P-Usine_B-000317,4.17,86.5,41.2,14.51,RUN
2023-10-26 13:17:39,P-Usine_B-000318,4.48,82.9,999.9,10.18,RUN
2023-10-26 13:21:21,P-Usine_B-000319,4.17,89.5,,12.03,RUN
2023-10-26 13:20:08,P-Usine_B-000320,3.89,104.7,58.3,13.95,RUN
2023-10-26 13:18:58,P-Usine_B-000321,4.29,86.2,50.5,11.26,STOP
2023-10-26 13:19:05,P-Usine_B-000322,4.34,106.8,40.3,14.49,RUN
2023-10-26 13:17:07,P-Usine_B-000323,3.99,120.0,45.9,10.84,RUN
2023-10-26 13:24:30,P-Usine_B-000324,3.8,86.2,48.8,12.96,RUN
2023-10-26 13:26:43,P-Usine_B-000325,3.69,106.4,54.9,10.91,RUN
2023-10-26 13:23:39,P-Usine_B-000326,4.12,94.9,52.5,14.11,RUN
2023-10-26 13:22:29,P-Usine_B-000327,3.61,111.7,45.5,14.9,RUN
2023-10-26 13:29:19,P-Usine_B-000328,999.9,108.6,45.5,11.62,RUN
2023-10-26 13:23:52,P-Usine_B-000329,4.08,93.3,43.8,12.44,RUN
2023-10-26 13:24:06,P-Usine_B-000330,4.08,80.3,47.0,10.63,RUN
2023-10-26 13:27:48,P-Usine_B-000331,4.14,88.7,48.8,12.71,RUN
2023-10-26 13:28:47,P-Usine_B-000332,4.02,110.9,47.6,14.94,RUN
2023-10-26 13:26:53,P-Usine_B-000333,3.82,93.0,50.3,14.18,RUN
2023-10-26 13:31:32,P-Usine_B-000334,4.39,105.6,57.5,12.0,RUN
2023-10-26 13:33:04,P-Usine_B-000335,4.24,92.3,51.2,11.65,RUN
2023-10-26 13:34:01,P-Usine_B-000336,4.41,94.4,40.2,11.62,RUN
2023-10-26 13:30:44,P-Usine_B-000337,3.72,88.4,40.4,12.52,RUN
2023-10-26 13:35:07,P-Usine_B-000338,4.25,109.8,46.2,11.15,RUN
2023-10-26 13:40:18,P-Usine_B-000339,4.4,114.7,53.6,11.6,RUN
2023-10-26 13:37:51,P-Usine_B-000340,4.08,86.2,57.1,13.7,RUN
2023-10-26 13:42:27,P-Usine_B-000341,4.1,108.1,59.5,10.64,RUN
2023-10-26 13:41:00,P-Usine_B-000342,4.46,90.1,47.4,10.4,RUN
2023-10-26 13:42:29,P-Usine_B-000343,3.7,95.4,46.8,13.3,RUN
2023-10-26 13:41:07,P-Usine_B-000344,999.9,100.8,43.0,10.31,RUN
2023-10-26 13:40:28,P-Usine_B-000345,3.52,92.6,40.1,10.68,RUN
2023-10-26 13:44:21,P-Usine_B-000346,3.87,99.8,43.0,13.44,RUN
2023-10-26 13:48:17,P-Usine_B-000347,3.56,109.7,46.8,12.81,RUN
2023-10-26 13:49:15,P-Usine_B-000348,3.71,114.5,50.5,14.6,RUN
2023-10-26 13:47:06,P-Usine_B-000349,4.2,91.2,55.4,14.07,RUN
2023-10-26 13:42:55,P-Usine_B-000350,4.16,116.1,44.8,11.8,RUN
2023-10-26 13:50:56,P-Usine_B-000351,4.15,89.8,51.1,12.03,RUN
2023-10-26 13:53:46,P-Usine_B-000352,3.53,101.4,47.2,11.18,STOP
2023-10-26 13:47:46,P-Usine_B-000353,3.84,106.8,47.9,11.21,RUN
2023-10-26 13:53:24,P-Usine_B-000354,3.73,92.3,41.5,11.33,RUN
2023-10-26 13:56:35,P-Usine_B-000355,3.67,83.7,48.9,10.0,RUN
2023-10-26 13:56:35,P-Usine_B-000355,3.67,83.7,48.9,10.0,RUN
2023-10-26 13:52:10,P-Usine_B-000356,4.06,115.0,47.7,11.08,STOP
2023-10-26 13:52:10,P-Usine_B-000356,4.06,115.0,47.7,11.08,STOP
2023-10-26 13:50:41,P-Usine_B-000357,3.8,97.8,41.5,12.36,RUN
2023-10-26 13:57:41,P-Usine_B-000358,4.48,98.6,55.7,10.02,RUN
2023-10-26 13:51:20,P-Usine_B-000359,3.9,86.2,59.2,10.97,RUN
2023-10-26 14:00:50,P-Usine_B-000360,3.63,90.7,45.8,12.07,RUN
2023-10-26 13:59:13,P-Usine_B-000361,4.18,104.9,56.8,12.93,RUN
2023-10-26 13:55:51,P-Usine_B-000362,4.3,92.3,58.9,12.47,RUN
2023-10-26 13:56:23,P-Usine_B-000363,,92.3,57.3,14.82,RUN
2023-10-26 14:04:31,P-Usine_B-000364,4.31,95.7,52.8,11.49,STOP
2023-10-26 14:04:33,P-Usine_B-000365,4.38,114.2,43.0,10.81,RUN
2023-10-26 14:04:50,P-Usine_B-000366,3.84,98.2,59.4,14.32,STOP
2023-10-26 13:59:44,P-Usine_B-000367,3.84,114.6,43.5,10.46,RUN
2023-10-26 14:08:08,P-Usine_B-000368,4.04,107.2,56.4,10.89,STOP
2023-10-26 14:10:04,P-Usine_B-000369,3.55,87.3,57.1,13.05,RUN
2023-10-26 14:03:57,,3.62,101.6,41.7,13.31,RUN
2023-10-26 14:10:16,P-Usine_B-000371,4.19,111.6,41.8,11.64,RUN
2023-10-26 14:04:51,P-Usine_B-000372,3.9,89.0,43.2,14.07,RUN
2023-10-26 14:11:15,P-Usine_B-000373,4.48,117.3,40.3,12.37,RUN
2023-10-26 14:13:06,P-Usine_B-000374,3.58,106.0,53.6,14.14,RUN
2023-10-26 14:15:41,P-Usine_B-000375,4.25,89.3,45.5,14.15,RUN
2023-10-26 14:17:16,P-Usine_B-000376,4.23,99.5,42.7,12.12,RUN
2023-10-26 14:14:35,P-Usine_B-000377,3.79,116.1,58.9,12.25,RUN
2023-10-26 14:12:14,P-Usine_B-000378,4.02,91.7,49.2,13.06,RUN
2023-10-26 14:14:11,P-Usine_B-000379,4.27,100.6,54.0,10.81,RUN
2023-10-26 14:14:52,P-Usine_B-000380,4.26,98.9,58.3,13.84,STOP
2023-10-26 14:15:04,P-Usine_B-000381,4.38,92.0,45.0,14.56,RUN
2023-10-26 14:18:56,P-Usine_B-000382,3.88,90.5,40.4,13.48,RUN
2023-10-26 14:24:57,P-Usine_B-000383,4.5,119.7,57.6,10.6,RUN
2023-10-26 14:24:48,P-Usine_B-000384,3.78,96.4,47.7,14.99,RUN
2023-10-26 14:21:03,P-Usine_B-000385,3.93,82.2,54.9,11.28,RUN
2023-10-26 14:18:11,P-Usine_B-000386,4.37,92.1,53.4,10.9,RUN
2023-10-26 14:27:39,P-Usine_B-000387,4.46,,45.4,11.8,RUN
2023-10-26 14:23:54,P-Usine_B-000388,4.09,82.5,49.7,14.81,
2023-10-26 14:21:21,P-Usine_B-000389,4.25,101.2,49.0,13.73,RUN
2023-10-26 14:25:36,P-Usine_B-000390,4.39,82.7,56.6,11.17,RUN
2023-10-26 14:26:03,P-Usine_B-000391,4.45,94.4,40.2,11.39,RUN
2023-10-26 14:32:33,P-Usine_B-000392,3.84,103.1,41.5,12.58,RUN
2023-10-26 14:29:27,P-Usine_B-000393,4.27,103.9,40.0,11.24,RUN
2023-10-26 14:27:03,P-Usine_B-000394,3.98,108.7,56.9,11.97,RUN
2023-10-26 14:28:04,P-Usine_B-000395,4.0,108.2,45.6,,RUN
2023-10-26 14:32:30,P-Usine_B-000396,3.95,89.2,46.8,10.27,RUN
2023-10-26 14:32:00,P-Usine_B-000397,3.53,108.9,42.8,14.65,RUN
2023-10-26 14:33:19,P-Usine_B-000398,,114.6,41.1,13.57,RUN
2023-10-26 14:35:12,P-Usine_B-000399,4.49,99.3,50.6,13.27,STOP
2023-10-26 14:41:44,P-Usine_B-000400,3.65,94.0,53.3,10.38,RUN
2023-10-26 14:35:30,P-Usine_B-000401,3.74,103.2,45.2,13.26,RUN
2023-10-26 14:34:14,P-Usine_B-000402,4.26,101.4,56.6,10.21,STOP
2023-10-26 14:37:41,P-Usine_B-000403,4.17,102.7,56.4,13.86,RUN
2023-10-26 14:37:06,P-Usine_B-000404,4.23,112.2,43.1,13.0,RUN
2023-10-26 14:44:02,P-Usine_B-000405,3.59,100.0,59.5,12.12,STOP
2023-10-26 14:42:48,P-Usine_B-000406,4.15,81.6,43.1,12.93,RUN
2023-10-26 14:47:42,P-Usine_B-000407,4.21,111.2,45.3,11.27,RUN
2023-10-26 14:41:55,P-Usine_B-000408,4.31,92.5,49.9,11.81,RUN
2023-10-26 14:43:27,P-Usine_B-000409,3.93,114.2,42.6,11.74,RUN
2023-10-26 14:45:58,P-Usine_B-000410,3.64,109.3,50.5,14.12,RUN
2023-10-26 14:49:09,P-Usine_B-000411,3.63,114.2,56.9,13.0,RUN
2023-10-26 14:49:47,P-Usine_B-000412,4.0,115.4,58.0,14.73,RUN
2023-10-26 14:51:01,P-Usine_B-000413,4.27,,54.5,10.16,RUN
2023-10-26 14:49:13,P-Usine_B-000414,3.93,82.1,42.7,14.17,RUN
2023-10-26 14:50:47,P-Usine_B-000415,4.11,106.0,51.0,14.65,STOP
2023-10-26 14:57:31,P-Usine_B-000416,4.21,116.8,43.6,11.6,RUN
2023-10-26 14:52:04,P-Usine_B-000417,3.53,119.3,47.9,11.05,RUN
2023-10-26 14:56:10,P-Usine_B-000418,3.63,114.5,53.5,11.07,STOP
2023-10-26 14:52:49,P-Usine_B-000419,4.16,91.0,46.6,10.16,RUN
2023-10-26 14:55:11,P-Usine_B-000420,4.07,98.1,51.8,10.98,RUN
2023-10-26 14:55:54,P-Usine_B-000421,4.01,105.7,41.2,12.63,RUN
2023-10-26 14:56:48,P-Usine_B-000422,3.69,106.7,44.3,12.1,RUN
2023-10-26 14:56:40,P-Usine_B-000423,4.44,102.0,49.1,12.74,STOP
2023-10-26 15:01:11,P-Usine_B-000424,3.71,84.9,40.8,12.01,RUN
2023-10-26 15:02:27,P-Usine_B-000425,4.3,101.0,52.9,11.46,RUN
2023-10-26 14:59:08,P-Usine_B-000426,3.57,111.8,41.8,14.67,RUN
2023-10-26 15:01:13,P-Usine_B-000427,4.27,90.3,46.0,10.24,RUN
2023-10-26 15:07:07,P-Usine_B-000428,4.04,85.6,49.6,13.5,RUN
2023-10-26 15:02:16,P-Usine_B-000429,3.98,113.8,49.3,13.83,RUN
2023-10-26 15:03:44,P-Usine_B-000430,4.26,106.1,47.2,11.75,RUN
2023-10-26 15:06:46,P-Usine_B-000431,3.53,113.4,47.4,11.41,RUN
2023-10-26 15:10:16,P-Usine_B-000432,3.58,109.7,56.2,13.84,RUN
2023-10-26 15:14:50,P-Usine_B-000433,3.82,102.7,48.3,11.52,RUN
2023-10-26 15:16:18,P-Usine_B-000434,3.93,106.2,52.9,12.97,RUN
2023-10-26 15:13:48,P-Usine_B-000435,4.0,105.4,49.7,14.31,RUN
2023-10-26 15:10:25,P-Usine_B-000436,3.66,94.8,43.9,12.05,RUN
2023-10-26 15:10:47,P-Usine_B-000437,4.48,85.5,49.1,11.42,RUN
2023-10-26 15:20:02,P-Usine_B-000438,4.32,102.7,49.9,12.7,RUN
2023-10-26 15:19:20,P-Usine_B-000439,4.17,83.5,59.5,13.86,RUN
2023-10-26 15:21:53,P-Usine_B-000440,3.91,90.0,42.7,13.31,RUN
2023-10-26 15:19:44,P-Usine_B-000441,4.4,117.8,52.5,14.57,RUN
2023-10-26 15:15:09,P-Usine_B-000442,3.76,82.4,47.3,12.38,RUN
2023-10-26 15:21:52,P-Usine_B-000443,3.6,116.1,41.6,14.32,RUN
2023-10-26 15:25:07,P-Usine_B-000444,4.28,90.4,45.9,10.51,RUN
2023-10-26 15:21:17,P-Usine_B-000445,3.88,112.2,44.8,14.09,RUN
2023-10-26 15:24:09,P-Usine_B-000446,4.47,95.8,45.7,12.24,RUN
2023-10-26 15:21:40,P-Usine_B-000447,3.73,96.3,41.4,11.13,RUN
2023-10-26 15:24:36,P-Usine_B-000448,4.29,103.0,50.1,14.58,RUN
2023-10-26 15:30:20,P-Usine_B-000449,3.98,117.1,57.2,11.86,RUN
2023-10-26 15:24:44,P-Usine_B-000450,3.83,89.3,59.7,13.93,RUN
2023-10-26 15:33:06,P-Usine_B-000451,3.62,91.0,48.6,10.27,STOP
2023-10-26 15:28:57,P-Usine_B-000452,3.84,100.1,49.6,10.49,RUN
2023-10-26 15:35:46,P-Usine_B-000453,3.93,89.7,49.5,11.79,STOP
2023-10-26 15:33:39,P-Usine_B-000454,4.01,82.2,42.5,10.28,STOP
2023-10-26 15:31:26,P-Usine_B-000455,3.79,100.8,59.7,13.71,RUN
2023-10-26 15:31:26,P-Usine_B-000455,3.79,100.8,59.7,13.71,RUN
2023-10-26 15:37:51,P-Usine_B-000456,3.63,107.8,42.1,12.13,RUN
2023-10-26 15:39:21,P-Usine_B-000457,3.74,111.6,57.9,14.88,RUN
2023-10-26 15:40:44,P-Usine_B-000458,3.87,90.5,48.3,12.02,RUN
2023-10-26 15:42:15,P-Usine_B-000459,4.49,115.7,45.8,14.39,RUN
2023-10-26 15:40:09,P-Usine_B-000460,3.66,94.8,58.9,11.78,RUN
2023-10-26 15:38:33,P-Usine_B-000461,3.57,87.1,51.9,10.89,RUN
2023-10-26 15:42:50,P-Usine_B-000462,3.84,86.0,43.3,13.93,RUN
2023-10-26 15:41:09,P-Usine_B-000463,4.06,80.4,59.4,12.37,RUN
2023-10-26 15:40:05,P-Usine_B-000464,4.17,86.0,43.5,13.03,RUN
2023-10-26 15:45:18,P-Usine_B-000465,4.04,80.0,50.7,12.78,RUN
2023-10-26 15:39:58,P-Usine_B-000466,4.3,85.9,52.2,10.48,RUN
2023-10-26 15:41:19,P-Usine_B-000467,4.49,115.9,52.6,13.75,RUN
2023-10-26 15:47:29,P-Usine_B-000468,3.76,102.3,42.7,11.05,RUN
2023-10-26 15:44:35,P-Usine_B-000469,4.13,88.5,41.3,10.47,RUN
2023-10-26 15:44:12,P-Usine_B-000470,4.0,94.3,43.8,,RUN
2023-10-26 15:49:20,P-Usine_B-000471,3.72,92.5,56.5,13.24,RUN
2023-10-26 15:51:18,P-Usine_B-000472,4.16,113.7,58.4,14.1,RUN
2023-10-26 15:50:52,P-Usine_B-000473,4.35,105.5,47.0,12.72,RUN
2023-10-26 15:54:58,P-Usine_B-000474,4.49,105.7,49.0,11.39,RUN
2023-10-26 15:55:12,P-Usine_B-000475,3.86,86.9,57.9,12.58,RUN
2023-10-26 15:55:14,P-Usine_B-000476,4.05,81.1,52.8,11.16,RUN
2023-10-26 15:55:14,P-Usine_B-000476,4.05,81.1,52.8,11.16,RUN
2023-10-26 15:50:58,P-Usine_B-000477,3.59,95.8,53.7,12.1,RUN
2023-10-26 15:57:28,P-Usine_B-000478,4.39,94.7,46.9,11.71,RUN
2023-10-26 16:02:02,P-Usine_B-000479,3.63,105.0,55.0,12.63,RUN
2023-10-26 16:00:53,P-Usine_B-000480,4.47,102.8,59.8,12.36,RUN
2023-10-26 15:54:26,P-Usine_B-000481,3.66,85.4,48.9,13.42,RUN
2023-10-26 15:55:37,,4.08,85.5,55.9,14.94,RUN
2023-10-26 15:59:21,P-Usine_B-000483,4.32,107.3,46.4,13.04,RUN
2023-10-26 16:01:11,P-Usine_B-000484,4.45,94.1,46.4,12.65,RUN
2023-10-26 16:00:06,P-Usine_B-000485,3.77,86.0,52.4,13.19,RUN
2023-10-26 15:59:29,P-Usine_B-000486,3.91,82.3,54.8,12.75,RUN
2023-10-26 16:05:01,P-Usine_B-000487,4.01,109.6,50.6,12.6,RUN
2023-10-26 16:05:04,P-Usine_B-000488,3.7,88.8,51.2,12.04,RUN
2023-10-26 16:03:28,P-Usine_B-000489,3.53,118.7,51.8,999.9,RUN
2023-10-26 16:04:25,P-Usine_B-000490,4.33,98.0,43.6,12.58,RUN
2023-10-26 16:07:18,P-Usine_B-000491,4.01,96.0,56.6,12.25,RUN
2023-10-26 16:13:08,P-Usine_B-000492,4.08,92.4,48.3,11.93,RUN
2023-10-26 16:07:33,P-Usine_B-000493,3.78,84.5,59.0,10.46,RUN
2023-10-26 16:10:10,P-Usine_B-000494,3.54,116.5,53.5,14.19,RUN
2023-10-26 16:15:36,P-Usine_B-000495,3.76,100.2,55.8,12.82,RUN
2023-10-26 16:09:19,P-Usine_B-000496,3.87,96.3,41.0,12.16,RUN
2023-10-26 16:19:15,P-Usine_B-000497,3.6,90.6,56.2,13.52,RUN
2023-10-26 16:15:03,P-Usine_B-000498,4.36,87.9,56.3,11.82,RUN
2023-10-26 16:18:17,P-Usine_B-000499,3.68,97.7,45.3,10.47,RUN
2023-10-26 16:20:56,P-Usine_B-000500,3.78,109.3,58.5,13.96,RUN
2023-10-26 16:17:09,P-Usine_B-000501,3.51,107.2,56.5,11.36,RUN
2023-10-26 16:20:46,P-Usine_B-000502,4.24,80.2,40.3,13.24,STOP
2023-10-26 16:19:59,P-Usine_B-000503,4.04,97.5,56.7,13.26,RUN
2023-10-26 16:18:09,P-Usine_B-000504,4.12,107.4,56.5,10.43,RUN
,P-Usine_B-000505,3.56,99.5,55.2,10.69,RUN
2023-10-26 16:22:44,P-Usine_B-000506,4.17,103.9,53.8,10.83,STOP
2023-10-26 16:26:08,P-Usine_B-000507,4.2,106.6,50.8,11.18,RUN
2023-10-26 16:28:50,P-Usine_B-000508,4.36,97.5,49.3,13.48,RUN
2023-10-26 16:25:44,P-Usine_B-000509,3.69,83.0,57.1,12.48,RUN
2023-10-26 16:29:43,,3.94,99.8,47.7,14.69,RUN
2023-10-26 16:33:39,P-Usine_B-000511,4.26,113.2,52.7,10.23,RUN
2023-10-26 16:31:55,P-Usine_B-000512,4.0,113.8,59.7,12.63,RUN
2023-10-26 16:30:04,P-Usine_B-000513,3.8,87.8,43.4,12.32,STOP
2023-10-26 16:30:23,P-Usine_B-000514,3.74,115.3,56.7,12.72,RUN
2023-10-26 16:30:00,P-Usine_B-000515,3.98,115.5,58.5,13.86,RUN
2023-10-26 16:37:16,P-Usine_B-000516,3.8,113.4,55.6,13.62,RUN
2023-10-26 16:39:05,P-Usine_B-000517,4.04,87.3,46.7,11.79,RUN
2023-10-26 16:31:10,P-Usine_B-000518,3.52,82.0,47.2,14.77,RUN
2023-10-26 16:37:16,P-Usine_B-000519,3.68,104.3,52.9,10.91,RUN
2023-10-26 16:37:12,P-Usine_B-000520,3.91,96.7,59.5,11.41,RUN
2023-10-26 16:43:01,P-Usine_B-000521,4.38,97.9,48.6,12.0,RUN
2023-10-26 16:36:06,P-Usine_B-000522,3.71,99.2,49.1,12.2,RUN
2023-10-26 16:37:14,P-Usine_B-000523,999.9,82.2,42.5,11.49,RUN
2023-10-26 16:37:09,P-Usine_B-000524,4.38,90.4,53.2,13.92,RUN
2023-10-26 16:43:06,P-Usine_B-000525,4.39,113.2,45.5,10.83,RUN
2023-10-26 16:42:03,P-Usine_B-000526,4.05,89.5,48.2,12.67,RUN
2023-10-26 16:44:09,P-Usine_B-000527,3.72,81.1,48.0,14.54,RUN
2023-10-26 16:42:44,P-Usine_B-000528,4.43,114.5,54.8,11.26,RUN
2023-10-26 16:42:49,P-Usine_B-000529,3.94,89.8,51.3,11.4,RUN
2023-10-26 16:46:17,P-Usine_B-000530,3.84,101.6,44.9,13.15,RUN
2023-10-26 16:46:17,P-Usine_B-000530,3.84,101.6,44.9,13.15,RUN
2023-10-26 16:47:49,P-Usine_B-000531,3.84,89.3,50.1,11.73,RUN
2023-10-26 16:45:39,P-Usine_B-000532,4.46,102.7,40.8,10.8,RUN
2023-10-26 16:55:57,P-Usine_B-000533,3.72,89.9,51.1,14.32,RUN
2023-10-26 16:56:38,P-Usine_B-000534,4.08,117.8,999.9,11.23,STOP
2023-10-26 16:52:10,P-Usine_B-000535,4.08,113.9,54.6,14.18,RUN
2023-10-26 16:56:00,P-Usine_B-000536,4.45,105.5,58.1,14.87,RUN
2023-10-26 16:53:49,P-Usine_B-000537,4.05,98.9,41.5,10.45,RUN
2023-10-26 17:00:14,P-Usine_B-000538,3.79,108.9,52.5,11.06,RUN
2023-10-26 16:52:41,P-Usine_B-000539,3.54,113.1,54.6,14.19,RUN
2023-10-26 16:59:43,P-Usine_B-000540,3.66,82.8,56.6,11.35,RUN
2023-10-26 16:59:12,P-Usine_B-000541,3.91,93.9,51.3,12.41,RUN
2023-10-26 17:03:54,P-Usine_B-000542,3.97,119.7,47.8,11.11,RUN
2023-10-26 17:06:03,P-Usine_B-000543,4.22,111.8,43.8,13.87,RUN
2023-10-26 17:04:30,P-Usine_B-000544,4.45,119.3,47.0,12.78,RUN
2023-10-26 17:04:49,P-Usine_B-000545,4.2,80.4,56.9,10.1,RUN
2023-10-26 16:59:34,P-Usine_B-000546,3.63,81.3,43.6,11.49,RUN
2023-10-26 17:06:42,P-Usine_B-000547,3.53,119.7,46.7,14.71,RUN
2023-10-26 17:07:19,P-Usine_B-000548,4.29,105.9,53.0,14.29,RUN
2023-10-26 17:02:46,P-Usine_B-000549,4.34,92.1,42.0,12.8,RUN
2023-10-26 17:07:07,P-Usine_B-000550,3.64,88.4,51.0,14.22,RUN
2023-10-26 17:11:37,P-Usine_B-000551,4.04,100.0,999.9,12.43,RUN
2023-10-26 17:05:27,P-Usine_B-000552,4.45,90.4,40.6,14.28,RUN
,P-Usine_B-000553,4.36,115.5,52.4,14.62,RUN
2023-10-26 17:17:22,P-Usine_B-000554,4.41,109.2,999.9,11.02,RUN
2023-10-26 17:12:57,P-Usine_B-000555,3.65,92.3,56.5,12.44,RUN
2023-10-26 17:17:38,P-Usine_B-000556,3.93,102.5,44.5,13.94,RUN
2023-10-26 17:12:03,P-Usine_B-000557,4.27,88.4,42.3,14.04,RUN
2023-10-26 17:18:31,P-Usine_B-000558,3.96,81.4,44.9,10.85,RUN
2023-10-26 17:17:00,P-Usine_B-000559,3.54,85.6,56.2,11.82,STOP
2023-10-26 17:14:22,P-Usine_B-000560,4.31,119.0,56.0,10.17,RUN
2023-10-26 17:19:28,P-Usine_B-000561,3.86,87.6,55.6,12.02,RUN
2023-10-26 17:24:49,P-Usine_B-000562,3.86,90.1,48.6,12.26,STOP
2023-10-26 17:21:39,P-Usine_B-000563,4.12,95.5,54.8,12.47,RUN
2023-10-26 17:21:39,P-Usine_B-000563,4.12,95.5,54.8,12.47,RUN
2023-10-26 17:22:00,P-Usine_B-000564,4.17,86.6,52.9,10.71,RUN
2023-10-26 17:24:51,P-Usine_B-000565,3.67,103.1,54.8,13.87,RUN
2023-10-26 17:22:32,P-Usine_B-000566,4.09,103.9,47.5,10.87,RUN
2023-10-26 17:22:51,P-Usine_B-000567,3.84,98.4,50.3,14.14,RUN
2023-10-26 17:22:53,P-Usine_B-000568,4.28,110.5,50.0,14.63,RUN
2023-10-26 17:26:03,P-Usine_B-000569,4.34,111.8,51.2,10.12,RUN
2023-10-26 17:26:03,P-Usine_B-000569,4.34,111.8,51.2,10.12,RUN
2023-10-26 17:27:13,P-Usine_B-000570,4.44,110.8,54.7,12.37,RUN
2023-10-26 17:23:58,P-Usine_B-000571,4.02,114.4,55.8,10.35,RUN
2023-10-26 17:27:54,P-Usine_B-000572,4.25,105.9,48.1,11.18,RUN
2023-10-26 17:28:12,P-Usine_B-000573,3.65,104.3,44.8,13.74,RUN
2023-10-26 17:33:35,P-Usine_B-000574,4.46,99.2,44.8,11.04,RUN
2023-10-26 17:34:12,P-Usine_B-000575,3.94,114.7,43.1,11.52,RUN
2023-10-26 17:28:41,P-Usine_B-000576,4.18,97.4,43.2,12.18,RUN
2023-10-26 17:34:13,P-Usine_B-000577,4.29,108.5,56.5,12.39,RUN
2023-10-26 17:34:13,P-Usine_B-000577,4.29,108.5,56.5,12.39,RUN
2023-10-26 17:34:38,P-Usine_B-000578,3.92,83.8,41.8,12.82,RUN
2023-10-26 17:31:26,P-Usine_B-000579,4.33,92.4,51.8,14.0,RUN
2023-10-26 17:40:37,P-Usine_B-000580,3.9,117.8,50.6,11.18,RUN
2023-10-26 17:41:29,P-Usine_B-000581,4.42,114.7,51.7,13.53,RUN
2023-10-26 17:36:11,P-Usine_B-000582,3.71,92.4,45.1,12.36,RUN
2023-10-26 17:35:41,P-Usine_B-000583,3.85,99.4,58.2,14.17,RUN
2023-10-26 17:41:10,P-Usine_B-000584,3.69,82.5,51.9,12.75,RUN
2023-10-26 17:45:05,P-Usine_B-000585,3.66,115.0,59.9,11.22,RUN
2023-10-26 17:45:23,P-Usine_B-000586,4.48,111.8,45.0,14.45,RUN
2023-10-26 17:44:25,P-Usine_B-000587,4.42,117.1,54.4,,RUN
2023-10-26 17:45:02,P-Usine_B-000588,3.96,101.4,54.1,14.7,STOP
2023-10-26 17:46:58,P-Usine_B-000589,3.65,107.8,46.8,14.73,RUN
2023-10-26 17:50:40,P-Usine_B-000590,3.8,115.6,58.0,12.94,RUN
2023-10-26 17:46:29,P-Usine_B-000591,4.11,90.4,58.7,12.01,RUN
2023-10-26 17:50:13,P-Usine_B-000592,3.61,81.1,56.6,13.22,RUN
2023-10-26 17:52:14,P-Usine_B-000593,3.54,93.0,51.0,14.87,RUN
2023-10-26 17:47:34,P-Usine_B-000594,4.09,91.8,51.3,13.81,RUN
2023-10-26 17:48:19,P-Usine_B-000595,3.82,114.2,58.8,14.35,RUN
2023-10-26 17:57:33,P-Usine_B-000596,3.83,112.9,55.4,10.83,RUN
2023-10-26 17:52:22,P-Usine_B-000597,,105.3,41.8,14.0,RUN
2023-10-26 17:55:46,P-Usine_B-000598,3.59,105.5,42.3,14.99,RUN
2023-10-26 17:59:45,P-Usine_B-000599,4.49,114.9,42.9,14.14,RUN
2023-10-26 17:56:37,P-Usine_B-000600,3.93,83.2,49.1,14.47,RUN
2023-10-26 17:56:25,P-Usine_B-000601,4.17,111.7,48.9,11.55,RUN
2023-10-26 18:04:16,P-Usine_B-000602,4.26,98.3,48.3,13.71,RUN
2023-10-26 18:04:16,P-Usine_B-000602,4.26,98.3,48.3,13.71,RUN
2023-10-26 17:58:03,P-Usine_B-000603,4.06,80.8,999.9,14.42,RUN
2023-10-26 18:06:25,P-Usine_B-000604,4.13,119.3,42.6,10.15,RUN
2023-10-26 18:05:17,P-Usine_B-000605,3.94,119.6,59.1,14.03,RUN
2023-10-26 18:02:30,P-Usine_B-000606,4.3,110.9,42.6,11.68,RUN
2023-10-26 18:04:05,P-Usine_B-000607,3.85,117.3,60.0,14.64,RUN
2023-10-26 18:04:05,P-Usine_B-000607,3.85,117.3,60.0,14.64,RUN
2023-10-26 18:02:30,P-Usine_B-000608,4.47,101.6,59.8,14.97,RUN
2023-10-26 18:03:58,P-Usine_B-000609,3.96,90.7,59.1,10.45,RUN
2023-10-26 18:07:34,P-Usine_B-000610,3.73,100.3,53.7,13.25,RUN
2023-10-26 18:03:50,P-Usine_B-000611,4.41,103.3,46.4,11.57,RUN
2023-10-26 18:08:18,P-Usine_B-000612,3.72,81.4,54.8,14.04,RUN
2023-10-26 18:09:32,P-Usine_B-000613,3.68,111.4,53.1,10.68,RUN
2023-10-26 18:07:59,P-Usine_B-000614,3.7,94.7,45.4,13.41,RUN
2023-10-26 18:13:32,P-Usine_B-000615,4.0,106.5,42.9,12.57,RUN
